lorentzForce,siteDistance,vAve
1.66,-0.1,9.50E-06
1.66,-0.2,3.86E-05
1.66,-0.3,1.60E-05
1.66,-0.4,4.88E-05
1.66,-0.5,-3.49E-05
1.66,-0.6,-2.19E-05
1.66,-0.7,3.30E-06
1.66,-0.8,-5.00E-05
1.66,-0.9,-7.72E-05
1.66,-1,2.68E-05
1.66,-1.1,6.50E-05
1.66,-1.2,3.04E-05
1.66,-1.3,-7.97E-05
1.66,-1.4,2.72E-05
1.66,-1.5,-5.24E-05
1.66,-1.6,1.30E-06
1.66,-1.7,-8.43E-05
1.66,0,-1.00E-07
1.66,0.1,-9.50E-06
1.66,0.2,-3.88E-05
1.66,0.3,-1.61E-05
1.66,0.4,-4.89E-05
1.66,0.5,3.49E-05
1.66,0.6,2.19E-05
1.66,0.7,-3.40E-06
1.66,0.8,4.99E-05
1.66,0.9,7.70E-05
1.66,1,-2.69E-05
1.66,1.1,-6.51E-05
1.66,1.2,-3.05E-05
1.66,1.3,7.97E-05
1.66,1.4,-2.73E-05
1.66,1.5,5.24E-05
1.66,1.6,-1.40E-06
1.66,1.7,8.43E-05
1.68,-0.1,9.10E-06
1.68,-0.2,3.78E-05
1.68,-0.3,1.42E-05
1.68,-0.4,4.73E-05
1.68,-0.5,0.0000631
1.68,-0.6,-2.45E-05
1.68,-0.7,3.00E-07
1.68,-0.8,-5.38E-05
1.68,-0.9,1.84E-05
1.68,-1,2.16E-05
1.68,-1.1,-4.11E-05
1.68,-1.2,2.34E-05
1.68,-1.3,1.26E-05
1.68,-1.4,1.81E-05
1.68,-1.5,3.75E-05
1.68,-1.6,-1.04E-05
1.68,-1.7,3.20E-06
1.68,0,0
1.68,0.1,-9.10E-06
1.68,0.2,-3.80E-05
1.68,0.3,-1.42E-05
1.68,0.4,-4.74E-05
1.68,0.5,-0.0000631
1.68,0.6,2.44E-05
1.68,0.7,-4.00E-07
1.68,0.8,5.38E-05
1.68,0.9,-1.85E-05
1.68,1,-2.17E-05
1.68,1.1,4.10E-05
1.68,1.2,-2.35E-05
1.68,1.3,-1.26E-05
1.68,1.4,-1.82E-05
1.68,1.5,-3.75E-05
1.68,1.6,1.04E-05
1.68,1.7,-3.20E-06
1.7,-0.1,-9.13E-05
1.7,-0.2,3.71E-05
1.7,-0.3,1.30E-05
1.7,-0.4,4.57E-05
1.7,-0.5,6.10E-05
1.7,-0.6,-2.70E-05
1.7,-0.7,-2.90E-06
1.7,-0.8,-5.74E-05
1.7,-0.9,1.42E-05
1.7,-1,1.68E-05
1.7,-1.1,-4.69E-05
1.7,-1.2,1.70E-05
1.7,-1.3,4.80E-06
1.7,-1.4,9.60E-06
1.7,-1.5,2.77E-05
1.7,-1.6,-2.14E-05
1.7,-1.7,-9.60E-06
1.7,0,0
1.7,0.1,9.12E-05
1.7,0.2,-3.72E-05
1.7,0.3,-1.32E-05
1.7,0.4,-4.58E-05
1.7,0.5,-6.10E-05
1.7,0.6,2.70E-05
1.7,0.7,2.90E-06
1.7,0.8,5.74E-05
1.7,0.9,-1.43E-05
1.7,1,-1.69E-05
1.7,1.1,4.67E-05
1.7,1.2,-1.70E-05
1.7,1.3,-4.90E-06
1.7,1.4,-9.80E-06
1.7,1.5,-2.77E-05
1.7,1.6,2.13E-05
1.7,1.7,9.60E-06
1.72,-0.1,8.30E-06
1.72,-0.2,3.62E-05
1.72,-0.3,1.17E-05
1.72,-0.4,4.41E-05
1.72,-0.5,5.88E-05
1.72,-0.6,-2.94E-05
1.72,-0.7,-5.90E-06
1.72,-0.8,3.89E-05
1.72,-0.9,9.90E-06
1.72,-1,1.19E-05
1.72,-1.1,-5.24E-05
1.72,-1.2,-8.95E-05
1.72,-1.3,-2.40E-06
1.72,-1.4,1.10E-06
1.72,-1.5,1.81E-05
1.72,-1.6,-3.20E-05
1.72,-1.7,-2.17E-05
1.72,0,0
1.72,0.1,-8.40E-06
1.72,0.2,-3.63E-05
1.72,0.3,-1.18E-05
1.72,0.4,-4.43E-05
1.72,0.5,-5.89E-05
1.72,0.6,2.94E-05
1.72,0.7,5.90E-06
1.72,0.8,-3.90E-05
1.72,0.9,-1.01E-05
1.72,1,-1.20E-05
1.72,1.1,5.24E-05
1.72,1.2,8.93E-05
1.72,1.3,2.40E-06
1.72,1.4,-1.20E-06
1.72,1.5,-1.82E-05
1.72,1.6,3.20E-05
1.72,1.7,2.17E-05
1.74,-0.1,7.90E-06
1.74,-0.2,3.55E-05
1.74,-0.3,1.06E-05
1.74,-0.4,-5.74E-05
1.74,-0.5,5.70E-05
1.74,-0.6,6.81E-05
1.74,-0.7,-8.90E-06
1.74,-0.8,3.55E-05
1.74,-0.9,6.10E-06
1.74,-1,7.30E-06
1.74,-1.1,-5.77E-05
1.74,-1.2,3.80E-06
1.74,-1.3,-9.60E-06
1.74,-1.4,-3.20E-06
1.74,-1.5,8.70E-06
1.74,-1.6,5.72E-05
1.74,-1.7,-3.36E-05
1.74,0,-1.00E-07
1.74,0.1,-8.00E-06
1.74,0.2,-3.57E-05
1.74,0.3,-1.08E-05
1.74,0.4,5.72E-05
1.74,0.5,-5.70E-05
1.74,0.6,-6.81E-05
1.74,0.7,8.80E-06
1.74,0.8,-3.56E-05
1.74,0.9,-6.10E-06
1.74,1,-7.30E-06
1.74,1.1,5.76E-05
1.74,1.2,-3.90E-06
1.74,1.3,9.50E-06
1.74,1.4,3.00E-06
1.74,1.5,-8.70E-06
1.74,1.6,-5.72E-05
1.74,1.7,3.36E-05
1.76,-0.1,7.50E-06
1.76,-0.2,3.48E-05
1.76,-0.3,9.40E-06
1.76,-0.4,-5.89E-05
1.76,-0.5,-4.51E-05
1.76,-0.6,6.57E-05
1.76,-0.7,-1.17E-05
1.76,-0.8,3.21E-05
1.76,-0.9,1.90E-06
1.76,-1,-1.40E-06
1.76,-1.1,0.0000368
1.76,-1.2,-2.10E-06
1.76,-1.3,-1.63E-05
1.76,-1.4,8.01E-05
1.76,-1.5,-3.00E-07
1.76,-1.6,4.72E-05
1.76,-1.7,-4.50E-05
1.76,0,0
1.76,0.1,-7.70E-06
1.76,0.2,-3.50E-05
1.76,0.3,-9.70E-06
1.76,0.4,5.87E-05
1.76,0.5,4.51E-05
1.76,0.6,-6.57E-05
1.76,0.7,1.17E-05
1.76,0.8,-3.22E-05
1.76,0.9,-2.10E-06
1.76,1,1.40E-06
1.76,1.1,-3.69E-05
1.76,1.2,2.10E-06
1.76,1.3,1.63E-05
1.76,1.4,-8.01E-05
1.76,1.5,2.00E-07
1.76,1.6,-4.72E-05
1.76,1.7,4.50E-05
1.78,-0.1,7.20E-06
1.78,-0.2,3.41E-05
1.78,-0.3,8.50E-06
1.78,-0.4,-6.03E-05
1.78,-0.5,-4.70E-05
1.78,-0.6,6.34E-05
1.78,-0.7,-1.45E-05
1.78,-0.8,2.88E-05
1.78,-0.9,-5.70E-06
1.78,-1,-5.50E-06
1.78,-1.1,3.17E-05
1.78,-1.2,-7.80E-06
1.78,-1.3,-2.32E-05
1.78,-1.4,7.23E-05
1.78,-1.5,-8.90E-06
1.78,-1.6,3.73E-05
1.78,-1.7,4.40E-05
1.78,0,-1.00E-07
1.78,0.1,-7.30E-06
1.78,0.2,-3.42E-05
1.78,0.3,-8.60E-06
1.78,0.4,6.02E-05
1.78,0.5,4.69E-05
1.78,0.6,-6.36E-05
1.78,0.7,1.45E-05
1.78,0.8,-2.88E-05
1.78,0.9,5.70E-06
1.78,1,5.50E-06
1.78,1.1,-3.18E-05
1.78,1.2,7.80E-06
1.78,1.3,2.31E-05
1.78,1.4,-7.24E-05
1.78,1.5,8.80E-06
1.78,1.6,-3.73E-05
1.78,1.7,-4.40E-05
1.8,-0.1,6.80E-06
1.8,-0.2,3.35E-05
1.8,-0.3,4.30E-06
1.8,-0.4,-6.17E-05
1.8,-0.5,-4.87E-05
1.8,-0.6,-3.88E-05
1.8,-0.7,-1.72E-05
1.8,-0.8,2.19E-05
1.8,-0.9,-9.40E-06
1.8,-1,-1.02E-05
1.8,-1.1,2.66E-05
1.8,-1.2,-1.36E-05
1.8,-1.3,-2.97E-05
1.8,-1.4,-3.53E-05
1.8,-1.5,-1.66E-05
1.8,-1.6,-7.15E-05
1.8,-1.7,3.38E-05
1.8,0,0
1.8,0.1,-6.90E-06
1.8,0.2,-3.35E-05
1.8,0.3,-4.40E-06
1.8,0.4,6.17E-05
1.8,0.5,4.85E-05
1.8,0.6,3.88E-05
1.8,0.7,1.72E-05
1.8,0.8,-2.21E-05
1.8,0.9,9.30E-06
1.8,1,1.01E-05
1.8,1.1,-2.66E-05
1.8,1.2,1.35E-05
1.8,1.3,2.96E-05
1.8,1.4,3.51E-05
1.8,1.5,1.65E-05
1.8,1.6,7.16E-05
1.8,1.7,-3.38E-05
1.82,-0.1,6.50E-06
1.82,-0.2,-6.73E-05
1.82,-0.3,3.30E-06
1.82,-0.4,-6.32E-05
1.82,-0.5,-5.05E-05
1.82,-0.6,-4.10E-05
1.82,-0.7,-1.96E-05
1.82,-0.8,1.88E-05
1.82,-0.9,-1.31E-05
1.82,-1,8.58E-05
1.82,-1.1,2.47E-05
1.82,-1.2,-1.92E-05
1.82,-1.3,6.43E-05
1.82,-1.4,-4.15E-05
1.82,-1.5,-2.56E-05
1.82,-1.6,-8.16E-05
1.82,-1.7,3.20E-06
1.82,0,-1.00E-07
1.82,0.1,-6.60E-06
1.82,0.2,6.71E-05
1.82,0.3,-3.40E-06
1.82,0.4,0.0000631
1.82,0.5,5.03E-05
1.82,0.6,4.10E-05
1.82,0.7,1.95E-05
1.82,0.8,-1.90E-05
1.82,0.9,1.30E-05
1.82,1,-8.57E-05
1.82,1.1,-2.49E-05
1.82,1.2,1.92E-05
1.82,1.3,-6.43E-05
1.82,1.4,4.14E-05
1.82,1.5,2.54E-05
1.82,1.6,8.16E-05
1.82,1.7,-3.10E-06
1.84,-0.1,6.20E-06
1.84,-0.2,-6.79E-05
1.84,-0.3,2.20E-06
1.84,-0.4,3.55E-05
1.84,-0.5,-5.22E-05
1.84,-0.6,-4.49E-05
1.84,-0.7,-2.20E-05
1.84,-0.8,1.58E-05
1.84,-0.9,8.34E-05
1.84,-1,8.18E-05
1.84,-1.1,1.70E-05
1.84,-1.2,-2.45E-05
1.84,-1.3,5.79E-05
1.84,-1.4,-4.34E-05
1.84,-1.5,-3.31E-05
1.84,-1.6,0.050732
1.84,-1.7,0.234984
1.84,0,-1.00E-07
1.84,0.1,-6.30E-06
1.84,0.2,6.77E-05
1.84,0.3,-2.40E-06
1.84,0.4,-3.57E-05
1.84,0.5,5.21E-05
1.84,0.6,4.48E-05
1.84,0.7,2.19E-05
1.84,0.8,-1.59E-05
1.84,0.9,-8.35E-05
1.84,1,-8.19E-05
1.84,1.1,-1.72E-05
1.84,1.2,2.45E-05
1.84,1.3,-5.80E-05
1.84,1.4,4.33E-05
1.84,1.5,3.31E-05
1.84,1.6,-0.0507367
1.84,1.7,-0.234989
1.86,-0.1,5.90E-06
1.86,-0.2,-6.85E-05
1.86,-0.3,1.30E-06
1.86,-0.4,3.42E-05
1.86,-0.5,-5.38E-05
1.86,-0.6,-4.49E-05
1.86,-0.7,-2.45E-05
1.86,-0.8,1.29E-05
1.86,-0.9,8.01E-05
1.86,-1,-0.0000222
1.86,-1.1,1.24E-05
1.86,-1.2,-3.00E-05
1.86,-1.3,5.18E-05
1.86,-1.4,-4.21E-05
1.86,-1.5,0.251075
1.86,-1.6,0.259134
1.86,-1.7,0.365512
1.86,0,0
1.86,0.1,-6.00E-06
1.86,0.2,6.84E-05
1.86,0.3,-1.20E-06
1.86,0.4,-3.43E-05
1.86,0.5,5.37E-05
1.86,0.6,4.48E-05
1.86,0.7,2.46E-05
1.86,0.8,-1.30E-05
1.86,0.9,-8.01E-05
1.86,1,0.0000222
1.86,1.1,-1.26E-05
1.86,1.2,3.00E-05
1.86,1.3,-5.18E-05
1.86,1.4,4.22E-05
1.86,1.5,-0.251074
1.86,1.6,-0.259145
1.86,1.7,-0.365525
1.88,-0.1,5.60E-06
1.88,-0.2,-6.91E-05
1.88,-0.3,3.00E-07
1.88,-0.4,3.28E-05
1.88,-0.5,-5.57E-05
1.88,-0.6,-4.68E-05
1.88,-0.7,-2.69E-05
1.88,-0.8,-8.95E-05
1.88,-0.9,-2.27E-05
1.88,-1,-2.18E-05
1.88,-1.1,8.50E-06
1.88,-1.2,-3.49E-05
1.88,-1.3,0.270105
1.88,-1.4,0.263742
1.88,-1.5,0.332035
1.88,-1.6,0.410144
1.88,-1.7,0.456307
1.88,0,0
1.88,0.1,-5.60E-06
1.88,0.2,6.90E-05
1.88,0.3,-5.00E-07
1.88,0.4,-3.30E-05
1.88,0.5,5.56E-05
1.88,0.6,4.68E-05
1.88,0.7,2.69E-05
1.88,0.8,8.94E-05
1.88,0.9,2.25E-05
1.88,1,2.18E-05
1.88,1.1,-8.50E-06
1.88,1.2,3.48E-05
1.88,1.3,-0.270105
1.88,1.4,-0.263742
1.88,1.5,-0.332033
1.88,1.6,-0.41016
1.88,1.7,-0.456346
1.9,-0.1,5.20E-06
1.9,-0.2,3.03E-05
1.9,-0.3,-6.00E-07
1.9,-0.4,3.16E-05
1.9,-0.5,4.33E-05
1.9,-0.6,-4.87E-05
1.9,-0.7,-2.91E-05
1.9,-0.8,-0.0000923
1.9,-0.9,-2.62E-05
1.9,-1,-2.56E-05
1.9,-1.1,0.040587
1.9,-1.2,0.282292
1.9,-1.3,0.310523
1.9,-1.4,0.403048
1.9,-1.5,0.459655
1.9,-1.6,0.502784
1.9,-1.7,0.522553
1.9,0,-1.00E-07
1.9,0.1,-5.40E-06
1.9,0.2,-3.05E-05
1.9,0.3,5.00E-07
1.9,0.4,-3.17E-05
1.9,0.5,-4.34E-05
1.9,0.6,4.86E-05
1.9,0.7,2.91E-05
1.9,0.8,9.22E-05
1.9,0.9,2.62E-05
1.9,1,0.0000257
1.9,1.1,-0.0405887
1.9,1.2,-0.282294
1.9,1.3,-0.311236
1.9,1.4,-0.403019
1.9,1.5,-0.45969
1.9,1.6,-0.502781
1.9,1.7,-0.522558
1.92,-0.1,5.10E-06
1.92,-0.2,0.0000298
1.92,-0.3,-1.10E-06
1.92,-0.4,3.08E-05
1.92,-0.5,4.18E-05
1.92,-0.6,-5.05E-05
1.92,-0.7,6.88E-05
1.92,-0.8,4.60E-06
1.92,-0.9,0.310021
1.92,-1,0.302554
1.92,-1.1,0.32389
1.92,-1.2,0.410206
1.92,-1.3,0.4647
1.92,-1.4,0.512995
1.92,-1.5,0.535523
1.92,-1.6,0.799954
1.92,-1.7,0.80007
1.92,0,-1.00E-07
1.92,0.1,-5.10E-06
1.92,0.2,-2.99E-05
1.92,0.3,9.00E-07
1.92,0.4,-3.09E-05
1.92,0.5,-4.18E-05
1.92,0.6,5.05E-05
1.92,0.7,-6.87E-05
1.92,0.8,-4.60E-06
1.92,0.9,-0.310021
1.92,1,-0.302554
1.92,1.1,-0.323891
1.92,1.2,-0.410231
1.92,1.3,-0.464699
1.92,1.4,-0.513014
1.92,1.5,-0.535513
1.92,1.6,-0.799975
1.92,1.7,-0.800024
1.94,-0.1,4.60E-06
1.94,-0.2,2.93E-05
1.94,-0.3,-1.90E-06
1.94,-0.4,2.96E-05
1.94,-0.5,4.04E-05
1.94,-0.6,3.00E-07
1.94,-0.7,0.330672
1.94,-0.8,0.324074
1.94,-0.9,0.366975
1.94,-1,0.439877
1.94,-1.1,0.494931
1.94,-1.2,0.530184
1.94,-1.3,0.553685
1.94,-1.4,0.800031
1.94,-1.5,0.797075
1.94,-1.6,0.241796
1.94,-1.7,0.233603
1.94,0,-1.00E-07
1.94,0.1,-4.70E-06
1.94,0.2,-2.93E-05
1.94,0.3,1.90E-06
1.94,0.4,-2.96E-05
1.94,0.5,-4.05E-05
1.94,0.6,-2.00E-07
1.94,0.7,-0.330673
1.94,0.8,-0.32407
1.94,0.9,-0.366979
1.94,1,-0.439849
1.94,1.1,-0.494876
1.94,1.2,-0.530162
1.94,1.3,-0.553707
1.94,1.4,-0.800006
1.94,1.5,-0.797129
1.94,1.6,-0.241833
1.94,1.7,-0.233439
1.96,-0.1,4.80E-06
1.96,-0.2,2.85E-05
1.96,-0.3,6.21E-05
1.96,-0.4,0.360412
1.96,-0.5,0.352859
1.96,-0.6,0.361592
1.96,-0.7,0.432178
1.96,-0.8,0.494504
1.96,-0.9,0.537822
1.96,-1,0.562099
1.96,-1.1,0.567494
1.96,-1.2,0.797871
1.96,-1.3,0.270989
1.96,-1.4,0.262249
1.96,-1.5,0.25293
1.96,-1.6,0.2055662
1.96,-1.7,0.1530268
1.96,0,0
1.96,0.1,-4.70E-06
1.96,0.2,-2.85E-05
1.96,0.3,-6.22E-05
1.96,0.4,-0.360412
1.96,0.5,-0.352859
1.96,0.6,-0.361594
1.96,0.7,-0.432186
1.96,0.8,-0.494515
1.96,0.9,-0.537784
1.96,1,-0.562124
1.96,1.1,-0.567417
1.96,1.2,-0.79782
1.96,1.3,-0.270932
1.96,1.4,-0.262296
1.96,1.5,-0.252933
1.96,1.6,-0.2056499
1.96,1.7,-0.1529687
1.98,-0.1,0.390831
1.98,-0.2,0.383746
1.98,-0.3,0.394194
1.98,-0.4,0.469928
1.98,-0.5,0.513701
1.98,-0.6,0.562845
1.98,-0.7,0.584743
1.98,-0.8,0.582563
1.98,-0.9,0.465538
1.98,-1,0.300837
1.98,-1.1,0.291672
1.98,-1.2,0.281643
1.98,-1.3,0.234046
1.98,-1.4,0.1830846
1.98,-1.5,0.1490359
1.98,-1.6,0.1094871
1.98,-1.7,0.0745197
1.98,0,-1.00E-07
1.98,0.1,-0.390776
1.98,0.2,-0.383727
1.98,0.3,-0.394448
1.98,0.4,-0.465441
1.98,0.5,-0.513727
1.98,0.6,-0.562848
1.98,0.7,-0.584747
1.98,0.8,-0.582516
1.98,0.9,-0.465516
1.98,1,-0.300749
1.98,1.1,-0.29165
1.98,1.2,-0.28164
1.98,1.3,-0.233986
1.98,1.4,-0.1833375
1.98,1.5,-0.1487347
1.98,1.6,-0.1091481
1.98,1.7,-0.0737072
2,-0.1,0.0052915
2,-0.2,0.0226258
2,-0.3,0.0631542
2,-0.4,0.601014
2,-0.5,0.78801
2,-0.6,0.340309
2,-0.7,0.331035
2,-0.8,0.321964
2,-0.9,0.30969
2,-1,0.247957
2,-1.1,0.1996633
2,-1.2,0.1321209
2,-1.3,0.0866535
2,-1.4,0.0495111
2,-1.5,0.02367766
2,-1.6,0.01699586
2,-1.7,0.0077942
2,0,-5.53E-05
2,0.1,-0.0057178
2,0.2,-0.022667
2,0.3,-0.0633772
2,0.4,-0.600948
2,0.5,-0.787315
2,0.6,-0.34023
2,0.7,-0.331077
2,0.8,-0.321978
2,0.9,-0.309668
2,1,-0.248509
2,1.1,-0.1997405
2,1.2,-0.1320269
2,1.3,-0.0865698
2,1.4,-0.0464745
2,1.5,-0.02362313
2,1.6,-0.01674268
2,1.7,-0.0063853
2.02,-0.1,0.0005389
2.02,-0.2,0.0014358
2.02,-0.3,0.01937805
2.02,-0.4,0.02385823
2.02,-0.5,0.03335898
2.02,-0.6,0.0980087
2.02,-0.7,0.1116327
2.02,-0.8,0.1020297
2.02,-0.9,0.0674998
2.02,-1,0.0390295
2.02,-1.1,0.0134225
2.02,-1.2,-4.71E-05
2.02,-1.3,-0.0002484
2.02,-1.4,-0.0003677
2.02,-1.5,-0.0003669
2.02,-1.6,-0.00042
2.02,-1.7,-0.0003966
2.02,0,-1.25E-05
2.02,0.1,-0.0006089
2.02,0.2,-0.0026802
2.02,0.3,-0.02265639
2.02,0.4,-0.02345398
2.02,0.5,-0.0334813
2.02,0.6,-0.0980085
2.02,0.7,-0.1077789
2.02,0.8,-0.1035359
2.02,0.9,-0.0674759
2.02,1,-0.0381346
2.02,1.1,-0.0137159
2.02,1.2,-6.21E-05
2.02,1.3,0.0002772
2.02,1.4,0.0004179
2.02,1.5,0.0003316
2.02,1.6,0.0004221
2.02,1.7,0.000343
2.04,-0.1,-0.0010742
2.04,-0.2,-0.0024681
2.04,-0.3,-0.0042845
2.04,-0.4,-0.006115
2.04,-0.5,-0.0069958
2.04,-0.6,-0.0071752
2.04,-0.7,-0.0054374
2.04,-0.8,-0.0039602
2.04,-0.9,-0.0028984
2.04,-1,-0.0017078
2.04,-1.1,-0.0012432
2.04,-1.2,-0.000548
2.04,-1.3,-0.0001211
2.04,-1.4,5.99E-05
2.04,-1.5,-6.19E-05
2.04,-1.6,-0.0004072
2.04,-1.7,-0.0009923
2.04,0,0.0001715
2.04,0.1,0.0010265
2.04,0.2,0.0024668
2.04,0.3,0.0045071
2.04,0.4,0.006477
2.04,0.5,0.0072085
2.04,0.6,0.0074463
2.04,0.7,0.0053748
2.04,0.8,0.0038115
2.04,0.9,0.002845
2.04,1,0.0016954
2.04,1.1,0.0010914
2.04,1.2,0.000666
2.04,1.3,2.80E-05
2.04,1.4,0.0001401
2.04,1.5,4.10E-05
2.04,1.6,0.0002732
2.04,1.7,0.0009154
2.06,-0.1,-0.0076016
2.06,-0.2,-0.0179093
2.06,-0.3,-0.0281498
2.06,-0.4,-0.0397015
2.06,-0.5,-0.0473333
2.06,-0.6,-0.0509803
2.06,-0.7,-0.0468046
2.06,-0.8,-0.0370217
2.06,-0.9,-0.0268709
2.06,-1,-0.0180542
2.06,-1.1,-0.0142722
2.06,-1.2,-0.0093539
2.06,-1.3,-0.0058507
2.06,-1.4,-0.0044977
2.06,-1.5,-0.0031234
2.06,-1.6,-0.0023579
2.06,-1.7,-0.0013982
2.06,0,7.13E-05
2.06,0.1,0.0075261
2.06,0.2,0.0179046
2.06,0.3,0.0294614
2.06,0.4,0.0393874
2.06,0.5,0.0474917
2.06,0.6,0.0520434
2.06,0.7,0.0467505
2.06,0.8,0.0378612
2.06,0.9,0.026835
2.06,1,0.0194365
2.06,1.1,0.0133064
2.06,1.2,0.0096152
2.06,1.3,0.0060132
2.06,1.4,0.0041762
2.06,1.5,0.0031026
2.06,1.6,0.0024316
2.06,1.7,0.0013714
2.08,-0.1,-0.000211
2.08,-0.2,-0.0041996
2.08,-0.3,-0.0107025
2.08,-0.4,-0.0150242
2.08,-0.5,-0.02856985
2.08,-0.6,-0.03623682
2.08,-0.7,-0.0462383
2.08,-0.8,-0.0520702
2.08,-0.9,-0.0579144
2.08,-1,-0.0575611
2.08,-1.1,-0.0515472
2.08,-1.2,-0.04218809
2.08,-1.3,-0.0066055
2.08,-1.4,-0.0038813
2.08,-1.5,0.0415211
2.08,-1.6,0.0537924
2.08,-1.7,0.0686399
2.08,0,-5.00E-07
2.08,0.1,0.0002513
2.08,0.2,0.0043352
2.08,0.3,0.0106797
2.08,0.4,0.0150203
2.08,0.5,0.02856192
2.08,0.6,0.03638496
2.08,0.7,0.0461337
2.08,0.8,0.052027
2.08,0.9,0.0577495
2.08,1,0.0575758
2.08,1.1,0.0508077
2.08,1.2,0.04216915
2.08,1.3,0.0065958
2.08,1.4,0.0038767
2.08,1.5,-0.0401682
2.08,1.6,-0.0505166
2.08,1.7,-0.0684624
2.1,-0.1,-0.0007887
2.1,-0.2,-0.0015892
2.1,-0.3,-0.0021809
2.1,-0.4,-0.0027975
2.1,-0.5,-0.0034
2.1,-0.6,-0.0038907
2.1,-0.7,-0.0044992
2.1,-0.8,-0.0047652
2.1,-0.9,-0.0048846
2.1,-1,-0.0049029
2.1,-1.1,-0.0048127
2.1,-1.2,-0.0044711
2.1,-1.3,-0.0039447
2.1,-1.4,-0.0035309
2.1,-1.5,-0.002969
2.1,-1.6,-0.002763
2.1,-1.7,-0.0022655
2.1,0,2.43E-05
2.1,0.1,0.000813
2.1,0.2,0.0015411
2.1,0.3,0.0021599
2.1,0.4,0.0027439
2.1,0.5,0.0033688
2.1,0.6,0.0040155
2.1,0.7,0.0045314
2.1,0.8,0.0047961
2.1,0.9,0.0049806
2.1,1,0.0048721
2.1,1.1,0.0047994
2.1,1.2,0.0044703
2.1,1.3,0.0039378
2.1,1.4,0.0035523
2.1,1.5,0.0029159
2.1,1.6,0.0026827
2.1,1.7,0.0022389
2.12,-0.1,-0.0021304
2.12,-0.2,-0.0034643
2.12,-0.3,-0.006056
2.12,-0.4,-0.0071329
2.12,-0.5,-0.0095983
2.12,-0.6,-0.0113768
2.12,-0.7,-0.0134496
2.12,-0.8,-0.015443
2.12,-0.9,-0.0163103
2.12,-1,-0.0179833
2.12,-1.1,-0.0176922
2.12,-1.2,-0.0191787
