lorentzForce,siteDistance,vAve
1.78,-1.80,-0.050067
1.78,-1.90,-0.450025
1.78,-2.00,-0.0500496
1.78,0.00,-0.0500645
1.78,0.10,-0.0500275
1.78,0.20,-0.0500694
1.78,0.30,-0.0500522
1.78,0.40,-0.0500489
1.78,0.50,-0.05003
1.78,0.60,-0.050072
1.78,0.70,-0.050061
1.78,0.80,-0.0500127
1.78,0.90,-0.0500578
1.78,1.00,-0.0500769
1.78,1.10,-0.0500163
1.78,1.20,-0.0500677
1.78,1.30,-0.0499954
1.78,1.40,-0.0499973
1.78,1.50,-0.0500871
1.78,1.60,-0.0500225
1.78,1.70,-0.050016
1.78,1.80,-0.0500787
1.78,1.90,0.269923
1.78,2.00,-0.0383888
1.80,-0.10,-0.050091
1.80,-0.20,-0.0500781
1.80,-0.30,-0.0500471
1.80,-0.40,-0.0500248
1.80,-0.50,-0.050044
1.80,-0.60,-0.0500134
1.80,-0.70,-0.0500493
1.80,-0.80,-0.0500464
1.80,-0.90,-0.0500539
1.80,-1.00,-0.0499957
1.80,-1.10,-0.0500833
1.80,-1.20,-0.0500274
1.80,-1.30,-0.0500182
1.80,-1.40,-0.0500847
1.80,-1.50,-0.0500791
1.80,-1.60,-0.0500143
1.80,-1.70,-0.0500934
1.80,-1.80,0.0849743
1.80,-1.90,-0.320806
1.80,-2.00,-0.0500837
1.80,0.00,-0.0500451
1.80,0.10,-0.0500078
1.80,0.20,-0.0500493
1.80,0.30,-0.0500318
1.80,0.40,-0.0500283
1.80,0.50,-0.0500093
1.80,0.60,-0.0500518
1.80,0.70,-0.0500452
1.80,0.80,-0.049997
1.80,0.90,-0.0500479
1.80,1.00,-0.050077
1.80,1.10,-0.0500336
1.80,1.20,-0.0500174
1.80,1.30,-0.0499928
1.80,1.40,-0.0500748
1.80,1.50,-0.0500054
1.80,1.60,-0.0500554
1.80,1.70,-0.050017
1.80,1.80,-0.135071
1.80,1.90,0.262663
1.80,2.00,-0.0506284
1.82,-0.10,-0.0500722
1.82,-0.20,-0.0500593
1.82,-0.30,-0.050028
1.82,-0.40,-0.0500052
1.82,-0.50,-0.0500232
1.82,-0.60,-0.0500908
1.82,-0.70,-0.0500238
1.82,-0.80,-0.0500162
1.82,-0.90,-0.0500162
1.82,-1.00,-0.0500376
1.82,-1.10,-0.0500149
1.82,-1.20,-0.0500197
1.82,-1.30,-0.0500625
1.82,-1.40,-0.0500422
1.82,-1.50,-0.0500112
1.82,-1.60,-0.0500103
1.82,-1.70,0.0899993
1.82,-1.80,-0.0636201
1.82,-1.90,-0.0500013
1.82,-2.00,-0.0504145
1.82,0.00,-0.0500261
1.82,0.10,-0.0500886
1.82,0.20,-0.0500298
1.82,0.30,-0.0500119
1.82,0.40,-0.0500081
1.82,0.50,-0.0500892
1.82,0.60,-0.0500322
1.82,0.70,-0.0500271
1.82,0.80,-0.0500819
1.82,0.90,-0.0500414
1.82,1.00,-0.0500807
1.82,1.10,-0.0500549
1.82,1.20,-0.0500672
1.82,1.30,-0.0499933
1.82,1.40,-0.0500587
1.82,1.50,-0.0500212
1.82,1.60,-0.0499955
1.82,1.70,-0.140342
1.82,1.80,-0.0500624
1.82,1.90,0.0707148
1.82,2.00,-0.0544464
1.84,-0.10,-0.0500537
1.84,-0.20,-0.0500409
1.84,-0.30,-0.0500126
1.84,-0.40,-0.0500859
1.84,-0.50,-0.0500028
1.84,-0.60,-0.0500687
1.84,-0.70,-0.0499988
1.84,-0.80,-0.0500832
1.84,-0.90,-0.0500789
1.84,-1.00,-0.0500884
1.84,-1.10,-0.0500381
1.84,-1.20,-0.0500225
1.84,-1.30,-0.050008
1.84,-1.40,-0.0500001
1.84,-1.50,-0.0500657
1.84,-1.60,0.0949147
1.84,-1.70,0.0899773
1.84,-1.80,-0.0500727
1.84,-1.90,-0.0501019
1.84,-2.00,-0.0509031
1.84,0.00,-0.0500076
1.84,0.10,-0.0500697
1.84,0.20,-0.0500106
1.84,0.30,-0.0500924
1.84,0.40,-0.0500884
1.84,0.50,-0.0500695
1.84,0.60,-0.0500159
1.84,0.70,-0.0500097
1.84,0.80,-0.0500677
1.84,0.90,-0.0500329
1.84,1.00,-0.0500823
1.84,1.10,-0.0500834
1.84,1.20,-0.0500188
1.84,1.30,-0.0500919
1.84,1.40,-0.0500405
1.84,1.50,-0.0500053
1.84,1.60,-0.146261
1.84,1.70,-0.17644
1.84,1.80,-0.050028
1.84,1.90,-0.011575
1.84,2.00,-0.0646704
1.86,-0.10,-0.0500387
1.86,-0.20,-0.0500228
1.86,-0.30,-0.0500943
1.86,-0.40,-0.0500671
1.86,-0.50,-0.0500828
1.86,-0.60,-0.0500467
1.86,-0.70,-0.0500739
1.86,-0.80,-0.0500536
1.86,-0.90,-0.0500418
1.86,-1.00,-0.0500396
1.86,-1.10,-0.0500706
1.86,-1.20,-0.0500154
1.86,-1.30,-0.0500422
1.86,-1.40,0.104947
1.86,-1.50,0.0999772
1.86,-1.60,0.0949862
1.86,-1.70,0.349994
1.86,-1.80,-0.0500965
1.86,-1.90,-0.0508786
1.86,-2.00,-0.0509522
1.86,0.00,-0.0500893
1.86,0.10,-0.0500513
1.86,0.20,-0.0500918
1.86,0.30,-0.0500734
1.86,0.40,-0.0500692
1.86,0.50,-0.0500504
1.86,0.60,-0.0499974
1.86,0.70,-0.0500927
1.86,0.80,-0.0500567
1.86,0.90,-0.050025
1.86,1.00,-0.0500847
1.86,1.10,-0.0500036
1.86,1.20,-0.0500701
1.86,1.30,-0.0499962
1.86,1.40,-0.0540023
1.86,1.50,-0.152733
1.86,1.60,-0.216186
1.86,1.70,-0.321961
1.86,1.80,0.0101441
1.86,1.90,-0.0469494
1.86,2.00,-0.0821642
1.88,-0.10,-0.0500209
1.88,-0.20,-0.0500051
1.88,-0.30,-0.0500764
1.88,-0.40,-0.0500484
1.88,-0.50,-0.050063
1.88,-0.60,-0.0500291
1.88,-0.70,-0.0500493
1.88,-0.80,-0.0500242
1.88,-0.90,-0.050005
1.88,-1.00,-0.0500911
1.88,-1.10,-0.0500033
1.88,-1.20,-0.0500542
1.88,-1.30,0.109945
1.88,-1.40,0.10498
1.88,-1.50,0.0999584
1.88,-1.60,0.0949703
1.88,-1.70,0.349959
1.88,-1.80,-0.0499996
1.88,-1.90,-0.0507349
1.88,-2.00,-0.0510497
1.88,0.00,-0.0500715
1.88,0.10,-0.0500332
1.88,0.20,-0.0500735
1.88,0.30,-0.0500603
1.88,0.40,-0.0500507
1.88,0.50,-0.0500317
1.88,0.60,-0.0500793
1.88,0.70,-0.0500763
1.88,0.80,-0.0500497
1.88,0.90,-0.0500177
1.88,1.00,-0.0500904
1.88,1.10,-0.0500267
1.88,1.20,-0.0500595
1.88,1.30,-0.160916
1.88,1.40,-0.164007
1.88,1.50,-0.259934
1.88,1.60,-0.355589
1.88,1.70,-0.412039
1.88,1.80,-0.0477756
1.88,1.90,-0.0511574
1.88,2.00,-0.0897591
1.90,-0.10,-0.0500035
1.90,-0.20,-0.0500966
1.90,-0.30,-0.0500586
1.90,-0.40,-0.0500398
1.90,-0.50,-0.0500436
1.90,-0.60,-0.0500078
1.90,-0.70,-0.0500251
1.90,-0.80,-0.0500955
1.90,-0.90,-0.0500687
1.90,-1.00,-0.0499992
1.90,-1.10,0.11998
1.90,-1.20,0.114969
1.90,-1.30,0.109918
1.90,-1.40,0.104995
1.90,-1.50,0.349926
1.90,-1.60,0.349977
1.90,-1.70,0.089588
1.90,-1.80,-0.0500354
1.90,-1.90,-0.0503991
1.90,-2.00,-0.0511884
1.90,0.00,-0.050054
1.90,0.10,-0.0500156
1.90,0.20,-0.0500554
1.90,0.30,-0.0500421
1.90,0.40,-0.0500321
1.90,0.50,-0.0500135
1.90,0.60,-0.0500617
1.90,0.70,-0.0500604
1.90,0.80,-0.050037
1.90,0.90,-0.0500137
1.90,1.00,-0.0500553
1.90,1.10,-0.170534
1.90,1.20,-0.16923
1.90,1.30,-0.221641
1.90,1.40,-0.304735
1.90,1.50,-0.37297
1.90,1.60,-0.429476
1.90,1.70,-0.141924
1.90,1.80,-0.050058
1.90,1.90,-0.0527763
1.90,2.00,-0.0883271
1.92,-0.10,-0.0500865
1.92,-0.20,-0.0500794
1.92,-0.30,-0.0500412
1.92,-0.40,-0.0500217
1.92,-0.50,-0.0500245
1.92,-0.60,-0.0500868
1.92,-0.70,-0.0500055
1.92,-0.80,-0.0500725
1.92,-0.90,0.129992
1.92,-1.00,0.124956
1.92,-1.10,0.119945
1.92,-1.20,0.114925
1.92,-1.30,0.10998
1.92,-1.40,0.349966
1.92,-1.50,0.349993
1.92,-1.60,0.349919
1.92,-1.70,-0.0500389
1.92,-1.80,-0.0502771
1.92,-1.90,-0.0507483
1.92,-2.00,-0.0515345
1.92,0.00,-0.0500369
1.92,0.10,-0.0499982
1.92,0.20,-0.0500379
1.92,0.30,-0.0500241
1.92,0.40,-0.0500142
1.92,0.50,-0.0500956
1.92,0.60,-0.0500446
1.92,0.70,-0.0500508
1.92,0.80,-0.0500848
1.92,0.90,-0.18058
1.92,1.00,-0.178794
1.92,1.10,-0.212348
1.92,1.20,-0.290025
1.92,1.30,-0.358304
1.92,1.40,-0.400078
1.92,1.50,-0.438649
1.92,1.60,-0.450009
1.92,1.70,-0.129823
1.92,1.80,-0.0500995
1.92,1.90,-0.05415
1.92,2.00,-0.0868038
1.94,-0.10,-0.0500697
1.94,-0.20,-0.0500626
1.94,-0.30,-0.0500242
1.94,-0.40,-0.0500039
1.94,-0.50,-0.0500061
1.94,-0.60,0.144962
1.94,-0.70,0.139965
1.94,-0.80,0.134956
1.94,-0.90,0.129983
1.94,-1.00,0.124903
1.94,-1.10,0.12
1.94,-1.20,0.349995
1.94,-1.30,0.349948
1.94,-1.40,0.349999
1.94,-1.50,0.349999
1.94,-1.60,0.0949338
1.94,-1.70,-0.0500123
1.94,-1.80,-0.0505878
1.94,-1.90,-0.0512647
1.94,-2.00,-0.0519888
1.94,0.00,-0.05002
1.94,0.10,-0.0500812
1.94,0.20,-0.0500206
1.94,0.30,-0.0500066
1.94,0.40,-0.049999
1.94,0.50,-0.0500772
1.94,0.60,-0.10076
1.94,0.70,-0.191271
1.94,0.80,-0.190678
1.94,0.90,-0.237309
1.94,1.00,-0.3067
1.94,1.10,-0.365111
1.94,1.20,-0.402221
1.94,1.30,-0.430769
1.94,1.40,-0.450078
1.94,1.50,-0.450019
1.94,1.60,-0.158936
1.94,1.70,-0.0501309
1.94,1.80,-0.0512721
1.94,1.90,-0.0559826
1.94,2.00,-0.0841129
1.96,-0.10,-0.0500533
1.96,-0.20,-0.0500463
1.96,-0.30,-0.0500524
1.96,-0.40,0.154961
1.96,-0.50,0.149953
1.96,-0.60,0.144994
1.96,-0.70,0.139979
1.96,-0.80,0.134948
1.96,-0.90,0.129958
1.96,-1.00,0.349955
1.96,-1.10,0.349993
1.96,-1.20,0.349974
1.96,-1.30,0.141378
1.96,-1.40,0.104927
1.96,-1.50,0.0999154
1.96,-1.60,0.0468893
1.96,-1.70,-0.0501387
1.96,-1.80,-0.051072
1.96,-1.90,-0.0515803
1.96,-2.00,-0.0500332
1.96,0.00,-0.0500035
1.96,0.10,-0.05007
1.96,0.20,-0.0500025
1.96,0.30,-0.074616
1.96,0.40,-0.205873
1.96,0.50,-0.203815
1.96,0.60,-0.22079
1.96,0.70,-0.285526
1.96,0.80,-0.351324
1.96,0.90,-0.387333
1.96,1.00,-0.415419
1.96,1.10,-0.439378
1.96,1.20,-0.450058
1.96,1.30,-0.162672
1.96,1.40,-0.158668
1.96,1.50,-0.162178
1.96,1.60,-0.145335
1.96,1.70,-0.0533221
1.96,1.80,-0.0523058
1.96,1.90,-0.056993
1.96,2.00,-0.0788018
1.98,-0.10,0.168998
1.98,-0.20,0.164959
1.98,-0.30,0.159947
1.98,-0.40,0.154922
1.98,-0.50,0.14996
1.98,-0.60,0.144981
1.98,-0.70,0.349939
1.98,-0.80,0.349953
1.98,-0.90,0.34919
1.98,-1.00,0.124933
1.98,-1.10,0.119928
1.98,-1.20,0.114996
1.98,-1.30,0.109949
1.98,-1.40,0.102626
1.98,-1.50,0.0810051
1.98,-1.60,-0.0501097
1.98,-1.70,-0.0504139
1.98,-1.80,-0.0500952
1.98,-1.90,-0.0500894
1.98,-2.00,-0.0500519
1.98,0.00,-0.0500124
1.98,0.10,-0.221465
1.98,0.20,-0.219229
1.98,0.30,-0.236599
1.98,0.40,-0.304055
1.98,0.50,-0.361451
1.98,0.60,-0.394229
1.98,0.70,-0.421588
1.98,0.80,-0.44187
1.98,0.90,-0.45007
1.98,1.00,-0.170546
1.98,1.10,-0.170984
1.98,1.20,-0.167466
1.98,1.30,-0.161331
1.98,1.40,-0.140665
1.98,1.50,-0.0504018
1.98,1.60,-0.0531853
1.98,1.70,-0.0516099
1.98,1.80,-0.0540826
1.98,1.90,-0.0567263
1.98,2.00,-0.0656215
2.00,-0.10,-0.0500221
2.00,-0.20,-0.0500876
2.00,-0.30,-0.0500031
2.00,-0.40,0.18595
2.00,-0.50,0.349935
2.00,-0.60,0.144939
2.00,-0.70,0.139915
2.00,-0.80,0.134965
2.00,-0.90,0.129942
2.00,-1.00,0.124523
2.00,-1.10,0.117303
2.00,-1.20,0.103553
2.00,-1.30,0.050605
2.00,-1.40,0.0127483
2.00,-1.50,-0.0511365
2.00,-1.60,0.00240697
2.00,-1.70,-0.0500289
2.00,-1.80,-0.0500766
2.00,-1.90,-0.0500529
2.00,-2.00,-0.0503306
2.00,0.00,-0.0500263
2.00,0.10,-0.0528935
2.00,0.20,-0.0617479
2.00,0.30,-0.0856198
2.00,0.40,-0.11631
2.00,0.50,-0.450015
2.00,0.60,-0.195189
2.00,0.70,-0.190139
2.00,0.80,-0.185919
2.00,0.90,-0.181519
2.00,1.00,-0.16346
2.00,1.10,-0.0983424
2.00,1.20,-0.0512821
2.00,1.30,-0.0500253
2.00,1.40,-0.0501339
2.00,1.50,-0.0520231
2.00,1.60,-0.051519
2.00,1.70,-0.0516406
2.00,1.80,-0.0549633
2.00,1.90,0.027756
2.00,2.00,0.0237187
2.02,-0.10,-0.0387763
2.02,-0.20,-0.0184078
2.02,-0.30,0.00309483
2.02,-0.40,0.019501
2.02,-0.50,0.018863
2.02,-0.60,0.0552851
2.02,-0.70,0.0866861
2.02,-0.80,0.0850842
2.02,-0.90,0.0614084
2.02,-1.00,0.0270395
2.02,-1.10,0.00181088
2.02,-1.20,-0.0265402
2.02,-1.30,-0.0502749
2.02,-1.40,-0.0520703
2.02,-1.50,-0.00235311
2.02,-1.60,-0.0456507
2.02,-1.70,-0.0500334
2.02,-1.80,-0.0503041
2.02,-1.90,-0.0508589
2.02,-2.00,-0.0515516
2.02,0.00,-0.0500063
2.02,0.10,-0.0500194
2.02,0.20,-0.050584
2.02,0.30,-0.0515853
2.02,0.40,-0.0517434
2.02,0.50,-0.0500076
2.02,0.60,-0.0500257
2.02,0.70,-0.050022
2.02,0.80,-0.0500474
2.02,0.90,-0.0500355
2.02,1.00,-0.0500352
2.02,1.10,-0.0500434
2.02,1.20,-0.0500533
2.02,1.30,-0.050644
2.02,1.40,-0.0518559
2.02,1.50,-0.0501689
2.02,1.60,-0.0504715
2.02,1.70,-0.0459101
2.02,1.80,-0.00150273
2.02,1.90,0.00199782
2.02,2.00,4.40923e-06
2.04,-0.10,-0.0510889
2.04,-0.20,-0.0514927
2.04,-0.30,-0.0522168
2.04,-0.40,-0.0529835
2.04,-0.50,-0.0536561
2.04,-0.60,-0.0541201
2.04,-0.70,-0.0537517
2.04,-0.80,-0.053174
2.04,-0.90,-0.0529832
2.04,-1.00,-0.0527955
2.04,-1.10,-0.0531276
2.04,-1.20,-0.0535535
2.04,-1.30,-0.051508
2.04,-1.40,-0.0140254
2.04,-1.50,-0.0493345
2.04,-1.60,-0.0501512
2.04,-1.70,-0.0507951
2.04,-1.80,-0.0518459
2.04,-1.90,-0.0529072
2.04,-2.00,-0.0539668
