time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
0.057,0.773959,1.57528,-0.125713,1.58245,0.873193,1.58227,1.42692,2.46263,-0.476324,2.44452,-0.456114,2.33406
0.058,0.773186,1.5733,-0.125599,1.58074,0.872363,1.58055,1.42543,2.46011,-0.475856,2.44201,-0.455679,2.33165
0.059,0.772413,1.57132,-0.125486,1.57903,0.871534,1.57883,1.42395,2.4576,-0.475389,2.43951,-0.455244,2.32924
0.06,0.771641,1.56934,-0.125372,1.57731,0.870707,1.57711,1.42246,2.45508,-0.474923,2.437,-0.45481,2.32683
0.061,0.77087,1.56735,-0.125259,1.5756,0.869882,1.57539,1.42098,2.45257,-0.474458,2.4345,-0.454377,2.32443
0.062,0.7701,1.56536,-0.125147,1.57388,0.869058,1.57367,1.41949,2.45006,-0.473993,2.432,-0.453945,2.32202
0.063,0.76933,1.56336,-0.125034,1.57216,0.868235,1.57194,1.41801,2.44755,-0.473528,2.4295,-0.453514,2.31962
0.064,0.768561,1.56135,-0.124922,1.57044,0.867414,1.57022,1.41653,2.44504,-0.473065,2.427,-0.453083,2.31721
0.065,0.767793,1.55934,-0.124811,1.56873,0.866595,1.5685,1.41504,2.44254,-0.472602,2.42451,-0.452653,2.31481
0.066,0.767026,1.55733,-0.124699,1.56701,0.865777,1.56677,1.41356,2.44003,-0.472139,2.42201,-0.452224,2.31241
0.067,0.766259,1.55531,-0.124588,1.56529,0.864961,1.56505,1.41208,2.43753,-0.471677,2.41952,-0.451796,2.31001
0.068,0.765493,1.55329,-0.124477,1.56357,0.864146,1.56332,1.4106,2.43502,-0.471216,2.41703,-0.451368,2.30761
0.069,0.764727,1.55126,-0.124367,1.56185,0.863333,1.56159,1.40912,2.43252,-0.470756,2.41453,-0.450941,2.30522
0.07,0.763963,1.54922,-0.124257,1.56013,0.862521,1.55986,1.40764,2.43003,-0.470296,2.41205,-0.450515,2.30282
