time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
0.105,0.0627922,0.108552,0.312558,0.108551,0.562772,0.10855,0.187774,0.325059,0.437709,0.325057,0.68783,0.325059
0.106,0.0627977,0.108557,0.312559,0.108557,0.562778,0.108556,0.187779,0.325064,0.437713,0.325062,0.687837,0.325065
0.107,0.0628032,0.108562,0.312561,0.108562,0.562783,0.108562,0.187784,0.32507,0.437717,0.325068,0.687843,0.325071
0.108,0.0628088,0.108567,0.312562,0.108568,0.562788,0.108567,0.187789,0.325076,0.437721,0.325073,0.687849,0.325076
0.109,0.0628144,0.108573,0.312563,0.108574,0.562794,0.108573,0.187794,0.325082,0.437725,0.325079,0.687855,0.325082
0.11,0.0628201,0.108578,0.312564,0.108579,0.562799,0.108579,0.187799,0.325087,0.437729,0.325085,0.687862,0.325088
0.111,0.0628258,0.108584,0.312565,0.108585,0.562805,0.108585,0.187804,0.325093,0.437733,0.325092,0.687868,0.325094
0.112,0.0628316,0.10859,0.312566,0.108591,0.56281,0.108591,0.187809,0.325099,0.437738,0.325098,0.687875,0.3251
0.113,0.0628374,0.108595,0.312567,0.108596,0.562816,0.108597,0.187815,0.325105,0.437742,0.325104,0.687882,0.325106
0.114,0.0628433,0.108601,0.312569,0.108602,0.562822,0.108603,0.18782,0.32511,0.437746,0.32511,0.687888,0.325111
0.115,0.0628492,0.108608,0.31257,0.108608,0.562827,0.108609,0.187826,0.325116,0.43775,0.325117,0.687895,0.325117
0.116,0.0628552,0.108614,0.312571,0.108614,0.562833,0.108615,0.187831,0.325122,0.437755,0.325123,0.687902,0.325123
0.117,0.0628612,0.10862,0.312572,0.10862,0.562838,0.108622,0.187837,0.325128,0.437759,0.325129,0.687908,0.325129
0.118,0.0628673,0.108627,0.312573,0.108626,0.562844,0.108628,0.187843,0.325133,0.437764,0.325135,0.687915,0.325135
0.119,0.0628734,0.108633,0.312575,0.108632,0.562849,0.108634,0.187849,0.325139,0.437768,0.325141,0.687922,0.325141
0.12,0.0628796,0.10864,0.312576,0.108639,0.562855,0.108641,0.187855,0.325146,0.437772,0.325147,0.687929,0.325147
0.121,0.0628858,0.108647,0.312577,0.108645,0.56286,0.108647,0.187861,0.325152,0.437777,0.325153,0.687936,0.325153
0.122,0.062892,0.108653,0.312579,0.108652,0.562866,0.108653,0.187867,0.325159,0.437782,0.325159,0.687943,0.325159
0.123,0.0628983,0.108659,0.31258,0.108658,0.562872,0.108659,0.187873,0.325165,0.437786,0.325166,0.68795,0.325166
0.124,0.0629047,0.108666,0.312581,0.108665,0.562878,0.108665,0.187879,0.325172,0.437791,0.325172,0.687958,0.325172
0.125,0.0629111,0.108672,0.312582,0.108671,0.562884,0.108671,0.187885,0.325179,0.437795,0.325178,0.687965,0.325179
0.126,0.0629176,0.108678,0.312584,0.108678,0.56289,0.108677,0.187891,0.325186,0.4378,0.325184,0.687972,0.325186
0.127,0.0629241,0.108685,0.312585,0.108685,0.562896,0.108683,0.187897,0.325193,0.437805,0.325191,0.68798,0.325192
0.128,0.0629306,0.108691,0.312586,0.108692,0.562903,0.10869,0.187903,0.3252,0.43781,0.325197,0.687987,0.325199
0.129,0.0629372,0.108698,0.312588,0.108698,0.562909,0.108696,0.187909,0.325207,0.437814,0.325204,0.687994,0.325206
0.13,0.0629439,0.108704,0.312589,0.108705,0.562916,0.108703,0.187915,0.325214,0.437819,0.325211,0.688002,0.325213
0.131,0.0629506,0.108711,0.31259,0.108712,0.562922,0.10871,0.187921,0.325221,0.437824,0.325218,0.688009,0.325219
0.132,0.0629573,0.108718,0.312592,0.108718,0.562928,0.108716,0.187927,0.325228,0.437829,0.325225,0.688017,0.325226
0.133,0.0629641,0.108725,0.312593,0.108725,0.562934,0.108723,0.187934,0.325235,0.437834,0.325232,0.688025,0.325233
0.134,0.0629709,0.108732,0.312595,0.108732,0.562941,0.10873,0.18794,0.325243,0.437839,0.325239,0.688033,0.325239
0.135,0.0629778,0.108739,0.312596,0.108738,0.562947,0.108737,0.187947,0.32525,0.437844,0.325246,0.68804,0.325246
0.136,0.0629847,0.108747,0.312597,0.108745,0.562953,0.108744,0.187954,0.325257,0.437849,0.325253,0.688048,0.325253
0.137,0.0629917,0.108754,0.312599,0.108752,0.56296,0.108752,0.18796,0.325264,0.437854,0.32526,0.688056,0.32526
0.138,0.0629987,0.108761,0.3126,0.108759,0.562966,0.108759,0.187967,0.325271,0.437859,0.325267,0.688064,0.325266
0.139,0.0630058,0.108768,0.312602,0.108766,0.562973,0.108766,0.187974,0.325278,0.437864,0.325274,0.688072,0.325274
0.14,0.0630129,0.108775,0.312603,0.108773,0.562979,0.108774,0.187981,0.325285,0.43787,0.325281,0.68808,0.325281
0.141,0.0630201,0.108782,0.312604,0.108781,0.562986,0.108781,0.187987,0.325292,0.437875,0.325289,0.688088,0.325288
0.142,0.0630273,0.108789,0.312606,0.108788,0.562993,0.108789,0.187994,0.325299,0.43788,0.325296,0.688096,0.325295
0.143,0.0630346,0.108796,0.312607,0.108795,0.563,0.108797,0.188001,0.325306,0.437885,0.325303,0.688105,0.325303
0.144,0.0630419,0.108803,0.312609,0.108803,0.563007,0.108804,0.188007,0.325314,0.437891,0.325311,0.688113,0.325311
0.145,0.0630493,0.108811,0.31261,0.10881,0.563014,0.108812,0.188014,0.325321,0.437896,0.325318,0.688121,0.325319
0.146,0.0630567,0.108818,0.312612,0.108818,0.563021,0.108819,0.188021,0.325328,0.437902,0.325326,0.68813,0.325326
0.147,0.0630641,0.108825,0.312613,0.108826,0.563028,0.108827,0.188027,0.325335,0.437907,0.325333,0.688138,0.325334
0.148,0.0630716,0.108833,0.312615,0.108833,0.563035,0.108834,0.188034,0.325342,0.437912,0.325341,0.688146,0.325342
0.149,0.0630792,0.108841,0.312616,0.108841,0.563042,0.108842,0.188042,0.325349,0.437918,0.325349,0.688155,0.32535
0.15,0.0630868,0.108849,0.312618,0.108849,0.56305,0.108849,0.188049,0.325357,0.437923,0.325356,0.688164,0.325358
0.151,0.0630944,0.108857,0.31262,0.108857,0.563057,0.108857,0.188056,0.325364,0.437929,0.325364,0.688172,0.325365
0.152,0.0631021,0.108865,0.312621,0.108865,0.563064,0.108865,0.188063,0.325371,0.437935,0.325371,0.688181,0.325373
0.153,0.0631098,0.108873,0.312623,0.108873,0.563071,0.108873,0.188071,0.325378,0.43794,0.325379,0.68819,0.325381
0.154,0.0631176,0.108881,0.312624,0.108881,0.563078,0.108881,0.188078,0.325386,0.437946,0.325387,0.688198,0.325389
0.155,0.0631254,0.108889,0.312626,0.108888,0.563085,0.108889,0.188086,0.325395,0.437952,0.325396,0.688207,0.325397
0.156,0.0631333,0.108897,0.312627,0.108896,0.563092,0.108896,0.188093,0.325403,0.437957,0.325404,0.688216,0.325404
0.157,0.0631412,0.108905,0.312629,0.108903,0.5631,0.108904,0.188101,0.325412,0.437963,0.325412,0.688225,0.325412
0.158,0.0631492,0.108913,0.312631,0.108911,0.563107,0.108913,0.188108,0.32542,0.437969,0.32542,0.688234,0.32542
0.159,0.0631572,0.108921,0.312632,0.108919,0.563115,0.108921,0.188115,0.325429,0.437975,0.325428,0.688243,0.325428
0.16,0.0631653,0.10893,0.312634,0.108927,0.563123,0.108929,0.188123,0.325437,0.437981,0.325436,0.688252,0.325435
0.161,0.0631734,0.108938,0.312636,0.108935,0.56313,0.108937,0.18813,0.325446,0.437987,0.325444,0.688262,0.325443
0.162,0.0631815,0.108946,0.312637,0.108943,0.563138,0.108946,0.188138,0.325455,0.437993,0.325452,0.688271,0.325452
0.163,0.0631897,0.108954,0.312639,0.108951,0.563146,0.108954,0.188145,0.325463,0.437999,0.32546,0.68828,0.32546
0.164,0.063198,0.108963,0.312641,0.108959,0.563154,0.108962,0.188153,0.325472,0.438005,0.325469,0.688289,0.325469
0.165,0.0632063,0.108971,0.312642,0.108967,0.563161,0.10897,0.188161,0.32548,0.438011,0.325477,0.688299,0.325478
0.166,0.0632146,0.108979,0.312644,0.108976,0.563169,0.108979,0.188169,0.325489,0.438017,0.325485,0.688308,0.325486
0.167,0.063223,0.108987,0.312646,0.108984,0.563177,0.108987,0.188177,0.325498,0.438023,0.325493,0.688318,0.325495
0.168,0.0632314,0.108995,0.312647,0.108993,0.563185,0.108996,0.188185,0.325506,0.438029,0.325502,0.688327,0.325504
0.169,0.0632399,0.109004,0.312649,0.109001,0.563192,0.109004,0.188193,0.325515,0.438035,0.325511,0.688337,0.325513
0.17,0.0632484,0.109012,0.312651,0.10901,0.5632,0.109012,0.188201,0.325524,0.438042,0.325519,0.688346,0.325521
0.171,0.063257,0.109021,0.312653,0.109019,0.563208,0.109021,0.188209,0.325532,0.438048,0.325528,0.688356,0.32553
0.172,0.0632656,0.10903,0.312654,0.109028,0.563216,0.10903,0.188217,0.325541,0.438054,0.325536,0.688366,0.325539
0.173,0.0632743,0.109039,0.312656,0.109036,0.563225,0.109038,0.188225,0.32555,0.43806,0.325545,0.688376,0.325548
0.174,0.063283,0.109048,0.312658,0.109045,0.563233,0.109047,0.188233,0.325558,0.438067,0.325553,0.688386,0.325556
0.175,0.0632917,0.109057,0.31266,0.109054,0.563241,0.109056,0.188241,0.325567,0.438073,0.325562,0.688395,0.325565
0.176,0.0633005,0.109066,0.312661,0.109064,0.56325,0.109065,0.188249,0.325576,0.43808,0.325571,0.688405,0.325574
0.177,0.0633094,0.109075,0.312663,0.109073,0.563258,0.109074,0.188257,0.325584,0.438086,0.32558,0.688415,0.325582
0.178,0.0633183,0.109085,0.312665,0.109082,0.563266,0.109083,0.188266,0.325593,0.438093,0.325589,0.688426,0.325591
0.179,0.0633272,0.109094,0.312667,0.109091,0.563275,0.109092,0.188274,0.325602,0.438099,0.325598,0.688436,0.3256
0.18,0.0633362,0.109103,0.312669,0.109101,0.563283,0.109101,0.188283,0.32561,0.438106,0.325607,0.688446,0.325609
0.181,0.0633452,0.109112,0.31267,0.10911,0.563291,0.10911,0.188291,0.325619,0.438112,0.325617,0.688456,0.325618
0.182,0.0633543,0.109122,0.312672,0.10912,0.5633,0.109119,0.1883,0.325628,0.438119,0.325626,0.688466,0.325627
0.183,0.0633634,0.10913,0.312674,0.109129,0.563308,0.109129,0.188309,0.325637,0.438126,0.325635,0.688477,0.325636
0.184,0.0633725,0.109139,0.312676,0.109138,0.563317,0.109138,0.188317,0.325646,0.438132,0.325645,0.688487,0.325645
0.185,0.0633818,0.109148,0.312678,0.109148,0.563325,0.109148,0.188326,0.325655,0.438139,0.325655,0.688497,0.325655
0.186,0.063391,0.109157,0.31268,0.109157,0.563334,0.109158,0.188334,0.325664,0.438146,0.325665,0.688508,0.325664
0.187,0.0634003,0.109165,0.312682,0.109167,0.563343,0.109167,0.188343,0.325673,0.438153,0.325674,0.688518,0.325674
0.188,0.0634096,0.109174,0.312684,0.109176,0.563352,0.109177,0.188351,0.325682,0.438159,0.325684,0.688529,0.325683
0.189,0.063419,0.109184,0.312685,0.109186,0.563361,0.109186,0.18836,0.325692,0.438166,0.325694,0.68854,0.325693
0.19,0.0634285,0.109193,0.312687,0.109195,0.56337,0.109196,0.188369,0.325701,0.438173,0.325703,0.68855,0.325703
0.191,0.0634379,0.109202,0.312689,0.109204,0.563378,0.109205,0.188378,0.325711,0.43818,0.325713,0.688561,0.325712
0.192,0.0634475,0.109212,0.312691,0.109214,0.563387,0.109215,0.188387,0.325721,0.438187,0.325722,0.688572,0.325722
0.193,0.063457,0.109221,0.312693,0.109223,0.563396,0.109224,0.188396,0.325731,0.438194,0.325732,0.688583,0.325732
0.194,0.0634666,0.109231,0.312695,0.109233,0.563405,0.109234,0.188405,0.325741,0.438201,0.325741,0.688593,0.325742
0.195,0.0634763,0.109241,0.312697,0.109242,0.563414,0.109244,0.188415,0.325751,0.438208,0.325751,0.688604,0.325752
0.196,0.063486,0.109251,0.312699,0.109252,0.563423,0.109254,0.188424,0.325761,0.438215,0.32576,0.688615,0.325761
0.197,0.0634958,0.109261,0.312701,0.109262,0.563432,0.109264,0.188433,0.325771,0.438222,0.32577,0.688626,0.325771
0.198,0.0635055,0.109271,0.312703,0.109272,0.563441,0.109274,0.188442,0.325781,0.438229,0.325779,0.688637,0.325781
0.199,0.0635154,0.109282,0.312705,0.109281,0.563451,0.109284,0.188451,0.325791,0.438237,0.325789,0.688649,0.325791
0.2,0.0635253,0.109292,0.312707,0.109291,0.56346,0.109293,0.18846,0.325801,0.438244,0.325799,0.68866,0.3258
0.201,0.0635352,0.109303,0.312709,0.109301,0.56347,0.109303,0.188469,0.325811,0.438251,0.325809,0.688671,0.32581
0.202,0.0635452,0.109313,0.312711,0.109312,0.563479,0.109313,0.188478,0.325821,0.438258,0.325819,0.688682,0.32582
0.203,0.0635552,0.109324,0.312713,0.109322,0.563489,0.109323,0.188487,0.325831,0.438266,0.325829,0.688694,0.32583
0.204,0.0635652,0.109335,0.312715,0.109332,0.563498,0.109333,0.188497,0.325841,0.438273,0.32584,0.688705,0.325839
0.205,0.0635753,0.109345,0.312717,0.109342,0.563508,0.109343,0.188506,0.325851,0.438281,0.32585,0.688716,0.32585
0.206,0.0635855,0.109355,0.312719,0.109353,0.563517,0.109353,0.188516,0.325861,0.438288,0.32586,0.688728,0.32586
0.207,0.0635957,0.109366,0.312721,0.109363,0.563526,0.109363,0.188526,0.325872,0.438295,0.325871,0.688739,0.32587
0.208,0.0636059,0.109375,0.312723,0.109374,0.563536,0.109373,0.188535,0.325882,0.438303,0.325881,0.688751,0.325881
0.209,0.0636162,0.109385,0.312725,0.109385,0.563545,0.109383,0.188545,0.325892,0.43831,0.325892,0.688763,0.325891
0.21,0.0636265,0.109395,0.312728,0.109395,0.563555,0.109394,0.188555,0.325903,0.438318,0.325902,0.688774,0.325902
0.211,0.0636369,0.109405,0.31273,0.109406,0.563564,0.109404,0.188565,0.325913,0.438326,0.325913,0.688786,0.325913
0.212,0.0636473,0.109415,0.312732,0.109417,0.563574,0.109415,0.188575,0.325923,0.438333,0.325923,0.688798,0.325923
