lorentzForce,siteDistance,vAve
2.04,-0.10,0.025036
2.04,-0.20,0.0250806
2.04,-0.30,0.025238
2.04,-0.40,0.18296
2.04,-0.50,0.246198
2.04,-0.60,0.300655
2.04,-0.70,0.315075
2.04,-0.80,0.324005
2.04,-0.90,0.233795
2.04,-1.00,0.0504076
2.04,-1.10,0.0486624
2.04,-1.20,0.0560795
2.04,-1.30,0.0613565
2.04,-1.40,0.0546744
2.04,-1.50,0.0381195
2.04,-1.60,0.0304811
2.04,-1.70,0.0277417
2.04,-1.80,0.0263356
2.04,-1.90,0.0256818
2.04,-2.00,0.0252894
2.04,0.00,0.0250643
2.04,0.10,0.0250635
2.04,0.20,0.0250274
2.04,0.30,0.025036
2.04,0.40,-0.0486003
2.04,0.50,-0.157639
2.04,0.60,-0.16618
2.04,0.70,-0.226096
2.04,0.80,-0.157441
2.04,0.90,-0.152291
2.04,1.00,-0.142605
2.04,1.10,-0.130856
2.04,1.20,-0.105379
2.04,1.30,-0.076918
2.04,1.40,-0.0509748
2.04,1.50,-0.0327071
2.04,1.60,-0.044609
2.04,1.70,-0.107921
2.04,1.80,-0.0992657
2.04,1.90,-0.087179
2.04,2.00,-0.0701161
2.06,-0.10,0.0256506
2.06,-0.20,0.0270585
2.06,-0.30,0.0289089
2.06,-0.40,0.0316009
2.06,-0.50,0.0351731
2.06,-0.60,0.12323
2.06,-0.70,0.0478157
2.06,-0.80,0.057342
2.06,-0.90,0.0671237
2.06,-1.00,0.0755392
2.06,-1.10,0.0837157
2.06,-1.20,0.0804426
2.06,-1.30,0.0573718
2.06,-1.40,0.0384953
2.06,-1.50,0.032168
2.06,-1.60,0.0292155
2.06,-1.70,0.0275132
2.06,-1.80,0.0264581
2.06,-1.90,0.0250608
2.06,-2.00,0.02505
2.06,0.00,0.0250972
2.06,0.10,0.0250268
2.06,0.20,0.0250892
2.06,0.30,0.0250394
2.06,0.40,0.025094
2.06,0.50,-0.00515387
2.06,0.60,-0.0704422
2.06,0.70,-0.12356
2.06,0.80,-0.144914
2.06,0.90,-0.135455
2.06,1.00,-0.109595
2.06,1.10,-0.0816481
2.06,1.20,-0.0619857
2.06,1.30,-0.0955213
2.06,1.40,-0.125309
2.06,1.50,-0.118267
2.06,1.60,-0.110009
2.06,1.70,-0.0996549
2.06,1.80,-0.0823334
2.06,1.90,-0.0582253
2.06,2.00,-0.023637
2.08,-0.10,0.026525
2.08,-0.20,0.0300571
2.08,-0.30,0.0386645
2.08,-0.40,0.0522768
2.08,-0.50,0.0650054
2.08,-0.60,0.0769144
2.08,-0.70,0.0833246
2.08,-0.80,0.0878939
2.08,-0.90,0.0950471
2.08,-1.00,0.0898188
2.08,-1.10,0.0743897
2.08,-1.20,0.0520978
2.08,-1.30,0.0413594
2.08,-1.40,0.0344265
2.08,-1.50,0.030952
2.08,-1.60,0.0289159
2.08,-1.70,0.0251022
2.08,-1.80,0.0250691
2.08,-1.90,0.0250106
2.08,-2.00,0.0250484
2.08,0.00,0.0253144
2.08,0.10,0.0250351
2.08,0.20,0.025044
2.08,0.30,0.0250942
2.08,0.40,0.025039
2.08,0.50,0.0250222
2.08,0.60,0.0250423
2.08,0.70,0.0225157
2.08,0.80,0.00167594
2.08,0.90,-0.0222615
2.08,1.00,-0.0845627
2.08,1.10,-0.140396
2.08,1.20,-0.134112
2.08,1.30,-0.125837
2.08,1.40,-0.114937
2.08,1.50,-0.101543
2.08,1.60,-0.0806354
2.08,1.70,-0.0570488
2.08,1.80,-0.0240147
2.08,1.90,-0.0037204
2.08,2.00,0.0163213
2.10,-0.10,0.026289
2.10,-0.20,0.027786
2.10,-0.30,0.0299591
2.10,-0.40,0.0322485
2.10,-0.50,0.0327872
2.10,-0.60,0.0330683
2.10,-0.70,0.0267464
2.10,-0.80,0.0262353
2.10,-0.90,0.0335903
2.10,-1.00,0.0362953
2.10,-1.10,0.0386555
2.10,-1.20,0.0373996
2.10,-1.30,0.0349178
2.10,-1.40,0.031378
2.10,-1.50,0.0253044
2.10,-1.60,0.0250871
2.10,-1.70,0.0250871
2.10,-1.80,0.0250175
2.10,-1.90,0.0250207
2.10,-2.00,0.0250798
2.10,0.00,0.0251199
2.10,0.10,0.0251471
2.10,0.20,0.0254403
2.10,0.30,0.0256315
2.10,0.40,0.025771
2.10,0.50,0.0259173
2.10,0.60,0.0261352
2.10,0.70,-0.00225258
2.10,0.80,-0.0640103
2.10,0.90,-0.0757539
2.10,1.00,-0.0890216
2.10,1.10,-0.0960878
2.10,1.20,-0.0958355
2.10,1.30,-0.0865143
2.10,1.40,-0.0670313
2.10,1.50,-0.0442569
2.10,1.60,-0.0166419
2.10,1.70,0.00021268
2.10,1.80,0.018948
2.10,1.90,0.0259846
2.10,2.00,0.027549
2.12,-0.10,0.0252614
2.12,-0.20,0.0250918
2.12,-0.30,0.0250488
2.12,-0.40,0.0250202
2.12,-0.50,0.0250196
2.12,-0.60,0.0250479
2.12,-0.70,0.025001
2.12,-0.80,0.0250388
2.12,-0.90,0.0250695
2.12,-1.00,0.0250807
2.12,-1.10,0.0250192
2.12,-1.20,0.0250641
2.12,-1.30,0.0250453
2.12,-1.40,0.025017
2.12,-1.50,0.0250367
2.12,-1.60,0.0250783
2.12,-1.70,0.025008
2.12,-1.80,0.0250239
2.12,-1.90,0.0250912
2.12,-2.00,0.025002
2.12,0.00,0.0256235
2.12,0.10,0.0260128
2.12,0.20,0.0263446
2.12,0.30,0.026214
2.12,0.40,0.0238698
2.12,0.50,0.0250253
2.12,0.60,0.0251532
2.12,0.70,0.0254666
2.12,0.80,0.0255871
2.12,0.90,0.0254579
2.12,1.00,0.0246117
2.12,1.10,0.013802
2.12,1.20,0.0106715
2.12,1.30,0.00517868
2.12,1.40,0.00738545
2.12,1.50,0.0161281
2.12,1.60,0.0255574
2.12,1.70,0.026691
2.12,1.80,0.0281186
2.12,1.90,0.0296046
2.12,2.00,0.0310436
