lorentzForce,siteDistance,vAve
0.50,0.00,-0.0749443
0.50,1.00,-0.0249172
1.00,0.00,-0.0749446
1.00,1.00,-0.0250071
1.50,0.00,-0.0750083
1.50,1.00,-0.0250324
2.00,0.00,-0.0750585
2.00,1.00,-0.025458
2.50,0.00,-0.0583937
2.50,1.00,-0.0296322
3.00,0.00,-0.0381196
3.00,1.00,-0.0293172
