lorentzForce,siteDistance,vAve
1.6,-0.1,-9.47E-05
1.6,-0.2,5.7E-06
1.6,-0.3,1.8E-06
1.6,-0.4,-7.6E-06
1.6,-0.5,-2.75E-05
1.6,-0.6,-5.92E-05
1.6,-0.7,-1.85E-05
1.6,-0.8,9.2E-06
1.6,-0.9,6.2E-06
1.6,-1,-2.09E-05
1.6,-1.1,2.29E-05
1.6,-1.2,3.73E-05
1.6,-1.3,-7.41E-05
1.6,-1.4,2.2E-05
1.6,-1.5,3.7E-05
1.6,-1.6,-6.39E-05
1.6,-1.7,1.25E-05
1.6,-1.8,-8.07E-05
1.6,-1.9,2.3E-05
1.6,-2,8.4E-06
1.6,0,0
1.6,0.1,9.45E-05
1.6,0.2,-5.8E-06
1.6,0.3,-1.9E-06
1.6,0.4,7.4E-06
1.6,0.5,2.74E-05
1.6,0.6,5.92E-05
1.6,0.7,1.84E-05
1.6,0.8,-9.2E-06
1.6,0.9,-6.3E-06
1.6,1,2.08E-05
1.6,1.1,-2.3E-05
1.6,1.2,-3.73E-05
1.6,1.3,7.41E-05
1.6,1.4,-2.2E-05
1.6,1.5,-3.71E-05
1.6,1.6,6.39E-05
1.6,1.7,-1.26E-05
1.6,1.8,8.07E-05
1.6,1.9,-2.3E-05
1.6,2,-8.4E-06
1.62,-0.1,4.7E-06
1.62,-0.2,4.5E-06
1.62,-0.3,-5E-07
1.62,-0.4,-1.05E-05
1.62,-0.5,-3.12E-05
1.62,-0.6,-6.88E-05
1.62,-0.7,-1.84E-05
1.62,-0.8,2E-06
1.62,-0.9,-1E-06
1.62,-1,-0.0000298
1.62,-1.1,1.26E-05
1.62,-1.2,-7.4E-05
1.62,-1.3,2.05E-05
1.62,-1.4,3.5E-06
1.62,-1.5,2.13E-05
1.62,-1.6,1.83E-05
1.62,-1.7,-8.6E-06
1.62,-1.8,-3.7E-06
1.62,-1.9,-2.8E-06
1.62,-2,8.11E-05
1.62,0,-1E-07
1.62,0.1,-4.9E-06
1.62,0.2,-4.6E-06
1.62,0.3,2E-07
1.62,0.4,1.03E-05
1.62,0.5,3.12E-05
1.62,0.6,6.87E-05
1.62,0.7,1.82E-05
1.62,0.8,-2.1E-06
1.62,0.9,9E-07
1.62,1,2.97E-05
1.62,1.1,-1.26E-05
1.62,1.2,7.4E-05
1.62,1.3,-2.07E-05
1.62,1.4,-3.3E-06
1.62,1.5,-2.13E-05
1.62,1.6,-1.83E-05
1.62,1.7,8.5E-06
1.62,1.8,3.6E-06
1.62,1.9,2.8E-06
1.62,2,-0.0000812
1.64,-0.1,2.9E-06
1.64,-0.2,3.1E-06
1.64,-0.3,-2.3E-06
1.64,-0.4,-1.35E-05
1.64,-0.5,-3.49E-05
1.64,-0.6,2.69E-05
1.64,-0.7,-2.38E-05
1.64,-0.8,-4.2E-06
1.64,-0.9,-8.6E-06
1.64,-1,6.19E-05
1.64,-1.1,2.9E-06
1.64,-1.2,1.48E-05
1.64,-1.3,7.7E-06
1.64,-1.4,-7E-06
1.64,-1.5,4.2E-06
1.64,-1.6,-1.6E-06
1.64,-1.7,0.0000812
1.64,-1.8,-0.0000257
1.64,-1.9,-2.68E-05
1.64,-2,-4.53E-05
1.64,0,-1E-07
1.64,0.1,-3.1E-06
1.64,0.2,-3.3E-06
1.64,0.3,1E-06
1.64,0.4,1.33E-05
1.64,0.5,3.48E-05
1.64,0.6,-2.7E-05
1.64,0.7,2.38E-05
1.64,0.8,4.1E-06
1.64,0.9,8.4E-06
1.64,1,-6.19E-05
1.64,1.1,-3E-06
1.64,1.2,-1.48E-05
1.64,1.3,-7.6E-06
1.64,1.4,7.1E-06
1.64,1.5,-4.4E-06
1.64,1.6,1.5E-06
1.64,1.7,-8.11E-05
1.64,1.8,2.58E-05
1.64,1.9,2.68E-05
1.64,2,4.52E-05
1.66,-0.1,3.4E-06
1.66,-0.2,1.9E-06
1.66,-0.3,5E-07
1.66,-0.4,8.4E-05
1.66,-0.5,-3.84E-05
1.66,-0.6,2.25E-05
1.66,-0.7,-2.89E-05
1.66,-0.8,-1.01E-05
1.66,-0.9,-1.56E-05
1.66,-1,5.36E-05
1.66,-1.1,-1.25E-05
1.66,-1.2,4.2E-06
1.66,-1.3,-4.6E-06
1.66,-1.4,-0.0000222
1.66,-1.5,8.87E-05
1.66,-1.6,-1.91E-05
1.66,-1.7,-3.83E-05
1.66,-1.8,-3.71E-05
1.66,-1.9,-5.06E-05
1.66,-2,-5.98E-05
1.66,0,0
1.66,0.1,-3.4E-06
1.66,0.2,-1.9E-06
1.66,0.3,-7E-07
1.66,0.4,-8.41E-05
1.66,0.5,3.82E-05
1.66,0.6,-2.26E-05
1.66,0.7,2.88E-05
1.66,0.8,9.9E-06
1.66,0.9,1.55E-05
1.66,1,-5.37E-05
1.66,1.1,1.25E-05
1.66,1.2,-4.2E-06
1.66,1.3,4.4E-06
1.66,1.4,0.0000222
1.66,1.5,-0.0000888
1.66,1.6,1.91E-05
1.66,1.7,3.83E-05
1.66,1.8,3.72E-05
1.66,1.9,5.06E-05
1.66,2,5.98E-05
1.68,-0.1,2.6E-06
1.68,-0.2,6E-07
1.68,-0.3,-1.7E-06
1.68,-0.4,8.07E-05
1.68,-0.5,5.83E-05
1.68,-0.6,1.86E-05
1.68,-0.7,-3.38E-05
1.68,-0.8,-1.58E-05
1.68,-0.9,-2.25E-05
1.68,-1,4.58E-05
1.68,-1.1,-2.15E-05
1.68,-1.2,-6.5E-06
1.68,-1.3,-1.66E-05
1.68,-1.4,-4.22E-05
1.68,-1.5,-2.67E-05
1.68,-1.6,-3.32E-05
1.68,-1.7,-5.78E-05
1.68,-1.8,4.19E-05
1.68,-1.9,-7.21E-05
1.68,-2,1.71E-05
1.68,0,-1E-07
1.68,0.1,-2.8E-06
1.68,0.2,-7E-07
1.68,0.3,1.6E-06
1.68,0.4,-8.08E-05
1.68,0.5,-5.84E-05
1.68,0.6,-0.0000187
1.68,0.7,3.36E-05
1.68,0.8,1.57E-05
1.68,0.9,2.23E-05
1.68,1,-4.58E-05
1.68,1.1,2.15E-05
1.68,1.2,6.4E-06
