lorentzForce,siteDistance,vAve
1.64,-0.7,-5.47E-05
1.64,-0.8,3.49E-05
1.64,-0.9,-3.53E-05
1.64,-1,7.65E-05
1.64,-1.1,-6.16E-05
1.64,-1.2,-2.9E-05
1.64,-1.3,-5.68E-05
1.64,-1.4,2.74E-05
1.64,-1.5,-1.46E-05
1.64,-1.6,-4.91E-05
1.64,-1.7,3.08E-05
1.64,-1.8,2.69E-05
1.64,-1.9,0.0000222
1.64,-2,-0.284003
1.64,0,-1E-07
1.64,0.1,-2.49E-05
1.64,0.2,2.93E-05
1.64,0.3,7.4E-06
1.64,0.4,-7.3E-06
1.64,0.5,-6.9E-05
1.64,0.6,-2.54E-05
1.64,0.7,5.46E-05
1.64,0.8,-3.5E-05
1.64,0.9,3.52E-05
1.64,1,-7.67E-05
1.64,1.1,6.17E-05
1.64,1.2,2.89E-05
1.64,1.3,5.68E-05
1.64,1.4,-2.75E-05
1.64,1.5,1.44E-05
1.64,1.6,4.89E-05
1.64,1.7,-3.08E-05
1.64,1.8,-2.69E-05
1.64,1.9,-2.19E-05
1.64,2,-0.0369794
1.66,-0.1,2.4E-05
1.66,-0.2,6.94E-05
1.66,-0.3,9.08E-05
1.66,-0.4,1.8E-06
1.66,-0.5,-3.2E-05
1.66,-0.6,-8.55E-05
1.66,-0.7,5.04E-05
1.66,-0.8,-4.96E-05
1.66,-0.9,-1.01E-05
1.66,-1,2.24E-05
1.66,-1.1,-7.33E-05
1.66,-1.2,2.02E-05
1.66,-1.3,-5.6E-06
1.66,-1.4,3.62E-05
1.66,-1.5,-1.68E-05
1.66,-1.6,-2.1E-06
1.66,-1.7,-4.1E-06
1.66,-1.8,-5.65E-05
1.66,-1.9,-8.6E-06
1.66,-2,-0.1934135
1.66,0,0
1.66,0.1,-2.42E-05
1.66,0.2,-6.96E-05
1.66,0.3,-9.09E-05
1.66,0.4,-1.9E-06
1.66,0.5,3.2E-05
1.66,0.6,8.54E-05
1.66,0.7,-5.04E-05
1.66,0.8,4.97E-05
1.66,0.9,1E-05
1.66,1,-2.26E-05
1.66,1.1,7.31E-05
1.66,1.2,-2.02E-05
1.66,1.3,5.4E-06
1.66,1.4,-3.64E-05
1.66,1.5,1.68E-05
1.66,1.6,2E-06
1.66,1.7,4.1E-06
1.66,1.8,5.66E-05
1.66,1.9,8.7E-06
1.66,2,-0.0485706
1.68,-0.1,2.33E-05
1.68,-0.2,7.44E-05
1.68,-0.3,-1.08E-05
1.68,-0.4,6.6E-06
1.68,-0.5,-3.99E-05
1.68,-0.6,1.87E-05
1.68,-0.7,5.85E-05
1.68,-0.8,-3.68E-05
1.68,-0.9,-8.15E-05
1.68,-1,7.23E-05
1.68,-1.1,1.2E-05
1.68,-1.2,-3.66E-05
1.68,-1.3,-5.74E-05
1.68,-1.4,-3.38E-05
1.68,-1.5,-4.45E-05
1.68,-1.6,7.5E-06
1.68,-1.7,-3.09E-05
1.68,-1.8,-3.93E-05
1.68,-1.9,-0.692825
1.68,-2,-0.1419283
1.68,0,-1E-07
1.68,0.1,-2.35E-05
1.68,0.2,-7.46E-05
1.68,0.3,1.06E-05
1.68,0.4,-6.7E-06
1.68,0.5,3.97E-05
1.68,0.6,-1.88E-05
1.68,0.7,-5.87E-05
1.68,0.8,3.66E-05
1.68,0.9,8.13E-05
1.68,1,-7.24E-05
1.68,1.1,-1.22E-05
1.68,1.2,3.65E-05
1.68,1.3,5.74E-05
1.68,1.4,3.36E-05
1.68,1.5,0.0000444
1.68,1.6,-7.5E-06
1.68,1.7,3.08E-05
1.68,1.8,3.92E-05
1.68,1.9,0.696225
1.68,2,-0.0391576
1.7,-0.1,-7.74E-05
1.7,-0.2,-2.37E-05
1.7,-0.3,-1.22E-05
1.7,-0.4,8.1E-06
1.7,-0.5,-3.98E-05
1.7,-0.6,2.05E-05
1.7,-0.7,-4E-05
1.7,-0.8,7.62E-05
1.7,-0.9,-0.0000555
1.7,-1,1.97E-05
1.7,-1.1,4.4E-06
1.7,-1.2,2.5E-05
1.7,-1.3,6.5E-06
1.7,-1.4,8.56E-05
1.7,-1.5,4.06E-05
1.7,-1.6,-4.85E-05
1.7,-1.7,-6.55E-05
1.7,-1.8,-4.57E-05
1.7,-1.9,-0.720013
1.7,-2,-0.1054396
1.7,0,-1E-07
1.7,0.1,7.74E-05
1.7,0.2,2.36E-05
1.7,0.3,1.22E-05
1.7,0.4,-8.2E-06
1.7,0.5,3.97E-05
1.7,0.6,-2.06E-05
1.7,0.7,3.99E-05
1.7,0.8,-7.63E-05
1.7,0.9,5.53E-05
1.7,1,-1.99E-05
1.7,1.1,-4.5E-06
1.7,1.2,-2.5E-05
1.7,1.3,-6.6E-06
1.7,1.4,-8.56E-05
1.7,1.5,-4.05E-05
1.7,1.6,4.84E-05
1.7,1.7,6.55E-05
1.7,1.8,4.55E-05
1.7,1.9,0.720043
1.7,2,0.0997888
1.72,-0.1,2.5E-05
1.72,-0.2,-2.5E-05
1.72,-0.3,-1.37E-05
1.72,-0.4,6.9E-06
1.72,-0.5,-3.42E-05
1.72,-0.6,2.23E-05
1.72,-0.7,-3.39E-05
1.72,-0.8,-1.03E-05
1.72,-0.9,0.0000777
1.72,-1,-2.32E-05
1.72,-1.1,-9.2E-06
1.72,-1.2,-1.98E-05
1.72,-1.3,-4.38E-05
1.72,-1.4,4.5E-06
1.72,-1.5,4.15E-05
1.72,-1.6,-7.1E-06
1.72,-1.7,1.7E-06
1.72,-1.8,-1.75E-05
1.72,-1.9,-0.720026
1.72,-2,-0.0787499
1.72,0,0
1.72,0.1,-2.52E-05
1.72,0.2,2.48E-05
1.72,0.3,1.35E-05
1.72,0.4,-7E-06
1.72,0.5,3.4E-05
1.72,0.6,-2.25E-05
1.72,0.7,3.39E-05
1.72,0.8,1.01E-05
1.72,0.9,-7.79E-05
1.72,1,2.3E-05
1.72,1.1,9.1E-06
1.72,1.2,1.96E-05
1.72,1.3,4.37E-05
1.72,1.4,-4.5E-06
1.72,1.5,-4.14E-05
1.72,1.6,7E-06
1.72,1.7,-1.8E-06
1.72,1.8,1.74E-05
1.72,1.9,0.720039
1.72,2,0.0754527
1.74,-0.1,2.46E-05
1.74,-0.2,-2.6E-05
1.74,-0.3,8.51E-05
1.74,-0.4,5.8E-06
1.74,-0.5,6.84E-05
1.74,-0.6,-7.55E-05
1.74,-0.7,-2.76E-05
1.74,-0.8,3.8E-06
1.74,-0.9,7.6E-06
1.74,-1,2.84E-05
1.74,-1.1,7.78E-05
1.74,-1.2,2.96E-05
1.74,-1.3,-9.01E-05
1.74,-1.4,2.42E-05
1.74,-1.5,2.82E-05
1.74,-1.6,1.82E-05
1.74,-1.7,-8E-06
1.74,-1.8,-4.9E-06
1.74,-1.9,-0.799977
1.74,-2,-0.05945048
1.74,0,-1E-07
1.74,0.1,-2.46E-05
1.74,0.2,2.59E-05
1.74,0.3,-8.53E-05
1.74,0.4,-6E-06
1.74,0.5,-6.84E-05
1.74,0.6,7.54E-05
1.74,0.7,2.74E-05
1.74,0.8,-4E-06
1.74,0.9,-7.7E-06
1.74,1,-2.85E-05
1.74,1.1,-7.78E-05
1.74,1.2,-2.97E-05
1.74,1.3,9E-05
1.74,1.4,-2.43E-05
1.74,1.5,-2.83E-05
1.74,1.6,-1.81E-05
1.74,1.7,8E-06
1.74,1.8,5E-06
1.74,1.9,0.799984
1.74,2,0.05324073
1.76,-0.1,2.39E-05
1.76,-0.2,7.3E-05
1.76,-0.3,-1.6E-05
1.76,-0.4,4.8E-06
1.76,-0.5,-3.53E-05
1.76,-0.6,2.68E-05
1.76,-0.7,7.9E-05
1.76,-0.8,2.1E-05
1.76,-0.9,3.48E-05
1.76,-1,7.19E-05
1.76,-1.1,-2.75E-05
1.76,-1.2,-2.43E-05
1.76,-1.3,-3.86E-05
1.76,-1.4,-4.48E-05
1.76,-1.5,2.81E-05
1.76,-1.6,6.17E-05
1.76,-1.7,-3.76E-05
1.76,-1.8,-1.03E-05
1.76,-1.9,-0.800001
1.76,-2,-0.04039003
1.76,0,-1E-07
1.76,0.1,-2.4E-05
1.76,0.2,-7.31E-05
1.76,0.3,1.6E-05
1.76,0.4,-5E-06
1.76,0.5,3.52E-05
1.76,0.6,-2.7E-05
1.76,0.7,-7.92E-05
1.76,0.8,-2.1E-05
1.76,0.9,-3.48E-05
1.76,1,-7.2E-05
1.76,1.1,2.74E-05
1.76,1.2,2.42E-05
1.76,1.3,3.85E-05
1.76,1.4,4.47E-05
1.76,1.5,-2.8E-05
1.76,1.6,-6.19E-05
1.76,1.7,3.76E-05
1.76,1.8,1.02E-05
1.76,1.9,0.799968
1.76,2,0.0321767
1.78,-0.1,2.33E-05
1.78,-0.2,7.21E-05
1.78,-0.3,-1.44E-05
1.78,-0.4,4.1E-06
1.78,-0.5,-3.51E-05
1.78,-0.6,3.58E-05
1.78,-0.7,-1.4E-05
1.78,-0.8,-6.43E-05
1.78,-0.9,6.25E-05
1.78,-1,3.13E-05
1.78,-1.1,-3.94E-05
1.78,-1.2,3.22E-05
1.78,-1.3,-7.2E-05
1.78,-1.4,-2.33E-05
1.78,-1.5,1.76E-05
1.78,-1.6,1.22E-05
1.78,-1.7,-4.86E-05
1.78,-1.8,1.17E-05
1.78,-1.9,-0.719961
1.78,-2,-0.0211891
1.78,0,-1E-07
1.78,0.1,-2.34E-05
1.78,0.2,-7.22E-05
1.78,0.3,1.42E-05
1.78,0.4,-4.2E-06
1.78,0.5,3.5E-05
1.78,0.6,-3.58E-05
1.78,0.7,1.4E-05
1.78,0.8,6.42E-05
1.78,0.9,-6.27E-05
1.78,1,-3.14E-05
1.78,1.1,3.92E-05
1.78,1.2,-3.24E-05
1.78,1.3,7.2E-05
1.78,1.4,2.32E-05
1.78,1.5,-1.77E-05
1.78,1.6,-1.22E-05
1.78,1.7,4.85E-05
1.78,1.8,-1.17E-05
1.78,1.9,0.720007
1.78,2,0.0116682
1.8,-0.1,-8.32E-05
1.8,-0.2,-2.88E-05
1.8,-0.3,-1.54E-05
1.8,-0.4,3.4E-06
1.8,-0.5,-3.48E-05
1.8,-0.6,3.83E-05
1.8,-0.7,-4.2E-06
1.8,-0.8,-4.95E-05
1.8,-0.9,-6.1E-06
1.8,-1,8.12E-05
1.8,-1.1,-4.97E-05
1.8,-1.2,-1.01E-05
1.8,-1.3,-2.54E-05
1.8,-1.4,-1E-05
1.8,-1.5,-7.38E-05
1.8,-1.6,4.11E-05
1.8,-1.7,-7.64E-05
1.8,-1.8,0.2200213
1.8,-1.9,-0.583545
1.8,-2,-0.0049659
1.8,0,0
1.8,0.1,8.31E-05
1.8,0.2,2.87E-05
1.8,0.3,1.52E-05
1.8,0.4,-3.6E-06
1.8,0.5,3.46E-05
1.8,0.6,-3.85E-05
1.8,0.7,4E-06
1.8,0.8,4.93E-05
1.8,0.9,5.9E-06
1.8,1,-8.13E-05
1.8,1.1,4.97E-05
1.8,1.2,1E-05
1.8,1.3,2.53E-05
1.8,1.4,9.9E-06
1.8,1.5,7.37E-05
1.8,1.6,-4.11E-05
1.8,1.7,7.64E-05
1.8,1.8,-0.2200442
1.8,1.9,0.5835
1.8,2,-0.0006118
1.82,-0.1,1.63E-05
1.82,-0.2,-2.96E-05
1.82,-0.3,-1.62E-05
1.82,-0.4,2.9E-06
1.82,-0.5,6.6E-05
1.82,-0.6,-5.86E-05
1.82,-0.7,3.2E-06
1.82,-0.8,6.57E-05
1.82,-0.9,2.52E-05
1.82,-1,4.31E-05
1.82,-1.1,3.99E-05
1.82,-1.2,4.75E-05
1.82,-1.3,-6.92E-05
1.82,-1.4,1.65E-05
1.82,-1.5,1E-05
1.82,-1.6,-1.49E-05
1.82,-1.7,0.2303973
1.82,-1.8,-0.0136097
1.82,-1.9,-0.1240791
1.82,-2,0.0009376
1.82,0,0
1.82,0.1,-1.65E-05
1.82,0.2,2.94E-05
1.82,0.3,1.61E-05
1.82,0.4,-3E-06
1.82,0.5,-6.61E-05
1.82,0.6,5.86E-05
1.82,0.7,-3.4E-06
1.82,0.8,-6.58E-05
1.82,0.9,-2.53E-05
1.82,1,-4.32E-05
1.82,1.1,-4E-05
1.82,1.2,-4.76E-05
1.82,1.3,6.91E-05
1.82,1.4,-1.65E-05
1.82,1.5,-1.01E-05
1.82,1.6,1.48E-05
1.82,1.7,-0.2303069
1.82,1.8,0.0131625
1.82,1.9,0.1207802
1.82,2,-0.0044166
1.84,-0.1,1.6E-05
1.84,-0.2,-3.04E-05
1.84,-0.3,7.97E-05
1.84,-0.4,2.5E-06
1.84,-0.5,0.0000666
1.84,-0.6,-5.28E-05
1.84,-0.7,1.08E-05
1.84,-0.8,-1.56E-05
1.84,-0.9,-4.6E-05
1.84,-1,-6.1E-06
1.84,-1.1,4.52E-05
1.84,-1.2,-3.7E-06
1.84,-1.3,8.4E-05
1.84,-1.4,4.04E-05
1.84,-1.5,-6.04E-05
1.84,-1.6,0.2411727
1.84,-1.7,0.2666473
1.84,-1.8,-1E-07
1.84,-1.9,-0.0380704
1.84,-2,0.0029087
1.84,0,-1E-07
1.84,0.1,-1.61E-05
1.84,0.2,3.03E-05
1.84,0.3,-7.98E-05
1.84,0.4,-2.5E-06
1.84,0.5,-6.68E-05
1.84,0.6,5.27E-05
1.84,0.7,-1.1E-05
1.84,0.8,1.54E-05
1.84,0.9,4.59E-05
1.84,1,6.1E-06
1.84,1.1,-4.53E-05
1.84,1.2,3.6E-06
1.84,1.3,-8.39E-05
1.84,1.4,-4.05E-05
1.84,1.5,6.04E-05
1.84,1.6,-0.2412613
1.84,1.7,-0.2664007
1.84,1.8,-2.63E-05
1.84,1.9,0.0384675
1.84,2,-0.0146656
1.86,-0.1,1.25E-05
1.86,-0.2,6.9E-05
1.86,-0.3,-2.1E-05
1.86,-0.4,2.1E-06
1.86,-0.5,-3.25E-05
1.86,-0.6,-4.93E-05
1.86,-0.7,1.87E-05
1.86,-0.8,3E-06
1.86,-0.9,-1.69E-05
1.86,-1,4.51E-05
1.86,-1.1,-6.71E-05
1.86,-1.2,5.47E-05
1.86,-1.3,-4.6E-05
1.86,-1.4,0.1589479
1.86,-1.5,0.2526922
1.86,-1.6,0.3111872
1.86,-1.7,0.671812
1.86,-1.8,-0.0604596
1.86,-1.9,-0.0044569
1.86,-2,0.0042524
1.86,0,0
1.86,0.1,-1.27E-05
1.86,0.2,-6.91E-05
1.86,0.3,2.09E-05
1.86,0.4,-2.2E-06
1.86,0.5,3.23E-05
1.86,0.6,4.93E-05
1.86,0.7,-1.89E-05
1.86,0.8,-3.2E-06
1.86,0.9,1.68E-05
1.86,1,-4.51E-05
1.86,1.1,6.69E-05
1.86,1.2,-5.47E-05
1.86,1.3,4.6E-05
1.86,1.4,-0.1589493
1.86,1.5,-0.2527102
1.86,1.6,-0.3111146
1.86,1.7,-0.67196
1.86,1.8,0.0602286
1.86,1.9,0.003854
1.86,2,-0.0321377
1.88,-0.1,1.23E-05
1.88,-0.2,6.83E-05
1.88,-0.3,-1.62E-05
1.88,-0.4,2.3E-06
1.88,-0.5,-3.14E-05
1.88,-0.6,5.01E-05
1.88,-0.7,2.69E-05
1.88,-0.8,2.55E-05
1.88,-0.9,1.27E-05
1.88,-1,-7E-07
1.88,-1.1,2.34E-05
1.88,-1.2,5.2E-06
1.88,-1.3,0.270861
1.88,-1.4,0.268974
1.88,-1.5,0.3597644
1.88,-1.6,0.4507393
1.88,-1.7,0.761992
1.88,-1.8,-0.0013561
1.88,-1.9,0.0004615
1.88,-2,0.0048357
1.88,0,-1E-07
1.88,0.1,-1.23E-05
1.88,0.2,-6.85E-05
1.88,0.3,1.6E-05
1.88,0.4,-2.4E-06
1.88,0.5,3.13E-05
1.88,0.6,-5.03E-05
1.88,0.7,-2.7E-05
1.88,0.8,-2.55E-05
1.88,0.9,-1.27E-05
1.88,1,6E-07
1.88,1.1,-2.35E-05
1.88,1.2,-5.4E-06
1.88,1.3,-0.270861
1.88,1.4,-0.268972
1.88,1.5,-0.3598925
1.88,1.6,-0.4505667
1.88,1.7,-0.762003
1.88,1.8,0.00227
1.88,1.9,-0.0004647
1.88,2,-0.0397154
1.9,-0.1,1.2E-05
1.9,-0.2,-4.12E-05
1.9,-0.3,-1.66E-05
1.9,-0.4,-7.8E-06
1.9,-0.5,-3.02E-05
1.9,-0.6,5.38E-05
1.9,-0.7,3.53E-05
1.9,-0.8,-5.86E-05
1.9,-0.9,-5.5E-05
1.9,-1,5.61E-05
1.9,-1.1,0.290441
1.9,-1.2,0.284201
1.9,-1.3,0.331598
1.9,-1.4,0.409768
1.9,-1.5,0.722754
1.9,-1.6,0.779418
1.9,-1.7,0.231502
1.9,-1.8,4.7E-05
1.9,-1.9,0.0026048
1.9,-2,0.0054535
1.9,0,0
1.9,0.1,-1.21E-05
1.9,0.2,4.12E-05
1.9,0.3,1.64E-05
1.9,0.4,7.6E-06
1.9,0.5,3.01E-05
1.9,0.6,-5.4E-05
1.9,0.7,-3.53E-05
1.9,0.8,5.84E-05
1.9,0.9,5.49E-05
1.9,1,-5.61E-05
1.9,1.1,-0.290513
1.9,1.2,-0.284199
1.9,1.3,-0.331559
1.9,1.4,-0.409642
1.9,1.5,-0.722911
1.9,1.6,-0.779383
1.9,1.7,-0.2312866
1.9,1.8,2.87E-05
1.9,1.9,-0.0024069
1.9,2,-0.0382547
1.92,-0.1,-8.84E-05
1.92,-0.2,-4.16E-05
1.92,-0.3,-1.71E-05
1.92,-0.4,-7.6E-06
1.92,-0.5,7.11E-05
1.92,-0.6,-4.23E-05
1.92,-0.7,4.52E-05
1.92,-0.8,1.22E-05
1.92,-0.9,0.310571
1.92,-1,0.303751
1.92,-1.1,0.332298
1.92,-1.2,0.40495
1.92,-1.3,0.468284
1.92,-1.4,0.749971
1.92,-1.5,0.788657
1.92,-1.6,0.799932
1.92,-1.7,0.0802221
1.92,-1.8,-0.0002296
1.92,-1.9,0.0033184
1.92,-2,0.0057906
1.92,0,-1E-07
1.92,0.1,8.82E-05
1.92,0.2,4.15E-05
1.92,0.3,1.71E-05
1.92,0.4,7.4E-06
1.92,0.5,-7.12E-05
1.92,0.6,4.22E-05
1.92,0.7,-4.54E-05
1.92,0.8,-1.24E-05
1.92,0.9,-0.310567
1.92,1,-0.30375
1.92,1.1,-0.332341
1.92,1.2,-0.404948
1.92,1.3,-0.468264
1.92,1.4,-0.749984
1.92,1.5,-0.788648
1.92,1.6,-0.799929
1.92,1.7,-0.0797822
1.92,1.8,0.000202
1.92,1.9,-0.0034031
1.92,2,-0.0363437
1.94,-0.1,1.15E-05
1.94,-0.2,-4.21E-05
1.94,-0.3,-1.76E-05
1.94,-0.4,-5E-06
1.94,-0.5,7.1E-05
1.94,-0.6,0.245722
1.94,-0.7,0.331236
1.94,-0.8,0.325636
1.94,-0.9,0.367292
1.94,-1,0.431582
1.94,-1.1,0.485129
1.94,-1.2,0.752202
1.94,-1.3,0.780717
1.94,-1.4,0.800079
1.94,-1.5,0.800076
1.94,-1.6,0.2537968
1.94,-1.7,0.0001555
1.94,-1.8,0.0005682
1.94,-1.9,0.0047612
1.94,-2,0.0047393
1.94,0,0
1.94,0.1,-1.16E-05
1.94,0.2,4.2E-05
1.94,0.3,1.75E-05
1.94,0.4,4.8E-06
1.94,0.5,-7.12E-05
1.94,0.6,-0.245722
1.94,0.7,-0.331236
1.94,0.8,-0.325634
1.94,0.9,-0.367292
1.94,1,-0.431699
1.94,1.1,-0.485088
1.94,1.2,-0.752213
1.94,1.3,-0.780713
1.94,1.4,-0.800077
1.94,1.5,-0.800018
1.94,1.6,-0.253911
1.94,1.7,-0.0001271
1.94,1.8,-0.0006659
1.94,1.9,-0.0047096
1.94,2,-0.0332061
1.96,-0.1,1.66E-05
1.96,-0.2,-4.39E-05
1.96,-0.3,0.024564
1.96,-0.4,0.360834
1.96,-0.5,0.353768
1.96,-0.6,0.365784
1.96,-0.7,0.425505
1.96,-0.8,0.486253
1.96,-0.9,0.517291
1.96,-1,0.76537
1.96,-1.1,0.789363
1.96,-1.2,0.800036
1.96,-1.3,0.303927
1.96,-1.4,0.263594
1.96,-1.5,0.2619624
1.96,-1.6,0.1922043
1.96,-1.7,0.0031779
1.96,-1.8,0.0012196
1.96,-1.9,0.0056486
1.96,-2,0.0052553
1.96,0,-1E-07
1.96,0.1,-1.68E-05
1.96,0.2,4.37E-05
1.96,0.3,-0.0245635
1.96,0.4,-0.360834
1.96,0.5,-0.353768
1.96,0.6,-0.365784
1.96,0.7,-0.425517
1.96,0.8,-0.486273
1.96,0.9,-0.517288
1.96,1,-0.765374
1.96,1.1,-0.789371
1.96,1.2,-0.800033
1.96,1.3,-0.304052
1.96,1.4,-0.263669
1.96,1.5,-0.2621718
1.96,1.6,-0.1870568
1.96,1.7,-0.0031739
1.96,1.8,-0.0012149
1.96,1.9,-0.0054132
1.96,2,-0.0287585
1.98,-0.1,0.390462
1.98,-0.2,0.384188
1.98,-0.3,0.396512
1.98,-0.4,0.458977
1.98,-0.5,0.511411
1.98,-0.6,0.53921
1.98,-0.7,0.771525
1.98,-0.8,0.791822
1.98,-0.9,0.799265
1.98,-1,0.295386
1.98,-1.1,0.290878
1.98,-1.2,0.282502
1.98,-1.3,0.271328
1.98,-1.4,0.243616
1.98,-1.5,0.1314281
1.98,-1.6,0.0028859
1.98,-1.7,0.0011982
1.98,-1.8,0.0039821
1.98,-1.9,0.0066364
1.98,-2,-0.1120792
1.98,0,1.6E-06
1.98,0.1,-0.390463
1.98,0.2,-0.384188
1.98,0.3,-0.396546
1.98,0.4,-0.458982
1.98,0.5,-0.51141
1.98,0.6,-0.53921
1.98,0.7,-0.771527
1.98,0.8,-0.791823
1.98,0.9,-0.799274
1.98,1,-0.295477
1.98,1.1,-0.290919
1.98,1.2,-0.282414
1.98,1.3,-0.271305
1.98,1.4,-0.243292
1.98,1.5,-0.1284689
1.98,1.6,-0.0030997
1.98,1.7,-0.0011634
1.98,1.8,-0.0040587
1.98,1.9,-0.0066576
1.98,2,-0.0155781
2,-0.1,0.0028702
2,-0.2,0.0116844
2,-0.3,0.0355926
2,-0.4,0.302245
2,-0.5,0.79995
2,-0.6,0.340098
2,-0.7,0.330055
2,-0.8,0.320885
2,-0.9,0.311486
2,-1,0.286529
2,-1.1,0.2160451
2,-1.2,0.1548296
2,-1.3,0.1006896
2,-1.4,0.0629017
2,-1.5,0.001014
2,-1.6,0.05393527
2,-1.7,0.0016349
2,-1.8,0.0048628
2,-1.9,-0.0769416
2,-2,-0.0782949
2,0,6.28E-05
2,0.1,-0.0028302
2,0.2,-0.0116594
2,0.3,-0.0355882
2,0.4,-0.302292
2,0.5,-0.79995
2,0.6,-0.34014
2,0.7,-0.330119
2,0.8,-0.320884
2,0.9,-0.311439
2,1,-0.287953
2,1.1,-0.2156474
2,1.2,-0.1548351
2,1.3,-0.100651
2,1.4,-0.0629096
2,1.5,-0.0007493
2,1.6,-0.05456551
2,1.7,-0.0016058
2,1.8,-0.0048786
2,1.9,0.0778093
2,2,0.0738224
2.02,-0.1,0.0112867
2.02,-0.2,0.0321325
2.02,-0.3,0.05468053
2.02,-0.4,0.0712444
2.02,-0.5,0.0688706
2.02,-0.6,0.1053096
2.02,-0.7,0.1367065
2.02,-0.8,0.1351468
2.02,-0.9,0.111445
2.02,-1,0.0770584
2.02,-1.1,0.05185298
2.02,-1.2,0.0235119
2.02,-1.3,0.0003716
2.02,-1.4,-0.0002434
2.02,-1.5,0.04776679
2.02,-1.6,0.004796
2.02,-1.7,-0.0040559
2.02,-1.8,-0.04912533
2.02,-1.9,-0.05287279
2.02,-2,-0.05398328
2.02,0,2.71E-05
2.02,0.1,-0.0113038
2.02,0.2,-0.0321312
2.02,0.3,-0.05622531
2.02,0.4,-0.0705876
2.02,0.5,-0.0687962
2.02,0.6,-0.1052964
2.02,0.7,-0.1367511
2.02,0.8,-0.1351255
2.02,0.9,-0.1114306
2.02,1,-0.0800026
2.02,1.1,-0.05213306
2.02,1.2,-0.0226635
2.02,1.3,-0.0003464
2.02,1.4,0.0004766
2.02,1.5,-0.04532376
2.02,1.6,-0.0052777
2.02,1.7,0.0041131
2.02,1.8,0.04871107
2.02,1.9,0.05282462
2.02,2,0.05108351
2.04,-0.1,-0.0006899
2.04,-0.2,-0.0012807
2.04,-0.3,-0.0022076
2.04,-0.4,-0.0029247
2.04,-0.5,-0.0035677
2.04,-0.6,-0.0040356
2.04,-0.7,-0.0036959
2.04,-0.8,-0.0031329
2.04,-0.9,-0.0027896
2.04,-1,-0.0024069
2.04,-1.1,-0.0023097
2.04,-1.2,-0.0025634
2.04,-1.3,-0.0007818
2.04,-1.4,0.0359845
2.04,-1.5,-0.05255922
2.04,-1.6,-0.0320526
2.04,-1.7,-0.0249703
2.04,-1.8,-0.0234753
2.04,-1.9,-0.0276912
2.04,-2,-0.04402559
2.04,0,-1.16E-05
2.04,0.1,0.0006662
2.04,0.2,0.001319
2.04,0.3,0.0022139
2.04,0.4,0.0029811
2.04,0.5,0.0033843
2.04,0.6,0.0040294
