lorentzForce,siteDistance,vAve
1.88,-0.10,-0.0250711
1.88,-0.20,-0.0250368
1.88,-0.30,-0.0250409
1.88,-0.40,-0.0250136
1.88,-0.50,-0.0250271
1.88,-0.60,-0.0250505
1.88,-0.70,-0.0250888
1.88,-0.80,-0.0250971
1.88,-0.90,-0.0255211
1.88,-1.00,-0.325066
1.88,0.10,-0.0250872
1.88,0.20,-0.0250817
1.88,0.30,-0.0250616
1.88,0.40,-0.0250161
1.88,0.50,-0.0250343
1.88,0.60,-0.0250048
1.88,0.70,-0.329188
1.88,0.80,-0.0250149
1.88,0.90,-0.0250573
1.88,1.00,-0.0249998
1.88,1.10,-0.0250259
1.88,1.20,-0.025086
1.88,1.30,-0.0250188
1.88,1.40,-0.0250779
1.90,-0.00,-0.0250067
1.90,-0.10,-0.0250935
1.90,-0.20,-0.0250594
1.90,-0.30,-0.025062
1.90,-0.40,-0.0250306
1.90,-0.50,-0.0250341
1.90,-0.60,-0.0250439
1.90,-0.70,-0.0250522
1.90,-0.80,-0.325041
1.90,-0.90,-0.325012
1.90,-1.00,-0.325074
1.90,0.10,-0.025007
1.90,0.20,-0.0250016
1.90,0.30,-0.0250788
1.90,0.40,-0.0250339
1.90,0.50,-0.0250499
1.90,0.60,-0.0250186
1.90,0.70,-0.0250966
1.90,0.80,-0.0250493
1.90,0.90,-0.0250207
1.90,1.00,-0.0250079
1.90,1.10,-0.0250105
1.90,1.20,-0.0250968
1.90,1.30,-0.0250066
1.90,1.40,-0.0250145
1.92,-0.00,-0.0250277
1.92,-0.10,-0.0250154
1.92,-0.20,-0.0250813
1.92,-0.30,-0.0250824
1.92,-0.40,-0.0250467
1.92,-0.50,-0.0255595
1.92,-0.60,-0.325041
1.92,-0.70,-0.325064
1.92,-0.80,-0.32503
1.92,-0.90,-0.325052
1.92,-1.00,-0.325021
1.92,0.10,-0.0250286
1.92,0.20,-0.0250209
1.92,0.30,-0.0250975
1.92,0.40,-0.0250496
1.92,0.50,-0.0250651
1.92,0.60,-0.325068
1.92,0.70,-0.0250342
1.92,0.80,-0.0250643
1.92,0.90,-0.0250535
1.92,1.00,-0.0250841
1.92,1.10,-0.0250251
1.92,1.20,-0.0250301
1.92,1.30,-0.0250006
1.92,1.40,-0.0250829
1.94,-0.00,-0.025048
1.94,-0.10,-0.0250367
1.94,-0.20,-0.0250112
1.94,-0.30,-0.257496
1.94,-0.40,-0.32509
1.94,-0.50,-0.325048
1.94,-0.60,-0.325097
1.94,-0.70,-0.325039
1.94,-0.80,-0.325025
1.94,-0.90,-0.325061
1.94,-1.00,-0.325041
1.94,0.10,-0.0250472
1.94,0.20,-0.0250377
1.94,0.30,-0.0250139
1.94,0.40,-0.0250643
1.94,0.50,-0.0250785
1.94,0.60,-0.329548
1.94,0.70,-0.0250381
1.94,0.80,-0.0250601
1.94,0.90,-0.0250633
1.94,1.00,-0.025022
1.94,1.10,-0.0250549
1.94,1.20,-0.0250278
1.94,1.30,-0.0250746
1.94,1.40,-0.0250222
1.96,-0.00,-0.325053
1.96,-0.10,-0.325095
1.96,-0.20,-0.325008
1.96,-0.30,-0.325071
1.96,-0.40,-0.325028
1.96,-0.50,-0.325086
1.96,-0.60,-0.325007
1.96,-0.70,-0.325098
1.96,-0.80,-0.325084
1.96,-0.90,-0.325023
1.96,-1.00,-0.135683
1.96,0.10,-0.126697
1.96,0.20,-0.0250546
1.96,0.30,-0.02503
1.96,0.40,-0.0250793
1.96,0.50,-0.215596
1.96,0.60,-0.0250268
1.96,0.70,-0.0250293
1.96,0.80,-0.025082
1.96,0.90,-0.025022
1.96,1.00,-0.025055
1.96,1.10,-0.0250692
1.96,1.20,-0.0250698
1.96,1.30,-0.0250012
1.96,1.40,-0.0250911
1.98,-0.00,-0.325022
1.98,-0.10,-0.325059
1.98,-0.20,-0.325081
1.98,-0.30,-0.32501
1.98,-0.40,-0.32509
1.98,-0.50,-0.325097
1.98,-0.60,-0.325062
1.98,-0.70,-0.325012
1.98,-0.80,-0.325004
1.98,-0.90,-0.183252
1.98,-1.00,-0.143894
1.98,0.10,-0.30168
1.98,0.20,-0.0251558
1.98,0.30,-0.00659827
1.98,0.40,-0.0263657
1.98,0.50,-0.0262806
1.98,0.60,-0.0256515
1.98,0.70,-0.0253699
1.98,0.80,-0.0251347
1.98,0.90,-0.0250937
1.98,1.00,-0.0250474
1.98,1.10,-0.0250507
1.98,1.20,-0.0250474
1.98,1.30,-0.0250363
1.98,1.40,-0.0250312
2.00,-0.00,-0.0432622
2.00,-0.10,-0.0544584
2.00,-0.20,-0.0733722
2.00,-0.30,-0.0942252
2.00,-0.40,-0.116542
2.00,-0.50,-0.137418
2.00,-0.60,-0.168948
2.00,-0.70,-0.212627
2.00,-0.80,-0.248376
2.00,-0.90,-0.176313
2.00,-1.00,-0.127654
2.00,0.10,-0.0354173
2.00,0.20,-0.034044
2.00,0.30,-0.0560575
2.00,0.40,-0.0837618
2.00,0.50,-0.0416306
2.00,0.60,-0.0312621
2.00,0.70,-0.0294615
2.00,0.80,-0.0280506
2.00,0.90,-0.0265783
2.00,1.00,-0.0250976
2.00,1.10,-0.0250283
2.00,1.20,-0.0250695
2.00,1.30,-0.0250008
2.00,1.40,-0.0250379
2.02,-0.00,-0.0417772
2.02,-0.10,-0.0763035
2.02,-0.20,-0.0885273
2.02,-0.30,-0.09624
2.02,-0.40,-0.102341
2.02,-0.50,-0.0846062
2.02,-0.60,0.078802
2.02,-0.70,0.0559992
2.02,-0.80,0.000866172
2.02,-0.90,-0.0255509
2.02,-1.00,-0.0262276
2.02,0.10,-0.0283731
2.02,0.20,0.0163213
2.02,0.30,-0.00650802
2.02,0.40,-0.0256182
2.02,0.50,-0.0263961
2.02,0.60,-0.0271896
2.02,0.70,-0.027665
2.02,0.80,-0.0279424
2.02,0.90,-0.0277488
2.02,1.00,-0.0276229
2.02,1.10,-0.0273488
2.02,1.20,-0.0268971
2.02,1.30,-0.0265864
2.02,1.40,-0.0263903
2.04,-0.00,-0.0266451
2.04,-0.10,-0.0260581
2.04,-0.20,-0.0259882
2.04,-0.30,-0.0263003
2.04,-0.40,-0.0266513
2.04,-0.50,-0.0276123
2.04,-0.60,-0.0289427
2.04,-0.70,-0.0310011
2.04,-0.80,-0.0356058
2.04,-0.90,-0.0453416
2.04,-1.00,-0.0424117
2.04,0.10,-0.0272875
2.04,0.20,-0.0284533
2.04,0.30,-0.0294959
2.04,0.40,-0.0311708
2.04,0.50,-0.0323051
2.04,0.60,-0.0299072
2.04,0.70,-0.0303612
2.04,0.80,-0.0301498
2.04,0.90,-0.0302388
2.04,1.00,-0.0298387
2.04,1.10,-0.0296928
2.04,1.20,-0.0293518
2.04,1.30,-0.029074
2.04,1.40,-0.0286726
