x,y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
time,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,-11.2611,-19.3665,-11.1718,-19.3677,11.1996,-19.3678,-9.61606,-16.9909,9.7446,-16.9909,9.6509,-16.9909,-11.2611,19.3665,-11.1718,19.3677,11.1996,19.3678,-9.61606,16.9909,9.74459,16.9909,9.6509,16.9909
0.002,11.2054,14.6154,11.2946,14.6142,-11.2669,14.6141,9.64963,16.9909,-9.72003,16.9909,-9.70885,16.991,11.2053,-14.6154,11.2946,-14.6142,-11.2668,-14.6141,9.64971,-16.9909,-9.7201,-16.9909,-9.70892,-16.991
0.003,11.2054,14.6154,11.2946,14.6142,-11.2669,14.6141,9.64963,16.9909,-9.72002,16.9909,-9.70884,16.991,11.2053,-14.6154,11.2946,-14.6142,-11.2668,-14.6141,9.64971,-16.9909,-9.72011,-16.9909,-9.70893,-16.991
0.004,11.2054,14.6154,-11.1718,14.6142,11.1996,14.6141,-9.61603,6.48552,-9.7201,16.9909,9.65088,-6.48552,11.2054,-14.6154,-11.1718,-14.6142,11.1996,-14.6141,-9.61609,-6.48552,-9.72016,-16.9909,9.65093,6.48552
0.005,-11.2608,-14.6154,-11.1717,-14.6142,11.1996,-14.6141,-9.61619,-16.9909,9.74449,-16.9908,9.65083,-16.991,-11.261,14.6154,-11.1718,14.6142,11.1999,14.6141,-9.61616,16.9909,9.74445,16.9908,9.6508,16.991
0.006,-11.2607,-14.6154,11.2949,-14.6142,-11.2668,-14.614,9.64948,-16.9909,9.74445,-16.9907,-9.7091,-16.9912,-11.261,14.6154,11.2947,14.6142,-11.2666,14.614,9.6494,16.9909,9.74438,16.9907,-9.70902,16.9912
0.007,-11.2606,-14.6154,11.2949,-14.6142,-11.2669,-14.614,9.64945,-6.4855,9.74445,-16.9906,-9.70908,6.48521,-11.2611,14.6154,11.2946,14.6142,-11.2665,14.614,9.64939,6.4855,9.7444,16.9906,-9.70902,-6.48521
0.008,-11.2607,14.6154,-11.1717,14.6142,11.1995,14.6141,-9.61615,-6.48551,9.74448,-6.48521,9.65078,16.9906,-11.2611,-14.6154,-11.1718,-14.6142,11.2,-14.6141,-9.61617,6.48551,9.74449,6.48521,9.65079,-16.9906
0.009,11.2054,14.6154,-11.1718,14.6142,11.1995,14.6141,-9.61601,16.9909,-9.72013,4.02016,9.65086,16.9907,11.2054,-14.6154,-11.1718,-14.6142,11.1998,-14.6141,-9.61604,-16.9909,-9.72016,-4.02016,9.6509,-16.9907
0.01,11.2053,-19.3665,11.2947,-19.3676,-11.267,-19.3678,9.64968,16.9908,-9.72006,16.991,-9.7089,16.9909,11.2053,19.3665,11.2945,19.3676,-11.2668,19.3678,9.64967,-16.9908,-9.72006,-16.991,-9.70889,-16.9909
0.011,11.2052,14.6154,11.2946,14.6142,-11.2668,14.6141,9.64963,16.9908,-9.72003,6.48544,-9.70886,-6.48532,11.2054,-14.6154,11.2946,-14.6142,-11.2669,-14.6141,9.64966,-16.9908,-9.72006,-6.48544,-9.70889,6.48532
0.012,11.2053,14.6154,-11.1718,14.6142,11.1998,14.6141,-9.61602,-16.991,-9.72015,-4.02012,9.65089,-16.9907,11.2055,-14.6154,-11.1718,-14.6142,11.1995,-14.6141,-9.61603,16.991,-9.72016,4.02012,9.6509,16.9907
0.013,-11.2611,-14.6154,-11.1717,-14.6142,11.1999,-14.6141,-9.61614,-16.991,9.74446,-4.02019,9.65082,-16.9906,-11.2608,14.6154,-11.1717,14.6142,11.1996,14.6141,-9.61608,16.991,9.7444,4.02019,9.65076,16.9906
0.014,-11.261,-14.6154,11.2946,-14.6142,-11.2665,-14.614,9.64956,-16.991,9.74441,-4.02016,-9.70913,-16.9906,-11.2607,14.6154,11.295,14.6142,-11.2669,14.614,9.64948,16.991,9.74433,4.02016,-9.70905,16.9906
0.015,-11.261,-14.6154,11.2947,-14.6142,-11.2666,-14.614,9.64948,6.48546,9.74443,6.48539,-9.7091,-16.9907,-11.2607,14.6154,11.2949,14.6142,-11.2668,14.614,9.64944,-6.48546,9.74439,-6.48539,-9.70905,16.9907
0.016,-11.261,14.6153,-11.1717,14.6142,11.1998,14.6141,-9.61614,16.9909,9.74444,16.9909,9.65079,16.991,-11.2609,-14.6153,-11.1717,-14.6142,11.1996,-14.6141,-9.61618,-16.9909,9.74449,-16.9909,9.65083,-16.991
0.017,11.2055,14.6153,-11.1718,14.6142,11.1995,14.6141,-9.616,16.9909,-9.72011,16.9911,9.65086,16.9908,11.2053,-14.6153,-11.1717,-14.6142,11.1997,-14.6141,-9.61608,-16.9909,-9.72019,-16.9911,9.65094,-16.9908
0.018,11.2054,14.6154,11.2949,14.6142,-11.2672,14.6141,9.64967,6.48555,-9.72004,-6.48514,-9.70887,16.9906,11.2052,-14.6154,11.2945,-14.6142,-11.2666,-14.6141,9.64973,-6.48556,-9.7201,6.48514,-9.70893,-16.9906
0.019,11.2054,-14.6154,11.2949,-14.6142,-11.2672,-14.6141,9.64964,-6.48545,-9.72003,-16.9905,-9.70888,6.48505,11.2052,14.6154,11.2945,14.6142,-11.2666,14.6141,9.64962,6.48545,-9.72002,16.9905,-9.70887,-6.48505
0.02,11.2054,-14.6153,-11.1717,-14.6142,11.1993,-14.6141,-9.61615,-16.9909,-9.72011,-16.9906,9.65096,-4.02034,11.2053,14.6153,-11.1718,14.6142,11.1999,14.6141,-9.61611,16.9909,-9.72008,16.9906,9.65092,4.02034
0.021,-11.2607,14.6153,-11.1716,14.6142,11.1994,14.6141,-9.61621,-16.9909,9.74448,-16.9907,9.65084,-4.02021,-11.2612,-14.6153,-11.1717,-14.6142,11.2,-14.6141,-9.61621,16.9909,9.74449,16.9907,9.65084,4.02021
0.022,-11.2608,-14.6154,-11.1716,-14.6142,-11.2668,-14.6141,9.64946,-16.991,9.7444,-16.9908,1.5242,-16.9911,-11.261,14.6154,11.2948,14.6142,-11.2667,14.6141,9.64944,16.991,9.74439,16.9908,1.5242,16.9911
0.023,-11.261,14.6154,11.2947,14.6142,-11.2668,14.614,9.6495,16.9909,9.74443,16.9909,-9.70898,16.991,-11.2608,-14.6154,11.2949,-14.6142,-11.2668,-14.614,9.64952,-16.9909,9.74445,-16.9909,-9.709,-16.991
0.024,-11.2613,14.6153,11.2945,14.6142,11.1998,14.6141,-9.6161,16.9909,9.74458,16.9907,1.52439,4.02018,-11.2608,-14.6154,-11.1716,-14.6142,11.1994,-14.614,-9.6161,-16.9909,9.74458,-16.9907,1.52439,-4.02018
0.025,11.2051,-14.6153,11.2943,-14.6142,11.1997,-14.6141,-9.61606,16.9909,-9.72004,16.9906,1.52454,4.02031,11.2054,14.6154,-11.1716,14.6142,11.1992,14.6141,-9.61599,-16.9909,-9.71997,-16.9906,1.52454,-4.02031
0.026,11.2051,-14.6154,11.2944,-14.6142,-11.2668,-14.6141,9.64972,6.48541,-9.72003,16.9906,-9.70877,-6.48512,11.2053,14.6154,11.2949,14.6142,-11.2672,14.6141,9.64963,-6.48541,-9.71994,-16.9906,-9.70868,6.48512
0.027,11.2051,-14.6154,11.2946,-14.6142,-11.2668,-14.6141,9.64972,-6.48563,-9.72012,6.48528,-9.70879,-16.9906,11.2053,14.6154,11.2949,14.6142,-11.2672,14.6141,9.64966,6.48563,-9.72007,-6.48528,-9.70873,16.9906
0.028,11.2052,14.6153,-11.1714,14.6142,11.1996,14.6141,-9.61609,-16.991,-9.72019,-16.991,9.65099,-16.9908,11.2054,-14.6153,-11.1718,-14.6142,11.1995,-14.6141,-9.61612,16.991,-9.72022,16.991,9.65102,16.9908
0.029,-11.2609,14.6153,-11.1711,14.6142,11.1995,14.6141,-9.61625,-16.991,9.74432,-16.9907,9.65086,-16.991,-11.2611,-14.6153,-11.1717,-14.6142,11.1997,-14.6141,-9.61632,16.991,9.74439,16.9907,9.65093,16.991
0.03,-11.2607,14.6153,-11.1709,14.6142,11.1996,14.6141,-12.8172,-6.48565,9.74423,-16.9905,9.65078,6.48529,-11.2611,-14.6153,-11.1717,-14.6142,11.1999,-14.6141,-12.8172,6.48565,9.74428,16.9905,9.65083,-6.48529
0.031,-11.2606,-14.6154,-11.1708,-14.6142,-11.2669,-14.614,9.64928,16.9908,9.74416,4.02039,1.52431,16.9906,-11.2611,14.6153,11.2945,14.6142,-11.2664,14.6141,9.64926,-16.9908,9.74414,-4.02039,1.52431,-16.9906
0.032,-11.2607,-14.6154,-11.1709,-14.6142,-11.267,-14.6141,9.6493,16.9909,9.74423,4.02035,1.52446,16.9905,-11.2612,14.6153,11.2944,14.6142,-11.2665,14.6141,9.64926,-16.9909,9.74419,-4.02035,1.52446,-16.9905
0.033,11.2056,-14.6154,-11.1712,-14.6142,-11.2671,-14.6141,9.6494,16.991,-9.72035,16.9912,1.5247,16.9905,11.205,14.6153,11.2945,19.3676,-11.2667,19.3679,9.64939,-16.991,-9.72034,-16.9912,1.5247,-16.9905
0.034,11.2054,14.6154,11.2951,14.6142,-11.2672,14.6141,9.64947,-6.48516,-9.72013,6.48571,-9.70842,16.9905,11.2048,-14.6154,11.2947,-14.6142,-11.2669,-14.6141,9.64955,6.48515,-9.72022,-6.48571,-9.70849,-16.9905
0.035,11.2051,14.6153,11.2947,14.6142,-11.2674,14.6141,9.6495,-16.9907,-9.71996,-6.48553,-9.70824,6.4851,11.2048,-14.6154,11.295,-14.6142,-11.2672,-14.614,9.64961,16.9907,-9.72007,6.48552,-9.70834,-6.48512
0.036,11.2049,14.6153,11.2944,14.6142,11.1989,14.6141,-9.61595,-16.9907,-9.71994,-16.9911,-9.70818,-16.991,11.2049,-14.6154,11.2953,-14.6142,11.1991,-14.614,-9.61613,16.9907,-9.72004,16.9911,-9.70825,16.991
0.037,-11.2615,14.6152,11.2943,14.6143,11.1989,14.6142,-9.61603,-16.9908,9.74456,-16.9913,1.52499,-16.9908,-11.2613,-14.6154,-11.1708,-14.6142,11.199,-14.614,-9.61616,16.9908,9.74458,16.9913,1.5251,16.9907
0.038,-11.2616,-14.6152,11.2944,-14.6143,11.199,-14.6142,-9.6162,6.48564,9.74452,6.48512,1.52494,-16.9906,-11.261,14.6151,-11.1705,14.6144,11.1988,14.6142,-9.61623,-6.4857,9.74442,-6.48514,1.52507,16.9906
0.039,-11.2617,-14.6152,11.2947,-14.6143,11.1991,-14.6142,-9.61641,6.48558,9.7445,16.9904,1.52489,-6.48527,-11.2609,14.6151,-11.1703,14.6144,11.1987,14.6142,-9.61638,-6.48565,9.74433,-16.9904,1.52504,6.48521
0.04,-11.2617,-14.6151,-11.1714,-14.6142,11.1992,-14.6142,-9.61654,16.9909,9.74443,16.9905,12.7581,4.02014,-11.2609,14.615,-11.1703,14.6144,11.1988,14.6143,-9.61652,-16.991,9.74424,-16.9905,12.7581,-4.02021
0.041,11.2049,-14.6152,-11.1711,-14.6142,11.1991,-14.6142,-12.8174,16.9909,-9.72049,16.9907,12.7581,4.02005,11.2053,14.615,-11.1703,14.6144,11.1989,14.6143,-12.8174,-16.9909,-9.72033,-16.9907,12.7582,-4.02014
0.042,11.2049,6.39534,-11.1709,8.86249,-11.2675,8.86257,9.64898,16.9909,-9.72054,16.9908,12.7581,16.9909,11.2052,14.615,-11.1703,-14.614,-11.2672,-14.614,9.64885,-16.991,-9.72048,-16.9909,12.7583,-16.991
0.043,11.2049,14.6152,-11.1707,19.3677,-11.2675,19.368,9.64874,-16.9911,-9.72056,-16.9907,12.7583,-16.9913,11.2051,-14.6154,-11.1704,-14.6141,-11.2672,-14.6141,9.64875,16.991,-9.72059,16.9906,12.7585,16.9911
0.044,11.2049,14.6152,11.296,19.3677,-11.2677,19.368,9.6486,-16.9911,-9.72053,-16.9904,-9.70782,-4.02037,11.205,-14.6152,11.2959,-14.6142,-11.2672,-14.6141,9.64871,16.991,-9.72062,16.9903,-9.70793,4.02025
0.045,-11.2612,19.3664,11.2962,-4.10884,-11.2678,-4.10859,9.64846,-16.9912,9.74403,-16.9902,-9.70762,-4.02052,-11.2618,-14.615,11.2957,8.86236,-11.2672,8.86241,9.64862,16.9911,9.74411,16.9901,-9.70778,4.02037
0.046,-11.2612,-1.64422,11.2964,-14.6141,-11.268,-14.614,9.64851,-6.48551,9.74405,-16.9901,-9.70751,6.48525,-11.2619,6.39567,11.2956,19.3676,-11.2673,19.3679,9.64859,6.48532,9.74406,16.9899,-9.70759,-6.48544
0.047,-11.2614,-14.6151,11.2967,-14.6142,-11.2683,-14.6141,9.64866,6.48541,9.74411,-16.9902,-9.70739,6.48529,-11.2619,19.3666,11.2955,19.3677,-11.2675,19.368,9.64864,-6.48565,9.74407,16.9899,-9.70736,-6.48553
0.048,11.2047,-14.6148,11.2968,19.3677,11.1981,19.3679,-12.8176,16.9907,-12.7224,4.02007,-9.70717,16.9904,11.2045,-1.64394,11.2955,-4.10894,11.1984,-4.10879,-12.8178,-16.991,-12.7223,-4.02045,-9.7071,-16.9908
