x,y
0,0
0.069,0.0195972,0.00781155
0.07,0.0198831,0.00792573
0.071,0.020169,0.00803992
0.072,0.0204549,0.00815412
0.073,0.0207408,0.00826832
0.074,0.0210267,0.00838253
0.075,0.0213126,0.00849674
0.076,0.0215984,0.00861096
0.077,0.0218843,0.00872519
0.078,0.0221701,0.00883943
0.079,0.022456,0.00895367
0.08,0.0227418,0.00906792
0.081,0.0230276,0.00918218
0.082,0.0233134,0.00929644
0.083,0.0235992,0.00941071
0.084,0.023885,0.00952499
0.085,0.0241708,0.00963928
0.086,0.0244565,0.00975358
0.087,0.0247423,0.00986788
0.088,0.0250281,0.00998219
0.089,0.0253138,0.0100965
0.09,0.0255995,0.0102108
0.091,0.0258852,0.0103252
0.092,0.0261709,0.0104395
0.093,0.0264566,0.0105539
0.094,0.0267423,0.0106682
0.095,0.027028,0.0107826
0.096,0.0273137,0.010897
0.097,0.0275993,0.0110114
0.098,0.027885,0.0111257
0.099,0.0281706,0.0112401
0.1,0.0284562,0.0113546
0.101,0.0287418,0.011469
0.102,0.0290274,0.0115834
0.103,0.029313,0.0116979
0.104,0.0295986,0.0118123
0.105,0.0298841,0.0119268
0.106,0.0301697,0.0120412
0.107,0.0304552,0.0121557
0.108,0.0307407,0.0122702
0.109,0.0310262,0.0123847
0.11,0.0313117,0.0124992
0.111,0.0315972,0.0126137
0.112,0.0318827,0.0127282
0.113,0.0321682,0.0128428
0.114,0.0324536,0.0129573
0.115,0.032739,0.0130719
0.116,0.0330244,0.0131865
0.117,0.0333099,0.013301
0.118,0.0335952,0.0134156
0.119,0.0338806,0.0135302
0.12,0.034166,0.0136448
0.121,0.0344513,0.0137595
0.122,0.0347367,0.0138741
0.123,0.035022,0.0139888
0.124,0.0353073,0.0141034
0.125,0.0355926,0.0142181
0.126,0.0358778,0.0143328
0.127,0.0361631,0.0144475
0.128,0.0364483,0.0145622
0.129,0.0367336,0.0146769
0.13,0.0370188,0.0147916
0.131,0.037304,0.0149063
0.132,0.0375892,0.0150211
0.133,0.0378743,0.0151358
0.134,0.0381595,0.0152506
0.135,0.0384446,0.0153654
0.136,0.0387297,0.0154802
0.137,0.0390148,0.015595
0.138,0.0392999,0.0157099
0.139,0.039585,0.0158247
0.14,0.03987,0.0159395
0.141,0.0401551,0.0160544
0.142,0.0404401,0.0161693
0.143,0.0407251,0.0162842
0.144,0.0410101,0.0163991
0.145,0.041295,0.016514
0.146,0.04158,0.0166289
0.147,0.0418649,0.0167439
0.148,0.0421498,0.0168588
0.149,0.0424347,0.0169738
0.15,0.0427196,0.0170888
0.151,0.0430044,0.0172038
0.152,0.0432893,0.0173188
0.153,0.0435741,0.0174338
0.154,0.0438589,0.0175489
0.155,0.0441437,0.0176639
0.156,0.0444284,0.017779
0.157,0.0447132,0.0178941
0.158,0.0449979,0.0180092
0.159,0.0452826,0.0181243
0.16,0.0455673,0.0182394
0.161,0.0458519,0.0183546
0.162,0.0461366,0.0184697
0.163,0.0464212,0.0185849
0.164,0.0467058,0.0187001
0.165,0.0469904,0.0188153
0.166,0.0472749,0.0189305
0.167,0.0475594,0.0190457
0.168,0.047844,0.019161
0.169,0.0481285,0.0192763
0.17,0.0484129,0.0193915
0.171,0.0486974,0.0195068
0.172,0.0489818,0.0196221
0.173,0.0492662,0.0197375
0.174,0.0495506,0.0198528
0.175,0.049835,0.0199682
0.176,0.0501193,0.0200836
0.177,0.0504036,0.020199
0.178,0.0506879,0.0203144
0.179,0.0509722,0.0204298
0.18,0.0512564,0.0205452
0.181,0.0515407,0.0206607
0.182,0.0518249,0.0207762
0.183,0.052109,0.0208917
0.184,0.0523932,0.0210072
0.185,0.0526773,0.0211227
0.186,0.0529614,0.0212383
0.187,0.0532455,0.0213538
0.188,0.0535296,0.0214694
0.189,0.0538136,0.021585
0.19,0.0540976,0.0217007
0.191,0.0543816,0.0218163
0.192,0.0546656,0.0219319
0.193,0.0549495,0.0220476
0.194,0.0552334,0.0221633
0.195,0.0555173,0.022279
0.196,0.0558011,0.0223947
0.197,0.056085,0.0225105
0.198,0.0563688,0.0226263
0.199,0.0566525,0.022742
0.2,0.0569363,0.0228579
0.201,0.05722,0.0229737
0.202,0.0575037,0.0230895
0.203,0.0577874,0.0232054
0.204,0.058071,0.0233213
0.205,0.0583546,0.0234372
0.206,0.0586382,0.0235531
0.207,0.0589218,0.023669
0.208,0.0592053,0.023785
0.209,0.0594888,0.0239009
0.21,0.0597723,0.0240169
0.211,0.0600557,0.024133
0.212,0.0603391,0.024249
0.213,0.0606225,0.0243651
0.214,0.0609059,0.0244811
0.215,0.0611892,0.0245972
0.216,0.0614725,0.0247134
0.217,0.0617558,0.0248295
0.218,0.062039,0.0249457
0.219,0.0623222,0.0250618
0.22,0.0626054,0.025178
0.221,0.0628886,0.0252943
0.222,0.0631717,0.0254105
0.223,0.0634548,0.0255268
0.224,0.0637378,0.0256431
0.225,0.0640208,0.0257594
0.226,0.0643038,0.0258757
0.227,0.0645868,0.0259921
0.228,0.0648697,0.0261084
0.229,0.0651526,0.0262248
0.23,0.0654355,0.0263413
0.231,0.0657183,0.0264577
0.232,0.0660011,0.0265742
0.233,0.0662838,0.0266906
0.234,0.0665666,0.0268072
0.235,0.0668493,0.0269237
0.236,0.0671319,0.0270402
0.237,0.0674145,0.0271568
0.238,0.0676971,0.0272734
0.239,0.0679797,0.02739
0.24,0.0682622,0.0275067
0.241,0.0685447,0.0276233
0.242,0.0688272,0.02774
0.243,0.0691096,0.0278568
0.244,0.069392,0.0279735
0.245,0.0696743,0.0280903
0.246,0.0699566,0.028207
0.247,0.0702389,0.0283238
0.248,0.0705211,0.0284407
0.249,0.0708033,0.0285575
0.25,0.0710855,0.0286744
0.251,0.0713676,0.0287913
0.252,0.0716497,0.0289083
0.253,0.0719318,0.0290252
0.254,0.0722138,0.0291422
0.255,0.0724958,0.0292592
0.256,0.0727777,0.0293762
0.257,0.0730596,0.0294933
0.258,0.0733414,0.0296104
0.259,0.0736233,0.0297275
0.26,0.073905,0.0298446
0.261,0.0741868,0.0299618
0.262,0.0744685,0.0300789
0.263,0.0747501,0.0301961
0.264,0.0750318,0.0303134
0.265,0.0753134,0.0304306
0.266,0.0755949,0.0305479
0.267,0.0758764,0.0306652
0.268,0.0761578,0.0307826
0.269,0.0764393,0.0308999
0.27,0.0767206,0.0310173
0.271,0.077002,0.0311347
0.272,0.0772833,0.0312522
0.273,0.0775645,0.0313696
0.274,0.0778457,0.0314871
0.275,0.0781269,0.0316047
0.276,0.078408,0.0317222
0.277,0.078689,0.0318398
0.278,0.0789701,0.0319574
0.279,0.0792511,0.032075
0.28,0.079532,0.0321927
0.281,0.0798129,0.0323104
0.282,0.0800937,0.0324281
0.283,0.0803745,0.0325458
0.284,0.0806553,0.0326636
0.285,0.080936,0.0327814
0.286,0.0812167,0.0328992
0.287,0.0814973,0.0330171
0.288,0.0817779,0.033135
0.289,0.0820584,0.0332529
0.29,0.0823389,0.0333708
0.291,0.0826193,0.0334888
0.292,0.0828997,0.0336068
0.293,0.08318,0.0337248
0.294,0.0834603,0.0338429
0.295,0.0837405,0.033961
0.296,0.0840207,0.0340791
0.297,0.0843009,0.0341972
0.298,0.084581,0.0343154
0.299,0.084861,0.0344336
0.3,0.085141,0.0345518
0.301,0.0854209,0.0346701
0.302,0.0857008,0.0347884
0.303,0.0859806,0.0349067
0.304,0.0862604,0.0350251
0.305,0.0865401,0.0351435
0.306,0.0868198,0.0352619
0.307,0.0870995,0.0353803
0.308,0.087379,0.0354988
0.309,0.0876585,0.0356173
0.31,0.087938,0.0357358
0.311,0.0882174,0.0358544
0.312,0.0884968,0.035973
0.313,0.0887761,0.0360916
0.314,0.0890553,0.0362103
0.315,0.0893345,0.036329
0.316,0.0896137,0.0364477
0.317,0.0898928,0.0365665
0.318,0.0901718,0.0366853
0.319,0.0904507,0.0368041
0.32,0.0907297,0.036923
0.321,0.0910085,0.0370418
0.322,0.0912873,0.0371608
0.323,0.0915661,0.0372797
0.324,0.0918447,0.0373987
0.325,0.0921234,0.0375177
0.326,0.0924019,0.0376368
0.327,0.0926804,0.0377558
0.328,0.0929589,0.0378749
0.329,0.0932373,0.0379941
0.33,0.0935156,0.0381133
0.331,0.0937939,0.0382325
0.332,0.0940721,0.0383517
0.333,0.0943502,0.038471
0.334,0.0946283,0.0385903
0.335,0.0949063,0.0387097
0.336,0.0951842,0.0388291
0.337,0.0954621,0.0389485
0.338,0.09574,0.0390679
0.339,0.0960177,0.0391874
0.34,0.0962954,0.0393069
0.341,0.0965731,0.0394265
0.342,0.0968506,0.0395461
0.343,0.0971281,0.0396657
0.344,0.0974056,0.0397853
0.345,0.097683,0.039905
0.346,0.0979603,0.0400248
0.347,0.0982375,0.0401445
0.348,0.0985147,0.0402643
0.349,0.0987918,0.0403842
0.35,0.0990688,0.040504
0.351,0.0993458,0.0406239
0.352,0.0996227,0.0407439
0.353,0.0998995,0.0408638
0.354,0.100176,0.0409838
0.355,0.100453,0.0411039
0.356,0.10073,0.041224
0.357,0.101006,0.0413441
0.358,0.101283,0.0414642
0.359,0.101559,0.0415844
0.36,0.101835,0.0417047
0.361,0.102112,0.0418249
0.362,0.102388,0.0419452
0.363,0.102664,0.0420656
0.364,0.10294,0.0421859
0.365,0.103216,0.0423063
0.366,0.103492,0.0424268
0.367,0.103768,0.0425473
0.368,0.104043,0.0426678
0.369,0.104319,0.0427884
0.37,0.104595,0.042909
0.371,0.10487,0.0430296
0.372,0.105146,0.0431503
0.373,0.105421,0.043271
0.374,0.105696,0.0433917
0.375,0.105971,0.0435125
0.376,0.106247,0.0436333
0.377,0.106522,0.0437542
0.378,0.106797,0.0438751
0.379,0.107071,0.043996
0.38,0.107346,0.044117
0.381,0.107621,0.044238
0.382,0.107896,0.0443591
0.383,0.10817,0.0444802
0.384,0.108445,0.0446013
0.385,0.108719,0.0447225
0.386,0.108993,0.0448437
0.387,0.109267,0.0449649
0.388,0.109542,0.0450862
0.389,0.109816,0.0452076
0.39,0.110089,0.0453289
0.391,0.110363,0.0454503
0.392,0.110637,0.0455718
0.393,0.110911,0.0456933
0.394,0.111184,0.0458148
0.395,0.111458,0.0459364
0.396,0.111731,0.046058
0.397,0.112005,0.0461796
0.398,0.112278,0.0463013
0.399,0.112551,0.046423
0.4,0.112824,0.0465448
0.401,0.113097,0.0466666
0.402,0.11337,0.0467885
0.403,0.113643,0.0469103
0.404,0.113915,0.0470323
0.405,0.114188,0.0471542
0.406,0.11446,0.0472763
0.407,0.114733,0.0473983
0.408,0.115005,0.0475204
0.409,0.115277,0.0476425
0.41,0.115549,0.0477647
0.411,0.115821,0.0478869
0.412,0.116093,0.0480092
0.413,0.116365,0.0481315
0.414,0.116637,0.0482538
0.415,0.116908,0.0483762
0.416,0.11718,0.0484986
0.417,0.117451,0.0486211
0.418,0.117723,0.0487436
0.419,0.117994,0.0488661
0.42,0.118265,0.0489887
0.421,0.118536,0.0491114
0.422,0.118807,0.049234
0.423,0.119078,0.0493568
0.424,0.119348,0.0494795
0.425,0.119619,0.0496023
0.426,0.119889,0.0497252
0.427,0.12016,0.0498481
0.428,0.12043,0.049971
0.429,0.1207,0.050094
0.43,0.12097,0.050217
0.431,0.12124,0.05034
0.432,0.12151,0.0504631
0.433,0.121779,0.0505863
0.434,0.122049,0.0507094
0.435,0.122318,0.0508327
0.436,0.122588,0.0509559
0.437,0.122857,0.0510792
0.438,0.123126,0.0512026
0.439,0.123395,0.051326
0.44,0.123664,0.0514494
0.441,0.123933,0.0515729
0.442,0.124201,0.0516964
0.443,0.12447,0.05182
0.444,0.124738,0.0519436
0.445,0.125007,0.0520673
0.446,0.125275,0.052191
0.447,0.125543,0.0523147
0.448,0.125811,0.0524385
0.449,0.126079,0.0525623
0.45,0.126346,0.0526862
0.451,0.126614,0.0528101
0.452,0.126881,0.0529341
0.453,0.127148,0.0530581
0.454,0.127416,0.0531821
0.455,0.127683,0.0533062
0.456,0.12795,0.0534303
0.457,0.128216,0.0535545
0.458,0.128483,0.0536787
0.459,0.128749,0.053803
0.46,0.129016,0.0539273
0.461,0.129282,0.0540516
0.462,0.129548,0.054176
0.463,0.129814,0.0543005
0.464,0.13008,0.0544249
0.465,0.130346,0.0545495
0.466,0.130611,0.054674
0.467,0.130877,0.0547986
0.468,0.131142,0.0549233
0.469,0.131407,0.055048
0.47,0.131672,0.0551727
0.471,0.131937,0.0552975
0.472,0.132202,0.0554223
0.473,0.132466,0.0555472
0.474,0.132731,0.0556721
0.475,0.132995,0.055797
0.476,0.133259,0.055922
0.477,0.133523,0.0560471
0.478,0.133787,0.0561721
0.479,0.134051,0.0562973
0.48,0.134314,0.0564224
0.481,0.134578,0.0565476
0.482,0.134841,0.0566729
0.483,0.135104,0.0567982
0.484,0.135367,0.0569235
0.485,0.13563,0.0570489
0.486,0.135893,0.0571743
0.487,0.136155,0.0572998
0.488,0.136417,0.0574253
0.489,0.13668,0.0575508
0.49,0.136942,0.0576764
0.491,0.137203,0.0578021
0.492,0.137465,0.0579277
0.493,0.137727,0.0580534
0.494,0.137988,0.0581792
0.495,0.138249,0.058305
0.496,0.13851,0.0584308
0.497,0.138771,0.0585567
0.498,0.139032,0.0586826
0.499,0.139292,0.0588086
0.5,0.139553,0.0589346
0.501,0.139813,0.0590606
0.502,0.140073,0.0591867
0.503,0.140333,0.0593128
0.504,0.140593,0.059439
0.505,0.140852,0.0595652
0.506,0.141112,0.0596914
0.507,0.141371,0.0598177
0.508,0.14163,0.0599441
0.509,0.141889,0.0600704
0.51,0.142147,0.0601968
0.511,0.142406,0.0603233
0.512,0.142664,0.0604497
0.513,0.142922,0.0605763
0.514,0.14318,0.0607028
0.515,0.143438,0.0608294
0.516,0.143695,0.060956
0.517,0.143953,0.0610827
0.518,0.14421,0.0612094
0.519,0.144467,0.0613362
0.52,0.144723,0.0614629
0.521,0.14498,0.0615898
0.522,0.145236,0.0617166
0.523,0.145493,0.0618435
0.524,0.145749,0.0619704
0.525,0.146005,0.0620974
0.526,0.14626,0.0622244
0.527,0.146516,0.0623514
0.528,0.146771,0.0624785
0.529,0.147026,0.0626056
0.53,0.147281,0.0627328
0.531,0.147535,0.0628599
0.532,0.14779,0.0629871
0.533,0.148044,0.0631144
0.534,0.148298,0.0632417
0.535,0.148552,0.063369
0.536,0.148805,0.0634963
0.537,0.149059,0.0636237
0.538,0.149312,0.0637511
0.539,0.149565,0.0638785
0.54,0.149818,0.064006
0.541,0.15007,0.0641335
0.542,0.150322,0.064261
0.543,0.150575,0.0643886
0.544,0.150826,0.0645161
0.545,0.151078,0.0646438
0.546,0.15133,0.0647714
0.547,0.151581,0.0648991
0.548,0.151832,0.0650268
0.549,0.152083,0.0651545
0.55,0.152333,0.0652823
0.551,0.152583,0.0654101
0.552,0.152834,0.0655379
0.553,0.153083,0.0656657
0.554,0.153333,0.0657936
0.555,0.153582,0.0659214
0.556,0.153832,0.0660493
0.557,0.154081,0.0661773
0.558,0.154329,0.0663052
0.559,0.154578,0.0664332
0.56,0.154826,0.0665612
0.561,0.155074,0.0666892
0.562,0.155322,0.0668173
0.563,0.155569,0.0669453
0.564,0.155816,0.0670734
0.565,0.156063,0.0672015
0.566,0.15631,0.0673296
0.567,0.156557,0.0674578
0.568,0.156803,0.0675859
0.569,0.157049,0.0677141
0.57,0.157295,0.0678423
0.571,0.15754,0.0679705
0.572,0.157785,0.0680987
0.573,0.15803,0.068227
0.574,0.158275,0.0683552
0.575,0.15852,0.0684835
0.576,0.158764,0.0686117
0.577,0.159008,0.06874
0.578,0.159251,0.0688683
0.579,0.159495,0.0689966
0.58,0.159738,0.0691249
0.581,0.159981,0.0692532
0.582,0.160224,0.0693816
0.583,0.160466,0.0695099
0.584,0.160708,0.0696382
0.585,0.16095,0.0697666
0.586,0.161191,0.0698949
0.587,0.161433,0.0700233
0.588,0.161674,0.0701517
0.589,0.161914,0.07028
0.59,0.162155,0.0704084
0.591,0.162395,0.0705367
0.592,0.162635,0.0706651
0.593,0.162874,0.0707935
0.594,0.163113,0.0709218
0.595,0.163352,0.0710502
0.596,0.163591,0.0711785
0.597,0.16383,0.0713069
0.598,0.164068,0.0714352
0.599,0.164305,0.0715635
0.6,0.164543,0.0716919
0.601,0.16478,0.0718202
0.602,0.165017,0.0719485
0.603,0.165254,0.0720768
0.604,0.16549,0.072205
0.605,0.165726,0.0723333
0.606,0.165962,0.0724615
0.607,0.166197,0.0725898
0.608,0.166432,0.072718
0.609,0.166667,0.0728462
0.61,0.166902,0.0729744
0.611,0.167136,0.0731025
0.612,0.16737,0.0732307
0.613,0.167603,0.0733588
0.614,0.167837,0.0734869
0.615,0.16807,0.0736149
0.616,0.168302,0.073743
0.617,0.168535,0.073821
0.618,0.168769,0.073849
0.619,0.169003,0.073877
0.62,0.169237,0.073905
0.621,0.169471,0.0739329
0.622,0.169705,0.0739608
0.623,0.169939,0.0739887
0.624,0.170173,0.0740166
0.625,0.170407,0.0740444
0.626,0.170641,0.0740722
0.627,0.170875,0.0741
0.628,0.17111,0.0741278
0.629,0.171344,0.0741555
0.63,0.171578,0.0741833
0.631,0.171812,0.074211
0.632,0.172046,0.0742387
0.633,0.17228,0.0742663
0.634,0.172515,0.074294
0.635,0.172749,0.0743216
0.636,0.172983,0.0743492
0.637,0.173217,0.0743767
0.638,0.173452,0.0744043
0.639,0.173686,0.0744318
0.64,0.17392,0.0744593
0.641,0.174155,0.0744868
0.642,0.174389,0.0745142
0.643,0.174624,0.0745417
0.644,0.174858,0.0745691
0.645,0.175093,0.0745965
0.646,0.175327,0.0746238
0.647,0.175562,0.0746511
0.648,0.175796,0.0746785
0.649,0.176031,0.0747057
0.65,0.176265,0.074733
0.651,0.1765,0.0747603
0.652,0.176734,0.0747875
0.653,0.176969,0.0748147
0.654,0.177204,0.0748418
0.655,0.177438,0.074869
0.656,0.177673,0.0748961
0.657,0.177908,0.0749232
0.658,0.178142,0.0749503
0.659,0.178377,0.0749773
0.66,0.178612,0.0750044
0.661,0.178846,0.0750314
0.662,0.179081,0.0750583
0.663,0.179316,0.0750853
0.664,0.179551,0.0751122
0.665,0.179786,0.0751391
0.666,0.180021,0.075166
0.667,0.180256,0.0751929
0.668,0.18049,0.0752197
0.669,0.180725,0.0752465
0.67,0.18096,0.0752733
0.671,0.181195,0.0753001
0.672,0.18143,0.0753268
0.673,0.181665,0.0753535
0.674,0.1819,0.0753802
0.675,0.182135,0.0754069
0.676,0.182371,0.0754335
0.677,0.182606,0.0754602
0.678,0.182841,0.0754868
0.679,0.183076,0.0755133
0.68,0.183311,0.0755399
0.681,0.183546,0.0755664
0.682,0.183781,0.0755929
0.683,0.184017,0.0756194
0.684,0.184252,0.0756458
0.685,0.184487,0.0756722
0.686,0.184722,0.0756986
0.687,0.184958,0.075725
0.688,0.185193,0.0757514
0.689,0.185428,0.0757777
0.69,0.185664,0.075804
0.691,0.185899,0.0758303
0.692,0.186134,0.0758565
0.693,0.18637,0.0758827
0.694,0.186605,0.0759089
0.695,0.186841,0.0759351
0.696,0.187076,0.0759613
0.697,0.187312,0.0759874
0.698,0.187547,0.0760135
0.699,0.187783,0.0760396
0.7,0.188018,0.0760656
0.701,0.188254,0.0760916
0.702,0.18849,0.0761176
0.703,0.188725,0.0761436
0.704,0.188961,0.0761696
0.705,0.189197,0.0761955
0.706,0.189432,0.0762214
0.707,0.189668,0.0762473
0.708,0.189904,0.0762731
0.709,0.190139,0.0762989
0.71,0.190375,0.0763247
0.711,0.190611,0.0763505
0.712,0.190847,0.0763763
0.713,0.191083,0.076402
0.714,0.191318,0.0764277
0.715,0.191554,0.0764534
0.716,0.19179,0.076479
0.717,0.192026,0.0765046
0.718,0.192262,0.0765302
0.719,0.192498,0.0765558
0.72,0.192734,0.0765813
0.721,0.19297,0.0766068
0.722,0.193206,0.0766323
0.723,0.193442,0.0766578
0.724,0.193678,0.0766832
0.725,0.193914,0.0767086
0.726,0.19415,0.076734
0.727,0.194386,0.0767594
0.728,0.194623,0.0767847
0.729,0.194859,0.07681
0.73,0.195095,0.0768353
0.731,0.195331,0.0768606
0.732,0.195567,0.0768858
0.733,0.195804,0.076911
0.734,0.19604,0.0769362
0.735,0.196276,0.0769613
0.736,0.196512,0.0769865
0.737,0.196749,0.0770116
0.738,0.196985,0.0770366
0.739,0.197222,0.0770617
0.74,0.197458,0.0770867
0.741,0.197694,0.0771117
0.742,0.197931,0.0771367
0.743,0.198167,0.0771616
0.744,0.198404,0.0771865
0.745,0.19864,0.0772114
0.746,0.198877,0.0772363
0.747,0.199113,0.0772611
0.748,0.19935,0.0772859
0.749,0.199586,0.0773107
0.75,0.199823,0.0773354
0.751,0.20006,0.0773602
0.752,0.200296,0.0773848
0.753,0.200533,0.0774095
0.754,0.20077,0.0774342
0.755,0.201006,0.0774588
0.756,0.201243,0.0774834
0.757,0.20148,0.0775079
0.758,0.201717,0.0775325
0.759,0.201953,0.077557
0.76,0.20219,0.0775815
0.761,0.202427,0.0776059
0.762,0.202664,0.0776303
0.763,0.202901,0.0776547
0.764,0.203138,0.0776791
0.765,0.203374,0.0777034
0.766,0.203611,0.0777278
0.767,0.203848,0.077752
0.768,0.204085,0.0777763
0.769,0.204322,0.0778005
0.77,0.204559,0.0778247
0.771,0.204796,0.0778489
0.772,0.205033,0.0778731
0.773,0.205271,0.0778972
0.774,0.205508,0.0779213
0.775,0.205745,0.0779453
0.776,0.205982,0.0779694
0.777,0.206219,0.0779934
0.778,0.206456,0.0780174
0.779,0.206693,0.0780413
0.78,0.206931,0.0780653
0.781,0.207168,0.0780891
0.782,0.207405,0.078113
0.783,0.207643,0.0781369
0.784,0.20788,0.0781607
0.785,0.208117,0.0781844
0.786,0.208355,0.0782082
0.787,0.208592,0.0782319
0.788,0.208829,0.0782556
0.789,0.209067,0.0782793
0.79,0.209304,0.0783029
0.791,0.209542,0.0783265
0.792,0.209779,0.0783501
0.793,0.209982,0.0784102
0.794,0.210151,0.0785066
0.795,0.21032,0.0786027
0.796,0.210489,0.0786984
0.797,0.210657,0.0787939
0.798,0.210825,0.0788891
0.799,0.211006,0.0790162
0.8,0.2112,0.0791754
0.801,0.211394,0.0793345
0.802,0.211588,0.0794936
0.803,0.211781,0.0796527
0.804,0.211975,0.0798117
0.805,0.212168,0.0799706
0.806,0.212361,0.0801295
0.807,0.212554,0.0802884
0.808,0.212747,0.0804471
0.809,0.21294,0.0806059
0.81,0.213132,0.0807645
0.811,0.213324,0.0809231
0.812,0.213516,0.0810817
0.813,0.213708,0.0812402
0.814,0.2139,0.0813986
0.815,0.214091,0.081557
0.816,0.214283,0.0817153
0.817,0.214474,0.0818735
0.818,0.214665,0.0820317
0.819,0.214856,0.0821899
0.82,0.215047,0.0823479
0.821,0.215237,0.0825059
0.822,0.215427,0.0826639
0.823,0.215618,0.0828218
0.824,0.215807,0.0829796
0.825,0.215997,0.0831373
0.826,0.216187,0.083295
0.827,0.216376,0.0834526
0.828,0.216566,0.0836102
0.829,0.216755,0.0837677
0.83,0.216944,0.0839251
0.831,0.217132,0.0840825
0.832,0.217321,0.0842398
0.833,0.217509,0.084397
0.834,0.217698,0.0845542
0.835,0.217886,0.0847112
0.836,0.218074,0.0848683
0.837,0.218261,0.0850252
0.838,0.218449,0.0851821
0.839,0.218636,0.0853389
0.84,0.218823,0.0854956
0.841,0.21901,0.0856523
0.842,0.219197,0.0858089
0.843,0.219384,0.0859654
0.844,0.21957,0.0861218
0.845,0.219757,0.0862782
0.846,0.219943,0.0864345
0.847,0.220129,0.0865907
0.848,0.220315,0.0867468
0.849,0.2205,0.0869029
0.85,0.220686,0.0870589
0.851,0.220871,0.0872148
0.852,0.221056,0.0873706
0.853,0.221241,0.0875264
0.854,0.221426,0.0876821
0.855,0.22161,0.0878377
0.856,0.221795,0.0879932
0.857,0.221979,0.0881486
0.858,0.222163,0.088304
0.859,0.222347,0.0884593
0.86,0.222531,0.0886145
0.861,0.222714,0.0887696
0.862,0.222898,0.0889246
0.863,0.223081,0.0890796
0.864,0.223264,0.0892344
0.865,0.223447,0.0893892
0.866,0.223629,0.0895439
0.867,0.223812,0.0896985
0.868,0.223994,0.0898531
0.869,0.224176,0.0900075
0.87,0.224358,0.0901619
0.871,0.22454,0.0903161
0.872,0.224722,0.0904703
0.873,0.224903,0.0906244
0.874,0.225084,0.0907784
0.875,0.225265,0.0909323
0.876,0.225446,0.0910862
0.877,0.225627,0.0912399
0.878,0.225808,0.0913935
0.879,0.225988,0.0915471
0.88,0.226168,0.0917006
0.881,0.226348,0.0918539
0.882,0.226528,0.0920072
0.883,0.226708,0.0921604
0.884,0.226888,0.0923135
0.885,0.227067,0.0924665
0.886,0.227246,0.0926194
0.887,0.227425,0.0927722
0.888,0.227604,0.0929249
0.889,0.227783,0.0930775
0.89,0.227961,0.09323
0.891,0.22814,0.0933825
0.892,0.228318,0.0935348
0.893,0.228496,0.093687
0.894,0.228674,0.0938392
0.895,0.228852,0.0939912
0.896,0.229029,0.0941431
0.897,0.229206,0.094295
0.898,0.229384,0.0944467
0.899,0.229561,0.0945983
0.9,0.229737,0.0947499
0.901,0.229914,0.0949013
0.902,0.230091,0.0950526
0.903,0.230267,0.0952039
0.904,0.230443,0.095355
0.905,0.230619,0.095506
0.906,0.230795,0.0956569
0.907,0.230971,0.0958077
0.908,0.231146,0.0959584
0.909,0.231321,0.096109
0.91,0.231497,0.0962595
0.911,0.231672,0.0964099
0.912,0.231846,0.0965602
0.913,0.232021,0.0967104
0.914,0.232195,0.0968604
0.915,0.23237,0.0970104
0.916,0.232544,0.0971603
