x,y
0,0
0,0
0,0
0,0
0,0
0,0
time,x,y,x,y,x,y,x,y,x,y,x,y
0.015,0.000280841,0.00418292,0.000280841,0.00418291,-0.000280866,0.00418292,0.000280866,-0.00418292,-0.000280841,-0.00418291,-0.000280841,-0.00418292
0.016,0.000280845,0.00585612,0.000280845,0.0058561,-0.000280871,0.00585611,0.000280871,-0.00585611,-0.000280845,-0.0058561,-0.000280845,-0.00585612
0.017,-0.000280824,0.00585613,-0.000280824,0.00585611,0.000280798,0.00585612,-0.000280798,-0.00585612,0.000280824,-0.00585611,0.000280824,-0.00585613
0.018,-0.00028082,0.00418295,-0.00028082,0.00418294,0.000280792,0.00418294,-0.000280792,-0.00418294,0.00028082,-0.00418294,0.00028082,-0.00418295
0.019,0.000280866,0.00250978,0.000280866,0.00250978,-0.000280897,0.00250978,0.000280897,-0.00250978,-0.000280866,-0.00250978,-0.000280866,-0.00250978
0.02,0.000280864,0.000836628,0.000280864,0.00083662,-0.000280897,0.000836624,0.000280897,-0.000836624,-0.000280864,-0.00083662,-0.000280864,-0.000836628
0.021,-0.00028083,-0.000836526,-0.00028083,-0.000836533,0.000280797,-0.000836529,-0.000280797,0.000836529,0.00028083,0.000836533,0.00028083,0.000836526
0.022,-0.000280832,-0.00250968,-0.000280832,-0.00250969,0.000280798,-0.00250969,-0.000280798,0.00250969,0.000280832,0.00250969,0.000280832,0.00250968
0.023,0.000280854,-0.00418285,0.000280854,-0.00418285,-0.000280892,-0.00418285,0.000280892,0.00418285,-0.000280854,0.00418285,-0.000280854,0.00418285
0.024,0.000280858,-0.00585602,0.000280858,-0.00585602,-0.000280897,-0.00585602,0.000280897,0.00585602,-0.000280858,0.00585602,-0.000280858,0.00585602
0.025,-0.000280811,-0.00752921,-0.000280811,-0.00752921,0.000280772,-0.00752921,-0.000280772,0.00752921,0.000280811,0.00752921,0.000280811,0.00752921
0.026,-0.000280804,-0.00752922,-0.000280804,-0.00752922,0.000280763,-0.00752922,-0.000280763,0.00752922,0.000280804,0.00752922,0.000280804,0.00752922
0.027,0.000280879,-0.00585605,0.000280879,-0.00585606,-0.000280924,-0.00585606,0.000280924,0.00585606,-0.000280879,0.00585606,-0.000280879,0.00585605
0.028,0.000280874,-0.0041829,0.000280874,-0.00418291,-0.00028092,-0.0041829,0.00028092,0.0041829,-0.000280874,0.00418291,-0.000280874,0.0041829
0.029,-0.000280829,-0.00250976,-0.000280829,-0.00250977,0.000280783,-0.00250976,-0.000280783,0.00250976,0.000280829,0.00250977,0.000280829,0.00250976
0.03,-0.000280828,-0.000836626,-0.000280828,-0.000836635,0.000280781,-0.000836631,-0.000280781,0.000836631,0.000280828,0.000836635,0.000280828,0.000836626
0.031,0.00028088,0.000836508,0.00028088,0.000836495,-0.00028093,0.000836501,0.00028093,-0.000836501,-0.00028088,-0.000836495,-0.00028088,-0.000836508
0.032,0.00028088,0.00250964,0.00028088,0.00250963,-0.000280933,0.00250963,0.000280933,-0.00250963,-0.00028088,-0.00250963,-0.00028088,-0.00250964
0.033,-0.000280823,0.00418278,-0.000280823,0.00418277,0.00028077,0.00418277,-0.00028077,-0.00418277,0.000280823,-0.00418277,0.000280823,-0.00418278
0.034,-0.000280828,0.00585593,-0.000280828,0.00585592,0.000280774,0.00585593,-0.000280774,-0.00585593,0.000280828,-0.00585592,0.000280828,-0.00585593
0.035,0.000280855,0.0075291,0.000280855,0.00752908,-0.000280912,0.00752909,0.000280912,-0.00752909,-0.000280855,-0.00752908,-0.000280855,-0.0075291
0.036,0.000280862,0.00920229,0.000280862,0.00920227,-0.000280921,0.00920228,0.000280921,-0.00920228,-0.000280862,-0.00920227,-0.000280862,-0.00920229
0.037,-0.00028081,0.00920231,-0.00028081,0.00920228,0.000280751,0.0092023,-0.000280751,-0.0092023,0.00028081,-0.00920228,0.00028081,-0.00920231
0.038,-0.000280803,0.00752915,-0.000280803,0.00752912,0.000280742,0.00752914,-0.000280742,-0.00752914,0.000280803,-0.00752912,0.000280803,-0.00752915
0.039,0.000280899,0.005856,0.000280899,0.00585599,-0.000280963,0.00585599,0.000280963,-0.00585599,-0.000280899,-0.00585599,-0.000280899,-0.005856
0.04,0.000280893,0.00418288,0.000280893,0.00418286,-0.000280959,0.00418287,0.000280959,-0.00418287,-0.000280893,-0.00418286,-0.000280893,-0.00418288
0.041,-0.000280828,0.00250976,-0.000280828,0.00250975,0.000280763,0.00250976,-0.000280763,-0.00250976,0.000280828,-0.00250975,0.000280828,-0.00250976
0.042,-0.000280828,0.000836657,-0.000280828,0.000836644,0.00028076,0.00083665,-0.00028076,-0.00083665,0.000280828,-0.000836644,0.000280828,-0.000836657
0.043,0.000280899,-0.000836449,0.000280899,-0.000836459,-0.00028097,-0.000836454,0.00028097,0.000836454,-0.000280899,0.000836459,-0.000280899,0.000836449
0.044,0.0002809,-0.00250956,0.0002809,-0.00250956,-0.000280972,-0.00250956,0.000280972,0.00250956,-0.0002809,0.00250956,-0.0002809,0.00250956
0.045,-0.000280822,-0.00418267,-0.000280822,-0.00418268,0.00028075,-0.00418267,-0.00028075,0.00418267,0.000280822,0.00418268,0.000280822,0.00418267
0.046,-0.000280827,-0.0058558,-0.000280827,-0.0058558,0.000280753,-0.0058558,-0.000280753,0.0058558,0.000280827,0.0058558,0.000280827,0.0058558
0.047,0.000280874,-0.00752894,0.000280874,-0.00752894,-0.000280952,-0.00752894,0.000280952,0.00752894,-0.000280874,0.00752894,-0.000280874,0.00752894
0.048,0.000280882,-0.0092021,0.000280882,-0.0092021,-0.00028096,-0.0092021,0.00028096,0.0092021,-0.000280882,0.0092021,-0.000280882,0.0092021
0.049,-0.00028079,-0.0108753,-0.00028079,-0.0108753,0.000280712,-0.0108753,-0.000280712,0.0108753,0.00028079,0.0108753,0.00028079,0.0108753
0.05,-0.00028078,-0.0108753,-0.00028078,-0.0108753,0.0002807,-0.0108753,-0.0002807,0.0108753,0.00028078,0.0108753,0.00028078,0.0108753
0.051,0.000280912,-0.00920214,0.000280912,-0.00920215,-0.000280996,-0.00920215,0.000280996,0.00920215,-0.000280912,0.00920215,-0.000280912,0.00920214
0.052,0.000280904,-0.00752901,0.000280904,-0.00752902,-0.000280989,-0.00752902,0.000280989,0.00752902,-0.000280904,0.00752902,-0.000280904,0.00752901
0.053,-0.000280821,-0.0058559,-0.000280821,-0.00585591,0.000280736,-0.00585591,-0.000280736,0.00585591,0.000280821,0.00585591,0.000280821,0.0058559
0.054,-0.000280817,-0.00418281,-0.000280817,-0.00418282,0.00028073,-0.00418282,-0.00028073,0.00418282,0.000280817,0.00418282,0.000280817,0.00418281
0.055,0.000280925,-0.00250973,0.000280925,-0.00250974,-0.000281015,-0.00250973,0.000281015,0.00250973,-0.000280925,0.00250974,-0.000280925,0.00250973
0.056,0.000280923,-0.000836651,0.000280923,-0.000836666,-0.000281015,-0.000836659,0.000281015,0.000836659,-0.000280923,0.000836666,-0.000280923,0.000836651
0.057,-0.000280827,0.000836421,-0.000280827,0.000836406,0.000280735,0.000836414,-0.000280735,-0.000836414,0.000280827,-0.000836406,0.000280827,-0.000836421
0.058,-0.00028083,0.0025095,-0.00028083,0.00250948,0.000280736,0.00250949,-0.000280736,-0.00250949,0.00028083,-0.00250948,0.00028083,-0.0025095
0.059,0.000280913,0.00418258,0.000280913,0.00418256,-0.00028101,0.00418257,0.00028101,-0.00418257,-0.000280913,-0.00418256,-0.000280913,-0.00418258
0.06,0.000280917,0.00585567,0.000280917,0.00585565,-0.000281015,0.00585566,0.000281015,-0.00585566,-0.000280917,-0.00585565,-0.000280917,-0.00585567
0.061,-0.000280808,0.00752878,-0.000280808,0.00752876,0.00028071,0.00752877,-0.00028071,-0.00752877,0.000280808,-0.00752876,0.000280808,-0.00752878
0.062,-0.000280817,0.00920191,-0.000280817,0.00920189,0.000280717,0.0092019,-0.000280717,-0.0092019,0.000280817,-0.00920189,0.000280817,-0.00920191
0.063,0.000280876,0.0108751,0.000280876,0.010875,-0.000280979,0.0108751,0.000280979,-0.0108751,-0.000280876,-0.010875,-0.000280876,-0.0108751
0.064,0.000280886,0.0125483,0.000280886,0.0125482,-0.000280991,0.0125482,0.000280991,-0.0125482,-0.000280886,-0.0125482,-0.000280886,-0.0125483
0.065,-0.000280789,0.0125483,-0.000280789,0.0125482,0.000280684,0.0125483,-0.000280684,-0.0125483,0.000280789,-0.0125482,0.000280789,-0.0125483
0.066,-0.000280779,0.0108751,-0.000280779,0.0108751,0.000280672,0.0108751,-0.000280672,-0.0108751,0.000280779,-0.0108751,0.000280779,-0.0108751
0.067,0.000280938,0.009202,0.000280938,0.00920198,-0.000281048,0.00920199,0.000281048,-0.00920199,-0.000280938,-0.00920198,-0.000280938,-0.009202
0.068,0.00028093,0.00752891,0.00028093,0.00752889,-0.000281041,0.0075289,0.000281041,-0.0075289,-0.00028093,-0.00752889,-0.00028093,-0.00752891
0.069,-0.00028082,0.00585584,-0.00028082,0.00585581,0.000280708,0.00585583,-0.000280708,-0.00585583,0.00028082,-0.00585581,0.00028082,-0.00585584
0.07,-0.000280816,0.00418278,-0.000280816,0.00418276,0.000280703,0.00418277,-0.000280703,-0.00418277,0.000280816,-0.00418276,0.000280816,-0.00418278
0.071,0.000280951,0.00250973,0.000280951,0.00250971,-0.000281068,0.00250972,0.000281068,-0.00250972,-0.000280951,-0.00250971,-0.000280951,-0.00250973
0.072,0.000280949,0.000836693,0.000280949,0.000836677,-0.000281067,0.000836685,0.000281067,-0.000836685,-0.000280949,-0.000836677,-0.000280949,-0.000836693
0.073,-0.000280826,-0.000836343,-0.000280826,-0.000836359,0.000280708,-0.000836351,-0.000280708,0.000836351,0.000280826,0.000836359,0.000280826,0.000836343
0.074,-0.000280828,-0.00250938,-0.000280828,-0.0025094,0.000280708,-0.00250939,-0.000280708,0.00250939,0.000280828,0.0025094,0.000280828,0.00250938
0.075,0.000280939,-0.00418243,0.000280939,-0.00418244,-0.000281062,-0.00418244,0.000281062,0.00418244,-0.000280939,0.00418244,-0.000280939,0.00418243
0.076,0.000280943,-0.00585549,0.000280943,-0.0058555,-0.000281068,-0.00585549,0.000281068,0.00585549,-0.000280943,0.0058555,-0.000280943,0.00585549
0.077,-0.000280807,-0.00752856,-0.000280807,-0.00752857,0.000280682,-0.00752856,-0.000280682,0.00752856,0.000280807,0.00752857,0.000280807,0.00752856
0.078,-0.000280816,-0.00920165,-0.000280816,-0.00920166,0.000280689,-0.00920166,-0.000280689,0.00920166,0.000280816,0.00920166,0.000280816,0.00920165
0.079,0.000280902,-0.0108748,0.000280902,-0.0108748,-0.000281032,-0.0108748,0.000281032,0.0108748,-0.000280902,0.0108748,-0.000280902,0.0108748
0.08,0.000280912,-0.0125479,0.000280912,-0.0125479,-0.000281043,-0.0125479,0.000281043,0.0125479,-0.000280912,0.0125479,-0.000280912,0.0125479
0.081,-0.000280763,-0.0142211,-0.000280763,-0.0142211,0.000280632,-0.0142211,-0.000280632,0.0142211,0.000280763,0.0142211,0.000280763,0.0142211
0.082,-0.00028075,-0.0142211,-0.00028075,-0.0142211,0.000280617,-0.0142211,-0.000280617,0.0142211,0.00028075,0.0142211,0.00028075,0.0142211
0.083,0.000280952,-0.012548,0.000280952,-0.012548,-0.000281088,-0.012548,0.000281088,0.012548,-0.000280952,0.012548,-0.000280952,0.012548
0.084,0.00028094,-0.0108749,0.00028094,-0.0108749,-0.000281078,-0.0108749,0.000281078,0.0108749,-0.00028094,0.0108749,-0.00028094,0.0108749
0.085,-0.000280807,-0.00920179,-0.000280807,-0.0092018,0.000280668,-0.0092018,-0.000280668,0.0092018,0.000280807,0.0092018,0.000280807,0.00920179
0.086,-0.0002808,-0.00752874,-0.0002808,-0.00752875,0.00028066,-0.00752875,-0.00028066,0.00752875,0.0002808,0.00752875,0.0002808,0.00752874
0.087,0.000280977,-0.00585571,0.000280977,-0.00585572,-0.00028112,-0.00585571,0.00028112,0.00585571,-0.000280977,0.00585572,-0.000280977,0.00585571
0.088,0.000280971,-0.00418269,0.000280971,-0.00418271,-0.000281116,-0.0041827,0.000281116,0.0041827,-0.000280971,0.00418271,-0.000280971,0.00418269
0.089,-0.000280825,-0.00250969,-0.000280825,-0.0025097,0.00028068,-0.00250969,-0.00028068,0.00250969,0.000280825,0.0025097,0.000280825,0.00250969
0.09,-0.000280824,-0.000836688,-0.000280824,-0.000836705,0.000280678,-0.000836697,-0.000280678,0.000836697,0.000280824,0.000836705,0.000280824,0.000836688
0.091,0.000280977,0.00083631,0.000280977,0.000836289,-0.000281127,0.0008363,0.000281127,-0.0008363,-0.000280977,-0.000836289,-0.000280977,-0.00083631
0.092,0.000280978,0.00250931,0.000280978,0.00250929,-0.000281129,0.0025093,0.000281129,-0.0025093,-0.000280978,-0.00250929,-0.000280978,-0.00250931
0.093,-0.000280819,0.00418231,-0.000280819,0.00418229,0.000280667,0.0041823,-0.000280667,-0.0041823,0.000280819,-0.00418229,0.000280819,-0.00418231
0.094,-0.000280824,0.00585533,-0.000280824,0.0058553,0.000280671,0.00585532,-0.000280671,-0.00585532,0.000280824,-0.0058553,0.000280824,-0.00585533
0.095,0.000280952,0.00752836,0.000280952,0.00752834,-0.000281109,0.00752835,0.000281109,-0.00752835,-0.000280952,-0.00752834,-0.000280952,-0.00752836
0.096,0.000280959,0.00920142,0.000280959,0.00920139,-0.000281117,0.0092014,0.000281117,-0.0092014,-0.000280959,-0.00920139,-0.000280959,-0.00920142
0.097,-0.000280787,0.0108745,-0.000280787,0.0108745,0.000280629,0.0108745,-0.000280629,-0.0108745,0.000280787,-0.0108745,0.000280787,-0.0108745
0.098,-0.000280799,0.0125476,-0.000280799,0.0125476,0.000280639,0.0125476,-0.000280639,-0.0125476,0.000280799,-0.0125476,0.000280799,-0.0125476
0.099,0.000280903,0.0142207,0.000280903,0.0142207,-0.000281066,0.0142207,0.000281066,-0.0142207,-0.000280903,-0.0142207,-0.000280903,-0.0142207
0.1,0.000280916,0.0158939,0.000280916,0.0158939,-0.000281081,0.0158939,0.000281081,-0.0158939,-0.000280916,-0.0158939,-0.000280916,-0.0158939
0.101,-0.000280762,0.0158939,-0.000280762,0.0158939,0.000280597,0.0158939,-0.000280597,-0.0158939,0.000280762,-0.0158939,0.000280762,-0.0158939
0.102,-0.000280749,0.0142208,-0.000280749,0.0142208,0.000280583,0.0142208,-0.000280583,-0.0142208,0.000280749,-0.0142208,0.000280749,-0.0142208
0.103,0.000280984,0.0125477,0.000280984,0.0125477,-0.000281154,0.0125477,0.000281154,-0.0125477,-0.000280984,-0.0125477,-0.000280984,-0.0125477
0.104,0.000280972,0.0108747,0.000280972,0.0108746,-0.000281144,0.0108746,0.000281144,-0.0108746,-0.000280972,-0.0108746,-0.000280972,-0.0108747
0.105,-0.000280805,0.00920162,-0.000280805,0.00920159,0.000280634,0.00920161,-0.000280634,-0.00920161,0.000280805,-0.00920159,0.000280805,-0.00920162
0.106,-0.000280798,0.00752861,-0.000280798,0.00752858,0.000280625,0.0075286,-0.000280625,-0.0075286,0.000280798,-0.00752858,0.000280798,-0.00752861
0.107,0.000281009,0.00585562,0.000281009,0.0058556,-0.000281185,0.00585561,0.000281185,-0.00585561,-0.000281009,-0.0058556,-0.000281009,-0.00585562
0.108,0.000281004,0.00418265,0.000281004,0.00418263,-0.000281182,0.00418264,0.000281182,-0.00418264,-0.000281004,-0.00418263,-0.000281004,-0.00418265
0.109,-0.000280824,0.00250969,-0.000280824,0.00250967,0.000280646,0.00250968,-0.000280646,-0.00250968,0.000280824,-0.00250967,0.000280824,-0.00250969
0.11,-0.000280823,0.00083674,-0.000280823,0.000836719,0.000280643,0.00083673,-0.000280643,-0.00083673,0.000280823,-0.000836719,0.000280823,-0.00083674
0.111,0.000281009,-0.000836212,0.000281009,-0.00083623,-0.000281192,-0.000836221,0.000281192,0.000836221,-0.000281009,0.00083623,-0.000281009,0.000836212
0.112,0.00028101,-0.00250917,0.00028101,-0.00250918,-0.000281195,-0.00250917,0.000281195,0.00250917,-0.00028101,0.00250918,-0.00028101,0.00250917
0.113,-0.000280817,-0.00418212,-0.000280817,-0.00418214,0.000280633,-0.00418213,-0.000280633,0.00418213,0.000280817,0.00418214,0.000280817,0.00418212
0.114,-0.000280823,-0.0058551,-0.000280823,-0.00585511,0.000280636,-0.0058551,-0.000280636,0.0058551,0.000280823,0.00585511,0.000280823,0.0058551
0.115,0.000280985,-0.00752808,0.000280985,-0.0075281,-0.000281174,-0.00752809,0.000281174,0.00752809,-0.000280985,0.0075281,-0.000280985,0.00752808
0.116,0.000280992,-0.00920109,0.000280992,-0.0092011,-0.000281183,-0.0092011,0.000281183,0.0092011,-0.000280992,0.0092011,-0.000280992,0.00920109
0.117,-0.000280786,-0.0108741,-0.000280786,-0.0108741,0.000280595,-0.0108741,-0.000280595,0.0108741,0.000280786,0.0108741,0.000280786,0.0108741
0.118,-0.000280798,-0.0125472,-0.000280798,-0.0125472,0.000280605,-0.0125472,-0.000280605,0.0125472,0.000280798,0.0125472,0.000280798,0.0125472
0.119,0.000280935,-0.0142203,0.000280935,-0.0142203,-0.000281131,-0.0142203,0.000281131,0.0142203,-0.000280935,0.0142203,-0.000280935,0.0142203
0.12,0.000280948,-0.0158934,0.000280948,-0.0158934,-0.000281146,-0.0158934,0.000281146,0.0158934,-0.000280948,0.0158934,-0.000280948,0.0158934
0.121,-0.00028073,-0.0175666,-0.00028073,-0.0175666,0.000280532,-0.0175666,-0.000280532,0.0175666,0.00028073,0.0175666,0.00028073,0.0175666
0.122,-0.000280713,-0.0175666,-0.000280713,-0.0175666,0.000280514,-0.0175666,-0.000280514,0.0175666,0.000280713,0.0175666,0.000280713,0.0175666
0.123,0.000280998,-0.0158935,0.000280998,-0.0158935,-0.000281201,-0.0158935,0.000281201,0.0158935,-0.000280998,0.0158935,-0.000280998,0.0158935
0.124,0.000280983,-0.0142204,0.000280983,-0.0142204,-0.000281188,-0.0142204,0.000281188,0.0142204,-0.000280983,0.0142204,-0.000280983,0.0142204
0.125,-0.000280786,-0.0125474,-0.000280786,-0.0125474,0.000280581,-0.0125474,-0.000280581,0.0125474,0.000280786,0.0125474,0.000280786,0.0125474
0.126,-0.000280775,-0.0108743,-0.000280775,-0.0108744,0.000280569,-0.0108744,-0.000280569,0.0108744,0.000280775,0.0108744,0.000280775,0.0108743
0.127,0.000281035,-0.00920136,0.000281035,-0.00920138,-0.000281245,-0.00920137,0.000281245,0.00920137,-0.000281035,0.00920138,-0.000281035,0.00920136
0.128,0.000281027,-0.0075284,0.000281027,-0.00752842,-0.000281238,-0.00752841,0.000281238,0.00752841,-0.000281027,0.00752842,-0.000281027,0.0075284
0.129,-0.000280816,-0.00585547,-0.000280816,-0.00585548,0.000280605,-0.00585548,-0.000280605,0.00585548,0.000280816,0.00585548,0.000280816,0.00585547
0.13,-0.000280813,-0.00418255,-0.000280813,-0.00418256,0.0002806,-0.00418256,-0.0002806,0.00418256,0.000280813,0.00418256,0.000280813,0.00418255
0.131,0.000281048,-0.00250963,0.000281048,-0.00250966,-0.000281264,-0.00250965,0.000281264,0.00250965,-0.000281048,0.00250966,-0.000281048,0.00250963
0.132,0.000281045,-0.000836731,0.000281045,-0.000836754,-0.000281263,-0.000836743,0.000281263,0.000836743,-0.000281045,0.000836754,-0.000281045,0.000836731
0.133,-0.000280823,0.000836169,-0.000280823,0.000836145,0.000280604,0.000836157,-0.000280604,-0.000836157,0.000280823,-0.000836145,0.000280823,-0.000836169
0.134,-0.000280825,0.00250907,-0.000280825,0.00250905,0.000280605,0.00250906,-0.000280605,-0.00250906,0.000280825,-0.00250905,0.000280825,-0.00250907
0.135,0.000281036,0.00418198,0.000281036,0.00418196,-0.000281259,0.00418197,0.000281259,-0.00418197,-0.000281036,-0.00418196,-0.000281036,-0.00418198
0.136,0.000281039,0.00585491,0.000281039,0.00585487,-0.000281264,0.00585489,0.000281264,-0.00585489,-0.000281039,-0.00585487,-0.000281039,-0.00585491
0.137,-0.000280804,0.00752784,-0.000280804,0.00752781,0.000280579,0.00752783,-0.000280579,-0.00752783,0.000280804,-0.00752781,0.000280804,-0.00752784
0.138,-0.000280812,0.0092008,-0.000280812,0.00920077,0.000280586,0.00920078,-0.000280586,-0.00920078,0.000280812,-0.00920077,0.000280812,-0.0092008
0.139,0.000280998,0.0108738,0.000280998,0.0108737,-0.000281228,0.0108738,0.000281228,-0.0108738,-0.000280998,-0.0108737,-0.000280998,-0.0108738
0.14,0.000281009,0.0125468,0.000281009,0.0125468,-0.00028124,0.0125468,0.00028124,-0.0125468,-0.000281009,-0.0125468,-0.000281009,-0.0125468
0.141,-0.00028076,0.0142198,-0.00028076,0.0142198,0.000280528,0.0142198,-0.000280528,-0.0142198,0.00028076,-0.0142198,0.00028076,-0.0142198
0.142,-0.000280775,0.0158929,-0.000280775,0.0158929,0.000280542,0.0158929,-0.000280542,-0.0158929,0.000280775,-0.0158929,0.000280775,-0.0158929
0.143,0.000280936,0.0175661,0.000280936,0.017566,-0.000281173,0.017566,0.000281173,-0.017566,-0.000280936,-0.017566,-0.000280936,-0.0175661
0.144,0.000280953,0.0192392,0.000280953,0.0192392,-0.000281191,0.0192392,0.000281191,-0.0192392,-0.000280953,-0.0192392,-0.000280953,-0.0192392
0.145,-0.000280729,0.0192393,-0.000280729,0.0192392,0.00028049,0.0192392,-0.00028049,-0.0192392,0.000280729,-0.0192392,0.000280729,-0.0192393
0.146,-0.000280712,0.0175661,-0.000280712,0.0175661,0.000280472,0.0175661,-0.000280472,-0.0175661,0.000280712,-0.0175661,0.000280712,-0.0175661
0.147,0.000281036,0.0158931,0.000281036,0.015893,-0.000281279,0.015893,0.000281279,-0.015893,-0.000281036,-0.015893,-0.000281036,-0.0158931
0.148,0.000281021,0.01422,0.000281021,0.01422,-0.000281266,0.01422,0.000281266,-0.01422,-0.000281021,-0.01422,-0.000281021,-0.01422
0.149,-0.000280784,0.012547,-0.000280784,0.012547,0.00028054,0.012547,-0.00028054,-0.012547,0.000280784,-0.012547,0.000280784,-0.012547
0.15,-0.000280774,0.0108741,-0.000280774,0.010874,0.000280528,0.0108741,-0.000280528,-0.0108741,0.000280774,-0.010874,0.000280774,-0.0108741
0.151,0.000281074,0.00920115,0.000281074,0.00920112,-0.000281323,0.00920114,0.000281323,-0.00920114,-0.000281074,-0.00920112,-0.000281074,-0.00920115
0.152,0.000281065,0.00752825,0.000281065,0.00752822,-0.000281317,0.00752823,0.000281317,-0.00752823,-0.000281065,-0.00752822,-0.000281065,-0.00752825
0.153,-0.000280815,0.00585537,-0.000280815,0.00585534,0.000280564,0.00585535,-0.000280564,-0.00585535,0.000280815,-0.00585534,0.000280815,-0.00585537
0.154,-0.000280811,0.0041825,-0.000280811,0.00418247,0.000280558,0.00418249,-0.000280558,-0.00418249,0.000280811,-0.00418247,0.000280811,-0.0041825
0.155,0.000281086,0.00250964,0.000281086,0.00250962,-0.000281343,0.00250963,0.000281343,-0.00250963,-0.000281086,-0.00250962,-0.000281086,-0.00250964
0.156,0.000281084,0.000836795,0.000281084,0.00083677,-0.000281342,0.000836782,0.000281342,-0.000836782,-0.000281084,-0.00083677,-0.000281084,-0.000836795
0.157,-0.000280821,-0.000836051,-0.000280821,-0.000836075,0.000280563,-0.000836063,-0.000280563,0.000836063,0.000280821,0.000836075,0.000280821,0.000836051
0.158,-0.000280824,-0.0025089,-0.000280824,-0.00250892,0.000280564,-0.00250891,-0.000280564,0.00250891,0.000280824,0.00250892,0.000280824,0.0025089
0.159,0.000281074,-0.00418176,0.000281074,-0.00418178,-0.000281337,-0.00418177,0.000281337,0.00418177,-0.000281074,0.00418178,-0.000281074,0.00418176
0.16,0.000281078,-0.00585462,0.000281078,-0.00585464,-0.000281343,-0.00585463,0.000281343,0.00585463,-0.000281078,0.00585464,-0.000281078,0.00585462
0.161,-0.000280803,-0.00752751,-0.000280803,-0.00752752,0.000280537,-0.00752751,-0.000280537,0.00752751,0.000280803,0.00752752,0.000280803,0.00752751
0.162,-0.000280811,-0.00920041,-0.000280811,-0.00920042,0.000280544,-0.00920042,-0.000280544,0.00920042,0.000280811,0.00920042,0.000280811,0.00920041
0.163,0.000281037,-0.0108733,0.000281037,-0.0108734,-0.000281307,-0.0108733,0.000281307,0.0108733,-0.000281037,0.0108734,-0.000281037,0.0108733
0.164,0.000281047,-0.0125463,0.000281047,-0.0125463,-0.000281319,-0.0125463,0.000281319,0.0125463,-0.000281047,0.0125463,-0.000281047,0.0125463
0.165,-0.000280759,-0.0142193,-0.000280759,-0.0142193,0.000280487,-0.0142193,-0.000280487,0.0142193,0.000280759,0.0142193,0.000280759,0.0142193
0.166,-0.000280774,-0.0158923,-0.000280774,-0.0158923,0.0002805,-0.0158923,-0.0002805,0.0158923,0.000280774,0.0158923,0.000280774,0.0158923
0.167,0.000280975,-0.0175654,0.000280975,-0.0175654,-0.000281252,-0.0175654,0.000281252,0.0175654,-0.000280975,0.0175654,-0.000280975,0.0175654
0.168,0.000280991,-0.0192385,0.000280991,-0.0192385,-0.00028127,-0.0192385,0.00028127,0.0192385,-0.000280991,0.0192385,-0.000280991,0.0192385
0.169,-0.00028069,-0.0209117,-0.00028069,-0.0209117,0.000280412,-0.0209117,-0.000280412,0.0209117,0.00028069,0.0209117,0.00028069,0.0209117
