x,y
0,0
0.1,1.06259,0
0.101,1.06259,0
0.102,1.0626,0
0.103,1.06261,0
0.104,1.06261,0
0.105,1.06262,0
0.106,1.06262,0
0.107,1.06263,0
0.108,1.06263,0
0.109,1.06264,0
0.11,1.06264,0
0.111,1.06265,0
0.112,1.06265,0
0.113,1.06266,0
0.114,1.06267,0
0.115,1.06267,0
0.116,1.06268,0
0.117,1.06268,0
0.118,1.06269,0
0.119,1.0627,0
0.12,1.0627,0
0.121,1.06271,0
0.122,1.06271,0
0.123,1.06272,0
0.124,1.06273,0
0.125,1.06273,0
0.126,1.06274,0
0.127,1.06275,0
0.128,1.06275,0
0.129,1.06276,0
0.13,1.06277,0
0.131,1.06277,0
0.132,1.06278,0
0.133,1.06279,0
0.134,1.06279,0
0.135,1.0628,0
0.136,1.06281,0
0.137,1.06281,0
0.138,1.06282,0
0.139,1.06283,0
0.14,1.06283,0
0.141,1.06284,0
0.142,1.06285,0
0.143,1.06286,0
0.144,1.06286,0
0.145,1.06287,0
0.146,1.06288,0
0.147,1.06289,0
0.148,1.06289,0
0.149,1.0629,0
0.15,1.06291,0
0.151,1.06292,0
0.152,1.06292,0
0.153,1.06293,0
0.154,1.06294,0
0.155,1.06295,0
0.156,1.06296,0
0.157,1.06296,0
0.158,1.06297,0
0.159,1.06298,0
0.16,1.06299,0
0.161,1.063,0
0.162,1.063,0
0.163,1.06301,0
0.164,1.06302,0
0.165,1.06303,0
0.166,1.06304,0
0.167,1.06305,0
0.168,1.06305,0
0.169,1.06306,0
0.17,1.06307,0
0.171,1.06308,0
0.172,1.06309,0
0.173,1.0631,0
0.174,1.06311,0
0.175,1.06312,0
0.176,1.06312,0
0.177,1.06313,0
0.178,1.06314,0
0.179,1.06315,0
0.18,1.06316,0
0.181,1.06317,0
0.182,1.06318,0
0.183,1.06319,0
0.184,1.0632,0
0.185,1.06321,0
0.186,1.06322,0
0.187,1.06323,0
0.188,1.06324,0
0.189,1.06325,0
0.19,1.06325,0
0.191,1.06326,0
0.192,1.06327,0
0.193,1.06328,0
0.194,1.06329,0
0.195,1.0633,0
0.196,1.06331,0
0.197,1.06332,0
0.198,1.06333,0
0.199,1.06334,0
0.2,1.06335,0
0.201,1.06336,0
0.202,1.06337,0
0.203,1.06338,0
0.204,1.0634,0
0.205,1.06341,0
0.206,1.06342,0
0.207,1.06343,0
0.208,1.06344,0
0.209,1.06345,0
0.21,1.06346,0
0.211,1.06347,0
0.212,1.06348,0
0.213,1.06349,0
0.214,1.0635,0
0.215,1.06351,0
0.216,1.06352,0
0.217,1.06353,0
0.218,0.0635452,0
0.219,0.0635562,0
0.22,0.0635673,0
0.221,0.0635783,0
0.222,0.0635894,0
0.223,0.0636004,0
0.224,0.0636115,0
0.225,0.0636226,0
0.226,0.0636336,0
0.227,0.0636447,0
0.228,0.0636558,0
0.229,0.0636669,0
0.23,0.063678,0
0.231,0.0636891,0
0.232,0.0637002,0
0.233,0.0637112,0
0.234,0.0637223,0
0.235,0.0637334,0
0.236,0.0637446,0
0.237,0.0637557,0
0.238,0.0637668,0
0.239,0.0637779,0
0.24,0.063789,0
0.241,0.0638001,0
0.242,0.0638113,0
0.243,0.0638224,0
0.244,0.0638335,0
0.245,0.0638446,0
0.246,0.0638558,0
0.247,0.0638669,0
0.248,0.0638781,0
0.249,0.0638892,0
0.25,0.0639004,0
0.251,0.0639115,0
0.252,0.0639227,0
0.253,0.0639338,0
0.254,0.063945,0
0.255,0.0639562,0
0.256,0.0639673,0
0.257,0.0639785,0
0.258,0.0639897,0
0.259,0.0640009,0
0.26,0.064012,0
0.261,0.0640232,0
0.262,0.0640344,0
0.263,0.0640456,0
0.264,0.0640568,0
0.265,0.064068,0
0.266,0.0640792,0
0.267,0.0640904,0
0.268,0.0641016,0
0.269,0.0641128,0
0.27,0.064124,0
0.271,0.0641353,0
0.272,0.0641465,0
0.273,0.0641577,0
0.274,0.0641689,0
0.275,0.0641802,0
0.276,0.0641914,0
0.277,0.0642026,0
0.278,0.0642139,0
0.279,0.0642251,0
0.28,0.0642364,0
0.281,0.0642476,0
0.282,0.0642589,0
0.283,0.0642701,0
0.284,0.0642814,0
0.285,0.0642926,0
0.286,0.0643039,0
0.287,0.0643152,0
0.288,0.0643264,0
0.289,0.0643377,0
0.29,0.064349,0
0.291,0.0643603,0
0.292,0.0643716,0
0.293,0.0643829,0
0.294,0.0643941,0
0.295,0.0644054,0
0.296,0.0644167,0
0.297,0.064428,0
0.298,0.0644393,0
0.299,0.0644507,0
0.3,0.064462,0
0.301,0.0644733,0
0.302,0.0644846,0
0.303,0.0644959,0
0.304,0.0645072,0
0.305,0.0645186,0
0.306,0.0645299,0
0.307,0.0645412,0
0.308,0.0645526,0
0.309,0.0645639,0
0.31,0.0645753,0
0.311,0.0645866,0
0.312,0.064598,0
0.313,0.0646093,0
0.314,0.0646207,0
0.315,0.064632,0
0.316,0.0646434,0
0.317,0.0646548,0
0.318,0.0646661,0
0.319,0.0646775,0
0.32,0.0646889,0
0.321,0.0647003,0
0.322,0.0647116,0
0.323,0.064723,0
0.324,0.0647344,0
0.325,0.0647458,0
0.326,0.0647572,0
0.327,0.0647686,0
0.328,0.06478,0
0.329,0.0647914,0
0.33,0.0648028,0
0.331,0.0648142,0
0.332,0.0648256,0
0.333,0.0648371,0
0.334,0.0648485,0
0.335,0.0648599,0
0.336,0.0648713,0
0.337,0.0648828,0
0.338,0.0648942,0
0.339,0.0649056,0
0.34,0.0649171,0
0.341,0.0649285,0
0.342,0.06494,0
0.343,0.0649514,0
0.344,0.0649629,0
0.345,0.0649743,0
0.346,0.0649858,0
0.347,0.0649973,0
0.348,0.0650087,0
0.349,0.0650202,0
0.35,0.0650317,0
0.351,0.0650432,0
0.352,0.0650546,0
0.353,0.0650661,0
0.354,0.0650776,0
0.355,0.0650891,0
0.356,0.0651006,0
0.357,0.0651121,0
0.358,0.0651236,0
0.359,0.0651351,0
0.36,0.0651466,0
0.361,0.0651581,0
0.362,0.0651696,0
0.363,0.0651811,0
0.364,0.0651927,0
0.365,0.0652042,0
0.366,0.0652157,0
0.367,0.0652272,0
0.368,0.0652388,0
0.369,0.0652503,0
0.37,0.0652619,0
0.371,0.0652734,0
0.372,0.0652849,0
0.373,0.0652965,0
0.374,0.065308,0
0.375,0.0653196,0
0.376,0.0653312,0
0.377,0.0653427,0
0.378,0.0653543,0
0.379,0.0653659,0
0.38,0.0653774,0
0.381,0.065389,0
0.382,0.0654006,0
0.383,0.0654122,0
0.384,0.0654238,0
0.385,0.0654353,0
0.386,0.0654469,0
0.387,0.0654585,0
0.388,0.0654701,0
0.389,0.0654817,0
0.39,0.0654933,0
0.391,0.065505,0
0.392,0.0655166,0
0.393,0.0655282,0
0.394,0.0655398,0
0.395,0.0655514,0
0.396,0.0655631,0
0.397,0.0655747,0
0.398,0.0655863,0
0.399,0.0655979,0
0.4,0.0656096,0
0.401,0.0656212,0
0.402,0.0656329,0
0.403,0.0656445,0
0.404,0.0656562,0
0.405,0.0656678,0
0.406,0.0656795,0
0.407,0.0656912,0
0.408,0.0657028,0
0.409,0.0657145,0
0.41,0.0657262,0
0.411,0.0657378,0
0.412,0.0657495,0
0.413,0.0657612,0
0.414,0.0657729,0
0.415,0.0657846,0
0.416,0.0657963,0
0.417,0.065808,0
0.418,0.0658197,0
0.419,0.0658314,0
0.42,0.0658431,0
0.421,0.0658548,0
0.422,0.0658665,0
0.423,0.0658782,0
0.424,0.0658899,0
0.425,0.0659016,0
0.426,0.0659134,0
0.427,0.0659251,0
0.428,0.0659368,0
0.429,0.0659486,0
0.43,0.0659603,0
0.431,0.065972,0
0.432,0.0659838,0
0.433,0.0659955,0
0.434,0.0660073,0
0.435,0.066019,0
0.436,0.0660308,0
0.437,0.0660426,0
0.438,0.0660543,0
0.439,0.0660661,0
0.44,0.0660779,0
0.441,0.0660896,0
0.442,0.0661014,0
0.443,0.0661132,0
0.444,0.066125,0
0.445,0.0661368,0
0.446,0.0661486,0
0.447,0.0661604,0
0.448,0.0661722,0
0.449,0.066184,0
0.45,0.0661958,0
0.451,0.0662076,0
0.452,0.0662194,0
0.453,0.0662312,0
0.454,0.066243,0
0.455,0.0662548,0
0.456,0.0662667,0
0.457,0.0662785,0
0.458,0.0662903,0
0.459,0.0663022,0
0.46,0.066314,0
0.461,0.0663258,0
0.462,0.0663377,0
0.463,0.0663495,0
0.464,0.0663614,0
0.465,0.0663732,0
0.466,0.0663851,0
0.467,0.066397,0
0.468,0.0664088,0
0.469,0.0664207,0
0.47,0.0664326,0
0.471,0.0664444,0
0.472,0.0664563,0
0.473,0.0664682,0
0.474,0.0664801,0
0.475,0.066492,0
0.476,0.0665039,0
0.477,0.0665158,0
0.478,0.0665277,0
0.479,0.0665396,0
0.48,0.0665515,0
0.481,0.0665634,0
0.482,0.0665753,0
0.483,0.0665872,0
0.484,0.0665991,0
0.485,0.066611,0
0.486,0.066623,0
0.487,0.0666349,0
0.488,0.0666468,0
0.489,0.0666588,0
0.49,0.0666707,0
0.491,0.0666827,0
0.492,0.0666946,0
0.493,0.0667065,0
0.494,0.0667185,0
0.495,0.0667305,0
0.496,0.0667424,0
0.497,0.0667544,0
0.498,0.0667663,0
0.499,0.0667783,0
0.5,0.0667903,0
0.501,0.0668023,0
0.502,0.0668142,0
0.503,0.0668262,0
0.504,0.0668382,0
0.505,0.0668502,0
0.506,0.0668622,0
0.507,0.0668742,0
0.508,0.0668862,0
0.509,0.0668982,0
0.51,0.0669102,0
0.511,0.0669222,0
0.512,0.0669342,0
0.513,0.0669462,0
0.514,0.0669583,0
0.515,0.0669703,0
0.516,0.0669823,0
0.517,0.0669943,0
0.518,0.0670064,0
0.519,0.0670184,0
0.52,0.0670304,0
0.521,0.0670425,0
0.522,0.0670545,0
0.523,0.0670666,0
0.524,0.0670786,0
0.525,0.0670907,0
0.526,0.0671028,0
0.527,0.0671148,0
0.528,0.0671269,0
0.529,0.067139,0
0.53,0.067151,0
0.531,0.0671631,0
0.532,0.0671752,0
0.533,0.0671873,0
0.534,0.0671994,0
0.535,0.0672115,0
0.536,0.0672236,0
0.537,0.0672357,0
0.538,0.0672478,0
0.539,0.0672599,0
0.54,0.067272,0
0.541,0.0672841,0
0.542,0.0672962,0
0.543,0.0673083,0
0.544,0.0673204,0
0.545,0.0673326,0
0.546,0.0673447,0
0.547,0.0673568,0
0.548,0.067369,0
0.549,0.0673811,0
0.55,0.0673932,0
0.551,0.0674054,0
0.552,0.0674175,0
0.553,0.0674297,0
0.554,0.0674418,0
0.555,0.067454,0
0.556,0.0674662,0
0.557,0.0674783,0
0.558,0.0674905,0
0.559,0.0675027,0
0.56,0.0675148,0
0.561,0.067527,0
0.562,0.0675392,0
0.563,0.0675514,0
0.564,0.0675636,0
0.565,0.0675758,0
0.566,0.067588,0
0.567,0.0676002,0
0.568,0.0676124,0
0.569,0.0676246,0
0.57,0.0676368,0
0.571,0.067649,0
0.572,0.0676612,0
0.573,0.0676734,0
0.574,0.0676857,0
0.575,0.0676979,0
0.576,0.0677101,0
0.577,0.0677224,0
0.578,0.0677346,0
0.579,0.0677468,0
0.58,0.0677591,0
0.581,0.0677713,0
0.582,0.0677836,0
0.583,0.0677958,0
0.584,0.0678081,0
0.585,0.0678204,0
0.586,0.0678326,0
0.587,0.0678449,0
0.588,0.0678572,0
0.589,0.0678694,0
0.59,0.0678817,0
0.591,0.067894,0
0.592,0.0679063,0
0.593,0.0679186,0
0.594,0.0679309,0
0.595,0.0679432,0
0.596,0.0679555,0
0.597,0.0679678,0
0.598,0.0679801,0
0.599,0.0679924,0
0.6,0.0680047,0
0.601,0.068017,0
0.602,0.0680293,0
0.603,0.0680417,0
0.604,0.068054,0
0.605,0.0680663,0
0.606,0.0680787,0
0.607,0.068091,0
0.608,0.0681033,0
0.609,0.0681157,0
0.61,0.068128,0
0.611,0.0681404,0
0.612,0.0681527,0
0.613,0.0681651,0
0.614,0.0681774,0
0.615,0.0681898,0
0.616,0.0682022,0
0.617,0.0682146,0
0.618,0.0682269,0
0.619,0.0682393,0
0.62,0.0682517,0
0.621,0.0682641,0
0.622,0.0682765,0
0.623,0.0682889,0
0.624,0.0683012,0
0.625,0.0683136,0
0.626,0.0683261,0
0.627,0.0683385,0
0.628,0.0683509,0
0.629,0.0683633,0
0.63,0.0683757,0
0.631,0.0683881,0
0.632,0.0684005,0
0.633,0.068413,0
0.634,0.0684254,0
0.635,0.0684378,0
0.636,0.0684503,0
0.637,0.0684627,0
0.638,0.0684752,0
0.639,0.0684876,0
0.64,0.0685001,0
0.641,0.0685125,0
0.642,0.068525,0
0.643,0.0685374,0
0.644,0.0685499,0
0.645,0.0685624,0
0.646,0.0685748,0
0.647,0.0685873,0
0.648,0.0685998,0
0.649,0.0686123,0
0.65,0.0686248,0
0.651,0.0686372,0
0.652,0.0686497,0
0.653,0.0686622,0
0.654,0.0686747,0
0.655,0.0686872,0
0.656,0.0686997,0
0.657,0.0687123,0
0.658,0.0687248,0
0.659,0.0687373,0
0.66,0.0687498,0
0.661,0.0687623,0
0.662,0.0687749,0
0.663,0.0687874,0
0.664,0.0687999,0
0.665,0.0688125,0
0.666,0.068825,0
0.667,0.0688375,0
0.668,0.0688501,0
0.669,0.0688626,0
0.67,0.0688752,0
0.671,0.0688878,0
0.672,0.0689003,0
0.673,0.0689129,0
0.674,0.0689255,0
0.675,0.068938,0
0.676,0.0689506,0
0.677,0.0689632,0
0.678,0.0689758,0
0.679,0.0689884,0
0.68,0.0690009,0
0.681,0.0690135,0
0.682,0.0690261,0
0.683,0.0690387,0
0.684,0.0690513,0
0.685,0.069064,0
0.686,0.0690766,0
0.687,0.0690892,0
0.688,0.0691018,0
0.689,0.0691144,0
0.69,0.069127,0
0.691,0.0691397,0
0.692,0.0691523,0
0.693,0.0691649,0
0.694,0.0691776,0
0.695,0.0691902,0
0.696,0.0692029,0
0.697,0.0692155,0
0.698,0.0692282,0
0.699,0.0692408,0
0.7,0.0692535,0
0.701,0.0692662,0
0.702,0.0692788,0
0.703,0.0692915,0
0.704,0.0693042,0
0.705,0.0693168,0
0.706,0.0693295,0
0.707,0.0693422,0
0.708,0.0693549,0
0.709,0.0693676,0
0.71,0.0693803,0
0.711,0.069393,0
0.712,0.0694057,0
0.713,0.0694184,0
0.714,0.0694311,0
0.715,0.0694438,0
0.716,0.0694565,0
0.717,0.0694692,0
0.718,0.069482,0
0.719,0.0694947,0
0.72,0.0695074,0
0.721,0.0695202,0
0.722,0.0695329,0
0.723,0.0695456,0
0.724,0.0695584,0
0.725,0.0695711,0
0.726,0.0695839,0
0.727,0.0695966,0
0.728,0.0696094,0
0.729,0.0696222,0
0.73,0.0696349,0
0.731,0.0696477,0
0.732,0.0696605,0
0.733,0.0696732,0
0.734,0.069686,0
0.735,0.0696988,0
0.736,0.0697116,0
0.737,0.0697244,0
0.738,0.0697372,0
0.739,0.06975,0
0.74,0.0697628,0
0.741,0.0697756,0
0.742,0.0697884,0
0.743,0.0698012,0
0.744,0.069814,0
0.745,0.0698268,0
0.746,0.0698397,0
0.747,0.0698525,0
0.748,0.0698653,0
0.749,0.0698781,0
0.75,0.069891,0
0.751,0.0699038,0
0.752,0.0699167,0
0.753,0.0699295,0
0.754,0.0699424,0
0.755,0.0699552,0
0.756,0.0699681,0
0.757,0.0699809,0
0.758,0.0699938,0
0.759,0.0700067,0
0.76,0.0700195,0
0.761,0.0700324,0
0.762,0.0700453,0
0.763,0.0700582,0
0.764,0.0700711,0
0.765,0.0700839,0
0.766,0.0700968,0
0.767,0.0701097,0
0.768,0.0701226,0
0.769,0.0701355,0
0.77,0.0701484,0
0.771,0.0701614,0
0.772,0.0701743,0
0.773,0.0701872,0
0.774,0.0702001,0
0.775,0.070213,0
0.776,0.070226,0
0.777,0.0702389,0
0.778,0.0702518,0
0.779,0.0702648,0
0.78,0.0702777,0
0.781,0.0702907,0
0.782,0.0703036,0
0.783,0.0703166,0
0.784,0.0703295,0
0.785,0.0703425,0
0.786,0.0703554,0
0.787,0.0703684,0
0.788,0.0703814,0
0.789,0.0703944,0
0.79,0.0704073,0
0.791,0.0704203,0
0.792,0.0704333,0
0.793,0.0704463,0
0.794,0.0704593,0
0.795,0.0704723,0
0.796,0.0704853,0
0.797,0.0704983,0
0.798,0.0705113,0
0.799,0.0705243,0
0.8,0.0705373,0
0.801,0.0705503,0
0.802,0.0705634,0
0.803,0.0705764,0
0.804,0.0705894,0
0.805,0.0706024,0
0.806,0.0706155,0
0.807,0.0706285,0
0.808,0.0706416,0
0.809,0.0706546,0
0.81,0.0706676,0
0.811,0.0706807,0
0.812,0.0706938,0
0.813,0.0707068,0
0.814,0.0707199,0
0.815,0.0707329,0
0.816,0.070746,0
0.817,0.0707591,0
0.818,0.0707722,0
0.819,0.0707853,0
0.82,0.0707983,0
0.821,0.0708114,0
0.822,0.0708245,0
0.823,0.0708376,0
0.824,0.0708507,0
0.825,0.0708638,0
0.826,0.0708769,0
0.827,0.07089,0
0.828,0.0709032,0
0.829,0.0709163,0
0.83,0.0709294,0
0.831,0.0709425,0
0.832,0.0709556,0
0.833,0.0709688,0
0.834,0.0709819,0
0.835,0.0709951,0
0.836,0.0710082,0
0.837,0.0710213,0
0.838,0.0710345,0
0.839,0.0710476,0
0.84,0.0710608,0
0.841,0.071074,0
0.842,0.0710871,0
0.843,0.0711003,0
0.844,0.0711135,0
0.845,0.0711266,0
0.846,0.0711398,0
0.847,0.071153,0
0.848,0.0711662,0
0.849,0.0711794,0
0.85,0.0711926,0
0.851,0.0712058,0
0.852,0.071219,0
0.853,0.0712322,0
0.854,0.0712454,0
0.855,0.0712586,0
0.856,0.0712718,0
0.857,0.071285,0
0.858,0.0712983,0
0.859,0.0713115,0
0.86,0.0713247,0
0.861,0.0713379,0
0.862,0.0713512,0
0.863,0.0713644,0
0.864,0.0713777,0
0.865,0.0713909,0
0.866,0.0714042,0
0.867,0.0714174,0
0.868,0.0714307,0
0.869,0.0714439,0
0.87,0.0714572,0
0.871,0.0714705,0
0.872,0.0714837,0
0.873,0.071497,0
0.874,0.0715103,0
0.875,0.0715236,0
0.876,0.0715369,0
0.877,0.0715502,0
0.878,0.0715635,0
0.879,0.0715768,0
0.88,0.0715901,0
0.881,0.0716034,0
0.882,0.0716167,0
0.883,0.07163,0
0.884,0.0716433,0
0.885,0.0716566,0
0.886,0.0716699,0
0.887,0.0716833,0
0.888,0.0716966,0
0.889,0.0717099,0
0.89,0.0717233,0
0.891,0.0717366,0
0.892,0.07175,0
0.893,0.0717633,0
0.894,0.0717767,0
0.895,0.07179,0
0.896,0.0718034,0
0.897,0.0718167,0
0.898,0.0718301,0
0.899,0.0718435,0
0.9,0.0718569,0
0.901,0.0718702,0
0.902,0.0718836,0
0.903,0.071897,0
0.904,0.0719104,0
0.905,0.0719238,0
0.906,0.0719372,0
0.907,0.0719506,0
0.908,0.071964,0
0.909,0.0719774,0
0.91,0.0719908,0
0.911,0.0720042,0
0.912,0.0720176,0
0.913,0.0720311,0
0.914,0.0720445,0
0.915,0.0720579,0
0.916,0.0720713,0
0.917,0.0720848,0
0.918,0.0720982,0
0.919,0.0721117,0
0.92,0.0721251,0
0.921,0.0721386,0
0.922,0.072152,0
0.923,0.0721655,0
0.924,0.0721789,0
0.925,0.0721924,0
0.926,0.0722059,0
0.927,0.0722193,0
0.928,0.0722328,0
0.929,0.0722463,0
0.93,0.0722598,0
0.931,0.0722733,0
0.932,0.0722868,0
0.933,0.0723003,0
0.934,0.0723138,0
0.935,0.0723273,0
0.936,0.0723408,0
0.937,0.0723543,0
0.938,0.0723678,0
0.939,0.0723813,0
0.94,0.0723948,0
0.941,0.0724084,0
0.942,0.0724219,0
0.943,0.0724354,0
0.944,0.0724489,0
0.945,0.0724625,0
0.946,0.072476,0
0.947,0.0724896,0
0.948,0.0725031,0
0.949,0.0725167,0
0.95,0.0725302,0
0.951,0.0725438,0
0.952,0.0725574,0
0.953,0.0725709,0
0.954,0.0725845,0
0.955,0.0725981,0
0.956,0.0726117,0
0.957,0.0726252,0
0.958,0.0726388,0
0.959,0.0726524,0
0.96,0.072666,0
0.961,0.0726796,0
0.962,0.0726932,0
0.963,0.0727068,0
0.964,0.0727204,0
0.965,0.072734,0
0.966,0.0727477,0
0.967,0.0727613,0
0.968,0.0727749,0
0.969,0.0727885,0
0.97,0.0728022,0
0.971,0.0728158,0
0.972,0.0728294,0
0.973,0.0728431,0
0.974,0.0728567,0
0.975,0.0728704,0
0.976,0.072884,0
0.977,0.0728977,0
0.978,0.0729113,0
0.979,0.072925,0
0.98,0.0729387,0
0.981,0.0729523,0
0.982,0.072966,0
0.983,0.0729797,0
0.984,0.0729934,0
0.985,0.0730071,0
0.986,0.0730208,0
0.987,0.0730345,0
0.988,0.0730481,0
0.989,0.0730619,0
0.99,0.0730756,0
0.991,0.0730893,0
0.992,0.073103,0
0.993,0.0731167,0
0.994,0.0731304,0
0.995,0.0731441,0
0.996,0.0731579,0
0.997,0.0731716,0
0.998,0.0731853,0
0.999,0.0731991,0
1,0.0732128,0
1.001,0.0732266,0
1.002,0.0732403,0
1.003,0.0732541,0
1.004,0.0732678,0
1.005,0.0732816,0
1.006,0.0732953,0
1.007,0.0733091,0
1.008,0.0733229,0
1.009,0.0733367,0
1.01,0.0733504,0
1.011,0.0733642,0
1.012,0.073378,0
1.013,0.0733918,0
1.014,0.0734056,0
1.015,0.0734194,0
1.016,0.0734332,0
1.017,0.073447,0
1.018,0.0734608,0
1.019,0.0734746,0
1.02,0.0734884,0
1.021,0.0735023,0
1.022,0.0735161,0
1.023,0.0735299,0
1.024,0.0735437,0
1.025,0.0735576,0
1.026,0.0735714,0
1.027,0.0735853,0
1.028,0.0735991,0
1.029,0.0736129,0
1.03,0.0736268,0
1.031,0.0736407,0
1.032,0.0736545,0
1.033,0.0736684,0
1.034,0.0736823,0
1.035,0.0736961,0
1.036,0.07371,0
1.037,0.0737239,0
1.038,0.0737378,0
1.039,0.0737517,0
1.04,0.0737655,0
1.041,0.0737794,0
1.042,0.0737933,0
1.043,0.0738072,0
1.044,0.0738211,0
1.045,0.0738351,0
1.046,0.073849,0
1.047,0.0738629,0
1.048,0.0738768,0
1.049,0.0738907,0
1.05,0.0739047,0
1.051,0.0739186,0
1.052,0.0739325,0
1.053,0.0739465,0
1.054,0.0739604,0
1.055,0.0739744,0
1.056,0.0739883,0
1.057,0.0740023,0
1.058,0.0740162,0
1.059,0.0740302,0
1.06,0.0740442,0
1.061,0.0740581,0
1.062,0.0740721,0
1.063,0.0740861,0
1.064,0.0741001,0
1.065,0.074114,0
1.066,0.074128,0
1.067,0.074142,0
1.068,0.074156,0
1.069,0.07417,0
1.07,0.074184,0
1.071,0.074198,0
1.072,0.074212,0
1.073,0.0742261,0
1.074,0.0742401,0
1.075,0.0742541,0
1.076,0.0742681,0
1.077,0.0742821,0
1.078,0.0742962,0
1.079,0.0743102,0
1.08,0.0743243,0
1.081,0.0743383,0
1.082,0.0743524,0
1.083,0.0743664,0
1.084,0.0743805,0
1.085,0.0743945,0
1.086,0.0744086,0
1.087,0.0744227,0
1.088,0.0744367,0
1.089,0.0744508,0
1.09,0.0744649,0
1.091,0.074479,0
1.092,0.0744931,0
1.093,0.0745071,0
1.094,0.0745212,0
1.095,0.0745353,0
1.096,0.0745494,0
1.097,0.0745635,0
1.098,0.0745776,0
1.099,0.0745918,0
1.1,0.0746059,0
1.101,0.07462,0
1.102,0.0746341,0
1.103,0.0746483,0
1.104,0.0746624,0
1.105,0.0746765,0
1.106,0.0746907,0
1.107,0.0747048,0
1.108,0.0747189,0
1.109,0.0747331,0
1.11,0.0747473,0
1.111,0.0747614,0
1.112,0.0747756,0
1.113,0.0747897,0
1.114,0.0748039,0
1.115,0.0748181,0
1.116,0.0748323,0
1.117,0.0748464,0
1.118,0.0748606,0
1.119,0.0748748,0
1.12,0.074889,0
1.121,0.0749032,0
1.122,0.0749174,0
1.123,0.0749316,0
1.124,0.0749458,0
1.125,0.07496,0
1.126,0.0749742,0
1.127,0.0749885,0
1.128,0.0750027,0
1.129,0.0750169,0
1.13,0.0750311,0
1.131,0.0750454,0
1.132,0.0750596,0
1.133,0.0750739,0
1.134,0.0750881,0
1.135,0.0751024,0
1.136,0.0751166,0
1.137,0.0751309,0
1.138,0.0751451,0
1.139,0.0751594,0
1.14,0.0751737,0
1.141,0.0751879,0
1.142,0.0752022,0
1.143,0.0752165,0
1.144,0.0752308,0
1.145,0.0752451,0
1.146,0.0752594,0
1.147,0.0752736,0
1.148,0.0752879,0
1.149,0.0753022,0
1.15,0.0753166,0
1.151,0.0753309,0
1.152,0.0753452,0
1.153,0.0753595,0
1.154,0.0753738,0
1.155,0.0753881,0
1.156,0.0754025,0
1.157,0.0754168,0
1.158,0.0754311,0
1.159,0.0754455,0
1.16,0.0754598,0
1.161,0.0754742,0
1.162,0.0754885,0
1.163,0.0755029,0
1.164,0.0755173,0
1.165,0.0755316,0
1.166,0.075546,0
1.167,0.0755604,0
1.168,0.0755747,0
1.169,0.0755891,0
1.17,0.0756035,0
1.171,0.0756179,0
1.172,0.0756323,0
1.173,0.0756467,0
1.174,0.0756611,0
1.175,0.0756755,0
1.176,0.0756899,0
1.177,0.0757043,0
1.178,0.0757187,0
1.179,0.0757331,0
1.18,0.0757475,0
1.181,0.075762,0
1.182,0.0757764,0
1.183,0.0757908,0
1.184,0.0758053,0
1.185,0.0758197,0
1.186,0.0758341,0
1.187,0.0758486,0
1.188,0.075863,0
1.189,0.0758775,0
1.19,0.075892,0
