lorentzForce,siteDistance,vAve
1.60,-0.10,-9.04788e-05
1.60,-0.20,-9.12718e-05
1.60,-0.30,-9.20944e-05
1.60,-0.40,-9.29565e-05
1.60,-0.50,-9.38678e-05
1.60,-0.60,-9.48378e-05
1.60,-0.70,-9.58788e-05
1.60,-0.80,-9.70054e-05
1.60,-0.90,-9.82322e-05
1.60,-1.00,-9.95798e-05
1.60,-1.10,-0.000101072
1.60,-1.20,-0.000102738
1.60,-1.30,-0.000104621
1.60,-1.40,-0.000106776
1.60,-1.50,-0.000109284
1.60,-1.60,-0.000112277
1.60,-1.70,-0.000115977
1.60,-1.80,-0.000120818
1.60,-1.90,-0.000127818
1.60,-2.00,-0.000140299
1.60,0.00,-8.97101e-05
1.60,0.10,-8.89556e-05
1.60,0.20,-8.82096e-05
1.60,0.30,-8.74655e-05
1.60,0.40,-8.67162e-05
1.60,0.50,-8.59556e-05
1.60,0.60,-8.51788e-05
1.60,0.70,-8.43778e-05
1.60,0.80,-8.35475e-05
1.60,0.90,-8.26818e-05
1.60,1.00,-8.17752e-05
1.60,1.10,-8.08205e-05
1.60,1.20,-7.98129e-05
1.60,1.30,-7.87453e-05
1.60,1.40,-7.76119e-05
1.60,1.50,-7.64081e-05
1.60,1.60,-7.51269e-05
1.60,1.70,-7.37639e-05
1.60,1.80,-7.23157e-05
1.60,1.90,-7.07794e-05
1.60,2.00,-6.91549e-05
1.62,-0.10,-9.18403e-05
1.62,-0.20,-9.2649e-05
1.62,-0.30,-9.34893e-05
1.62,-0.40,-9.43712e-05
1.62,-0.50,-9.53055e-05
1.62,-0.60,-9.63019e-05
1.62,-0.70,-9.73738e-05
1.62,-0.80,-9.85373e-05
1.62,-0.90,-9.98085e-05
1.62,-1.00,-0.000101211
1.62,-1.10,-0.000102771
1.62,-1.20,-0.000104525
1.62,-1.30,-0.000106523
1.62,-1.40,-0.000108834
1.62,-1.50,-0.000111567
1.62,-1.60,-0.000114899
1.62,-1.70,-0.000119162
1.62,-1.80,-0.000125066
1.62,-1.90,-0.000134599
1.62,-2.00,-0.000157469
1.62,0.00,-9.10572e-05
1.62,0.10,-9.02899e-05
1.62,0.20,-8.9532e-05
1.62,0.30,-8.87769e-05
1.62,0.40,-8.80172e-05
1.62,0.50,-8.72468e-05
1.62,0.60,-8.6461e-05
1.62,0.70,-8.56513e-05
1.62,0.80,-8.48127e-05
1.62,0.90,-8.39389e-05
1.62,1.00,-8.30245e-05
1.62,1.10,-8.20625e-05
1.62,1.20,-8.10478e-05
1.62,1.30,-7.99733e-05
1.62,1.40,-7.88332e-05
1.62,1.50,-7.7623e-05
1.62,1.60,-7.63357e-05
1.62,1.70,-7.49671e-05
1.62,1.80,-7.35133e-05
1.62,1.90,-7.19724e-05
1.62,2.00,-7.03451e-05
1.64,-0.10,-9.32291e-05
1.64,-0.20,-9.40558e-05
1.64,-0.30,-9.49164e-05
1.64,-0.40,-9.58214e-05
1.64,-0.50,-9.6782e-05
1.64,-0.60,-9.78092e-05
1.64,-0.70,-9.89175e-05
1.64,-0.80,-0.000100124
1.64,-0.90,-0.000101449
1.64,-1.00,-0.000102916
1.64,-1.10,-0.000104559
1.64,-1.20,-0.000106421
1.64,-1.30,-0.000108564
1.64,-1.40,-0.000111078
