x,y
0,0
time,x,y
0.217,1.39679,0
0.218,1.39679,0
0.219,1.3968,0
0.22,1.3968,0
0.221,1.3968,0
0.222,1.39681,0
0.223,1.39681,0
0.224,1.39681,0
0.225,1.39682,0
0.226,1.39682,0
0.227,1.39682,0
0.228,1.39683,0
0.229,1.39683,0
0.23,1.39683,0
0.231,1.39684,0
0.232,1.39684,0
0.233,1.39685,0
0.234,1.39685,0
0.235,1.39685,0
0.236,1.39686,0
0.237,1.39686,0
0.238,1.39686,0
0.239,1.39687,0
0.24,1.39687,0
0.241,1.39687,0
0.242,1.39688,0
0.243,1.39688,0
0.244,1.39689,0
0.245,1.39689,0
0.246,1.39689,0
0.247,1.3969,0
0.248,1.3969,0
0.249,1.39691,0
0.25,1.39691,0
0.251,1.39691,0
0.252,1.39692,0
0.253,1.39692,0
0.254,1.39692,0
0.255,1.39693,0
0.256,1.39693,0
0.257,1.39694,0
0.258,1.39694,0
0.259,1.39694,0
0.26,1.39695,0
0.261,1.39695,0
0.262,1.39696,0
0.263,1.39696,0
0.264,1.39696,0
0.265,1.39697,0
0.266,1.39697,0
0.267,1.39698,0
0.268,1.39698,0
0.269,1.39698,0
0.27,1.39699,0
0.271,1.39699,0
0.272,1.397,0
0.273,1.397,0
0.274,1.39701,0
0.275,1.39701,0
0.276,1.39701,0
0.277,1.39702,0
0.278,1.39702,0
0.279,1.39703,0
0.28,1.39703,0
0.281,1.39703,0
0.282,1.39704,0
0.283,1.39704,0
0.284,1.39705,0
0.285,1.39705,0
0.286,1.39706,0
0.287,1.39706,0
0.288,1.39707,0
0.289,1.39707,0
0.29,1.39707,0
0.291,1.39708,0
0.292,1.39708,0
0.293,1.39709,0
0.294,1.39709,0
0.295,1.3971,0
0.296,1.3971,0
0.297,1.3971,0
0.298,1.39711,0
0.299,1.39711,0
0.3,1.39712,0
0.301,1.39712,0
0.302,1.39713,0
0.303,1.39713,0
0.304,1.39714,0
0.305,1.39714,0
0.306,1.39715,0
0.307,1.39715,0
0.308,1.39715,0
0.309,1.39716,0
0.31,1.39716,0
0.311,1.39717,0
0.312,1.39717,0
0.313,1.39718,0
0.314,1.39718,0
0.315,1.39719,0
0.316,1.39719,0
0.317,1.3972,0
0.318,1.3972,0
0.319,1.39721,0
0.32,1.39721,0
0.321,1.39721,0
0.322,1.39722,0
0.323,1.39722,0
0.324,1.39723,0
0.325,1.39723,0
0.326,1.39724,0
0.327,1.39724,0
0.328,1.39725,0
0.329,1.39725,0
0.33,1.39726,0
0.331,1.39726,0
0.332,1.39727,0
0.333,1.39727,0
0.334,1.39728,0
0.335,1.39728,0
0.336,1.39729,0
0.337,1.39729,0
0.338,1.3973,0
0.339,1.3973,0
0.34,1.39731,0
0.341,1.39731,0
0.342,1.39732,0
0.343,1.39732,0
0.344,1.39733,0
0.345,1.39733,0
0.346,1.39734,0
0.347,1.39734,0
0.348,1.39735,0
0.349,1.39735,0
0.35,1.39736,0
0.351,1.39736,0
0.352,1.39737,0
0.353,1.39737,0
0.354,1.39738,0
0.355,1.39738,0
0.356,1.39739,0
0.357,1.39739,0
0.358,1.3974,0
0.359,1.3974,0
0.36,1.39741,0
0.361,1.39741,0
0.362,1.39742,0
0.363,1.39742,0
0.364,1.39743,0
0.365,1.39743,0
0.366,1.39744,0
0.367,1.39744,0
0.368,1.39745,0
0.369,1.39745,0
0.37,1.39746,0
0.371,1.39746,0
0.372,1.39747,0
0.373,1.39747,0
0.374,1.39748,0
0.375,1.39748,0
0.376,1.39749,0
0.377,1.39749,0
0.378,1.3975,0
0.379,1.3975,0
0.38,1.39751,0
0.381,1.39752,0
0.382,1.39752,0
0.383,1.39753,0
0.384,1.39753,0
0.385,1.39754,0
0.386,1.39754,0
0.387,1.39755,0
0.388,1.39755,0
0.389,1.39756,0
0.39,1.39756,0
0.391,1.39757,0
0.392,1.39757,0
0.393,1.39758,0
0.394,1.39758,0
0.395,1.39759,0
0.396,1.3976,0
0.397,1.3976,0
0.398,1.39761,0
0.399,1.39761,0
0.4,1.39762,0
0.401,1.39762,0
0.402,1.39763,0
0.403,1.39763,0
0.404,1.39764,0
0.405,1.39764,0
0.406,1.39765,0
0.407,1.39766,0
0.408,1.39766,0
0.409,1.39767,0
0.41,1.39767,0
0.411,1.39768,0
0.412,1.39768,0
0.413,1.39769,0
0.414,1.39769,0
0.415,1.3977,0
0.416,1.3977,0
0.417,1.39771,0
0.418,1.39772,0
0.419,1.39772,0
0.42,1.39773,0
0.421,1.39773,0
0.422,1.39774,0
0.423,1.39774,0
0.424,1.39775,0
0.425,1.39776,0
0.426,1.39776,0
0.427,1.39777,0
0.428,1.39777,0
0.429,1.39778,0
0.43,1.39778,0
0.431,1.39779,0
0.432,1.39779,0
0.433,1.3978,0
0.434,1.39781,0
0.435,1.39781,0
0.436,1.39782,0
0.437,1.39782,0
0.438,1.39783,0
0.439,1.39783,0
0.44,1.39784,0
0.441,1.39785,0
0.442,1.39785,0
0.443,1.39786,0
0.444,1.39786,0
0.445,1.39787,0
0.446,1.39787,0
0.447,1.39788,0
0.448,1.39789,0
0.449,1.39789,0
0.45,1.3979,0
0.451,1.3979,0
0.452,1.39791,0
0.453,1.39791,0
0.454,1.39792,0
0.455,1.39793,0
0.456,1.39793,0
0.457,1.39794,0
0.458,1.39794,0
0.459,1.39795,0
0.46,1.39795,0
0.461,1.39796,0
0.462,1.39797,0
0.463,1.39797,0
0.464,1.39798,0
0.465,1.39798,0
0.466,1.39799,0
0.467,1.398,0
0.468,1.398,0
0.469,1.39801,0
0.47,1.39801,0
0.471,1.39802,0
0.472,1.39802,0
0.473,1.39803,0
0.474,1.39804,0
0.475,1.39804,0
0.476,1.39805,0
0.477,1.39805,0
0.478,1.39806,0
0.479,1.39807,0
0.48,1.39807,0
0.481,1.39808,0
0.482,1.39808,0
0.483,1.39809,0
0.484,1.39809,0
0.485,1.3981,0
0.486,1.39811,0
0.487,1.39811,0
0.488,1.39812,0
0.489,1.39812,0
0.49,1.39813,0
0.491,1.39814,0
0.492,1.39814,0
0.493,1.39815,0
0.494,1.39815,0
0.495,1.39816,0
0.496,1.39817,0
0.497,1.39817,0
0.498,1.39818,0
0.499,1.39818,0
0.5,1.39819,0
0.501,1.3982,0
0.502,1.3982,0
0.503,1.39821,0
0.504,1.39821,0
0.505,1.39822,0
0.506,1.39823,0
0.507,1.39823,0
0.508,1.39824,0
0.509,1.39824,0
0.51,1.39825,0
0.511,1.39825,0
0.512,1.39826,0
0.513,1.39827,0
0.514,1.39827,0
0.515,1.39828,0
0.516,1.39828,0
0.517,1.39829,0
0.518,1.3983,0
0.519,1.3983,0
0.52,1.39831,0
0.521,1.39831,0
0.522,1.39832,0
0.523,1.39833,0
0.524,1.39833,0
0.525,1.39834,0
0.526,1.39834,0
0.527,1.39835,0
0.528,1.39836,0
0.529,1.39836,0
0.53,1.39837,0
0.531,1.39837,0
0.532,1.39838,0
0.533,1.39839,0
0.534,1.39839,0
0.535,1.3984,0
0.536,1.3984,0
0.537,1.39841,0
0.538,1.39842,0
0.539,1.39842,0
0.54,1.39843,0
0.541,1.39843,0
0.542,1.39844,0
0.543,1.39845,0
0.544,1.39845,0
0.545,1.39846,0
0.546,1.39846,0
0.547,1.39847,0
0.548,1.39848,0
0.549,1.39848,0
0.55,1.39849,0
0.551,1.39849,0
0.552,1.3985,0
0.553,1.39851,0
0.554,1.39851,0
0.555,1.39852,0
0.556,1.39852,0
0.557,1.39853,0
0.558,1.39854,0
0.559,1.39854,0
0.56,1.39855,0
0.561,1.39855,0
0.562,1.39856,0
0.563,1.39856,0
0.564,1.39857,0
0.565,1.39858,0
0.566,1.39858,0
0.567,1.39859,0
0.568,1.39859,0
0.569,1.3986,0
0.57,1.39861,0
0.571,1.39861,0
0.572,1.39862,0
0.573,1.39862,0
0.574,1.39863,0
0.575,1.39864,0
0.576,1.39864,0
0.577,1.39865,0
0.578,1.39865,0
0.579,1.39866,0
0.58,1.39867,0
0.581,1.39867,0
0.582,1.39868,0
0.583,1.39868,0
0.584,1.39869,0
0.585,1.3987,0
0.586,1.3987,0
0.587,1.39871,0
0.588,1.39871,0
0.589,1.39872,0
0.59,1.39872,0
0.591,1.39873,0
0.592,1.39874,0
0.593,1.39874,0
0.594,1.39875,0
0.595,1.39875,0
0.596,1.39876,0
0.597,1.39877,0
0.598,1.39877,0
0.599,1.39878,0
0.6,1.39878,0
0.601,1.39879,0
0.602,1.39879,0
0.603,1.3988,0
0.604,1.39881,0
0.605,1.39881,0
0.606,1.39882,0
0.607,1.39882,0
0.608,1.39883,0
0.609,1.39884,0
0.61,1.39884,0
0.611,1.39885,0
0.612,1.39885,0
0.613,1.39886,0
0.614,1.39886,0
0.615,1.39887,0
0.616,1.39888,0
0.617,1.39888,0
0.618,1.39889,0
0.619,1.39889,0
0.62,1.3989,0
0.621,1.3989,0
0.622,1.39891,0
0.623,1.39892,0
0.624,1.39892,0
0.625,1.39893,0
0.626,1.39893,0
0.627,1.39894,0
0.628,1.39894,0
0.629,1.39895,0
0.63,1.39896,0
0.631,1.39896,0
0.632,1.39897,0
0.633,1.39897,0
0.634,1.39898,0
0.635,1.39898,0
0.636,1.39899,0
0.637,1.399,0
0.638,1.399,0
0.639,1.39901,0
0.64,1.39901,0
0.641,1.39902,0
0.642,1.39902,0
0.643,1.39903,0
0.644,1.39903,0
0.645,1.39904,0
0.646,1.39905,0
0.647,1.39905,0
0.648,1.39906,0
0.649,1.39906,0
0.65,1.39907,0
0.651,1.39907,0
0.652,1.39908,0
0.653,1.39908,0
0.654,1.39909,0
0.655,1.3991,0
0.656,1.3991,0
0.657,1.39911,0
0.658,1.39911,0
0.659,1.39912,0
0.66,1.39912,0
0.661,1.39913,0
0.662,1.39913,0
0.663,1.39914,0
0.664,1.39914,0
0.665,1.39915,0
0.666,1.39916,0
0.667,1.39916,0
0.668,1.39917,0
0.669,1.39917,0
0.67,1.39918,0
0.671,1.39918,0
0.672,1.39919,0
0.673,1.39919,0
0.674,1.3992,0
0.675,1.3992,0
0.676,1.39921,0
0.677,1.39921,0
0.678,1.39922,0
0.679,1.39923,0
0.68,1.39923,0
0.681,1.39924,0
0.682,1.39924,0
0.683,1.39925,0
0.684,1.39925,0
0.685,1.39926,0
0.686,1.39926,0
0.687,1.39927,0
0.688,1.39927,0
0.689,1.39928,0
0.69,1.39928,0
0.691,1.39929,0
0.692,1.39929,0
0.693,1.3993,0
0.694,1.3993,0
0.695,1.39931,0
0.696,1.39931,0
0.697,1.39932,0
0.698,1.39932,0
0.699,1.39933,0
0.7,1.39933,0
0.701,1.39934,0
0.702,1.39934,0
0.703,1.39935,0
0.704,1.39935,0
0.705,1.39936,0
0.706,1.39936,0
0.707,1.39937,0
0.708,1.39937,0
0.709,1.39938,0
0.71,1.39938,0
0.711,1.39939,0
0.712,1.39939,0
0.713,1.3994,0
0.714,1.3994,0
0.715,1.39941,0
0.716,1.39941,0
0.717,1.39942,0
0.718,1.39942,0
0.719,1.39943,0
0.72,1.39943,0
0.721,1.39944,0
0.722,1.39944,0
0.723,1.39945,0
0.724,1.39945,0
0.725,1.39946,0
0.726,1.39946,0
0.727,1.39947,0
0.728,1.39947,0
0.729,1.39947,0
0.73,1.39948,0
0.731,1.39948,0
0.732,1.39949,0
0.733,1.39949,0
0.734,1.3995,0
0.735,1.3995,0
0.736,1.39951,0
0.737,1.39951,0
0.738,1.39952,0
0.739,1.39952,0
0.74,1.39952,0
0.741,1.39953,0
0.742,1.39953,0
0.743,1.39954,0
0.744,1.39954,0
0.745,1.39955,0
0.746,1.39955,0
0.747,1.39956,0
0.748,1.39956,0
0.749,1.39956,0
0.75,1.39957,0
0.751,1.39957,0
0.752,1.39958,0
0.753,1.39958,0
0.754,1.39959,0
0.755,1.39959,0
0.756,1.39959,0
0.757,1.3996,0
0.758,1.3996,0
0.759,1.39961,0
0.76,1.39961,0
0.761,1.39962,0
0.762,1.39962,0
0.763,1.39962,0
0.764,1.39963,0
0.765,1.39963,0
0.766,1.39964,0
0.767,1.39964,0
0.768,1.39964,0
0.769,1.39965,0
0.77,1.39965,0
0.771,1.39966,0
0.772,1.39966,0
0.773,1.39966,0
0.774,1.39967,0
0.775,1.39967,0
0.776,1.39968,0
0.777,1.39968,0
0.778,1.39968,0
0.779,1.39969,0
0.78,1.39969,0
0.781,1.3997,0
0.782,1.3997,0
0.783,1.3997,0
0.784,1.39971,0
0.785,1.39971,0
0.786,1.39971,0
0.787,1.39972,0
0.788,1.39972,0
0.789,1.39973,0
0.79,1.39973,0
0.791,1.39973,0
0.792,1.39974,0
0.793,1.39974,0
0.794,1.39974,0
0.795,1.39975,0
0.796,1.39975,0
0.797,1.39975,0
0.798,1.39976,0
0.799,1.39976,0
0.8,1.39976,0
0.801,1.39977,0
0.802,1.39977,0
0.803,1.39977,0
0.804,1.39978,0
0.805,1.39978,0
0.806,1.39978,0
0.807,1.39979,0
0.808,1.39979,0
0.809,1.39979,0
0.81,1.3998,0
0.811,1.3998,0
0.812,1.3998,0
0.813,1.39981,0
0.814,1.39981,0
0.815,1.39981,0
0.816,1.39982,0
0.817,1.39982,0
0.818,1.39982,0
0.819,1.39983,0
0.82,1.39983,0
0.821,1.39983,0
0.822,1.39983,0
0.823,1.39984,0
0.824,1.39984,0
0.825,1.39984,0
0.826,1.39985,0
0.827,1.39985,0
0.828,1.39985,0
0.829,1.39985,0
0.83,1.39986,0
0.831,1.39986,0
0.832,1.39986,0
0.833,1.39987,0
0.834,1.39987,0
0.835,1.39987,0
0.836,1.39987,0
0.837,1.39988,0
0.838,1.39988,0
0.839,1.39988,0
0.84,1.39988,0
0.841,1.39989,0
0.842,1.39989,0
0.843,1.39989,0
0.844,1.39989,0
0.845,1.3999,0
0.846,1.3999,0
0.847,1.3999,0
0.848,1.3999,0
0.849,1.39991,0
0.85,1.39991,0
0.851,1.39991,0
0.852,1.39991,0
0.853,1.39991,0
0.854,1.39992,0
0.855,1.39992,0
0.856,1.39992,0
0.857,1.39992,0
0.858,1.39993,0
0.859,1.39993,0
0.86,1.39993,0
0.861,1.39993,0
0.862,1.39993,0
0.863,1.39994,0
0.864,1.39994,0
0.865,1.39994,0
0.866,1.39994,0
0.867,1.39994,0
0.868,1.39994,0
0.869,1.39995,0
0.87,1.39995,0
0.871,1.39995,0
0.872,1.39995,0
0.873,1.39995,0
0.874,1.39996,0
0.875,1.39996,0
0.876,1.39996,0
0.877,1.39996,0
0.878,1.39996,0
0.879,1.39996,0
0.88,1.39996,0
0.881,1.39997,0
0.882,1.39997,0
0.883,1.39997,0
0.884,1.39997,0
0.885,1.39997,0
0.886,1.39997,0
0.887,1.39997,0
0.888,1.39998,0
0.889,1.39998,0
0.89,1.39998,0
0.891,1.39998,0
0.892,1.39998,0
0.893,1.39998,0
0.894,1.39998,0
0.895,1.39998,0
0.896,1.39998,0
0.897,1.39999,0
0.898,1.39999,0
0.899,1.39999,0
0.9,1.39999,0
0.901,1.39999,0
0.902,1.39999,0
0.903,1.39999,0
0.904,1.39999,0
0.905,1.39999,0
0.906,1.39999,0
0.907,1.39999,0
0.908,1.39999,0
0.909,1.39999,0
0.91,1.4,0
0.911,1.4,0
0.912,1.4,0
0.913,1.4,0
0.914,1.4,0
0.915,1.4,0
0.916,1.4,0
0.917,1.4,0
0.918,1.4,0
0.919,1.4,0
0.92,1.4,0
0.921,1.4,0
0.922,1.4,0
0.923,1.4,0
0.924,1.4,0
0.925,1.4,0
0.926,1.4,0
0.927,1.4,0
0.928,0.4,0
0.929,0.4,0
0.93,0.4,0
0.931,0.4,0
0.932,0.4,0
0.933,0.4,0
0.934,0.4,0
0.935,0.4,0
0.936,0.4,0
0.937,0.4,0
0.938,0.4,0
0.939,0.4,0
0.94,0.4,0
0.941,0.4,0
0.942,0.4,0
0.943,0.4,0
0.944,0.4,0
0.945,0.4,0
0.946,0.4,0
0.947,0.4,0
0.948,0.4,0
0.949,0.4,0
0.95,0.4,0
0.951,0.4,0
0.952,0.4,0
0.953,0.4,0
0.954,0.4,0
0.955,0.4,0
0.956,0.4,0
0.957,0.4,0
0.958,0.4,0
0.959,0.4,0
0.96,0.4,0
0.961,0.4,0
0.962,0.4,0
0.963,0.4,0
0.964,0.4,0
0.965,0.4,0
0.966,0.4,0
0.967,0.4,0
0.968,0.4,0
0.969,0.4,0
0.97,0.4,0
0.971,0.4,0
0.972,0.4,0
0.973,0.4,0
0.974,0.4,0
0.975,0.4,0
0.976,0.4,0
0.977,0.4,0
0.978,0.4,0
0.979,0.4,0
0.98,0.4,0
0.981,0.4,0
0.982,0.4,0
0.983,0.4,0
0.984,0.4,0
0.985,0.4,0
0.986,0.4,0
0.987,0.4,0
0.988,0.4,0
0.989,0.4,0
0.99,0.4,0
0.991,0.4,0
0.992,0.4,0
0.993,0.4,0
0.994,0.4,0
0.995,0.4,0
0.996,0.4,0
0.997,0.4,0
0.998,0.4,0
0.999,0.4,0
1,0.4,0
1.001,0.4,0
1.002,0.4,0
1.003,0.4,0
1.004,0.4,0
1.005,0.4,0
1.006,0.4,0
1.007,0.4,0
1.008,0.4,0
1.009,0.4,0
1.01,0.4,0
1.011,0.4,0
1.012,0.4,0
1.013,0.4,0
1.014,0.4,0
1.015,0.4,0
1.016,0.4,0
1.017,0.4,0
1.018,0.4,0
1.019,0.4,0
1.02,0.4,0
1.021,0.4,0
1.022,0.4,0
1.023,0.4,0
1.024,0.4,0
1.025,0.4,0
1.026,0.4,0
1.027,0.4,0
1.028,0.4,0
1.029,0.4,0
1.03,0.4,0
1.031,0.4,0
1.032,0.4,0
1.033,0.4,0
1.034,0.4,0
1.035,0.4,0
1.036,0.4,0
1.037,0.4,0
1.038,0.4,0
1.039,0.4,0
1.04,0.4,0
1.041,0.4,0
1.042,0.4,0
1.043,0.4,0
1.044,0.4,0
1.045,0.4,0
1.046,0.4,0
1.047,0.4,0
1.048,0.4,0
1.049,0.4,0
1.05,0.4,0
1.051,0.4,0
1.052,0.4,0
1.053,0.4,0
1.054,0.4,0
1.055,0.4,0
1.056,0.4,0
1.057,0.4,0
1.058,0.4,0
1.059,0.4,0
1.06,0.4,0
1.061,0.4,0
1.062,0.4,0
1.063,0.4,0
1.064,0.4,0
1.065,0.4,0
1.066,0.4,0
1.067,0.4,0
1.068,0.4,0
1.069,0.4,0
1.07,0.4,0
1.071,0.4,0
1.072,0.4,0
1.073,0.4,0
1.074,0.4,0
1.075,0.4,0
1.076,0.4,0
1.077,0.4,0
1.078,0.4,0
1.079,0.4,0
1.08,0.4,0
1.081,0.4,0
1.082,0.4,0
1.083,0.4,0
1.084,0.4,0
1.085,0.4,0
1.086,0.4,0
1.087,0.4,0
1.088,0.4,0
1.089,0.4,0
1.09,0.4,0
1.091,0.4,0
1.092,0.4,0
1.093,0.4,0
1.094,0.4,0
1.095,0.4,0
1.096,0.4,0
1.097,0.4,0
1.098,0.4,0
1.099,0.4,0
1.1,0.4,0
1.101,0.4,0
1.102,0.4,0
1.103,0.4,0
1.104,0.4,0
1.105,0.4,0
1.106,0.4,0
1.107,0.4,0
1.108,0.4,0
1.109,0.4,0
1.11,0.4,0
1.111,0.4,0
1.112,0.4,0
1.113,0.4,0
1.114,0.4,0
1.115,0.4,0
1.116,0.4,0
1.117,0.4,0
1.118,0.4,0
1.119,0.4,0
1.12,0.4,0
1.121,0.4,0
1.122,0.4,0
1.123,0.4,0
1.124,0.4,0
1.125,0.4,0
1.126,0.4,0
1.127,0.4,0
1.128,0.4,0
1.129,0.4,0
1.13,0.4,0
1.131,0.4,0
1.132,0.4,0
1.133,0.4,0
1.134,0.4,0
1.135,0.4,0
1.136,0.4,0
1.137,0.4,0
1.138,0.4,0
1.139,0.4,0
1.14,0.4,0
1.141,0.4,0
1.142,0.4,0
1.143,0.4,0
1.144,0.4,0
1.145,0.4,0
1.146,0.4,0
1.147,0.4,0
1.148,0.4,0
1.149,0.4,0
1.15,0.4,0
1.151,0.4,0
1.152,0.4,0
1.153,0.4,0
1.154,0.4,0
1.155,0.4,0
1.156,0.4,0
1.157,0.4,0
1.158,0.4,0
1.159,0.4,0
1.16,0.4,0
1.161,0.4,0
1.162,0.4,0
1.163,0.4,0
1.164,0.4,0
1.165,0.4,0
1.166,0.4,0
1.167,0.4,0
1.168,0.4,0
1.169,0.4,0
1.17,0.4,0
1.171,0.4,0
1.172,0.4,0
1.173,0.4,0
1.174,0.4,0
1.175,0.4,0
1.176,0.4,0
1.177,0.4,0
1.178,0.4,0
1.179,0.4,0
1.18,0.4,0
1.181,0.4,0
1.182,0.4,0
1.183,0.4,0
1.184,0.4,0
1.185,0.4,0
1.186,0.4,0
1.187,0.4,0
1.188,0.4,0
1.189,0.4,0
1.19,0.4,0
1.191,0.4,0
1.192,0.4,0
1.193,0.4,0
1.194,0.4,0
1.195,0.4,0
1.196,0.4,0
1.197,0.4,0
1.198,0.4,0
1.199,0.4,0
1.2,0.4,0
1.201,0.4,0
1.202,0.4,0
1.203,0.4,0
1.204,0.4,0
1.205,0.4,0
1.206,0.4,0
1.207,0.4,0
1.208,0.4,0
1.209,0.4,0
1.21,0.4,0
1.211,0.4,0
1.212,0.4,0
1.213,0.4,0
1.214,0.4,0
1.215,0.4,0
1.216,0.4,0
1.217,0.4,0
1.218,0.4,0
1.219,0.4,0
1.22,0.4,0
1.221,0.4,0
1.222,0.4,0
1.223,0.4,0
1.224,0.4,0
1.225,0.4,0
1.226,0.4,0
1.227,0.4,0
1.228,0.4,0
1.229,0.4,0
1.23,0.4,0
1.231,0.4,0
1.232,0.4,0
1.233,0.4,0
1.234,0.4,0
1.235,0.4,0
1.236,0.4,0
1.237,0.4,0
1.238,0.4,0
1.239,0.4,0
1.24,0.4,0
1.241,0.4,0
1.242,0.4,0
1.243,0.4,0
1.244,0.4,0
1.245,0.4,0
1.246,0.4,0
1.247,0.4,0
1.248,0.4,0
1.249,0.4,0
1.25,0.4,0
1.251,0.4,0
1.252,0.4,0
1.253,0.4,0
1.254,0.4,0
1.255,0.4,0
1.256,0.4,0
1.257,0.4,0
1.258,0.4,0
1.259,0.4,0
1.26,0.4,0
1.261,0.4,0
1.262,0.4,0
1.263,0.4,0
1.264,0.4,0
1.265,0.4,0
1.266,0.4,0
1.267,0.4,0
1.268,0.4,0
1.269,0.4,0
1.27,0.4,0
1.271,0.4,0
1.272,0.4,0
1.273,0.4,0
1.274,0.4,0
1.275,0.4,0
1.276,0.4,0
1.277,0.4,0
1.278,0.4,0
1.279,0.4,0
1.28,0.4,0
1.281,0.4,0
1.282,0.4,0
1.283,0.4,0
1.284,0.4,0
1.285,0.4,0
1.286,0.4,0
1.287,0.4,0
1.288,0.4,0
1.289,0.4,0
1.29,0.4,0
1.291,0.4,0
1.292,0.4,0
1.293,0.4,0
1.294,0.4,0
1.295,0.4,0
1.296,0.4,0
1.297,0.4,0
1.298,0.4,0
1.299,0.4,0
1.3,0.4,0
1.301,0.4,0
1.302,0.4,0
1.303,0.4,0
1.304,0.4,0
1.305,0.4,0
