x,y
0.01,0.108253
2.215,0.23371,0.0360842
2.216,0.233806,0.0360842
2.217,0.233902,0.0360842
2.218,0.233998,0.0360842
2.219,0.234093,0.0360842
2.22,0.234189,0.0360842
2.221,0.234285,0.0360842
2.222,0.234381,0.0360842
2.223,0.234476,0.0360842
2.224,0.234572,0.0360842
2.225,0.234668,0.0360842
2.226,0.234763,0.0360842
2.227,0.234858,0.0360842
2.228,0.234954,0.0360842
2.229,0.235049,0.0360842
2.23,0.235144,0.0360842
2.231,0.235239,0.0360842
2.232,0.235335,0.0360842
2.233,0.23543,0.0360842
2.234,0.235525,0.0360842
2.235,0.23562,0.0360842
2.236,0.235714,0.0360842
2.237,0.235809,0.0360842
2.238,0.235904,0.0360842
2.239,0.235999,0.0360842
2.24,0.236093,0.0360842
2.241,0.236188,0.0360842
2.242,0.236283,0.0360842
2.243,0.236377,0.0360842
2.244,0.236471,0.0360842
2.245,0.236566,0.0360842
2.246,0.23666,0.0360842
2.247,0.236754,0.0360842
2.248,0.236848,0.0360842
2.249,0.236943,0.0360842
2.25,0.237037,0.0360842
2.251,0.237131,0.0360842
2.252,0.237225,0.0360842
2.253,0.237318,0.0360842
2.254,0.237412,0.0360842
2.255,0.237506,0.0360842
2.256,0.2376,0.0360842
2.257,0.237693,0.0360842
2.258,0.237787,0.0360842
2.259,0.237881,0.0360842
2.26,0.237974,0.0360842
2.261,0.238067,0.0360842
2.262,0.238161,0.0360842
2.263,0.238254,0.0360842
2.264,0.238347,0.0360842
2.265,0.23844,0.0360842
2.266,0.238534,0.0360842
2.267,0.238627,0.0360842
2.268,0.23872,0.0360842
2.269,0.238813,0.0360842
2.27,0.238905,0.0360842
2.271,0.238998,0.0360842
2.272,0.239091,0.0360842
2.273,0.239184,0.0360842
2.274,0.239276,0.0360842
2.275,0.239369,0.0360842
2.276,0.239461,0.0360842
2.277,0.239554,0.0360842
2.278,0.239646,0.0360842
2.279,0.239739,0.0360842
2.28,0.239831,0.0360842
2.281,0.239923,0.0360842
2.282,0.240015,0.0360842
2.283,0.240108,0.0360842
2.284,0.2402,0.0360842
2.285,0.240292,0.0360842
2.286,0.240384,0.0360842
2.287,0.240475,0.0360842
2.288,0.240567,0.0360842
2.289,0.240659,0.0360842
2.29,0.240751,0.0360842
2.291,0.240842,0.0360842
2.292,0.240934,0.0360842
2.293,0.241025,0.0360842
2.294,0.241117,0.0360842
2.295,0.241208,0.0360842
2.296,0.2413,0.0360842
2.297,0.241391,0.0360842
2.298,0.241482,0.0360842
2.299,0.241573,0.0360842
2.3,0.241665,0.0360842
2.301,0.241756,0.0360842
2.302,0.241847,0.0360842
2.303,0.241938,0.0360842
2.304,0.242028,0.0360842
2.305,0.242119,0.0360842
2.306,0.24221,0.0360842
2.307,0.242301,0.0360842
2.308,0.242391,0.0360842
2.309,0.242482,0.0360842
2.31,0.242572,0.0360842
2.311,0.242663,0.0360842
2.312,0.242753,0.0360842
2.313,0.242844,0.0360842
2.314,0.242934,0.0360842
2.315,0.243024,0.0360842
2.316,0.243114,0.0360842
2.317,0.243205,0.0360842
2.318,0.243295,0.0360842
2.319,0.243385,0.0360842
2.32,0.243475,0.0360842
2.321,0.243564,0.0360842
2.322,0.243654,0.0360842
2.323,0.243744,0.0360842
2.324,0.243834,0.0360842
2.325,0.243923,0.0360842
2.326,0.244013,0.0360842
2.327,0.244103,0.0360842
2.328,0.244192,0.0360842
2.329,0.244281,0.0360842
2.33,0.244371,0.0360842
2.331,0.24446,0.0360842
2.332,0.244549,0.0360842
2.333,0.244638,0.0360842
2.334,0.244728,0.0360842
2.335,0.244817,0.0360842
2.336,0.244906,0.0360842
2.337,0.244995,0.0360842
2.338,0.245083,0.0360842
2.339,0.245172,0.0360842
2.34,0.245261,0.0360842
2.341,0.24535,0.0360842
2.342,0.245438,0.0360842
2.343,0.245527,0.0360842
2.344,0.245616,0.0360842
2.345,0.245704,0.0360842
2.346,0.245792,0.0360842
2.347,0.245881,0.0360842
2.348,0.245969,0.0360842
2.349,0.246057,0.0360842
2.35,0.246146,0.0360842
2.351,0.246234,0.0360842
2.352,0.246322,0.0360842
2.353,0.24641,0.0360842
2.354,0.246498,0.0360842
2.355,0.246586,0.0360842
2.356,0.246673,0.0360842
2.357,0.246761,0.0360842
2.358,0.246849,0.0360842
2.359,0.246937,0.0360842
2.36,0.247024,0.0360842
2.361,0.247112,0.0360842
2.362,0.247199,0.0360842
2.363,0.247287,0.0360842
2.364,0.247374,0.0360842
2.365,0.247461,0.0360842
2.366,0.247548,0.0360842
2.367,0.247636,0.0360842
2.368,0.247723,0.0360842
2.369,0.24781,0.0360842
2.37,0.247897,0.0360842
2.371,0.247984,0.0360842
2.372,0.248071,0.0360842
2.373,0.248158,0.0360842
2.374,0.248244,0.0360842
2.375,0.248331,0.0360842
2.376,0.248418,0.0360842
2.377,0.248504,0.0360842
2.378,0.248591,0.0360842
2.379,0.248677,0.0360842
2.38,0.248764,0.0360842
2.381,0.24885,0.0360842
2.382,0.248936,0.0360842
2.383,0.249023,0.0360842
2.384,0.249109,0.0360842
2.385,0.249195,0.0360842
2.386,0.249281,0.0360842
2.387,0.249367,0.0360842
2.388,0.249453,0.0360842
2.389,0.249539,0.0360842
2.39,0.249625,0.0360842
2.391,0.249711,0.0360842
2.392,0.249796,0.0360842
2.393,0.249882,0.0360842
2.394,0.249968,0.0360842
2.395,0.250053,0.0360842
2.396,0.250139,0.0360842
2.397,0.250224,0.0360842
2.398,0.250309,0.0360842
2.399,0.250395,0.0360842
2.4,0.25048,0.0360842
2.401,0.250565,0.0360842
2.402,0.25065,0.0360842
2.403,0.250735,0.0360842
2.404,0.25082,0.0360842
2.405,0.250905,0.0360842
2.406,0.25099,0.0360842
2.407,0.251075,0.0360842
2.408,0.25116,0.0360842
2.409,0.251245,0.0360842
2.41,0.251329,0.0360842
2.411,0.251414,0.0360842
2.412,0.251498,0.0360842
2.413,0.251583,0.0360842
2.414,0.251667,0.0360842
2.415,0.251752,0.0360842
2.416,0.251836,0.0360842
2.417,0.25192,0.0360842
2.418,0.252004,0.0360842
2.419,0.252089,0.0360842
2.42,0.252173,0.0360842
2.421,0.252257,0.0360842
2.422,0.252341,0.0360842
2.423,0.252425,0.0360842
2.424,0.252508,0.0360842
2.425,0.252592,0.0360842
2.426,0.252676,0.0360842
2.427,0.25276,0.0360842
2.428,0.252843,0.0360842
2.429,0.252927,0.0360842
2.43,0.25301,0.0360842
2.431,0.253094,0.0360842
2.432,0.253177,0.0360842
2.433,0.25326,0.0360842
2.434,0.253344,0.0360842
2.435,0.253427,0.0360842
2.436,0.25351,0.0360842
2.437,0.253593,0.0360842
2.438,0.253676,0.0360842
2.439,0.253759,0.0360842
2.44,0.253842,0.0360842
2.441,0.253925,0.0360842
2.442,0.254008,0.0360842
2.443,0.25409,0.0360842
2.444,0.254173,0.0360842
2.445,0.254256,0.0360842
2.446,0.254338,0.0360842
2.447,0.254421,0.0360842
2.448,0.254503,0.0360842
2.449,0.254586,0.0360842
2.45,0.254668,0.0360842
2.451,0.25475,0.0360842
2.452,0.254832,0.0360842
2.453,0.254914,0.0360842
2.454,0.254997,0.0360842
2.455,0.255079,0.0360842
2.456,0.255161,0.0360842
2.457,0.255242,0.0360842
2.458,0.255324,0.0360842
2.459,0.255406,0.0360842
2.46,0.255488,0.0360842
2.461,0.25557,0.0360842
2.462,0.255651,0.0360842
2.463,0.255733,0.0360842
2.464,0.255814,0.0360842
2.465,0.255896,0.0360842
2.466,0.255977,0.0360842
2.467,0.256058,0.0360842
2.468,0.25614,0.0360842
2.469,0.256221,0.0360842
2.47,0.256302,0.0360842
2.471,0.256383,0.0360842
2.472,0.256464,0.0360842
2.473,0.256545,0.0360842
2.474,0.256626,0.0360842
2.475,0.256707,0.0360842
2.476,0.256788,0.0360842
2.477,0.256869,0.0360842
2.478,0.256949,0.0360842
2.479,0.25703,0.0360842
2.48,0.25711,0.0360842
2.481,0.257191,0.0360842
2.482,0.257271,0.0360842
2.483,0.257352,0.0360842
2.484,0.257432,0.0360842
2.485,0.257512,0.0360842
2.486,0.257593,0.0360842
2.487,0.257673,0.0360842
2.488,0.257753,0.0360842
2.489,0.257833,0.0360842
2.49,0.257913,0.0360842
2.491,0.257993,0.0360842
2.492,0.258073,0.0360842
2.493,0.258153,0.0360842
2.494,0.258232,0.0360842
2.495,0.258312,0.0360842
2.496,0.258392,0.0360842
2.497,0.258471,0.0360842
2.498,0.258551,0.0360842
2.499,0.25863,0.0360842
2.5,0.25871,0.0360842
2.501,0.258789,0.0360842
2.502,0.258868,0.0360842
2.503,0.258947,0.0360842
2.504,0.259027,0.0360842
2.505,0.259106,0.0360842
2.506,0.259185,0.0360842
2.507,0.259264,0.0360842
2.508,0.259343,0.0360842
2.509,0.259422,0.0360842
2.51,0.2595,0.0360842
2.511,0.259579,0.0360842
2.512,0.259658,0.0360842
2.513,0.259737,0.0360842
2.514,0.259815,0.0360842
2.515,0.259894,0.0360842
2.516,0.259972,0.0360842
2.517,0.260051,0.0360842
2.518,0.260129,0.0360842
2.519,0.260207,0.0360842
2.52,0.260285,0.0360842
2.521,0.260364,0.0360842
2.522,0.260442,0.0360842
2.523,0.26052,0.0360842
2.524,0.260598,0.0360842
2.525,0.260676,0.0360842
2.526,0.260754,0.0360842
2.527,0.260831,0.0360842
2.528,0.260909,0.0360842
2.529,0.260987,0.0360842
2.53,0.261065,0.0360842
2.531,0.261142,0.0360842
2.532,0.26122,0.0360842
2.533,0.261297,0.0360842
2.534,0.261375,0.0360842
2.535,0.261452,0.0360842
2.536,0.261529,0.0360842
2.537,0.261607,0.0360842
2.538,0.261684,0.0360842
2.539,0.261761,0.0360842
2.54,0.261838,0.0360842
2.541,0.261915,0.0360842
2.542,0.261992,0.0360842
2.543,0.262069,0.0360842
2.544,0.262146,0.0360842
2.545,0.262222,0.0360842
2.546,0.262299,0.0360842
2.547,0.262376,0.0360842
2.548,0.262452,0.0360842
2.549,0.262529,0.0360842
2.55,0.262605,0.0360842
2.551,0.262682,0.0360842
2.552,0.262758,0.0360842
2.553,0.262835,0.0360842
2.554,0.262911,0.0360842
2.555,0.262987,0.0360842
2.556,0.263063,0.0360842
2.557,0.263139,0.0360842
2.558,0.263215,0.0360842
2.559,0.263291,0.0360842
2.56,0.263367,0.0360842
2.561,0.263443,0.0360842
2.562,0.263519,0.0360842
2.563,0.263595,0.0360842
2.564,0.26367,0.0360842
2.565,0.263746,0.0360842
2.566,0.263821,0.0360842
2.567,0.263897,0.0360842
2.568,0.263972,0.0360842
2.569,0.264048,0.0360842
2.57,0.264123,0.0360842
2.571,0.264198,0.0360842
2.572,0.264274,0.0360842
2.573,0.264349,0.0360842
2.574,0.264424,0.0360842
2.575,0.264499,0.0360842
2.576,0.264574,0.0360842
2.577,0.264649,0.0360842
2.578,0.264724,0.0360842
2.579,0.264798,0.0360842
2.58,0.264873,0.0360842
2.581,0.264948,0.0360842
2.582,0.265022,0.0360842
2.583,0.265097,0.0360842
2.584,0.265171,0.0360842
2.585,0.265246,0.0360842
2.586,0.26532,0.0360842
2.587,0.265395,0.0360842
2.588,0.265469,0.0360842
2.589,0.265543,0.0360842
2.59,0.265617,0.0360842
2.591,0.265691,0.0360842
2.592,0.265765,0.0360842
2.593,0.265839,0.0360842
2.594,0.265913,0.0360842
2.595,0.265987,0.0360842
2.596,0.266061,0.0360842
2.597,0.266135,0.0360842
2.598,0.266209,0.0360842
2.599,0.266282,0.0360842
2.6,0.266356,0.0360842
2.601,0.266429,0.0360842
2.602,0.266503,0.0360842
2.603,0.266576,0.0360842
2.604,0.266649,0.0360842
2.605,0.266723,0.0360842
2.606,0.266796,0.0360842
2.607,0.266869,0.0360842
2.608,0.266942,0.0360842
2.609,0.267015,0.0360842
2.61,0.267088,0.0360842
2.611,0.267161,0.0360842
2.612,0.267234,0.0360842
2.613,0.267307,0.0360842
2.614,0.26738,0.0360842
2.615,0.267452,0.0360842
2.616,0.267525,0.0360842
2.617,0.267598,0.0360842
2.618,0.26767,0.0360842
2.619,0.267743,0.0360842
2.62,0.267815,0.0360842
2.621,0.267887,0.0360842
2.622,0.26796,0.0360842
2.623,0.268032,0.0360842
2.624,0.268104,0.0360842
2.625,0.268176,0.0360842
2.626,0.268248,0.0360842
2.627,0.26832,0.0360842
2.628,0.268392,0.0360842
2.629,0.268464,0.0360842
2.63,0.268536,0.0360842
2.631,0.268608,0.0360842
2.632,0.26868,0.0360842
2.633,0.268751,0.0360842
2.634,0.268823,0.0360842
2.635,0.268894,0.0360842
2.636,0.268966,0.0360842
2.637,0.269037,0.0360842
2.638,0.269109,0.0360842
2.639,0.26918,0.0360842
2.64,0.269251,0.0360842
2.641,0.269322,0.0360842
2.642,0.269394,0.0360842
2.643,0.269465,0.0360842
2.644,0.269536,0.0360842
2.645,0.269607,0.0360842
2.646,0.269677,0.0360842
2.647,0.269748,0.0360842
2.648,0.269819,0.0360842
2.649,0.26989,0.0360842
2.65,0.269961,0.0360842
2.651,0.270031,0.0360842
2.652,0.270102,0.0360842
2.653,0.270172,0.0360842
2.654,0.270243,0.0360842
2.655,0.270313,0.0360842
2.656,0.270383,0.0360842
2.657,0.270454,0.0360842
2.658,0.270524,0.0360842
2.659,0.270594,0.0360842
2.66,0.270664,0.0360842
2.661,0.270734,0.0360842
2.662,0.270804,0.0360842
2.663,0.270874,0.0360842
2.664,0.270944,0.0360842
2.665,0.271014,0.0360842
2.666,0.271083,0.0360842
2.667,0.271153,0.0360842
2.668,0.271223,0.0360842
2.669,0.271292,0.0360842
2.67,0.271362,0.0360842
2.671,0.271431,0.0360842
2.672,0.271501,0.0360842
2.673,0.27157,0.0360842
2.674,0.271639,0.0360842
2.675,0.271708,0.0360842
2.676,0.271778,0.0360842
2.677,0.271847,0.0360842
2.678,0.271916,0.0360842
2.679,0.271985,0.0360842
2.68,0.272054,0.0360842
2.681,0.272123,0.0360842
2.682,0.272191,0.0360842
2.683,0.27226,0.0360842
2.684,0.272329,0.0360842
2.685,0.272398,0.0360842
2.686,0.272466,0.0360842
2.687,0.272535,0.0360842
2.688,0.272603,0.0360842
2.689,0.272672,0.0360842
2.69,0.27274,0.0360842
2.691,0.272808,0.0360842
2.692,0.272876,0.0360842
2.693,0.272945,0.0360842
2.694,0.273013,0.0360842
2.695,0.273081,0.0360842
2.696,0.273149,0.0360842
2.697,0.273217,0.0360842
2.698,0.273285,0.0360842
2.699,0.273352,0.0360842
2.7,0.27342,0.0360842
2.701,0.273488,0.0360842
2.702,0.273556,0.0360842
2.703,0.273623,0.0360842
2.704,0.273691,0.0360842
2.705,0.273758,0.0360842
2.706,0.273826,0.0360842
2.707,0.273893,0.0360842
2.708,0.27396,0.0360842
2.709,0.274028,0.0360842
2.71,0.274095,0.0360842
2.711,0.274162,0.0360842
2.712,0.274229,0.0360842
2.713,0.274296,0.0360842
2.714,0.274363,0.0360842
2.715,0.27443,0.0360842
2.716,0.274497,0.0360842
2.717,0.274563,0.0360842
2.718,0.27463,0.0360842
2.719,0.274697,0.0360842
2.72,0.274763,0.0360842
2.721,0.27483,0.0360842
2.722,0.274897,0.0360842
2.723,0.274963,0.0360842
2.724,0.275029,0.0360842
2.725,0.275096,0.0360842
2.726,0.275162,0.0360842
2.727,0.275228,0.0360842
2.728,0.275294,0.0360842
2.729,0.27536,0.0360842
2.73,0.275426,0.0360842
2.731,0.275492,0.0360842
2.732,0.275558,0.0360842
2.733,0.275624,0.0360842
2.734,0.27569,0.0360842
2.735,0.275756,0.0360842
2.736,0.275821,0.0360842
2.737,0.275887,0.0360842
2.738,0.275953,0.0360842
2.739,0.276018,0.0360842
2.74,0.276084,0.0360842
2.741,0.276149,0.0360842
2.742,0.276214,0.0360842
2.743,0.27628,0.0360842
2.744,0.276345,0.0360842
2.745,0.27641,0.0360842
2.746,0.276475,0.0360842
2.747,0.27654,0.0360842
2.748,0.276605,0.0360842
2.749,0.27667,0.0360842
2.75,0.276735,0.0360842
2.751,0.2768,0.0360842
2.752,0.276864,0.0360842
2.753,0.276929,0.0360842
2.754,0.276994,0.0360842
2.755,0.277058,0.0360842
2.756,0.277123,0.0360842
2.757,0.277187,0.0360842
2.758,0.277252,0.0360842
2.759,0.277316,0.0360842
2.76,0.27738,0.0360842
2.761,0.277445,0.0360842
2.762,0.277509,0.0360842
2.763,0.277573,0.0360842
2.764,0.277637,0.0360842
2.765,0.277701,0.0360842
2.766,0.277765,0.0360842
2.767,0.277829,0.0360842
2.768,0.277893,0.0360842
2.769,0.277957,0.0360842
2.77,0.27802,0.0360842
2.771,0.278084,0.0360842
2.772,0.278148,0.0360842
2.773,0.278211,0.0360842
2.774,0.278275,0.0360842
2.775,0.278338,0.0360842
2.776,0.278401,0.0360842
2.777,0.278465,0.0360842
2.778,0.278528,0.0360842
2.779,0.278591,0.0360842
2.78,0.278654,0.0360842
2.781,0.278717,0.0360842
2.782,0.27878,0.0360842
2.783,0.278843,0.0360842
2.784,0.278906,0.0360842
2.785,0.278969,0.0360842
2.786,0.279032,0.0360842
2.787,0.279095,0.0360842
2.788,0.279157,0.0360842
2.789,0.27922,0.0360842
2.79,0.279283,0.0360842
2.791,0.279345,0.0360842
2.792,0.279407,0.0360842
2.793,0.27947,0.0360842
2.794,0.279532,0.0360842
2.795,0.279594,0.0360842
2.796,0.279657,0.0360842
2.797,0.279719,0.0360842
2.798,0.279781,0.0360842
2.799,0.279843,0.0360842
2.8,0.279905,0.0360842
2.801,0.279967,0.0360842
2.802,0.280029,0.0360842
2.803,0.280091,0.0360842
2.804,0.280152,0.0360842
2.805,0.280214,0.0360842
2.806,0.280276,0.0360842
2.807,0.280337,0.0360842
2.808,0.280399,0.0360842
2.809,0.28046,0.0360842
2.81,0.280522,0.0360842
2.811,0.280583,0.0360842
2.812,0.280644,0.0360842
2.813,0.280705,0.0360842
2.814,0.280767,0.0360842
2.815,0.280828,0.0360842
2.816,0.280889,0.0360842
2.817,0.28095,0.0360842
2.818,0.281011,0.0360842
2.819,0.281072,0.0360842
2.82,0.281132,0.0360842
2.821,0.281193,0.0360842
2.822,0.281254,0.0360842
2.823,0.281315,0.0360842
2.824,0.281375,0.0360842
2.825,0.281436,0.0360842
2.826,0.281496,0.0360842
2.827,0.281557,0.0360842
2.828,0.281617,0.0360842
2.829,0.281677,0.0360842
2.83,0.281738,0.0360842
2.831,0.281798,0.0360842
2.832,0.281858,0.0360842
2.833,0.281918,0.0360842
2.834,0.281978,0.0360842
2.835,0.282038,0.0360842
2.836,0.282098,0.0360842
2.837,0.282158,0.0360842
2.838,0.282218,0.0360842
2.839,0.282277,0.0360842
2.84,0.282337,0.0360842
2.841,0.282397,0.0360842
2.842,0.282456,0.0360842
2.843,0.282516,0.0360842
2.844,0.282575,0.0360842
2.845,0.282634,0.0360842
2.846,0.282694,0.0360842
2.847,0.282753,0.0360842
2.848,0.282812,0.0360842
2.849,0.282871,0.0360842
2.85,0.282931,0.0360842
2.851,0.28299,0.0360842
2.852,0.283049,0.0360842
2.853,0.283107,0.0360842
2.854,0.283166,0.0360842
2.855,0.283225,0.0360842
2.856,0.283284,0.0360842
2.857,0.283343,0.0360842
2.858,0.283401,0.0360842
2.859,0.28346,0.0360842
2.86,0.283518,0.0360842
2.861,0.283577,0.0360842
2.862,0.283635,0.0360842
2.863,0.283694,0.0360842
2.864,0.283752,0.0360842
2.865,0.28381,0.0360842
2.866,0.283868,0.0360842
2.867,0.283926,0.0360842
2.868,0.283984,0.0360842
2.869,0.284042,0.0360842
2.87,0.2841,0.0360842
2.871,0.284158,0.0360842
2.872,0.284216,0.0360842
2.873,0.284274,0.0360842
2.874,0.284332,0.0360842
2.875,0.284389,0.0360842
2.876,0.284447,0.0360842
2.877,0.284504,0.0360842
2.878,0.284562,0.0360842
2.879,0.284619,0.0360842
2.88,0.284677,0.0360842
2.881,0.284734,0.0360842
2.882,0.284791,0.0360842
2.883,0.284848,0.0360842
2.884,0.284905,0.0360842
2.885,0.284963,0.0360842
2.886,0.28502,0.0360842
2.887,0.285077,0.0360842
2.888,0.285133,0.0360842
2.889,0.28519,0.0360842
2.89,0.285247,0.0360842
2.891,0.285304,0.0360842
2.892,0.28536,0.0360842
2.893,0.285417,0.0360842
2.894,0.285474,0.0360842
2.895,0.28553,0.0360842
2.896,0.285587,0.0360842
2.897,0.285643,0.0360842
2.898,0.285699,0.0360842
2.899,0.285756,0.0360842
2.9,0.285812,0.0360842
2.901,0.285868,0.0360842
2.902,0.285924,0.0360842
2.903,0.28598,0.0360842
2.904,0.286036,0.0360842
2.905,0.286092,0.0360842
2.906,0.286148,0.0360842
2.907,0.286204,0.0360842
2.908,0.286259,0.0360842
2.909,0.286315,0.0360842
2.91,0.286371,0.0360842
2.911,0.286426,0.0360842
2.912,0.286482,0.0360842
2.913,0.286537,0.0360842
2.914,0.286593,0.0360842
2.915,0.286648,0.0360842
2.916,0.286703,0.0360842
2.917,0.286759,0.0360842
2.918,0.286814,0.0360842
2.919,0.286869,0.0360842
2.92,0.286924,0.0360842
2.921,0.286979,0.0360842
2.922,0.287034,0.0360842
2.923,0.287089,0.0360842
2.924,0.287144,0.0360842
2.925,0.287198,0.0360842
2.926,0.287253,0.0360842
2.927,0.287308,0.0360842
2.928,0.287362,0.0360842
2.929,0.287417,0.0360842
2.93,0.287471,0.0360842
2.931,0.287526,0.0360842
2.932,0.28758,0.0360842
2.933,0.287635,0.0360842
2.934,0.287689,0.0360842
2.935,0.287743,0.0360842
2.936,0.287797,0.0360842
2.937,0.287851,0.0360842
2.938,0.287905,0.0360842
2.939,0.287959,0.0360842
2.94,0.288013,0.0360842
2.941,0.288067,0.0360842
2.942,0.288121,0.0360842
2.943,0.288175,0.0360842
2.944,0.288228,0.0360842
2.945,0.288282,0.0360842
2.946,0.288335,0.0360842
2.947,0.288389,0.0360842
2.948,0.288442,0.0360842
2.949,0.288496,0.0360842
2.95,0.288549,0.0360842
2.951,0.288602,0.0360842
2.952,0.288656,0.0360842
2.953,0.288709,0.0360842
2.954,0.288762,0.0360842
2.955,0.288815,0.0360842
2.956,0.288868,0.0360842
2.957,0.288921,0.0360842
2.958,0.288974,0.0360842
2.959,0.289027,0.0360842
2.96,0.289079,0.0360842
2.961,0.289132,0.0360842
2.962,0.289185,0.0360842
2.963,0.289237,0.0360842
2.964,0.28929,0.0360842
2.965,0.289342,0.0360842
2.966,0.289395,0.0360842
2.967,0.289447,0.0360842
2.968,0.289499,0.0360842
2.969,0.289552,0.0360842
2.97,0.289604,0.0360842
2.971,0.289656,0.0360842
2.972,0.289708,0.0360842
2.973,0.28976,0.0360842
2.974,0.289812,0.0360842
2.975,0.289864,0.0360842
2.976,0.289916,0.0360842
2.977,0.289967,0.0360842
2.978,0.290019,0.0360842
2.979,0.290071,0.0360842
2.98,0.290122,0.0360842
2.981,0.290174,0.0360842
2.982,0.290225,0.0360842
2.983,0.290277,0.0360842
2.984,0.290328,0.0360842
2.985,0.29038,0.0360842
2.986,0.290431,0.0360842
2.987,0.290482,0.0360842
2.988,0.290533,0.0360842
2.989,0.290584,0.0360842
2.99,0.290635,0.0360842
2.991,0.290686,0.0360842
2.992,0.290737,0.0360842
2.993,0.290788,0.0360842
2.994,0.290839,0.0360842
2.995,0.29089,0.0360842
2.996,0.29094,0.0360842
2.997,0.290991,0.0360842
2.998,0.291042,0.0360842
2.999,0.291092,0.0360842
3,0.291143,0.0360842
3.001,0.291193,0.0360842
3.002,0.291243,0.0360842
3.003,0.291294,0.0360842
3.004,0.291344,0.0360842
3.005,0.291394,0.0360842
3.006,0.291444,0.0360842
3.007,0.291494,0.0360842
3.008,0.291544,0.0360842
3.009,0.291594,0.0360842
3.01,0.291644,0.0360842
3.011,0.291694,0.0360842
3.012,0.291744,0.0360842
3.013,0.291793,0.0360842
3.014,0.291843,0.0360842
3.015,0.291893,0.0360842
3.016,0.291942,0.0360842
3.017,0.291992,0.0360842
3.018,0.292041,0.0360842
3.019,0.29209,0.0360842
3.02,0.29214,0.0360842
3.021,0.292189,0.0360842
3.022,0.292238,0.0360842
3.023,0.292287,0.0360842
3.024,0.292336,0.0360842
3.025,0.292385,0.0360842
3.026,0.292434,0.0360842
3.027,0.292483,0.0360842
3.028,0.292532,0.0360842
3.029,0.292581,0.0360842
3.03,0.29263,0.0360842
3.031,0.292678,0.0360842
3.032,0.292727,0.0360842
3.033,0.292776,0.0360842
3.034,0.292824,0.0360842
3.035,0.292873,0.0360842
3.036,0.292921,0.0360842
3.037,0.292969,0.0360842
3.038,0.293018,0.0360842
3.039,0.293066,0.0360842
3.04,0.293114,0.0360842
3.041,0.293162,0.0360842
3.042,0.29321,0.0360842
3.043,0.293258,0.0360842
3.044,0.293306,0.0360842
3.045,0.293354,0.0360842
3.046,0.293402,0.0360842
3.047,0.293449,0.0360842
3.048,0.293497,0.0360842
3.049,0.293545,0.0360842
3.05,0.293592,0.0360842
3.051,0.29364,0.0360842
3.052,0.293687,0.0360842
3.053,0.293735,0.0360842
3.054,0.293782,0.0360842
3.055,0.29383,0.0360842
3.056,0.293877,0.0360842
3.057,0.293924,0.0360842
3.058,0.293971,0.0360842
3.059,0.294018,0.0360842
3.06,0.294065,0.0360842
3.061,0.294112,0.0360842
3.062,0.294159,0.0360842
3.063,0.294206,0.0360842
3.064,0.294253,0.0360842
3.065,0.294299,0.0360842
3.066,0.294346,0.0360842
3.067,0.294393,0.0360842
3.068,0.294439,0.0360842
3.069,0.294486,0.0360842
3.07,0.294532,0.0360842
3.071,0.294579,0.0360842
3.072,0.294625,0.0360842
3.073,0.294671,0.0360842
3.074,0.294717,0.0360842
3.075,0.294764,0.0360842
3.076,0.29481,0.0360842
3.077,0.294856,0.0360842
3.078,0.294902,0.0360842
3.079,0.294948,0.0360842
3.08,0.294993,0.0360842
3.081,0.295039,0.0360842
3.082,0.295085,0.0360842
3.083,0.295131,0.0360842
3.084,0.295176,0.0360842
3.085,0.295222,0.0360842
3.086,0.295268,0.0360842
3.087,0.295313,0.0360842
3.088,0.295358,0.0360842
3.089,0.295404,0.0360842
3.09,0.295449,0.0360842
3.091,0.295494,0.0360842
3.092,0.295539,0.0360842
3.093,0.295585,0.0360842
3.094,0.29563,0.0360842
3.095,0.295675,0.0360842
3.096,0.29572,0.0360842
3.097,0.295765,0.0360842
3.098,0.295809,0.0360842
3.099,0.295854,0.0360842
3.1,0.295899,0.0360842
3.101,0.295944,0.0360842
3.102,0.295988,0.0360842
3.103,0.296033,0.0360842
3.104,0.296077,0.0360842
3.105,0.296122,0.0360842
3.106,0.296166,0.0360842
3.107,0.29621,0.0360842
3.108,0.296255,0.0360842
3.109,0.296299,0.0360842
3.11,0.296343,0.0360842
3.111,0.296387,0.0360842
3.112,0.296431,0.0360842
3.113,0.296475,0.0360842
3.114,0.296519,0.0360842
3.115,0.296563,0.0360842
3.116,0.296607,0.0360842
3.117,0.29665,0.0360842
3.118,0.296694,0.0360842
3.119,0.296738,0.0360842
3.12,0.296781,0.0360842
3.121,0.296825,0.0360842
3.122,0.296868,0.0360842
3.123,0.296912,0.0360842
3.124,0.296955,0.0360842
3.125,0.296998,0.0360842
3.126,0.297042,0.0360842
3.127,0.297085,0.0360842
3.128,0.297128,0.0360842
3.129,0.297171,0.0360842
3.13,0.297214,0.0360842
3.131,0.297257,0.0360842
3.132,0.2973,0.0360842
3.133,0.297343,0.0360842
3.134,0.297385,0.0360842
3.135,0.297428,0.0360842
3.136,0.297471,0.0360842
3.137,0.297513,0.0360842
3.138,0.297556,0.0360842
3.139,0.297598,0.0360842
3.14,0.297641,0.0360842
3.141,0.297683,0.0360842
3.142,0.297726,0.0360842
3.143,0.297768,0.0360842
3.144,0.29781,0.0360842
3.145,0.297852,0.0360842
3.146,0.297894,0.0360842
