time,x,y
0.435,0.109077,0.4
0.436,0.109119,0.4
0.437,0.109161,0.4
0.438,0.109203,0.4
0.439,0.109245,0.4
0.44,0.109287,0.4
0.441,0.10933,0.4
0.442,0.109372,0.4
0.443,0.109415,0.4
0.444,0.109457,0.4
0.445,0.1095,0.4
0.446,0.109543,0.4
0.447,0.109586,0.4
0.448,0.109629,0.4
0.449,0.109672,0.4
0.45,0.109715,0.4
0.451,0.109758,0.4
0.452,0.109802,0.4
0.453,0.109845,0.4
0.454,0.109889,0.4
0.455,0.109933,0.4
0.456,0.109976,0.4
0.457,0.11002,0.4
0.458,0.110064,0.4
0.459,0.110108,0.4
0.46,0.110152,0.4
0.461,0.110197,0.4
0.462,0.110241,0.4
0.463,0.110286,0.4
0.464,0.11033,0.4
0.465,0.110375,0.4
0.466,0.110419,0.4
0.467,0.110464,0.4
0.468,0.110509,0.4
0.469,0.110554,0.4
0.47,0.110599,0.4
0.471,0.110645,0.4
0.472,0.11069,0.4
0.473,0.110735,0.4
0.474,0.110781,0.4
0.475,0.110827,0.4
0.476,0.110872,0.4
0.477,0.110918,0.4
0.478,0.110964,0.4
0.479,0.11101,0.4
0.48,0.111056,0.4
0.481,0.111102,0.4
0.482,0.111149,0.4
0.483,0.111195,0.4
0.484,0.111241,0.4
0.485,0.111288,0.4
0.486,0.111335,0.4
0.487,0.111382,0.4
0.488,0.111428,0.4
0.489,0.111475,0.4
0.49,0.111522,0.4
0.491,0.11157,0.4
0.492,0.111617,0.4
0.493,0.111664,0.4
0.494,0.111712,0.4
0.495,0.111759,0.4
0.496,0.111807,0.4
0.497,0.111855,0.4
0.498,0.111902,0.4
0.499,0.11195,0.4
0.5,0.111998,0.4
0.501,0.112046,0.4
0.502,0.112095,0.4
0.503,0.112143,0.4
0.504,0.112191,0.4
0.505,0.11224,0.4
0.506,0.112289,0.4
0.507,0.112337,0.4
0.508,0.112386,0.4
0.509,0.112435,0.4
0.51,0.112484,0.4
0.511,0.112533,0.4
0.512,0.112582,0.4
0.513,0.112632,0.4
0.514,0.112681,0.4
0.515,0.11273,0.4
0.516,0.11278,0.4
0.517,0.11283,0.4
0.518,0.112879,0.4
0.519,0.112929,0.4
0.52,0.112979,0.4
0.521,0.113029,0.4
0.522,0.113079,0.4
0.523,0.11313,0.4
0.524,0.11318,0.4
0.525,0.113231,0.4
0.526,0.113281,0.4
0.527,0.113332,0.4
0.528,0.113382,0.4
0.529,0.113433,0.4
0.53,0.113484,0.4
0.531,0.113535,0.4
0.532,0.113586,0.4
0.533,0.113638,0.4
0.534,0.113689,0.4
0.535,0.11374,0.4
0.536,0.113792,0.4
0.537,0.113843,0.4
0.538,0.113895,0.4
0.539,0.113947,0.4
0.54,0.113999,0.4
0.541,0.114051,0.4
0.542,0.114103,0.4
0.543,0.114155,0.4
0.544,0.114207,0.4
0.545,0.11426,0.4
0.546,0.114312,0.4
0.547,0.114365,0.4
0.548,0.114417,0.4
0.549,0.11447,0.4
0.55,0.114523,0.4
0.551,0.114576,0.4
0.552,0.114629,0.4
0.553,0.114682,0.4
0.554,0.114735,0.4
0.555,0.114789,0.4
0.556,0.114842,0.4
0.557,0.114896,0.4
0.558,0.114949,0.4
0.559,0.115003,0.4
0.56,0.115057,0.4
0.561,0.115111,0.4
0.562,0.115165,0.4
0.563,0.115219,0.4
0.564,0.115273,0.4
0.565,0.115328,0.4
0.566,0.115382,0.4
0.567,0.115436,0.4
0.568,0.115491,0.4
0.569,0.115546,0.4
0.57,0.115601,0.4
0.571,0.115655,0.4
0.572,0.11571,0.4
0.573,0.115765,0.4
0.574,0.115821,0.4
0.575,0.115876,0.4
0.576,0.115931,0.4
0.577,0.115987,0.4
0.578,0.116042,0.4
0.579,0.116098,0.4
0.58,0.116154,0.4
0.581,0.11621,0.4
0.582,0.116266,0.4
0.583,0.116322,0.4
0.584,0.116378,0.4
0.585,0.116434,0.4
0.586,0.11649,0.4
0.587,0.116547,0.4
0.588,0.116603,0.4
0.589,0.11666,0.4
0.59,0.116717,0.4
0.591,0.116774,0.4
0.592,0.11683,0.4
0.593,0.116887,0.4
0.594,0.116945,0.4
0.595,0.117002,0.4
0.596,0.117059,0.4
0.597,0.117116,0.4
0.598,0.117174,0.4
0.599,0.117232,0.4
0.6,0.117289,0.4
0.601,0.117347,0.4
0.602,0.117405,0.4
0.603,0.117463,0.4
0.604,0.117521,0.4
0.605,0.117579,0.4
0.606,0.117637,0.4
0.607,0.117696,0.4
0.608,0.117754,0.4
0.609,0.117813,0.4
0.61,0.117872,0.4
0.611,0.11793,0.4
0.612,0.117989,0.4
0.613,0.118048,0.4
0.614,0.118107,0.4
0.615,0.118166,0.4
0.616,0.118226,0.4
0.617,0.118285,0.4
0.618,0.118344,0.4
0.619,0.118404,0.4
0.62,0.118463,0.4
0.621,0.118523,0.4
0.622,0.118583,0.4
0.623,0.118643,0.4
0.624,0.118703,0.4
0.625,0.118763,0.4
0.626,0.118823,0.4
0.627,0.118884,0.4
0.628,0.118944,0.4
0.629,0.119004,0.4
0.63,0.119065,0.4
0.631,0.119126,0.4
0.632,0.119187,0.4
0.633,0.119247,0.4
0.634,0.119308,0.4
0.635,0.11937,0.4
0.636,0.119431,0.4
0.637,0.119492,0.4
0.638,0.119553,0.4
0.639,0.119615,0.4
0.64,0.119676,0.4
0.641,0.119738,0.4
0.642,0.1198,0.4
0.643,0.119862,0.4
0.644,0.119924,0.4
0.645,0.119986,0.4
0.646,0.120048,0.4
0.647,0.12011,0.4
0.648,0.120172,0.4
0.649,0.120235,0.4
0.65,0.120297,0.4
0.651,0.12036,0.4
0.652,0.120423,0.4
0.653,0.120486,0.4
0.654,0.120548,0.4
0.655,0.120611,0.4
0.656,0.120675,0.4
0.657,0.120738,0.4
0.658,0.120801,0.4
0.659,0.120865,0.4
0.66,0.120928,0.4
0.661,0.120992,0.4
0.662,0.121055,0.4
0.663,0.121119,0.4
0.664,0.121183,0.4
0.665,0.121247,0.4
0.666,0.121311,0.4
0.667,0.121375,0.4
0.668,0.12144,0.4
0.669,0.121504,0.4
0.67,0.121568,0.4
0.671,0.121633,0.4
0.672,0.121698,0.4
0.673,0.121762,0.4
0.674,0.121827,0.4
0.675,0.121892,0.4
0.676,0.121957,0.4
0.677,0.122022,0.4
0.678,0.122088,0.4
0.679,0.122153,0.4
0.68,0.122218,0.4
0.681,0.122284,0.4
0.682,0.12235,0.4
0.683,0.122415,0.4
0.684,0.122481,0.4
0.685,0.122547,0.4
0.686,0.122613,0.4
0.687,0.122679,0.4
0.688,0.122745,0.4
0.689,0.122812,0.4
0.69,0.122878,0.4
0.691,0.122945,0.4
0.692,0.123011,0.4
0.693,0.123078,0.4
0.694,0.123145,0.4
0.695,0.123212,0.4
0.696,0.123279,0.4
0.697,0.123346,0.4
0.698,0.123413,0.4
0.699,0.12348,0.4
0.7,0.123548,0.4
0.701,0.123615,0.4
0.702,0.123683,0.4
0.703,0.12375,0.4
0.704,0.123818,0.4
0.705,0.123886,0.4
0.706,0.123954,0.4
0.707,0.124022,0.4
0.708,0.12409,0.4
0.709,0.124158,0.4
0.71,0.124227,0.4
0.711,0.124295,0.4
0.712,0.124364,0.4
0.713,0.124432,0.4
0.714,0.124501,0.4
0.715,0.12457,0.4
0.716,0.124639,0.4
0.717,0.124708,0.4
0.718,0.124777,0.4
0.719,0.124846,0.4
0.72,0.124915,0.4
0.721,0.124985,0.4
0.722,0.125054,0.4
0.723,0.125124,0.4
0.724,0.125194,0.4
0.725,0.125264,0.4
0.726,0.125333,0.4
0.727,0.125403,0.4
0.728,0.125473,0.4
0.729,0.125544,0.4
0.73,0.125614,0.4
0.731,0.125684,0.4
0.732,0.125755,0.4
0.733,0.125825,0.4
0.734,0.125896,0.4
0.735,0.125967,0.4
0.736,0.126038,0.4
0.737,0.126109,0.4
0.738,0.12618,0.4
0.739,0.126251,0.4
0.74,0.126322,0.4
0.741,0.126394,0.4
0.742,0.126465,0.4
0.743,0.126537,0.4
0.744,0.126608,0.4
0.745,0.12668,0.4
0.746,0.126752,0.4
0.747,0.126824,0.4
0.748,0.126896,0.4
0.749,0.126968,0.4
0.75,0.12704,0.4
0.751,0.127112,0.4
0.752,0.127185,0.4
0.753,0.127257,0.4
0.754,0.12733,0.4
0.755,0.127403,0.4
0.756,0.127476,0.4
0.757,0.127548,0.4
0.758,0.127621,0.4
0.759,0.127695,0.4
0.76,0.127768,0.4
0.761,0.127841,0.4
0.762,0.127914,0.4
0.763,0.127988,0.4
0.764,0.128061,0.4
0.765,0.128135,0.4
0.766,0.128209,0.4
0.767,0.128283,0.4
0.768,0.128357,0.4
0.769,0.128431,0.4
0.77,0.128505,0.4
0.771,0.128579,0.4
0.772,0.128654,0.4
0.773,0.128728,0.4
0.774,0.128803,0.4
0.775,0.128877,0.4
0.776,0.128952,0.4
0.777,0.129027,0.4
0.778,0.129102,0.4
0.779,0.129177,0.4
0.78,0.129252,0.4
0.781,0.129327,0.4
0.782,0.129403,0.4
0.783,0.129478,0.4
0.784,0.129554,0.4
0.785,0.129629,0.4
0.786,0.129705,0.4
0.787,0.129781,0.4
0.788,0.129857,0.4
0.789,0.129933,0.4
0.79,0.130009,0.4
0.791,0.130085,0.4
0.792,0.130161,0.4
0.793,0.130238,0.4
0.794,0.130314,0.4
0.795,0.130391,0.4
0.796,0.130468,0.4
0.797,0.130544,0.4
0.798,0.130621,0.4
0.799,0.130698,0.4
0.8,0.130775,0.4
0.801,0.130853,0.4
0.802,0.13093,0.4
0.803,0.131007,0.4
0.804,0.131085,0.4
0.805,0.131162,0.4
0.806,0.13124,0.4
0.807,0.131318,0.4
0.808,0.131396,0.4
0.809,0.131473,0.4
0.81,0.131552,0.4
0.811,0.13163,0.4
0.812,0.131708,0.4
0.813,0.131786,0.4
0.814,0.131865,0.4
0.815,0.131943,0.4
0.816,0.132022,0.4
0.817,0.132101,0.4
0.818,0.132179,0.4
0.819,0.132258,0.4
0.82,0.132337,0.4
0.821,0.132417,0.4
0.822,0.132496,0.4
0.823,0.132575,0.4
0.824,0.132655,0.4
0.825,0.132734,0.4
0.826,0.132814,0.4
0.827,0.132893,0.4
0.828,0.132973,0.4
0.829,0.133053,0.4
0.83,0.133133,0.4
0.831,0.133213,0.4
0.832,0.133293,0.4
0.833,0.133374,0.4
0.834,0.133454,0.4
0.835,0.133535,0.4
0.836,0.133615,0.4
0.837,0.133696,0.4
0.838,0.133777,0.4
0.839,0.133857,0.4
0.84,0.133938,0.4
0.841,0.13402,0.4
0.842,0.134101,0.4
0.843,0.134182,0.4
0.844,0.134263,0.4
0.845,0.134345,0.4
0.846,0.134426,0.4
0.847,0.134508,0.4
0.848,0.13459,0.4
0.849,0.134672,0.4
0.85,0.134754,0.4
0.851,0.134836,0.4
0.852,0.134918,0.4
0.853,0.135,0.4
0.854,0.135082,0.4
0.855,0.135165,0.4
0.856,0.135247,0.4
0.857,0.13533,0.4
0.858,0.135413,0.4
0.859,0.135495,0.4
0.86,0.135578,0.4
0.861,0.135661,0.4
0.862,0.135744,0.4
0.863,0.135828,0.4
0.864,0.135911,0.4
0.865,0.135994,0.4
0.866,0.136078,0.4
0.867,0.136162,0.4
0.868,0.136245,0.4
0.869,0.136329,0.4
0.87,0.136413,0.4
0.871,0.136497,0.4
0.872,0.136581,0.4
0.873,0.136665,0.4
0.874,0.136749,0.4
0.875,0.136834,0.4
0.876,0.136918,0.4
0.877,0.137003,0.4
0.878,0.137088,0.4
0.879,0.137172,0.4
0.88,0.137257,0.4
0.881,0.137342,0.4
0.882,0.137427,0.4
0.883,0.137512,0.4
0.884,0.137598,0.4
0.885,0.137683,0.4
0.886,0.137768,0.4
0.887,0.137854,0.4
0.888,0.13794,0.4
0.889,0.138025,0.4
0.89,0.138111,0.4
0.891,0.138197,0.4
0.892,0.138283,0.4
0.893,0.138369,0.4
0.894,0.138456,0.4
0.895,0.138542,0.4
0.896,0.138628,0.4
0.897,0.138715,0.4
0.898,0.138801,0.4
0.899,0.138888,0.4
0.9,0.138975,0.4
0.901,0.139062,0.4
0.902,0.139149,0.4
0.903,0.139236,0.4
0.904,0.139323,0.4
0.905,0.139411,0.4
0.906,0.139498,0.4
0.907,0.139585,0.4
0.908,0.139673,0.4
0.909,0.139761,0.4
0.91,0.139849,0.4
0.911,0.139936,0.4
0.912,0.140024,0.4
0.913,0.140113,0.4
0.914,0.140201,0.4
0.915,0.140289,0.4
0.916,0.140377,0.4
0.917,0.140466,0.4
0.918,0.140554,0.4
0.919,0.140643,0.4
0.92,0.140732,0.4
0.921,0.140821,0.4
0.922,0.14091,0.4
0.923,0.140999,0.4
0.924,0.141088,0.4
0.925,0.141177,0.4
0.926,0.141266,0.4
0.927,0.141356,0.4
0.928,0.141445,0.4
0.929,0.141535,0.4
0.93,0.141625,0.4
0.931,0.141715,0.4
0.932,0.141805,0.4
0.933,0.141895,0.4
0.934,0.141985,0.4
0.935,0.142075,0.4
0.936,0.142165,0.4
0.937,0.142256,0.4
0.938,0.142346,0.4
0.939,0.142437,0.4
0.94,0.142528,0.4
0.941,0.142618,0.4
0.942,0.142709,0.4
0.943,0.1428,0.4
0.944,0.142891,0.4
0.945,0.142983,0.4
0.946,0.143074,0.4
0.947,0.143165,0.4
0.948,0.143257,0.4
0.949,0.143348,0.4
0.95,0.14344,0.4
0.951,0.143532,0.4
0.952,0.143624,0.4
0.953,0.143716,0.4
0.954,0.143808,0.4
0.955,0.1439,0.4
0.956,0.143992,0.4
0.957,0.144085,0.4
0.958,0.144177,0.4
0.959,0.14427,0.4
0.96,0.144362,0.4
0.961,0.144455,0.4
0.962,0.144548,0.4
0.963,0.144641,0.4
0.964,0.144734,0.4
0.965,0.144827,0.4
0.966,0.144921,0.4
0.967,0.145014,0.4
0.968,0.145107,0.4
0.969,0.145201,0.4
0.97,0.145295,0.4
0.971,0.145388,0.4
0.972,0.145482,0.4
0.973,0.145576,0.4
0.974,0.14567,0.4
0.975,0.145764,0.4
0.976,0.145858,0.4
0.977,0.145953,0.4
0.978,0.146047,0.4
0.979,0.146142,0.4
0.98,0.146236,0.4
0.981,0.146331,0.4
0.982,0.146426,0.4
0.983,0.146521,0.4
0.984,0.146616,0.4
0.985,0.146711,0.4
0.986,0.146806,0.4
0.987,0.146901,0.4
0.988,0.146997,0.4
0.989,0.147092,0.4
0.99,0.147188,0.4
0.991,0.147284,0.4
0.992,0.147379,0.4
0.993,0.147475,0.4
0.994,0.147571,0.4
0.995,0.147667,0.4
0.996,0.147764,0.4
0.997,0.14786,0.4
0.998,0.147956,0.4
0.999,0.148053,0.4
1,0.148149,0.4
1.001,0.148246,0.4
1.002,0.148343,0.4
1.003,0.14844,0.4
1.004,0.148537,0.4
1.005,0.148634,0.4
1.006,0.148731,0.4
1.007,0.148828,0.4
1.008,0.148925,0.4
1.009,0.149023,0.4
1.01,0.14912,0.4
1.011,0.149218,0.4
1.012,0.149316,0.4
1.013,0.149414,0.4
1.014,0.149512,0.4
1.015,0.14961,0.4
1.016,0.149708,0.4
1.017,0.149806,0.4
1.018,0.149904,0.4
1.019,0.150003,0.4
1.02,0.150101,0.4
1.021,0.1502,0.4
1.022,0.150299,0.4
1.023,0.150397,0.4
1.024,0.150496,0.4
1.025,0.150595,0.4
1.026,0.150695,0.4
1.027,0.150794,0.4
1.028,0.150893,0.4
1.029,0.150992,0.4
1.03,0.151092,0.4
1.031,0.151192,0.4
1.032,0.151291,0.4
1.033,0.151391,0.4
1.034,0.151491,0.4
1.035,0.151591,0.4
1.036,0.151691,0.4
1.037,0.151791,0.4
1.038,0.151892,0.4
1.039,0.151992,0.4
1.04,0.152092,0.4
1.041,0.152193,0.4
1.042,0.152294,0.4
1.043,0.152394,0.4
1.044,0.152495,0.4
1.045,0.152596,0.4
1.046,0.152697,0.4
1.047,0.152799,0.4
1.048,0.1529,0.4
1.049,0.153001,0.4
1.05,0.153103,0.4
1.051,0.153204,0.4
1.052,0.153306,0.4
1.053,0.153408,0.4
1.054,0.15351,0.4
1.055,0.153611,0.4
1.056,0.153714,0.4
1.057,0.153816,0.4
1.058,0.153918,0.4
1.059,0.15402,0.4
1.06,0.154123,0.4
1.061,0.154225,0.4
1.062,0.154328,0.4
1.063,0.154431,0.4
1.064,0.154533,0.4
1.065,0.154636,0.4
1.066,0.154739,0.4
1.067,0.154843,0.4
1.068,0.154946,0.4
1.069,0.155049,0.4
1.07,0.155153,0.4
1.071,0.155256,0.4
1.072,0.15536,0.4
1.073,0.155463,0.4
1.074,0.155567,0.4
1.075,0.155671,0.4
