time,x,y,x,y
0.063,0.299823,0.4,0.400177,0.4
0.064,0.299817,0.4,0.400183,0.4
0.065,0.299812,0.4,0.400188,0.4
0.066,0.299806,0.4,0.400194,0.4
0.067,0.2998,0.4,0.4002,0.4
0.068,0.299794,0.4,0.400206,0.4
0.069,0.299788,0.4,0.400212,0.4
0.07,0.299781,0.4,0.400219,0.4
0.071,0.299775,0.4,0.400225,0.4
0.072,0.299769,0.4,0.400231,0.4
0.073,0.299762,0.4,0.400238,0.4
0.074,0.299755,0.4,0.400245,0.4
0.075,0.299749,0.4,0.400251,0.4
0.076,0.299742,0.4,0.400258,0.4
0.077,0.299735,0.4,0.400265,0.4
0.078,0.299728,0.4,0.400272,0.4
0.079,0.299721,0.4,0.400279,0.4
0.08,0.299714,0.4,0.400286,0.4
0.081,0.299707,0.4,0.400293,0.4
0.082,0.299699,0.4,0.400301,0.4
0.083,0.299692,0.4,0.400308,0.4
0.084,0.299684,0.4,0.400316,0.4
0.085,0.299677,0.4,0.400323,0.4
0.086,0.299669,0.4,0.400331,0.4
0.087,0.299661,0.4,0.400339,0.4
0.088,0.299653,0.4,0.400347,0.4
0.089,0.299645,0.4,0.400355,0.4
0.09,0.299637,0.4,0.400363,0.4
0.091,0.299629,0.4,0.400371,0.4
0.092,0.299621,0.4,0.400379,0.4
0.093,0.299612,0.4,0.400388,0.4
0.094,0.299604,0.4,0.400396,0.4
0.095,0.299596,0.4,0.400404,0.4
0.096,0.299587,0.4,0.400413,0.4
0.097,0.299578,0.4,0.400422,0.4
0.098,0.299569,0.4,0.400431,0.4
0.099,0.29956,0.4,0.40044,0.4
0.1,0.299552,0.4,0.400448,0.4
0.101,0.299542,0.4,0.400458,0.4
0.102,0.299533,0.4,0.400467,0.4
0.103,0.299524,0.4,0.400476,0.4
0.104,0.299515,0.4,0.400485,0.4
0.105,0.299505,0.4,0.400495,0.4
0.106,0.299496,0.4,0.400504,0.4
0.107,0.299486,0.4,0.400514,0.4
0.108,0.299476,0.4,0.400524,0.4
0.109,0.299467,0.4,0.400533,0.4
0.11,0.299457,0.4,0.400543,0.4
0.111,0.299447,0.4,0.400553,0.4
0.112,0.299437,0.4,0.400563,0.4
0.113,0.299426,0.4,0.400574,0.4
0.114,0.299416,0.4,0.400584,0.4
0.115,0.299406,0.4,0.400594,0.4
0.116,0.299395,0.4,0.400605,0.4
0.117,0.299385,0.4,0.400615,0.4
0.118,0.299374,0.4,0.400626,0.4
0.119,0.299364,0.4,0.400636,0.4
0.12,0.299353,0.4,0.400647,0.4
0.121,0.299342,0.4,0.400658,0.4
0.122,0.299331,0.4,0.400669,0.4
0.123,0.29932,0.4,0.40068,0.4
0.124,0.299309,0.4,0.400691,0.4
0.125,0.299297,0.4,0.400703,0.4
0.126,0.299286,0.4,0.400714,0.4
0.127,0.299274,0.4,0.400726,0.4
0.128,0.299263,0.4,0.400737,0.4
0.129,0.299251,0.4,0.400749,0.4
0.13,0.29924,0.4,0.40076,0.4
0.131,0.299228,0.4,0.400772,0.4
0.132,0.299216,0.4,0.400784,0.4
0.133,0.299204,0.4,0.400796,0.4
0.134,0.299192,0.4,0.400808,0.4
0.135,0.29918,0.4,0.40082,0.4
0.136,0.299167,0.4,0.400833,0.4
0.137,0.299155,0.4,0.400845,0.4
0.138,0.299142,0.4,0.400858,0.4
0.139,0.29913,0.4,0.40087,0.4
0.14,0.299117,0.4,0.400883,0.4
0.141,0.299105,0.4,0.400895,0.4
0.142,0.299092,0.4,0.400908,0.4
0.143,0.299079,0.4,0.400921,0.4
0.144,0.299066,0.4,0.400934,0.4
0.145,0.299053,0.4,0.400947,0.4
0.146,0.299039,0.4,0.400961,0.4
0.147,0.299026,0.4,0.400974,0.4
0.148,0.299013,0.4,0.400987,0.4
0.149,0.298999,0.4,0.401001,0.4
0.15,0.298986,0.4,0.401014,0.4
0.151,0.298972,0.4,0.401028,0.4
0.152,0.298958,0.4,0.401042,0.4
0.153,0.298945,0.4,0.401055,0.4
0.154,0.298931,0.4,0.401069,0.4
0.155,0.298917,0.4,0.401083,0.4
0.156,0.298902,0.4,0.401098,0.4
0.157,0.298888,0.4,0.401112,0.4
0.158,0.298874,0.4,0.401126,0.4
0.159,0.29886,0.4,0.40114,0.4
0.16,0.298845,0.4,0.401155,0.4
0.161,0.29883,0.4,0.40117,0.4
0.162,0.298816,0.4,0.401184,0.4
0.163,0.298801,0.4,0.401199,0.4
0.164,0.298786,0.4,0.401214,0.4
0.165,0.298771,0.4,0.401229,0.4
0.166,0.298756,0.4,0.401244,0.4
0.167,0.298741,0.4,0.401259,0.4
0.168,0.298726,0.4,0.401274,0.4
0.169,0.298711,0.4,0.401289,0.4
0.17,0.298695,0.4,0.401305,0.4
0.171,0.29868,0.4,0.40132,0.4
0.172,0.298664,0.4,0.401336,0.4
0.173,0.298648,0.4,0.401352,0.4
0.174,0.298633,0.4,0.401367,0.4
0.175,0.298617,0.4,0.401383,0.4
0.176,0.298601,0.4,0.401399,0.4
0.177,0.298585,0.4,0.401415,0.4
0.178,0.298569,0.4,0.401431,0.4
0.179,0.298552,0.4,0.401448,0.4
0.18,0.298536,0.4,0.401464,0.4
0.181,0.298519,0.4,0.401481,0.4
0.182,0.298503,0.4,0.401497,0.4
0.183,0.298486,0.4,0.401514,0.4
0.184,0.29847,0.4,0.40153,0.4
0.185,0.298453,0.4,0.401547,0.4
0.186,0.298436,0.4,0.401564,0.4
0.187,0.298419,0.4,0.401581,0.4
0.188,0.298402,0.4,0.401598,0.4
0.189,0.298385,0.4,0.401615,0.4
0.19,0.298367,0.4,0.401633,0.4
0.191,0.29835,0.4,0.40165,0.4
0.192,0.298333,0.4,0.401667,0.4
0.193,0.298315,0.4,0.401685,0.4
0.194,0.298297,0.4,0.401703,0.4
0.195,0.29828,0.4,0.40172,0.4
0.196,0.298262,0.4,0.401738,0.4
0.197,0.298244,0.4,0.401756,0.4
0.198,0.298226,0.4,0.401774,0.4
0.199,0.298208,0.4,0.401792,0.4
0.2,0.29819,0.4,0.40181,0.4
0.201,0.298171,0.4,0.401829,0.4
0.202,0.298153,0.4,0.401847,0.4
0.203,0.298134,0.4,0.401866,0.4
0.204,0.298116,0.4,0.401884,0.4
0.205,0.298097,0.4,0.401903,0.4
0.206,0.298078,0.4,0.401922,0.4
0.207,0.29806,0.4,0.40194,0.4
0.208,0.298041,0.4,0.401959,0.4
0.209,0.298022,0.4,0.401978,0.4
0.21,0.298002,0.4,0.401998,0.4
0.211,0.297983,0.4,0.402017,0.4
0.212,0.297964,0.4,0.402036,0.4
0.213,0.297945,0.4,0.402055,0.4
0.214,0.297925,0.4,0.402075,0.4
0.215,0.297905,0.4,0.402095,0.4
0.216,0.297886,0.4,0.402114,0.4
0.217,0.297866,0.4,0.402134,0.4
0.218,0.297846,0.4,0.402154,0.4
0.219,0.297826,0.4,0.402174,0.4
0.22,0.297806,0.4,0.402194,0.4
0.221,0.297786,0.4,0.402214,0.4
0.222,0.297766,0.4,0.402234,0.4
0.223,0.297745,0.4,0.402255,0.4
0.224,0.297725,0.4,0.402275,0.4
0.225,0.297704,0.4,0.402296,0.4
0.226,0.297684,0.4,0.402316,0.4
0.227,0.297663,0.4,0.402337,0.4
0.228,0.297642,0.4,0.402358,0.4
0.229,0.297621,0.4,0.402379,0.4
0.23,0.2976,0.4,0.4024,0.4
0.231,0.297579,0.4,0.402421,0.4
0.232,0.297558,0.4,0.402442,0.4
0.233,0.297536,0.4,0.402464,0.4
0.234,0.297515,0.4,0.402485,0.4
0.235,0.297494,0.4,0.402506,0.4
0.236,0.297472,0.4,0.402528,0.4
0.237,0.29745,0.4,0.40255,0.4
0.238,0.297429,0.4,0.402571,0.4
0.239,0.297407,0.4,0.402593,0.4
0.24,0.297385,0.4,0.402615,0.4
0.241,0.297363,0.4,0.402637,0.4
0.242,0.29734,0.4,0.40266,0.4
0.243,0.297318,0.4,0.402682,0.4
0.244,0.297296,0.4,0.402704,0.4
0.245,0.297273,0.4,0.402727,0.4
0.246,0.297251,0.4,0.402749,0.4
0.247,0.297228,0.4,0.402772,0.4
0.248,0.297206,0.4,0.402794,0.4
0.249,0.297183,0.4,0.402817,0.4
0.25,0.29716,0.4,0.40284,0.4
0.251,0.297137,0.4,0.402863,0.4
0.252,0.297114,0.4,0.402886,0.4
0.253,0.297091,0.4,0.402909,0.4
0.254,0.297067,0.4,0.402933,0.4
0.255,0.297044,0.4,0.402956,0.4
0.256,0.29702,0.4,0.40298,0.4
0.257,0.296997,0.4,0.403003,0.4
0.258,0.296973,0.4,0.403027,0.4
0.259,0.296949,0.4,0.403051,0.4
0.26,0.296926,0.4,0.403074,0.4
0.261,0.296902,0.4,0.403098,0.4
0.262,0.296878,0.4,0.403122,0.4
0.263,0.296853,0.4,0.403147,0.4
0.264,0.296829,0.4,0.403171,0.4
0.265,0.296805,0.4,0.403195,0.4
0.266,0.29678,0.4,0.40322,0.4
0.267,0.296756,0.4,0.403244,0.4
0.268,0.296731,0.4,0.403269,0.4
0.269,0.296706,0.4,0.403294,0.4
0.27,0.296682,0.4,0.403318,0.4
0.271,0.296657,0.4,0.403343,0.4
0.272,0.296632,0.4,0.403368,0.4
0.273,0.296607,0.4,0.403393,0.4
0.274,0.296581,0.4,0.403419,0.4
0.275,0.296556,0.4,0.403444,0.4
0.276,0.296531,0.4,0.403469,0.4
0.277,0.296505,0.4,0.403495,0.4
0.278,0.29648,0.4,0.40352,0.4
0.279,0.296454,0.4,0.403546,0.4
0.28,0.296428,0.4,0.403572,0.4
0.281,0.296402,0.4,0.403598,0.4
0.282,0.296376,0.4,0.403624,0.4
0.283,0.29635,0.4,0.40365,0.4
0.284,0.296324,0.4,0.403676,0.4
0.285,0.296298,0.4,0.403702,0.4
0.286,0.296271,0.4,0.403729,0.4
0.287,0.296245,0.4,0.403755,0.4
0.288,0.296218,0.4,0.403782,0.4
0.289,0.296192,0.4,0.403808,0.4
0.29,0.296165,0.4,0.403835,0.4
0.291,0.296138,0.4,0.403862,0.4
0.292,0.296111,0.4,0.403889,0.4
0.293,0.296084,0.4,0.403916,0.4
0.294,0.296057,0.4,0.403943,0.4
0.295,0.29603,0.4,0.40397,0.4
0.296,0.296003,0.4,0.403997,0.4
0.297,0.295975,0.4,0.404025,0.4
0.298,0.295948,0.4,0.404052,0.4
0.299,0.29592,0.4,0.40408,0.4
0.3,0.295892,0.4,0.404108,0.4
0.301,0.295865,0.4,0.404135,0.4
0.302,0.295837,0.4,0.404163,0.4
0.303,0.295809,0.4,0.404191,0.4
0.304,0.295781,0.4,0.404219,0.4
0.305,0.295752,0.4,0.404248,0.4
0.306,0.295724,0.4,0.404276,0.4
0.307,0.295696,0.4,0.404304,0.4
0.308,0.295667,0.4,0.404333,0.4
0.309,0.295639,0.4,0.404361,0.4
0.31,0.29561,0.4,0.40439,0.4
0.311,0.295581,0.4,0.404419,0.4
0.312,0.295552,0.4,0.404448,0.4
0.313,0.295523,0.4,0.404477,0.4
0.314,0.295494,0.4,0.404506,0.4
0.315,0.295465,0.4,0.404535,0.4
0.316,0.295436,0.4,0.404564,0.4
0.317,0.295406,0.4,0.404594,0.4
0.318,0.295377,0.4,0.404623,0.4
0.319,0.295347,0.4,0.404653,0.4
0.32,0.295318,0.4,0.404682,0.4
0.321,0.295288,0.4,0.404712,0.4
0.322,0.295258,0.4,0.404742,0.4
0.323,0.295228,0.4,0.404772,0.4
0.324,0.295198,0.4,0.404802,0.4
0.325,0.295168,0.4,0.404832,0.4
0.326,0.295138,0.4,0.404862,0.4
0.327,0.295107,0.4,0.404893,0.4
0.328,0.295077,0.4,0.404923,0.4
0.329,0.295046,0.4,0.404954,0.4
0.33,0.295016,0.4,0.404984,0.4
0.331,0.294985,0.4,0.405015,0.4
0.332,0.294954,0.4,0.405046,0.4
0.333,0.294923,0.4,0.405077,0.4
0.334,0.294892,0.4,0.405108,0.4
0.335,0.294861,0.4,0.405139,0.4
0.336,0.29483,0.4,0.40517,0.4
0.337,0.294798,0.4,0.405202,0.4
0.338,0.294767,0.4,0.405233,0.4
0.339,0.294735,0.4,0.405265,0.4
0.34,0.294704,0.4,0.405296,0.4
0.341,0.294672,0.4,0.405328,0.4
0.342,0.29464,0.4,0.40536,0.4
0.343,0.294608,0.4,0.405392,0.4
0.344,0.294576,0.4,0.405424,0.4
0.345,0.294544,0.4,0.405456,0.4
0.346,0.294512,0.4,0.405488,0.4
0.347,0.294479,0.4,0.405521,0.4
0.348,0.294447,0.4,0.405553,0.4
0.349,0.294415,0.4,0.405585,0.4
0.35,0.294382,0.4,0.405618,0.4
0.351,0.294349,0.4,0.405651,0.4
0.352,0.294316,0.4,0.405684,0.4
0.353,0.294283,0.4,0.405717,0.4
0.354,0.29425,0.4,0.40575,0.4
0.355,0.294217,0.4,0.405783,0.4
0.356,0.294184,0.4,0.405816,0.4
0.357,0.294151,0.4,0.405849,0.4
0.358,0.294117,0.4,0.405883,0.4
0.359,0.294084,0.4,0.405916,0.4
0.36,0.29405,0.4,0.40595,0.4
0.361,0.294016,0.4,0.405984,0.4
0.362,0.293983,0.4,0.406017,0.4
0.363,0.293949,0.4,0.406051,0.4
0.364,0.293915,0.4,0.406085,0.4
0.365,0.293881,0.4,0.406119,0.4
0.366,0.293846,0.4,0.406154,0.4
0.367,0.293812,0.4,0.406188,0.4
0.368,0.293778,0.4,0.406222,0.4
0.369,0.293743,0.4,0.406257,0.4
0.37,0.293708,0.4,0.406292,0.4
0.371,0.293674,0.4,0.406326,0.4
0.372,0.293639,0.4,0.406361,0.4
0.373,0.293604,0.4,0.406396,0.4
0.374,0.293569,0.4,0.406431,0.4
0.375,0.293534,0.4,0.406466,0.4
0.376,0.293499,0.4,0.406501,0.4
0.377,0.293463,0.4,0.406537,0.4
0.378,0.293428,0.4,0.406572,0.4
0.379,0.293392,0.4,0.406608,0.4
0.38,0.293357,0.4,0.406643,0.4
0.381,0.293321,0.4,0.406679,0.4
0.382,0.293285,0.4,0.406715,0.4
0.383,0.293249,0.4,0.406751,0.4
0.384,0.293213,0.4,0.406787,0.4
0.385,0.293177,0.4,0.406823,0.4
0.386,0.293141,0.4,0.406859,0.4
0.387,0.293104,0.4,0.406896,0.4
0.388,0.293068,0.4,0.406932,0.4
0.389,0.293031,0.4,0.406969,0.4
0.39,0.292995,0.4,0.407005,0.4
0.391,0.292958,0.4,0.407042,0.4
0.392,0.292921,0.4,0.407079,0.4
0.393,0.292884,0.4,0.407116,0.4
0.394,0.292847,0.4,0.407153,0.4
0.395,0.29281,0.4,0.40719,0.4
0.396,0.292773,0.4,0.407227,0.4
0.397,0.292735,0.4,0.407265,0.4
0.398,0.292698,0.4,0.407302,0.4
0.399,0.29266,0.4,0.40734,0.4
0.4,0.292623,0.4,0.407377,0.4
0.401,0.292585,0.4,0.407415,0.4
0.402,0.292547,0.4,0.407453,0.4
0.403,0.292509,0.4,0.407491,0.4
0.404,0.292471,0.4,0.407529,0.4
0.405,0.292433,0.4,0.407567,0.4
0.406,0.292394,0.4,0.407606,0.4
0.407,0.292356,0.4,0.407644,0.4
0.408,0.292318,0.4,0.407682,0.4
0.409,0.292279,0.4,0.407721,0.4
0.41,0.29224,0.4,0.40776,0.4
0.411,0.292201,0.4,0.407799,0.4
0.412,0.292163,0.4,0.407837,0.4
0.413,0.292124,0.4,0.407876,0.4
0.414,0.292084,0.4,0.407916,0.4
0.415,0.292045,0.4,0.407955,0.4
0.416,0.292006,0.4,0.407994,0.4
0.417,0.291967,0.4,0.408033,0.4
0.418,0.291927,0.4,0.408073,0.4
0.419,0.291887,0.4,0.408113,0.4
0.42,0.291848,0.4,0.408152,0.4
0.421,0.291808,0.4,0.408192,0.4
0.422,0.291768,0.4,0.408232,0.4
0.423,0.291728,0.4,0.408272,0.4
0.424,0.291688,0.4,0.408312,0.4
0.425,0.291647,0.4,0.408353,0.4
0.426,0.291607,0.4,0.408393,0.4
0.427,0.291567,0.4,0.408433,0.4
0.428,0.291526,0.4,0.408474,0.4
0.429,0.291485,0.4,0.408515,0.4
0.43,0.291445,0.4,0.408555,0.4
0.431,0.291404,0.4,0.408596,0.4
0.432,0.291363,0.4,0.408637,0.4
0.433,0.291322,0.4,0.408678,0.4
0.434,0.291281,0.4,0.408719,0.4
0.435,0.291239,0.4,0.408761,0.4
0.436,0.291198,0.4,0.408802,0.4
0.437,0.291156,0.4,0.408844,0.4
0.438,0.291115,0.4,0.408885,0.4
0.439,0.291073,0.4,0.408927,0.4
0.44,0.291031,0.4,0.408969,0.4
0.441,0.290989,0.4,0.409011,0.4
0.442,0.290947,0.4,0.409053,0.4
0.443,0.290905,0.4,0.409095,0.4
0.444,0.290863,0.4,0.409137,0.4
0.445,0.290821,0.4,0.409179,0.4
0.446,0.290778,0.4,0.409222,0.4
0.447,0.290736,0.4,0.409264,0.4
0.448,0.290693,0.4,0.409307,0.4
0.449,0.29065,0.4,0.40935,0.4
0.45,0.290607,0.4,0.409393,0.4
0.451,0.290564,0.4,0.409436,0.4
0.452,0.290521,0.4,0.409479,0.4
0.453,0.290478,0.4,0.409522,0.4
0.454,0.290435,0.4,0.409565,0.4
0.455,0.290392,0.4,0.409608,0.4
0.456,0.290348,0.4,0.409652,0.4
0.457,0.290304,0.4,0.409696,0.4
0.458,0.290261,0.4,0.409739,0.4
0.459,0.290217,0.4,0.409783,0.4
0.46,0.290173,0.4,0.409827,0.4
0.461,0.290129,0.4,0.409871,0.4
0.462,0.290085,0.4,0.409915,0.4
0.463,0.290041,0.4,0.409959,0.4
0.464,0.289996,0.4,0.410004,0.4
0.465,0.289952,0.4,0.410048,0.4
0.466,0.289907,0.4,0.410093,0.4
0.467,0.289863,0.4,0.410137,0.4
0.468,0.289818,0.4,0.410182,0.4
0.469,0.289773,0.4,0.410227,0.4
0.47,0.289728,0.4,0.410272,0.4
0.471,0.289683,0.4,0.410317,0.4
0.472,0.289638,0.4,0.410362,0.4
0.473,0.289592,0.4,0.410408,0.4
0.474,0.289547,0.4,0.410453,0.4
0.475,0.289501,0.4,0.410499,0.4
0.476,0.289456,0.4,0.410544,0.4
0.477,0.28941,0.4,0.41059,0.4
0.478,0.289364,0.4,0.410636,0.4
0.479,0.289318,0.4,0.410682,0.4
0.48,0.289272,0.4,0.410728,0.4
0.481,0.289226,0.4,0.410774,0.4
0.482,0.28918,0.4,0.41082,0.4
0.483,0.289133,0.4,0.410867,0.4
0.484,0.289087,0.4,0.410913,0.4
0.485,0.28904,0.4,0.41096,0.4
0.486,0.288994,0.4,0.411006,0.4
0.487,0.288947,0.4,0.411053,0.4
0.488,0.2889,0.4,0.4111,0.4
0.489,0.288853,0.4,0.411147,0.4
0.49,0.288806,0.4,0.411194,0.4
0.491,0.288759,0.4,0.411241,0.4
0.492,0.288711,0.4,0.411289,0.4
0.493,0.288664,0.4,0.411336,0.4
0.494,0.288616,0.4,0.411384,0.4
0.495,0.288568,0.4,0.411432,0.4
0.496,0.288521,0.4,0.411479,0.4
0.497,0.288473,0.4,0.411527,0.4
0.498,0.288425,0.4,0.411575,0.4
0.499,0.288377,0.4,0.411623,0.4
0.5,0.288328,0.4,0.411672,0.4
0.501,0.28828,0.4,0.41172,0.4
0.502,0.288232,0.4,0.411768,0.4
0.503,0.288183,0.4,0.411817,0.4
0.504,0.288135,0.4,0.411865,0.4
0.505,0.288086,0.4,0.411914,0.4
0.506,0.288037,0.4,0.411963,0.4
0.507,0.287988,0.4,0.412012,0.4
0.508,0.287939,0.4,0.412061,0.4
0.509,0.28789,0.4,0.41211,0.4
0.51,0.28784,0.4,0.41216,0.4
0.511,0.287791,0.4,0.412209,0.4
0.512,0.287741,0.4,0.412259,0.4
0.513,0.287692,0.4,0.412308,0.4
0.514,0.287642,0.4,0.412358,0.4
0.515,0.287592,0.4,0.412408,0.4
0.516,0.287542,0.4,0.412458,0.4
0.517,0.287492,0.4,0.412508,0.4
0.518,0.287442,0.4,0.412558,0.4
0.519,0.287391,0.4,0.412609,0.4
0.52,0.287341,0.4,0.412659,0.4
0.521,0.287291,0.4,0.412709,0.4
0.522,0.28724,0.4,0.41276,0.4
0.523,0.287189,0.4,0.412811,0.4
0.524,0.287138,0.4,0.412862,0.4
0.525,0.287087,0.4,0.412913,0.4
0.526,0.287036,0.4,0.412964,0.4
0.527,0.286985,0.4,0.413015,0.4
0.528,0.286934,0.4,0.413066,0.4
0.529,0.286882,0.4,0.413118,0.4
0.53,0.286831,0.4,0.413169,0.4
0.531,0.286779,0.4,0.413221,0.4
0.532,0.286727,0.4,0.413273,0.4
0.533,0.286676,0.4,0.413324,0.4
0.534,0.286624,0.4,0.413376,0.4
0.535,0.286572,0.4,0.413428,0.4
0.536,0.286519,0.4,0.413481,0.4
0.537,0.286467,0.4,0.413533,0.4
0.538,0.286415,0.4,0.413585,0.4
0.539,0.286362,0.4,0.413638,0.4
0.54,0.286309,0.4,0.413691,0.4
0.541,0.286257,0.4,0.413743,0.4
0.542,0.286204,0.4,0.413796,0.4
0.543,0.286151,0.4,0.413849,0.4
0.544,0.286098,0.4,0.413902,0.4
0.545,0.286045,0.4,0.413955,0.4
0.546,0.285991,0.4,0.414009,0.4
0.547,0.285938,0.4,0.414062,0.4
0.548,0.285884,0.4,0.414116,0.4
0.549,0.285831,0.4,0.414169,0.4
0.55,0.285777,0.4,0.414223,0.4
0.551,0.285723,0.4,0.414277,0.4
0.552,0.285669,0.4,0.414331,0.4
0.553,0.285615,0.4,0.414385,0.4
0.554,0.285561,0.4,0.414439,0.4
0.555,0.285506,0.4,0.414494,0.4
0.556,0.285452,0.4,0.414548,0.4
0.557,0.285397,0.4,0.414603,0.4
0.558,0.285343,0.4,0.414657,0.4
0.559,0.285288,0.4,0.414712,0.4
0.56,0.285233,0.4,0.414767,0.4
0.561,0.285178,0.4,0.414822,0.4
0.562,0.285123,0.4,0.414877,0.4
0.563,0.285068,0.4,0.414932,0.4
0.564,0.285012,0.4,0.414988,0.4
0.565,0.284957,0.4,0.415043,0.4
0.566,0.284901,0.4,0.415099,0.4
0.567,0.284845,0.4,0.415155,0.4
0.568,0.28479,0.4,0.41521,0.4
0.569,0.284734,0.4,0.415266,0.4
0.57,0.284678,0.4,0.415322,0.4
0.571,0.284622,0.4,0.415378,0.4
0.572,0.284565,0.4,0.415435,0.4
0.573,0.284509,0.4,0.415491,0.4
0.574,0.284452,0.4,0.415548,0.4
0.575,0.284396,0.4,0.415604,0.4
0.576,0.284339,0.4,0.415661,0.4
0.577,0.284282,0.4,0.415718,0.4
0.578,0.284225,0.4,0.415775,0.4
0.579,0.284168,0.4,0.415832,0.4
0.58,0.284111,0.4,0.415889,0.4
0.581,0.284054,0.4,0.415946,0.4
0.582,0.283996,0.4,0.416004,0.4
0.583,0.283939,0.4,0.416061,0.4
0.584,0.283881,0.4,0.416119,0.4
0.585,0.283823,0.4,0.416177,0.4
0.586,0.283765,0.4,0.416235,0.4
0.587,0.283707,0.4,0.416293,0.4
0.588,0.283649,0.4,0.416351,0.4
0.589,0.283591,0.4,0.416409,0.4
0.59,0.283533,0.4,0.416467,0.4
0.591,0.283474,0.4,0.416526,0.4
0.592,0.283416,0.4,0.416584,0.4
0.593,0.283357,0.4,0.416643,0.4
0.594,0.283298,0.4,0.416702,0.4
0.595,0.283239,0.4,0.416761,0.4
0.596,0.28318,0.4,0.41682,0.4
0.597,0.283121,0.4,0.416879,0.4
0.598,0.283062,0.4,0.416938,0.4
0.599,0.283002,0.4,0.416998,0.4
0.6,0.282943,0.4,0.417057,0.4
0.601,0.282883,0.4,0.417117,0.4
0.602,0.282823,0.4,0.417177,0.4
0.603,0.282764,0.4,0.417236,0.4
0.604,0.282704,0.4,0.417296,0.4
0.605,0.282643,0.4,0.417357,0.4
0.606,0.282583,0.4,0.417417,0.4
0.607,0.282523,0.4,0.417477,0.4
0.608,0.282462,0.4,0.417538,0.4
0.609,0.282402,0.4,0.417598,0.4
0.61,0.282341,0.4,0.417659,0.4
0.611,0.28228,0.4,0.41772,0.4
0.612,0.282219,0.4,0.417781,0.4
0.613,0.282158,0.4,0.417842,0.4
0.614,0.282097,0.4,0.417903,0.4
0.615,0.282036,0.4,0.417964,0.4
0.616,0.281974,0.4,0.418026,0.4
0.617,0.281913,0.4,0.418087,0.4
0.618,0.281851,0.4,0.418149,0.4
0.619,0.28179,0.4,0.41821,0.4
0.62,0.281728,0.4,0.418272,0.4
0.621,0.281666,0.4,0.418334,0.4
0.622,0.281604,0.4,0.418396,0.4
0.623,0.281541,0.4,0.418459,0.4
0.624,0.281479,0.4,0.418521,0.4
0.625,0.281416,0.4,0.418584,0.4
0.626,0.281354,0.4,0.418646,0.4
0.627,0.281291,0.4,0.418709,0.4
0.628,0.281228,0.4,0.418772,0.4
0.629,0.281165,0.4,0.418835,0.4
0.63,0.281102,0.4,0.418898,0.4
0.631,0.281039,0.4,0.418961,0.4
0.632,0.280976,0.4,0.419024,0.4
0.633,0.280912,0.4,0.419088,0.4
0.634,0.280849,0.4,0.419151,0.4
