x,y
0,0
0,0
time,x,y,x,y
0.07,-0.0627947,0,0.0627947,0
0.071,-0.0636956,0,0.0636956,0
0.072,-0.0645963,0,0.0645963,0
0.073,-0.0654969,0,0.0654969,0
0.074,-0.0663974,0,0.0663974,0
0.075,-0.0672978,0,0.0672978,0
0.076,-0.068198,0,0.068198,0
0.077,-0.0690981,0,0.0690981,0
0.078,-0.0699981,0,0.0699981,0
0.079,-0.070898,0,0.070898,0
0.08,-0.0717978,0,0.0717978,0
0.081,-0.0726974,0,0.0726974,0
0.082,-0.0735969,0,0.0735969,0
0.083,-0.0744962,0,0.0744962,0
0.084,-0.0753954,0,0.0753954,0
0.085,-0.0762945,0,0.0762945,0
0.086,-0.0771935,0,0.0771935,0
0.087,-0.0780923,0,0.0780923,0
0.088,-0.078991,0,0.078991,0
0.089,-0.0798895,0,0.0798895,0
0.09,-0.0807879,0,0.0807879,0
0.091,-0.0816861,0,0.0816861,0
0.092,-0.0825842,0,0.0825842,0
0.093,-0.0834821,0,0.0834821,0
0.094,-0.0843799,0,0.0843799,0
0.095,-0.0852776,0,0.0852776,0
0.096,-0.0861751,0,0.0861751,0
0.097,-0.0870724,0,0.0870724,0
0.098,-0.0879696,0,0.0879696,0
0.099,-0.0888666,0,0.0888666,0
0.1,-0.0897635,0,0.0897635,0
0.101,-0.0906602,0,0.0906602,0
0.102,-0.0915567,0,0.0915567,0
0.103,-0.0924531,0,0.0924531,0
0.104,-0.0933493,0,0.0933493,0
0.105,-0.0942453,0,0.0942453,0
0.106,-0.0951412,0,0.0951412,0
0.107,-0.0960369,0,0.0960369,0
0.108,-0.0969324,0,0.0969324,0
0.109,-0.0978278,0,0.0978278,0
0.11,-0.0987229,0,0.0987229,0
0.111,-0.0996179,0,0.0996179,0
0.112,-0.100513,0,0.100513,0
0.113,-0.101407,0,0.101407,0
0.114,-0.102302,0,0.102302,0
0.115,-0.103196,0,0.103196,0
0.116,-0.10409,0,0.10409,0
0.117,-0.104984,0,0.104984,0
0.118,-0.105878,0,0.105878,0
0.119,-0.106771,0,0.106771,0
0.12,-0.107665,0,0.107665,0
0.121,-0.108558,0,0.108558,0
0.122,-0.109451,0,0.109451,0
0.123,-0.110344,0,0.110344,0
0.124,-0.111236,0,0.111236,0
0.125,-0.112129,0,0.112129,0
0.126,-0.113021,0,0.113021,0
0.127,-0.113913,0,0.113913,0
0.128,-0.114804,0,0.114804,0
0.129,-0.115696,0,0.115696,0
0.13,-0.116587,0,0.116587,0
0.131,-0.117478,0,0.117478,0
0.132,-0.118369,0,0.118369,0
0.133,-0.11926,0,0.11926,0
0.134,-0.120151,0,0.120151,0
0.135,-0.121041,0,0.121041,0
0.136,-0.121931,0,0.121931,0
0.137,-0.122821,0,0.122821,0
0.138,-0.123711,0,0.123711,0
0.139,-0.1246,0,0.1246,0
0.14,-0.125489,0,0.125489,0
0.141,-0.126378,0,0.126378,0
0.142,-0.127267,0,0.127267,0
0.143,-0.128155,0,0.128155,0
0.144,-0.129044,0,0.129044,0
0.145,-0.129932,0,0.129932,0
0.146,-0.13082,0,0.13082,0
0.147,-0.131707,0,0.131707,0
0.148,-0.132595,0,0.132595,0
0.149,-0.133482,0,0.133482,0
0.15,-0.134369,0,0.134369,0
0.151,-0.135255,0,0.135255,0
0.152,-0.136142,0,0.136142,0
0.153,-0.137028,0,0.137028,0
0.154,-0.137914,0,0.137914,0
0.155,-0.1388,0,0.1388,0
0.156,-0.139685,0,0.139685,0
0.157,-0.14057,0,0.14057,0
0.158,-0.141455,0,0.141455,0
0.159,-0.14234,0,0.14234,0
0.16,-0.143224,0,0.143224,0
0.161,-0.144108,0,0.144108,0
0.162,-0.144992,0,0.144992,0
0.163,-0.145876,0,0.145876,0
0.164,-0.14676,0,0.14676,0
0.165,-0.147643,0,0.147643,0
0.166,-0.148526,0,0.148526,0
0.167,-0.149408,0,0.149408,0
0.168,-0.150291,0,0.150291,0
0.169,-0.151173,0,0.151173,0
0.17,-0.152055,0,0.152055,0
0.171,-0.152936,0,0.152936,0
0.172,-0.153818,0,0.153818,0
0.173,-0.154699,0,0.154699,0
0.174,-0.155579,0,0.155579,0
0.175,-0.15646,0,0.15646,0
0.176,-0.15734,0,0.15734,0
0.177,-0.15822,0,0.15822,0
0.178,-0.1591,0,0.1591,0
0.179,-0.159979,0,0.159979,0
0.18,-0.160858,0,0.160858,0
0.181,-0.161737,0,0.161737,0
0.182,-0.162615,0,0.162615,0
0.183,-0.163494,0,0.163494,0
0.184,-0.164372,0,0.164372,0
0.185,-0.165249,0,0.165249,0
0.186,-0.166127,0,0.166127,0
0.187,-0.167004,0,0.167004,0
0.188,-0.167881,0,0.167881,0
0.189,-0.168757,0,0.168757,0
0.19,-0.169633,0,0.169633,0
0.191,-0.170509,0,0.170509,0
0.192,-0.171385,0,0.171385,0
0.193,-0.17226,0,0.17226,0
0.194,-0.173135,0,0.173135,0
0.195,-0.17401,0,0.17401,0
0.196,-0.174884,0,0.174884,0
0.197,-0.175758,0,0.175758,0
0.198,-0.176632,0,0.176632,0
0.199,-0.177506,0,0.177506,0
0.2,-0.178379,0,0.178379,0
0.201,-0.179252,0,0.179252,0
0.202,-0.180124,0,0.180124,0
0.203,-0.180997,0,0.180997,0
0.204,-0.181868,0,0.181868,0
0.205,-0.18274,0,0.18274,0
0.206,-0.183611,0,0.183611,0
0.207,-0.184482,0,0.184482,0
0.208,-0.185353,0,0.185353,0
0.209,-0.186223,0,0.186223,0
0.21,-0.187093,0,0.187093,0
0.211,-0.187963,0,0.187963,0
0.212,-0.188832,0,0.188832,0
0.213,-0.189701,0,0.189701,0
0.214,-0.19057,0,0.19057,0
0.215,-0.191438,0,0.191438,0
0.216,-0.192306,0,0.192306,0
0.217,-0.193174,0,0.193174,0
0.218,-0.194041,0,0.194041,0
0.219,-0.194908,0,0.194908,0
0.22,-0.195775,0,0.195775,0
0.221,-0.196641,0,0.196641,0
0.222,-0.197507,0,0.197507,0
0.223,-0.198373,0,0.198373,0
0.224,-0.199238,0,0.199238,0
0.225,-0.200103,0,0.200103,0
0.226,-0.200968,0,0.200968,0
0.227,-0.201832,0,0.201832,0
0.228,-0.202696,0,0.202696,0
0.229,-0.20356,0,0.20356,0
0.23,-0.204423,0,0.204423,0
0.231,-0.205286,0,0.205286,0
0.232,-0.206148,0,0.206148,0
0.233,-0.207011,0,0.207011,0
0.234,-0.207872,0,0.207872,0
0.235,-0.208734,0,0.208734,0
0.236,-0.209595,0,0.209595,0
0.237,-0.210456,0,0.210456,0
0.238,-0.211316,0,0.211316,0
0.239,-0.212176,0,0.212176,0
0.24,-0.213036,0,0.213036,0
0.241,-0.213895,0,0.213895,0
0.242,-0.214754,0,0.214754,0
0.243,-0.215612,0,0.215612,0
0.244,-0.216471,0,0.216471,0
0.245,-0.217328,0,0.217328,0
0.246,-0.218186,0,0.218186,0
0.247,-0.219043,0,0.219043,0
0.248,-0.219899,0,0.219899,0
0.249,-0.220756,0,0.220756,0
0.25,-0.221612,0,0.221612,0
0.251,-0.222467,0,0.222467,0
0.252,-0.223322,0,0.223322,0
0.253,-0.224177,0,0.224177,0
0.254,-0.225031,0,0.225031,0
0.255,-0.225885,0,0.225885,0
0.256,-0.226739,0,0.226739,0
0.257,-0.227592,0,0.227592,0
0.258,-0.228445,0,0.228445,0
0.259,-0.229298,0,0.229298,0
0.26,-0.23015,0,0.23015,0
0.261,-0.231001,0,0.231001,0
0.262,-0.231853,0,0.231853,0
0.263,-0.232704,0,0.232704,0
0.264,-0.233554,0,0.233554,0
0.265,-0.234404,0,0.234404,0
0.266,-0.235254,0,0.235254,0
0.267,-0.236103,0,0.236103,0
0.268,-0.236952,0,0.236952,0
0.269,-0.2378,0,0.2378,0
0.27,-0.238649,0,0.238649,0
0.271,-0.239496,0,0.239496,0
0.272,-0.240344,0,0.240344,0
0.273,-0.24119,0,0.24119,0
0.274,-0.242037,0,0.242037,0
0.275,-0.242883,0,0.242883,0
0.276,-0.243729,0,0.243729,0
0.277,-0.244574,0,0.244574,0
0.278,-0.245419,0,0.245419,0
0.279,-0.246263,0,0.246263,0
0.28,-0.247107,0,0.247107,0
0.281,-0.247951,0,0.247951,0
0.282,-0.248794,0,0.248794,0
0.283,-0.249636,0,0.249636,0
0.284,-0.250479,0,0.250479,0
0.285,-0.251321,0,0.251321,0
0.286,-0.252162,0,0.252162,0
0.287,-0.253003,0,0.253003,0
0.288,-0.253844,0,0.253844,0
0.289,-0.254684,0,0.254684,0
0.29,-0.255524,0,0.255524,0
0.291,-0.256363,0,0.256363,0
0.292,-0.257202,0,0.257202,0
0.293,-0.25804,0,0.25804,0
0.294,-0.258878,0,0.258878,0
0.295,-0.259716,0,0.259716,0
0.296,-0.260553,0,0.260553,0
0.297,-0.26139,0,0.26139,0
0.298,-0.262226,0,0.262226,0
0.299,-0.263062,0,0.263062,0
0.3,-0.263897,0,0.263897,0
0.301,-0.264732,0,0.264732,0
0.302,-0.265567,0,0.265567,0
0.303,-0.266401,0,0.266401,0
0.304,-0.267235,0,0.267235,0
0.305,-0.268068,0,0.268068,0
0.306,-0.268901,0,0.268901,0
0.307,-0.269733,0,0.269733,0
0.308,-0.270565,0,0.270565,0
0.309,-0.271396,0,0.271396,0
0.31,-0.272227,0,0.272227,0
0.311,-0.273058,0,0.273058,0
0.312,-0.273888,0,0.273888,0
0.313,-0.274717,0,0.274717,0
0.314,-0.275547,0,0.275547,0
0.315,-0.276375,0,0.276375,0
0.316,-0.277203,0,0.277203,0
0.317,-0.278031,0,0.278031,0
0.318,-0.278858,0,0.278858,0
0.319,-0.279685,0,0.279685,0
0.32,-0.280512,0,0.280512,0
0.321,-0.281338,0,0.281338,0
0.322,-0.282163,0,0.282163,0
0.323,-0.282988,0,0.282988,0
0.324,-0.283813,0,0.283813,0
0.325,-0.284637,0,0.284637,0
0.326,-0.28546,0,0.28546,0
0.327,-0.286283,0,0.286283,0
0.328,-0.287106,0,0.287106,0
0.329,-0.287928,0,0.287928,0
0.33,-0.28875,0,0.28875,0
0.331,-0.289571,0,0.289571,0
0.332,-0.290392,0,0.290392,0
0.333,-0.291212,0,0.291212,0
0.334,-0.292032,0,0.292032,0
0.335,-0.292851,0,0.292851,0
0.336,-0.29367,0,0.29367,0
0.337,-0.294488,0,0.294488,0
0.338,-0.295306,0,0.295306,0
0.339,-0.296124,0,0.296124,0
0.34,-0.296941,0,0.296941,0
0.341,-0.297757,0,0.297757,0
0.342,-0.298573,0,0.298573,0
0.343,-0.299388,0,0.299388,0
0.344,-0.300203,0,0.300203,0
0.345,-0.301018,0,0.301018,0
0.346,-0.301832,0,0.301832,0
0.347,-0.302645,0,0.302645,0
0.348,-0.303458,0,0.303458,0
0.349,-0.304271,0,0.304271,0
0.35,-0.305083,0,0.305083,0
0.351,-0.305894,0,0.305894,0
0.352,-0.306705,0,0.306705,0
0.353,-0.307516,0,0.307516,0
0.354,-0.308326,0,0.308326,0
0.355,-0.309135,0,0.309135,0
0.356,-0.309944,0,0.309944,0
0.357,-0.310753,0,0.310753,0
0.358,-0.311561,0,0.311561,0
0.359,-0.312368,0,0.312368,0
0.36,-0.313175,0,0.313175,0
0.361,-0.313982,0,0.313982,0
0.362,-0.314788,0,0.314788,0
0.363,-0.315593,0,0.315593,0
0.364,-0.316398,0,0.316398,0
0.365,-0.317203,0,0.317203,0
0.366,-0.318007,0,0.318007,0
0.367,-0.31881,0,0.31881,0
0.368,-0.319613,0,0.319613,0
0.369,-0.320416,0,0.320416,0
0.37,-0.321218,0,0.321218,0
0.371,-0.322019,0,0.322019,0
0.372,-0.32282,0,0.32282,0
0.373,-0.32362,0,0.32362,0
0.374,-0.32442,0,0.32442,0
0.375,-0.325219,0,0.325219,0
0.376,-0.326018,0,0.326018,0
0.377,-0.326817,0,0.326817,0
0.378,-0.327614,0,0.327614,0
0.379,-0.328412,0,0.328412,0
0.38,-0.329208,0,0.329208,0
0.381,-0.330004,0,0.330004,0
0.382,-0.3308,0,0.3308,0
0.383,-0.331595,0,0.331595,0
0.384,-0.33239,0,0.33239,0
0.385,-0.333184,0,0.333184,0
0.386,-0.333978,0,0.333978,0
0.387,-0.334771,0,0.334771,0
0.388,-0.335563,0,0.335563,0
0.389,-0.336355,0,0.336355,0
0.39,-0.337147,0,0.337147,0
0.391,-0.337937,0,0.337937,0
0.392,-0.338728,0,0.338728,0
0.393,-0.339518,0,0.339518,0
0.394,-0.340307,0,0.340307,0
0.395,-0.341096,0,0.341096,0
0.396,-0.341884,0,0.341884,0
0.397,-0.342672,0,0.342672,0
0.398,-0.343459,0,0.343459,0
0.399,-0.344245,0,0.344245,0
0.4,-0.345031,0,0.345031,0
0.401,-0.345817,0,0.345817,0
0.402,-0.346602,0,0.346602,0
0.403,-0.347386,0,0.347386,0
0.404,-0.34817,0,0.34817,0
0.405,-0.348954,0,0.348954,0
0.406,-0.349736,0,0.349736,0
0.407,-0.350519,0,0.350519,0
0.408,-0.3513,0,0.3513,0
0.409,-0.352081,0,0.352081,0
0.41,-0.352862,0,0.352862,0
0.411,-0.353642,0,0.353642,0
0.412,-0.354422,0,0.354422,0
0.413,-0.355201,0,0.355201,0
0.414,-0.355979,0,0.355979,0
0.415,-0.356757,0,0.356757,0
0.416,-0.357534,0,0.357534,0
0.417,-0.358311,0,0.358311,0
0.418,-0.359087,0,0.359087,0
0.419,-0.359863,0,0.359863,0
0.42,-0.360638,0,0.360638,0
0.421,-0.361412,0,0.361412,0
0.422,-0.362186,0,0.362186,0
0.423,-0.362959,0,0.362959,0
0.424,-0.363732,0,0.363732,0
0.425,-0.364505,0,0.364505,0
0.426,-0.365276,0,0.365276,0
0.427,-0.366047,0,0.366047,0
0.428,-0.366818,0,0.366818,0
0.429,-0.367588,0,0.367588,0
0.43,-0.368357,0,0.368357,0
0.431,-0.369126,0,0.369126,0
0.432,-0.369895,0,0.369895,0
0.433,-0.370662,0,0.370662,0
0.434,-0.371429,0,0.371429,0
0.435,-0.372196,0,0.372196,0
0.436,-0.372962,0,0.372962,0
0.437,-0.373727,0,0.373727,0
0.438,-0.374492,0,0.374492,0
0.439,-0.375257,0,0.375257,0
0.44,-0.37602,0,0.37602,0
0.441,-0.376784,0,0.376784,0
0.442,-0.377546,0,0.377546,0
0.443,-0.378308,0,0.378308,0
0.444,-0.37907,0,0.37907,0
0.445,-0.37983,0,0.37983,0
0.446,-0.380591,0,0.380591,0
0.447,-0.38135,0,0.38135,0
0.448,-0.38211,0,0.38211,0
0.449,-0.382868,0,0.382868,0
0.45,-0.383626,0,0.383626,0
0.451,-0.384383,0,0.384383,0
0.452,-0.38514,0,0.38514,0
0.453,-0.385896,0,0.385896,0
0.454,-0.386652,0,0.386652,0
0.455,-0.387407,0,0.387407,0
0.456,-0.388162,0,0.388162,0
0.457,-0.388915,0,0.388915,0
0.458,-0.389669,0,0.389669,0
0.459,-0.390421,0,0.390421,0
0.46,-0.391174,0,0.391174,0
0.461,-0.391925,0,0.391925,0
0.462,-0.392676,0,0.392676,0
0.463,-0.393426,0,0.393426,0
0.464,-0.394176,0,0.394176,0
0.465,-0.394925,0,0.394925,0
0.466,-0.395674,0,0.395674,0
0.467,-0.396422,0,0.396422,0
0.468,-0.397169,0,0.397169,0
0.469,-0.397916,0,0.397916,0
0.47,-0.398662,0,0.398662,0
0.471,-0.399408,0,0.399408,0
0.472,-0.400153,0,0.400153,0
0.473,-0.400897,0,0.400897,0
0.474,-0.401641,0,0.401641,0
0.475,-0.402384,0,0.402384,0
0.476,-0.403127,0,0.403127,0
0.477,-0.403869,0,0.403869,0
0.478,-0.40461,0,0.40461,0
0.479,-0.405351,0,0.405351,0
0.48,-0.406091,0,0.406091,0
0.481,-0.406831,0,0.406831,0
0.482,-0.40757,0,0.40757,0
0.483,-0.408309,0,0.408309,0
0.484,-0.409046,0,0.409046,0
0.485,-0.409784,0,0.409784,0
0.486,-0.41052,0,0.41052,0
0.487,-0.411256,0,0.411256,0
0.488,-0.411992,0,0.411992,0
0.489,-0.412726,0,0.412726,0
0.49,-0.413461,0,0.413461,0
0.491,-0.414194,0,0.414194,0
0.492,-0.414927,0,0.414927,0
0.493,-0.415659,0,0.415659,0
0.494,-0.416391,0,0.416391,0
0.495,-0.417122,0,0.417122,0
0.496,-0.417853,0,0.417853,0
0.497,-0.418583,0,0.418583,0
0.498,-0.419312,0,0.419312,0
0.499,-0.420041,0,0.420041,0
0.5,-0.420769,0,0.420769,0
0.501,-0.421496,0,0.421496,0
0.502,-0.422223,0,0.422223,0
0.503,-0.42295,0,0.42295,0
0.504,-0.423675,0,0.423675,0
0.505,-0.4244,0,0.4244,0
0.506,-0.425125,0,0.425125,0
0.507,-0.425848,0,0.425848,0
0.508,-0.426572,0,0.426572,0
0.509,-0.427294,0,0.427294,0
0.51,-0.428016,0,0.428016,0
0.511,-0.428738,0,0.428738,0
0.512,-0.429458,0,0.429458,0
0.513,-0.430178,0,0.430178,0
0.514,-0.430898,0,0.430898,0
0.515,-0.431617,0,0.431617,0
0.516,-0.432335,0,0.432335,0
0.517,-0.433053,0,0.433053,0
0.518,-0.433769,0,0.433769,0
0.519,-0.434486,0,0.434486,0
0.52,-0.435202,0,0.435202,0
0.521,-0.435917,0,0.435917,0
0.522,-0.436631,0,0.436631,0
0.523,-0.437345,0,0.437345,0
0.524,-0.438058,0,0.438058,0
0.525,-0.438771,0,0.438771,0
0.526,-0.439483,0,0.439483,0
0.527,-0.440194,0,0.440194,0
0.528,-0.440905,0,0.440905,0
0.529,-0.441615,0,0.441615,0
0.53,-0.442325,0,0.442325,0
0.531,-0.443034,0,0.443034,0
0.532,-0.443742,0,0.443742,0
0.533,-0.44445,0,0.44445,0
0.534,-0.445156,0,0.445156,0
0.535,-0.445863,0,0.445863,0
0.536,-0.446569,0,0.446569,0
0.537,-0.447274,0,0.447274,0
0.538,-0.447978,0,0.447978,0
0.539,-0.448682,0,0.448682,0
0.54,-0.449385,0,0.449385,0
0.541,-0.450088,0,0.450088,0
0.542,-0.45079,0,0.45079,0
0.543,-0.451491,0,0.451491,0
0.544,-0.452192,0,0.452192,0
0.545,-0.452892,0,0.452892,0
0.546,-0.453591,0,0.453591,0
0.547,-0.45429,0,0.45429,0
0.548,-0.454988,0,0.454988,0
0.549,-0.455686,0,0.455686,0
0.55,-0.456382,0,0.456382,0
0.551,-0.457079,0,0.457079,0
0.552,-0.457774,0,0.457774,0
0.553,-0.458469,0,0.458469,0
0.554,-0.459164,0,0.459164,0
0.555,-0.459857,0,0.459857,0
0.556,-0.46055,0,0.46055,0
0.557,-0.461243,0,0.461243,0
0.558,-0.461934,0,0.461934,0
0.559,-0.462626,0,0.462626,0
0.56,-0.463316,0,0.463316,0
0.561,-0.464006,0,0.464006,0
0.562,-0.464695,0,0.464695,0
0.563,-0.465384,0,0.465384,0
0.564,-0.466072,0,0.466072,0
0.565,-0.466072,0,0.466072,0
0.566,-0.465384,0,0.465384,0
0.567,-0.464695,0,0.464695,0
0.568,-0.464006,0,0.464006,0
0.569,-0.463316,0,0.463316,0
0.57,-0.462626,0,0.462626,0
0.571,-0.461935,0,0.461935,0
0.572,-0.461243,0,0.461243,0
0.573,-0.46055,0,0.46055,0
0.574,-0.459857,0,0.459857,0
0.575,-0.459164,0,0.459164,0
0.576,-0.458469,0,0.458469,0
0.577,-0.457774,0,0.457774,0
0.578,-0.457079,0,0.457079,0
0.579,-0.456383,0,0.456383,0
0.58,-0.455686,0,0.455686,0
0.581,-0.454988,0,0.454988,0
0.582,-0.45429,0,0.45429,0
0.583,-0.453591,0,0.453591,0
0.584,-0.452892,0,0.452892,0
0.585,-0.452192,0,0.452192,0
0.586,-0.451491,0,0.451491,0
0.587,-0.45079,0,0.45079,0
0.588,-0.450088,0,0.450088,0
0.589,-0.449385,0,0.449385,0
0.59,-0.448682,0,0.448682,0
0.591,-0.447978,0,0.447978,0
0.592,-0.447274,0,0.447274,0
0.593,-0.446569,0,0.446569,0
0.594,-0.445863,0,0.445863,0
0.595,-0.445157,0,0.445157,0
0.596,-0.44445,0,0.44445,0
0.597,-0.443742,0,0.443742,0
0.598,-0.443034,0,0.443034,0
0.599,-0.442325,0,0.442325,0
0.6,-0.441616,0,0.441616,0
0.601,-0.440905,0,0.440905,0
0.602,-0.440195,0,0.440195,0
0.603,-0.439483,0,0.439483,0
0.604,-0.438771,0,0.438771,0
0.605,-0.438059,0,0.438059,0
0.606,-0.437346,0,0.437346,0
0.607,-0.436632,0,0.436632,0
0.608,-0.435917,0,0.435917,0
0.609,-0.435202,0,0.435202,0
0.61,-0.434486,0,0.434486,0
0.611,-0.43377,0,0.43377,0
0.612,-0.433053,0,0.433053,0
0.613,-0.432335,0,0.432335,0
0.614,-0.431617,0,0.431617,0
0.615,-0.430898,0,0.430898,0
0.616,-0.430179,0,0.430179,0
0.617,-0.429459,0,0.429459,0
0.618,-0.428738,0,0.428738,0
0.619,-0.428017,0,0.428017,0
0.62,-0.427295,0,0.427295,0
0.621,-0.426572,0,0.426572,0
0.622,-0.425849,0,0.425849,0
0.623,-0.425125,0,0.425125,0
0.624,-0.424401,0,0.424401,0
0.625,-0.423676,0,0.423676,0
0.626,-0.42295,0,0.42295,0
0.627,-0.422224,0,0.422224,0
0.628,-0.421497,0,0.421497,0
0.629,-0.42077,0,0.42077,0
0.63,-0.420042,0,0.420042,0
0.631,-0.419313,0,0.419313,0
0.632,-0.418584,0,0.418584,0
0.633,-0.417854,0,0.417854,0
0.634,-0.417123,0,0.417123,0
0.635,-0.416392,0,0.416392,0
0.636,-0.41566,0,0.41566,0
0.637,-0.414928,0,0.414928,0
0.638,-0.414195,0,0.414195,0
0.639,-0.413461,0,0.413461,0
0.64,-0.412727,0,0.412727,0
0.641,-0.411992,0,0.411992,0
0.642,-0.411257,0,0.411257,0
0.643,-0.410521,0,0.410521,0
0.644,-0.409784,0,0.409784,0
0.645,-0.409047,0,0.409047,0
0.646,-0.408309,0,0.408309,0
0.647,-0.407571,0,0.407571,0
0.648,-0.406832,0,0.406832,0
0.649,-0.406092,0,0.406092,0
0.65,-0.405352,0,0.405352,0
0.651,-0.404611,0,0.404611,0
0.652,-0.40387,0,0.40387,0
0.653,-0.403128,0,0.403128,0
0.654,-0.402385,0,0.402385,0
0.655,-0.401642,0,0.401642,0
0.656,-0.400898,0,0.400898,0
0.657,-0.400154,0,0.400154,0
0.658,-0.399409,0,0.399409,0
0.659,-0.398663,0,0.398663,0
0.66,-0.397917,0,0.397917,0
0.661,-0.39717,0,0.39717,0
0.662,-0.396423,0,0.396423,0
0.663,-0.395675,0,0.395675,0
0.664,-0.394926,0,0.394926,0
0.665,-0.394177,0,0.394177,0
0.666,-0.393427,0,0.393427,0
0.667,-0.392677,0,0.392677,0
0.668,-0.391926,0,0.391926,0
0.669,-0.391175,0,0.391175,0
0.67,-0.390422,0,0.390422,0
0.671,-0.38967,0,0.38967,0
0.672,-0.388916,0,0.388916,0
0.673,-0.388163,0,0.388163,0
0.674,-0.387408,0,0.387408,0
0.675,-0.386653,0,0.386653,0
0.676,-0.385898,0,0.385898,0
0.677,-0.385141,0,0.385141,0
0.678,-0.384385,0,0.384385,0
0.679,-0.383627,0,0.383627,0
0.68,-0.382869,0,0.382869,0
0.681,-0.382111,0,0.382111,0
0.682,-0.381352,0,0.381352,0
0.683,-0.380592,0,0.380592,0
0.684,-0.379832,0,0.379832,0
0.685,-0.379071,0,0.379071,0
0.686,-0.378309,0,0.378309,0
0.687,-0.377547,0,0.377547,0
0.688,-0.376785,0,0.376785,0
0.689,-0.376022,0,0.376022,0
0.69,-0.375258,0,0.375258,0
0.691,-0.374494,0,0.374494,0
0.692,-0.373729,0,0.373729,0
0.693,-0.372963,0,0.372963,0
0.694,-0.372197,0,0.372197,0
0.695,-0.371431,0,0.371431,0
0.696,-0.370664,0,0.370664,0
0.697,-0.369896,0,0.369896,0
0.698,-0.369128,0,0.369128,0
0.699,-0.368359,0,0.368359,0
0.7,-0.367589,0,0.367589,0
0.701,-0.366819,0,0.366819,0
0.702,-0.366049,0,0.366049,0
0.703,-0.365278,0,0.365278,0
0.704,-0.364506,0,0.364506,0
0.705,-0.363734,0,0.363734,0
0.706,-0.362961,0,0.362961,0
0.707,-0.362188,0,0.362188,0
0.708,-0.361414,0,0.361414,0
0.709,-0.360639,0,0.360639,0
0.71,-0.359864,0,0.359864,0
0.711,-0.359088,0,0.359088,0
0.712,-0.358312,0,0.358312,0
0.713,-0.357536,0,0.357536,0
0.714,-0.356758,0,0.356758,0
0.715,-0.35598,0,0.35598,0
0.716,-0.355202,0,0.355202,0
0.717,-0.354423,0,0.354423,0
0.718,-0.353644,0,0.353644,0
0.719,-0.352864,0,0.352864,0
0.72,-0.352083,0,0.352083,0
0.721,-0.351302,0,0.351302,0
0.722,-0.35052,0,0.35052,0
