x,y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
time,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,6.27442,-0.0455127,21.3221,2.79863,-7.70281,-2.55668,6.90708,13.6538,2.99265,16.7673,-8.26986,-11.8895,-10.1871,6.21453,-4.63128,-18.8955,-22.1476,9.65695,13.3821,3.6339,-0.16074,-11.844,2.22101,-7.49394
0.002,6.27437,-0.0455445,21.3221,2.79875,-7.70288,-2.55666,6.90724,13.6538,2.99269,16.7676,-8.26996,-11.8895,-10.1872,6.21457,-4.63143,-18.8956,-22.1478,9.65677,13.3823,3.63375,-0.160552,-11.844,2.22109,-7.49394
0.003,6.27426,-0.0456082,21.3223,2.79898,-7.70303,-2.55662,6.90757,13.654,2.99277,16.768,-8.27017,-11.8896,-10.1875,6.21465,-4.63174,-18.8957,-22.1481,9.65641,13.3825,3.63344,-0.160176,-11.844,2.22124,-7.49393
0.004,6.2741,-0.0457038,21.3225,2.79932,-7.70325,-2.55655,6.90805,13.6542,2.9929,16.7687,-8.27048,-11.8896,-10.1879,6.21476,-4.6322,-18.8959,-22.1485,9.65588,13.3829,3.63298,-0.159612,-11.8441,2.22146,-7.49393
0.005,6.27389,-0.0458311,21.3229,2.79978,-7.70355,-2.55646,6.9087,13.6544,2.99307,16.7696,-8.2709,-11.8897,-10.1885,6.21491,-4.63282,-18.8961,-22.1491,9.65516,13.3834,3.63238,-0.15886,-11.8442,2.22176,-7.49393
0.006,6.27362,-0.0459904,21.3233,2.80035,-7.70392,-2.55635,6.90951,13.6548,2.99328,16.7707,-8.27142,-11.8898,-10.1892,6.21509,-4.63359,-18.8964,-22.1498,9.65426,13.3841,3.63161,-0.15792,-11.8443,2.22214,-7.49393
0.007,6.2733,-0.0461814,21.3237,2.80103,-7.70437,-2.55622,6.91048,13.6552,2.99354,16.772,-8.27205,-11.89,-10.1901,6.21532,-4.63451,-18.8967,-22.1506,9.65319,13.3848,3.6307,-0.156792,-11.8444,2.22259,-7.49393
0.008,6.27292,-0.0464042,21.3243,2.80183,-7.70489,-2.55606,6.91161,13.6556,2.99384,16.7736,-8.27278,-11.8901,-10.1911,6.21558,-4.63558,-18.8971,-22.1516,9.65194,13.3857,3.62964,-0.155476,-11.8446,2.22312,-7.49392
0.009,6.27249,-0.0466588,21.3249,2.80274,-7.70548,-2.55588,6.9129,13.6561,2.99417,16.7753,-8.27361,-11.8903,-10.1923,6.21588,-4.63681,-18.8975,-22.1528,9.65051,13.3868,3.62842,-0.153972,-11.8447,2.22372,-7.49392
0.01,6.27201,-0.0469451,21.3257,2.80377,-7.70615,-2.55568,6.91436,13.6567,2.99456,16.7773,-8.27455,-11.8905,-10.1936,6.21621,-4.6382,-18.898,-22.1541,9.6489,13.3879,3.62705,-0.152281,-11.8449,2.2244,-7.49392
0.011,6.27148,-0.0472632,21.3265,2.80491,-7.7069,-2.55546,6.91598,13.6574,2.99498,16.7796,-8.2756,-11.8907,-10.1951,6.21658,-4.63974,-18.8986,-22.1555,9.64711,13.3892,3.62553,-0.150402,-11.8452,2.22515,-7.49391
0.012,6.27089,-0.047613,21.3274,2.80617,-7.70772,-2.55521,6.91775,13.6581,2.99544,16.782,-8.27675,-11.8909,-10.1967,6.21699,-4.64143,-18.8992,-22.1571,9.64515,13.3906,3.62385,-0.148335,-11.8454,2.22597,-7.49391
0.013,6.27025,-0.0479944,21.3283,2.80753,-7.70861,-2.55495,6.91969,13.6589,2.99595,16.7846,-8.278,-11.8912,-10.1985,6.21744,-4.64327,-18.8999,-22.1588,9.64301,13.3921,3.62203,-0.14608,-11.8457,2.22688,-7.4939
