lorentzForce,siteDistance,vAve
1.86,-0.80,-0.0500124
1.86,-0.90,-0.0500372
1.86,-1.00,-0.0500318
1.86,0.10,-0.0500172
1.86,0.20,-0.0500574
1.86,0.30,-0.0500001
1.86,0.40,-0.0500157
1.86,0.50,-0.0499989
1.86,0.60,-0.050048
1.86,0.70,-0.049997
1.86,0.80,-0.0500253
1.86,0.90,-0.050054
1.86,1.00,-0.0500595
1.88,-0.00,-0.0500431
1.88,-0.10,-0.0500441
1.88,-0.20,-0.0500504
1.88,-0.30,-0.0500555
1.88,-0.40,-0.0500093
1.88,-0.50,-0.0500169
1.88,-0.60,-0.0500245
1.88,-0.70,-0.0500403
1.88,-0.80,-0.0500513
1.88,-0.90,-0.0500071
1.88,-1.00,0.083319
1.88,0.10,-0.0499988
1.88,0.20,-0.0500363
1.88,0.30,-0.050049
1.88,0.40,-0.0500039
1.88,0.50,-0.0499987
1.88,0.60,-0.0499987
1.88,0.70,-0.0500441
1.88,0.80,-0.050054
1.88,0.90,-0.0500054
1.88,1.00,-0.231625
1.90,-0.00,-0.0500205
1.90,-0.10,-0.0500177
1.90,-0.20,-0.0500214
1.90,-0.30,-0.0500221
1.90,-0.40,-0.0500382
1.90,-0.50,-0.0500318
1.90,-0.60,-0.0500147
1.90,-0.70,-0.0500014
1.90,-0.80,0.0899715
1.90,-0.90,0.216637
1.90,-1.00,0.216649
1.90,0.10,-0.0500426
1.90,0.20,-0.0500157
1.90,0.30,-0.0500319
1.90,0.40,-0.0500608
1.90,0.50,-0.0499979
1.90,0.60,-0.0500166
1.90,0.70,-0.050024
1.90,0.80,-0.127924
1.90,0.90,-0.316686
1.90,1.00,-0.316724
1.92,-0.00,-0.0500632
1.92,-0.10,-0.0500585
1.92,-0.20,-0.0500617
1.92,-0.30,-0.0500558
1.92,-0.40,-0.0499982
1.92,-0.50,-0.0500444
1.92,-0.60,0.0966494
1.92,-0.70,0.216615
1.92,-0.80,0.216645
1.92,-0.90,0.216628
1.92,-1.00,0.216622
1.92,0.10,-0.0500221
1.92,0.20,-0.0499974
1.92,0.30,-0.050017
1.92,0.40,-0.0500504
1.92,0.50,-0.049998
1.92,0.60,-0.134045
1.92,0.70,-0.316699
1.92,0.80,-0.316706
1.92,0.90,-0.316676
1.92,1.00,-0.316892
1.94,-0.00,-0.0500397
1.94,-0.10,-0.050033
1.94,-0.20,-0.0500336
1.94,-0.30,0.106658
1.94,-0.40,0.103297
1.94,-0.50,0.216617
1.94,-0.60,0.216637
1.94,-0.70,0.216658
1.94,-0.80,0.216649
1.94,-0.90,0.216633
1.94,-1.00,0.0831967
1.94,0.10,-0.0500004
1.94,0.20,-0.0500489
1.94,0.30,-0.140247
1.94,0.40,-0.227573
1.94,0.50,-0.316703
1.94,0.60,-0.316728
1.94,0.70,-0.316666
1.94,0.80,-0.316674
1.94,0.90,-0.318167
1.94,1.00,-0.096831
1.96,-0.00,-0.0500123
1.96,-0.10,0.113311
1.96,-0.20,0.216623
1.96,-0.30,0.216655
1.96,-0.40,0.21664
1.96,-0.50,0.216666
1.96,-0.60,0.216609
1.96,-0.70,0.216665
1.96,-0.80,0.356652
1.96,-0.90,0.166706
1.96,-1.00,0.00138172
1.96,0.10,-0.220526
1.96,0.20,-0.316658
1.96,0.30,-0.316708
1.96,0.40,-0.316704
1.96,0.50,-0.316699
1.96,0.60,-0.316692
1.96,0.70,-0.317827
1.96,0.80,-0.326218
1.96,0.90,-0.113393
1.96,1.00,-0.108929
1.98,-0.00,-0.0500102
1.98,-0.10,-0.0500223
1.98,-0.20,-0.0167301
1.98,-0.30,0.0747214
1.98,-0.40,0.101072
1.98,-0.50,0.216662
1.98,-0.60,0.216667
1.98,-0.70,0.212196
1.98,-0.80,0.0895718
1.98,-0.90,0.0473896
1.98,-1.00,0.0100797
1.98,0.10,-0.0500553
1.98,0.20,-0.0500195
1.98,0.30,-0.142356
1.98,0.40,-0.174791
1.98,0.50,-0.272876
1.98,0.60,-0.296511
1.98,0.70,-0.230122
1.98,0.80,-0.12431
1.98,0.90,-0.120724
1.98,1.00,-0.0501992
2.00,-0.00,-0.0499992
2.00,-0.10,-0.0500168
2.00,-0.20,0.0725843
2.00,-0.30,0.0944393
2.00,-0.40,0.0982616
2.00,-0.50,0.0965317
2.00,-0.60,0.0915452
2.00,-0.70,0.0769986
2.00,-0.80,0.000284671
2.00,-0.90,0.020488
2.00,-1.00,0.0767502
2.00,0.10,-0.0500525
2.00,0.20,-0.050474
2.00,0.30,-0.0519495
2.00,0.40,-0.11894
2.00,0.50,-0.133538
2.00,0.60,-0.13138
2.00,0.70,-0.123717
2.00,0.80,-0.113822
2.00,0.90,-0.0504327
2.00,1.00,-0.0586702
2.02,-0.00,-0.0500258
2.02,-0.10,-0.0500119
2.02,-0.20,-0.0500337
2.02,-0.30,-0.0453838
2.02,-0.40,-0.0419968
2.02,-0.50,-0.0410955
2.02,-0.60,-0.0450638
2.02,-0.70,0.00508804
2.02,-0.80,-0.0235198
2.02,-0.90,0.0734979
2.02,-1.00,0.0076199
2.02,0.10,-0.0500612
2.02,0.20,-0.0500509
2.02,0.30,-0.0500125
2.02,0.40,-0.05004
2.02,0.50,-0.0500542
2.02,0.60,-0.0500234
2.02,0.70,-0.0502574
2.02,0.80,-0.0516636
2.02,0.90,-0.0519623
2.02,1.00,-0.0536162
2.04,-0.00,-0.0500879
2.04,-0.10,-0.0502185
2.04,-0.20,-0.0500339
2.04,-0.30,-0.0500808
2.04,-0.40,-0.0501233
2.04,-0.50,-0.0502391
2.04,-0.60,-0.0503922
2.04,-0.70,0.00935441
2.04,-0.80,-0.00230893
2.04,-0.90,-0.0408406
2.04,-1.00,-0.0500937
2.04,0.10,-0.0500747
2.04,0.20,-0.0501251
2.04,0.30,-0.050232
2.04,0.40,-0.0503218
2.04,0.50,-0.0500088
2.04,0.60,-0.0500408
2.04,0.70,-0.05003
2.04,0.80,-0.0500324
2.04,0.90,-0.0500009
2.04,1.00,-0.0501245
