x1,y1,r1,x2,y2,r2,x3,y3,r3,x4,y4,r4,x5,y5,r5,x6,y6,r6,
2.5,2.6,1.5,7.5,2.6,1,13.5,2.6,0.5,2.5,7.8,1.5,7.5,7.8,1,13.5,7.8,0.5,
time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
0.023,1.50025,2.59808,7.50025,2.59808,13.5003,2.59808,1.50025,7.79423,7.50025,7.79423,13.5003,7.79423
0.024,1.50027,2.59808,7.50027,2.59808,13.5003,2.59808,1.50027,7.79423,7.50027,7.79423,13.5003,7.79423
0.025,1.5003,2.59808,7.5003,2.59808,13.5003,2.59808,1.5003,7.79423,7.5003,7.79423,13.5003,7.79423
0.026,1.50032,2.59808,7.50032,2.59808,13.5003,2.59808,1.50032,7.79423,7.50032,7.79423,13.5003,7.79423
0.027,1.50035,2.59808,7.50035,2.59808,13.5003,2.59808,1.50035,7.79423,7.50035,7.79423,13.5003,7.79423
0.028,1.50037,2.59808,7.50037,2.59808,13.5004,2.59808,1.50037,7.79423,7.50037,7.79423,13.5004,7.79423
0.029,1.5004,2.59808,7.5004,2.59808,13.5004,2.59808,1.5004,7.79423,7.5004,7.79423,13.5004,7.79423
0.03,1.50043,2.59808,7.50043,2.59808,13.5004,2.59808,1.50043,7.79423,7.50043,7.79423,13.5004,7.79423
0.031,1.50046,2.59808,7.50046,2.59808,13.5005,2.59808,1.50046,7.79423,7.50046,7.79423,13.5005,7.79423
0.032,1.50049,2.59808,7.50049,2.59808,13.5005,2.59808,1.50049,7.79423,7.50049,7.79423,13.5005,7.79423
0.033,1.50052,2.59808,7.50052,2.59808,13.5005,2.59808,1.50052,7.79423,7.50052,7.79423,13.5005,7.79423
0.034,1.50056,2.59808,7.50056,2.59808,13.5006,2.59808,1.50056,7.79423,7.50056,7.79423,13.5006,7.79423
0.035,1.50059,2.59808,7.50059,2.59808,13.5006,2.59808,1.50059,7.79423,7.50059,7.79423,13.5006,7.79423
0.036,1.50062,2.59808,7.50062,2.59808,13.5006,2.59808,1.50062,7.79423,7.50062,7.79423,13.5006,7.79423
0.037,1.50066,2.59808,7.50066,2.59808,13.5007,2.59808,1.50066,7.79423,7.50066,7.79423,13.5007,7.79423
0.038,1.50069,2.59808,7.50069,2.59808,13.5007,2.59808,1.50069,7.79423,7.50069,7.79423,13.5007,7.79423
0.039,1.50073,2.59808,7.50073,2.59808,13.5007,2.59808,1.50073,7.79423,7.50073,7.79423,13.5007,7.79423
0.04,1.50077,2.59808,7.50077,2.59808,13.5008,2.59808,1.50077,7.79423,7.50077,7.79423,13.5008,7.79423
0.041,1.50081,2.59808,7.50081,2.59808,13.5008,2.59808,1.50081,7.79423,7.50081,7.79423,13.5008,7.79423
0.042,1.50085,2.59808,7.50085,2.59808,13.5009,2.59808,1.50085,7.79423,7.50085,7.79423,13.5009,7.79423
0.043,1.50089,2.59808,7.50089,2.59808,13.5009,2.59808,1.50089,7.79423,7.50089,7.79423,13.5009,7.79423
0.044,1.50093,2.59808,7.50093,2.59808,13.5009,2.59808,1.50093,7.79423,7.50093,7.79423,13.5009,7.79423
0.045,1.50098,2.59808,7.50098,2.59808,13.501,2.59808,1.50098,7.79423,7.50098,7.79423,13.501,7.79423
0.046,1.50102,2.59808,7.50102,2.59808,13.501,2.59808,1.50102,7.79423,7.50102,7.79423,13.501,7.79423
0.047,1.50107,2.59808,7.50107,2.59808,13.5011,2.59808,1.50107,7.79423,7.50107,7.79423,13.5011,7.79423
0.048,1.50111,2.59808,7.50111,2.59808,13.5011,2.59808,1.50111,7.79423,7.50111,7.79423,13.5011,7.79423
0.049,1.50116,2.59808,7.50116,2.59808,13.5012,2.59808,1.50116,7.79423,7.50116,7.79423,13.5012,7.79423
0.05,1.50121,2.59808,7.50121,2.59808,13.5012,2.59808,1.50121,7.79423,7.50121,7.79423,13.5012,7.79423
0.051,1.50126,2.59808,7.50126,2.59808,13.5013,2.59808,1.50126,7.79423,7.50126,7.79423,13.5013,7.79423
0.052,1.5013,2.59808,7.5013,2.59808,13.5013,2.59808,1.5013,7.79423,7.5013,7.79423,13.5013,7.79423
0.053,1.50136,2.59808,7.50136,2.59808,13.5014,2.59808,1.50136,7.79423,7.50136,7.79423,13.5014,7.79423
0.054,1.50141,2.59808,7.50141,2.59808,13.5014,2.59808,1.50141,7.79423,7.50141,7.79423,13.5014,7.79423
0.055,1.50146,2.59808,7.50146,2.59808,13.5015,2.59808,1.50146,7.79423,7.50146,7.79423,13.5015,7.79423
0.056,1.50151,2.59808,7.50151,2.59808,13.5015,2.59808,1.50151,7.79423,7.50151,7.79423,13.5015,7.79423
0.057,1.50157,2.59808,7.50157,2.59808,13.5016,2.59808,1.50157,7.79423,7.50157,7.79423,13.5016,7.79423
0.058,1.50162,2.59808,7.50162,2.59808,13.5016,2.59808,1.50162,7.79423,7.50162,7.79423,13.5016,7.79423
0.059,1.50168,2.59808,7.50168,2.59808,13.5017,2.59808,1.50168,7.79423,7.50168,7.79423,13.5017,7.79423
0.06,1.50174,2.59808,7.50174,2.59808,13.5017,2.59808,1.50174,7.79423,7.50174,7.79423,13.5017,7.79423
0.061,1.5018,2.59808,7.5018,2.59808,13.5018,2.59808,1.5018,7.79423,7.5018,7.79423,13.5018,7.79423
0.062,1.50185,2.59808,7.50185,2.59808,13.5019,2.59808,1.50185,7.79423,7.50185,7.79423,13.5019,7.79423
0.063,1.50191,2.59808,7.50191,2.59808,13.5019,2.59808,1.50191,7.79423,7.50191,7.79423,13.5019,7.79423
0.064,1.50198,2.59808,7.50198,2.59808,13.502,2.59808,1.50198,7.79423,7.50198,7.79423,13.502,7.79423
0.065,1.50204,2.59808,7.50204,2.59808,13.502,2.59808,1.50204,7.79423,7.50204,7.79423,13.502,7.79423
0.066,1.5021,2.59808,7.5021,2.59808,13.5021,2.59808,1.5021,7.79423,7.5021,7.79423,13.5021,7.79423
0.067,1.50216,2.59808,7.50216,2.59808,13.5022,2.59808,1.50216,7.79423,7.50216,7.79423,13.5022,7.79423
0.068,1.50223,2.59808,7.50223,2.59808,13.5022,2.59808,1.50223,7.79423,7.50223,7.79423,13.5022,7.79423
0.069,1.5023,2.59808,7.5023,2.59808,13.5023,2.59808,1.5023,7.79423,7.5023,7.79423,13.5023,7.79423
0.07,1.50236,2.59808,7.50236,2.59808,13.5024,2.59808,1.50236,7.79423,7.50236,7.79423,13.5024,7.79423
0.071,1.50243,2.59808,7.50243,2.59808,13.5024,2.59808,1.50243,7.79423,7.50243,7.79423,13.5024,7.79423
0.072,1.5025,2.59808,7.5025,2.59808,13.5025,2.59808,1.5025,7.79423,7.5025,7.79423,13.5025,7.79423
0.073,1.50257,2.59808,7.50257,2.59808,13.5026,2.59808,1.50257,7.79423,7.50257,7.79423,13.5026,7.79423
0.074,1.50264,2.59808,7.50264,2.59808,13.5026,2.59808,1.50264,7.79423,7.50264,7.79423,13.5026,7.79423
0.075,1.50271,2.59808,7.50271,2.59808,13.5027,2.59808,1.50271,7.79423,7.50271,7.79423,13.5027,7.79423
0.076,1.50278,2.59808,7.50278,2.59808,13.5028,2.59808,1.50278,7.79423,7.50278,7.79423,13.5028,7.79423
0.077,1.50286,2.59808,7.50286,2.59808,13.5029,2.59808,1.50286,7.79423,7.50286,7.79423,13.5029,7.79423
0.078,1.50293,2.59808,7.50293,2.59808,13.5029,2.59808,1.50293,7.79423,7.50293,7.79423,13.5029,7.79423
0.079,1.503,2.59808,7.503,2.59808,13.503,2.59808,1.503,7.79423,7.503,7.79423,13.503,7.79423
0.08,1.50308,2.59808,7.50308,2.59808,13.5031,2.59808,1.50308,7.79423,7.50308,7.79423,13.5031,7.79423
0.081,1.50316,2.59808,7.50316,2.59808,13.5032,2.59808,1.50316,7.79423,7.50316,7.79423,13.5032,7.79423
0.082,1.50324,2.59808,7.50324,2.59808,13.5032,2.59808,1.50324,7.79423,7.50324,7.79423,13.5032,7.79423
0.083,1.50331,2.59808,7.50331,2.59808,13.5033,2.59808,1.50331,7.79423,7.50331,7.79423,13.5033,7.79423
0.084,1.50339,2.59808,7.50339,2.59808,13.5034,2.59808,1.50339,7.79423,7.50339,7.79423,13.5034,7.79423
0.085,1.50347,2.59808,7.50347,2.59808,13.5035,2.59808,1.50347,7.79423,7.50347,7.79423,13.5035,7.79423
0.086,1.50356,2.59808,7.50356,2.59808,13.5036,2.59808,1.50356,7.79423,7.50356,7.79423,13.5036,7.79423
0.087,1.50364,2.59808,7.50364,2.59808,13.5036,2.59808,1.50364,7.79423,7.50364,7.79423,13.5036,7.79423
0.088,1.50372,2.59808,7.50372,2.59808,13.5037,2.59808,1.50372,7.79423,7.50372,7.79423,13.5037,7.79423
0.089,1.50381,2.59808,7.50381,2.59808,13.5038,2.59808,1.50381,7.79423,7.50381,7.79423,13.5038,7.79423
0.09,1.50389,2.59808,7.50389,2.59808,13.5039,2.59808,1.50389,7.79423,7.50389,7.79423,13.5039,7.79423
0.091,1.50398,2.59808,7.50398,2.59808,13.504,2.59808,1.50398,7.79423,7.50398,7.79423,13.504,7.79423
0.092,1.50407,2.59808,7.50407,2.59808,13.5041,2.59808,1.50407,7.79423,7.50407,7.79423,13.5041,7.79423
0.093,1.50415,2.59808,7.50415,2.59808,13.5042,2.59808,1.50415,7.79423,7.50415,7.79423,13.5042,7.79423
0.094,1.50424,2.59808,7.50424,2.59808,13.5042,2.59808,1.50424,7.79423,7.50424,7.79423,13.5042,7.79423
0.095,1.50433,2.59808,7.50433,2.59808,13.5043,2.59808,1.50433,7.79423,7.50433,7.79423,13.5043,7.79423
0.096,1.50442,2.59808,7.50442,2.59808,13.5044,2.59808,1.50442,7.79423,7.50442,7.79423,13.5044,7.79423
0.097,1.50451,2.59808,7.50451,2.59808,13.5045,2.59808,1.50451,7.79423,7.50451,7.79423,13.5045,7.79423
0.098,1.50461,2.59808,7.50461,2.59808,13.5046,2.59808,1.50461,7.79423,7.50461,7.79423,13.5046,7.79423
0.099,1.5047,2.59808,7.5047,2.59808,13.5047,2.59808,1.5047,7.79423,7.5047,7.79423,13.5047,7.79423
0.1,1.50479,2.59808,7.50479,2.59808,13.5048,2.59808,1.50479,7.79423,7.50479,7.79423,13.5048,7.79423
0.101,1.50489,2.59808,7.50489,2.59808,13.5049,2.59808,1.50489,7.79423,7.50489,7.79423,13.5049,7.79423
0.102,1.50499,2.59808,7.50499,2.59808,13.505,2.59808,1.50499,7.79423,7.50499,7.79423,13.505,7.79423
0.103,1.50508,2.59808,7.50508,2.59808,13.5051,2.59808,1.50508,7.79423,7.50508,7.79423,13.5051,7.79423
0.104,1.50518,2.59808,7.50518,2.59808,13.5052,2.59808,1.50518,7.79423,7.50518,7.79423,13.5052,7.79423
0.105,1.50528,2.59808,7.50528,2.59808,13.5053,2.59808,1.50528,7.79423,7.50528,7.79423,13.5053,7.79423
0.106,1.50538,2.59808,7.50538,2.59808,13.5054,2.59808,1.50538,7.79423,7.50538,7.79423,13.5054,7.79423
0.107,1.50548,2.59808,7.50548,2.59808,13.5055,2.59808,1.50548,7.79423,7.50548,7.79423,13.5055,7.79423
0.108,1.50558,2.59808,7.50558,2.59808,13.5056,2.59808,1.50558,7.79423,7.50558,7.79423,13.5056,7.79423
0.109,1.50568,2.59808,7.50568,2.59808,13.5057,2.59808,1.50568,7.79423,7.50568,7.79423,13.5057,7.79423
0.11,1.50579,2.59808,7.50579,2.59808,13.5058,2.59808,1.50579,7.79423,7.50579,7.79423,13.5058,7.79423
0.111,1.50589,2.59808,7.50589,2.59808,13.5059,2.59808,1.50589,7.79423,7.50589,7.79423,13.5059,7.79423
0.112,1.506,2.59808,7.506,2.59808,13.506,2.59808,1.506,7.79423,7.506,7.79423,13.506,7.79423
0.113,1.5061,2.59808,7.5061,2.59808,13.5061,2.59808,1.5061,7.79423,7.5061,7.79423,13.5061,7.79423
0.114,1.50621,2.59808,7.50621,2.59808,13.5062,2.59808,1.50621,7.79423,7.50621,7.79423,13.5062,7.79423
0.115,1.50632,2.59808,7.50632,2.59808,13.5063,2.59808,1.50632,7.79423,7.50632,7.79423,13.5063,7.79423
0.116,1.50643,2.59808,7.50643,2.59808,13.5064,2.59808,1.50643,7.79423,7.50643,7.79423,13.5064,7.79423
0.117,1.50654,2.59808,7.50654,2.59808,13.5065,2.59808,1.50654,7.79423,7.50654,7.79423,13.5065,7.79423
0.118,1.50665,2.59808,7.50665,2.59808,13.5066,2.59808,1.50665,7.79423,7.50665,7.79423,13.5066,7.79423
0.119,1.50676,2.59808,7.50676,2.59808,13.5068,2.59808,1.50676,7.79423,7.50676,7.79423,13.5068,7.79423
0.12,1.50687,2.59808,7.50687,2.59808,13.5069,2.59808,1.50687,7.79423,7.50687,7.79423,13.5069,7.79423
0.121,1.50698,2.59808,7.50698,2.59808,13.507,2.59808,1.50698,7.79423,7.50698,7.79423,13.507,7.79423
0.122,1.5071,2.59808,7.5071,2.59808,13.5071,2.59808,1.5071,7.79423,7.5071,7.79423,13.5071,7.79423
0.123,1.50721,2.59808,7.50721,2.59808,13.5072,2.59808,1.50721,7.79423,7.50721,7.79423,13.5072,7.79423
0.124,1.50733,2.59808,7.50733,2.59808,13.5073,2.59808,1.50733,7.79423,7.50733,7.79423,13.5073,7.79423
0.125,1.50745,2.59808,7.50745,2.59808,13.5074,2.59808,1.50745,7.79423,7.50745,7.79423,13.5074,7.79423
0.126,1.50756,2.59808,7.50756,2.59808,13.5076,2.59808,1.50756,7.79423,7.50756,7.79423,13.5076,7.79423
0.127,1.50768,2.59808,7.50768,2.59808,13.5077,2.59808,1.50768,7.79423,7.50768,7.79423,13.5077,7.79423
0.128,1.5078,2.59808,7.5078,2.59808,13.5078,2.59808,1.5078,7.79423,7.5078,7.79423,13.5078,7.79423
0.129,1.50792,2.59808,7.50792,2.59808,13.5079,2.59808,1.50792,7.79423,7.50792,7.79423,13.5079,7.79423
0.13,1.50804,2.59808,7.50804,2.59808,13.508,2.59808,1.50804,7.79423,7.50804,7.79423,13.508,7.79423
0.131,1.50816,2.59808,7.50816,2.59808,13.5082,2.59808,1.50816,7.79423,7.50816,7.79423,13.5082,7.79423
0.132,1.50829,2.59808,7.50829,2.59808,13.5083,2.59808,1.50829,7.79423,7.50829,7.79423,13.5083,7.79423
0.133,1.50841,2.59808,7.50841,2.59808,13.5084,2.59808,1.50841,7.79423,7.50841,7.79423,13.5084,7.79423
0.134,1.50854,2.59808,7.50854,2.59808,13.5085,2.59808,1.50854,7.79423,7.50854,7.79423,13.5085,7.79423
0.135,1.50866,2.59808,7.50866,2.59808,13.5087,2.59808,1.50866,7.79423,7.50866,7.79423,13.5087,7.79423
0.136,1.50879,2.59808,7.50879,2.59808,13.5088,2.59808,1.50879,7.79423,7.50879,7.79423,13.5088,7.79423
0.137,1.50891,2.59808,7.50891,2.59808,13.5089,2.59808,1.50891,7.79423,7.50891,7.79423,13.5089,7.79423
0.138,1.50904,2.59808,7.50904,2.59808,13.509,2.59808,1.50904,7.79423,7.50904,7.79423,13.509,7.79423
0.139,1.50917,2.59808,7.50917,2.59808,13.5092,2.59808,1.50917,7.79423,7.50917,7.79423,13.5092,7.79423
0.14,1.5093,2.59808,7.5093,2.59808,13.5093,2.59808,1.5093,7.79423,7.5093,7.79423,13.5093,7.79423
0.141,1.50943,2.59808,7.50943,2.59808,13.5094,2.59808,1.50943,7.79423,7.50943,7.79423,13.5094,7.79423
0.142,1.50956,2.59808,7.50956,2.59808,13.5096,2.59808,1.50956,7.79423,7.50956,7.79423,13.5096,7.79423
0.143,1.5097,2.59808,7.5097,2.59808,13.5097,2.59808,1.5097,7.79423,7.5097,7.79423,13.5097,7.79423
0.144,1.50983,2.59808,7.50983,2.59808,13.5098,2.59808,1.50983,7.79423,7.50983,7.79423,13.5098,7.79423
0.145,1.50996,2.59808,7.50996,2.59808,13.51,2.59808,1.50996,7.79423,7.50996,7.79423,13.51,7.79423
0.146,1.5101,2.59808,7.5101,2.59808,13.5101,2.59808,1.5101,7.79423,7.5101,7.79423,13.5101,7.79423
0.147,1.51024,2.59808,7.51024,2.59808,13.5102,2.59808,1.51024,7.79423,7.51024,7.79423,13.5102,7.79423
0.148,1.51037,2.59808,7.51037,2.59808,13.5104,2.59808,1.51037,7.79423,7.51037,7.79423,13.5104,7.79423
0.149,1.51051,2.59808,7.51051,2.59808,13.5105,2.59808,1.51051,7.79423,7.51051,7.79423,13.5105,7.79423
0.15,1.51065,2.59808,7.51065,2.59808,13.5106,2.59808,1.51065,7.79423,7.51065,7.79423,13.5106,7.79423
0.151,1.51079,2.59808,7.51079,2.59808,13.5108,2.59808,1.51079,7.79423,7.51079,7.79423,13.5108,7.79423
0.152,1.51093,2.59808,7.51093,2.59808,13.5109,2.59808,1.51093,7.79423,7.51093,7.79423,13.5109,7.79423
0.153,1.51107,2.59808,7.51107,2.59808,13.5111,2.59808,1.51107,7.79423,7.51107,7.79423,13.5111,7.79423
0.154,1.51121,2.59808,7.51121,2.59808,13.5112,2.59808,1.51121,7.79423,7.51121,7.79423,13.5112,7.79423
0.155,1.51135,2.59808,7.51135,2.59808,13.5114,2.59808,1.51135,7.79423,7.51135,7.79423,13.5114,7.79423
0.156,1.5115,2.59808,7.5115,2.59808,13.5115,2.59808,1.5115,7.79423,7.5115,7.79423,13.5115,7.79423
0.157,1.51164,2.59808,7.51164,2.59808,13.5116,2.59808,1.51164,7.79423,7.51164,7.79423,13.5116,7.79423
0.158,1.51179,2.59808,7.51179,2.59808,13.5118,2.59808,1.51179,7.79423,7.51179,7.79423,13.5118,7.79423
0.159,1.51193,2.59808,7.51193,2.59808,13.5119,2.59808,1.51193,7.79423,7.51193,7.79423,13.5119,7.79423
0.16,1.51208,2.59808,7.51208,2.59808,13.5121,2.59808,1.51208,7.79423,7.51208,7.79423,13.5121,7.79423
0.161,1.51223,2.59808,7.51223,2.59808,13.5122,2.59808,1.51223,7.79423,7.51223,7.79423,13.5122,7.79423
0.162,1.51238,2.59808,7.51238,2.59808,13.5124,2.59808,1.51238,7.79423,7.51238,7.79423,13.5124,7.79423
0.163,1.51253,2.59808,7.51253,2.59808,13.5125,2.59808,1.51253,7.79423,7.51253,7.79423,13.5125,7.79423
0.164,1.51268,2.59808,7.51268,2.59808,13.5127,2.59808,1.51268,7.79423,7.51268,7.79423,13.5127,7.79423
0.165,1.51283,2.59808,7.51283,2.59808,13.5128,2.59808,1.51283,7.79423,7.51283,7.79423,13.5128,7.79423
0.166,1.51298,2.59808,7.51298,2.59808,13.513,2.59808,1.51298,7.79423,7.51298,7.79423,13.513,7.79423
0.167,1.51314,2.59808,7.51314,2.59808,13.5131,2.59808,1.51314,7.79423,7.51314,7.79423,13.5131,7.79423
0.168,1.51329,2.59808,7.51329,2.59808,13.5133,2.59808,1.51329,7.79423,7.51329,7.79423,13.5133,7.79423
0.169,1.51344,2.59808,7.51344,2.59808,13.5134,2.59808,1.51344,7.79423,7.51344,7.79423,13.5134,7.79423
0.17,1.5136,2.59808,7.5136,2.59808,13.5136,2.59808,1.5136,7.79423,7.5136,7.79423,13.5136,7.79423
0.171,1.51376,2.59808,7.51376,2.59808,13.5138,2.59808,1.51376,7.79423,7.51376,7.79423,13.5138,7.79423
0.172,1.51391,2.59808,7.51391,2.59808,13.5139,2.59808,1.51391,7.79423,7.51391,7.79423,13.5139,7.79423
0.173,1.51407,2.59808,7.51407,2.59808,13.5141,2.59808,1.51407,7.79423,7.51407,7.79423,13.5141,7.79423
0.174,1.51423,2.59808,7.51423,2.59808,13.5142,2.59808,1.51423,7.79423,7.51423,7.79423,13.5142,7.79423
0.175,1.51439,2.59808,7.51439,2.59808,13.5144,2.59808,1.51439,7.79423,7.51439,7.79423,13.5144,7.79423
0.176,1.51455,2.59808,7.51455,2.59808,13.5146,2.59808,1.51455,7.79423,7.51455,7.79423,13.5146,7.79423
0.177,1.51471,2.59808,7.51471,2.59808,13.5147,2.59808,1.51471,7.79423,7.51471,7.79423,13.5147,7.79423
0.178,1.51487,2.59808,7.51487,2.59808,13.5149,2.59808,1.51487,7.79423,7.51487,7.79423,13.5149,7.79423
0.179,1.51504,2.59808,7.51504,2.59808,13.515,2.59808,1.51504,7.79423,7.51504,7.79423,13.515,7.79423
0.18,1.5152,2.59808,7.5152,2.59808,13.5152,2.59808,1.5152,7.79423,7.5152,7.79423,13.5152,7.79423
0.181,1.51537,2.59808,7.51537,2.59808,13.5154,2.59808,1.51537,7.79423,7.51537,7.79423,13.5154,7.79423
0.182,1.51553,2.59808,7.51553,2.59808,13.5155,2.59808,1.51553,7.79423,7.51553,7.79423,13.5155,7.79423
0.183,1.5157,2.59808,7.5157,2.59808,13.5157,2.59808,1.5157,7.79423,7.5157,7.79423,13.5157,7.79423
0.184,1.51587,2.59808,7.51587,2.59808,13.5159,2.59808,1.51587,7.79423,7.51587,7.79423,13.5159,7.79423
0.185,1.51603,2.59808,7.51603,2.59808,13.516,2.59808,1.51603,7.79423,7.51603,7.79423,13.516,7.79423
0.186,1.5162,2.59808,7.5162,2.59808,13.5162,2.59808,1.5162,7.79423,7.5162,7.79423,13.5162,7.79423
0.187,1.51637,2.59808,7.51637,2.59808,13.5164,2.59808,1.51637,7.79423,7.51637,7.79423,13.5164,7.79423
0.188,1.51654,2.59808,7.51654,2.59808,13.5165,2.59808,1.51654,7.79423,7.51654,7.79423,13.5165,7.79423
0.189,1.51672,2.59808,7.51672,2.59808,13.5167,2.59808,1.51672,7.79423,7.51672,7.79423,13.5167,7.79423
0.19,1.51689,2.59808,7.51689,2.59808,13.5169,2.59808,1.51689,7.79423,7.51689,7.79423,13.5169,7.79423
0.191,1.51706,2.59808,7.51706,2.59808,13.5171,2.59808,1.51706,7.79423,7.51706,7.79423,13.5171,7.79423
0.192,1.51724,2.59808,7.51724,2.59808,13.5172,2.59808,1.51724,7.79423,7.51724,7.79423,13.5172,7.79423
0.193,1.51741,2.59808,7.51741,2.59808,13.5174,2.59808,1.51741,7.79423,7.51741,7.79423,13.5174,7.79423
0.194,1.51759,2.59808,7.51759,2.59808,13.5176,2.59808,1.51759,7.79423,7.51759,7.79423,13.5176,7.79423
0.195,1.51776,2.59808,7.51776,2.59808,13.5178,2.59808,1.51776,7.79423,7.51776,7.79423,13.5178,7.79423
0.196,1.51794,2.59808,7.51794,2.59808,13.5179,2.59808,1.51794,7.79423,7.51794,7.79423,13.5179,7.79423
0.197,1.51812,2.59808,7.51812,2.59808,13.5181,2.59808,1.51812,7.79423,7.51812,7.79423,13.5181,7.79423
0.198,1.5183,2.59808,7.5183,2.59808,13.5183,2.59808,1.5183,7.79423,7.5183,7.79423,13.5183,7.79423
0.199,1.51848,2.59808,7.51848,2.59808,13.5185,2.59808,1.51848,7.79423,7.51848,7.79423,13.5185,7.79423
0.2,1.51866,2.59808,7.51866,2.59808,13.5187,2.59808,1.51866,7.79423,7.51866,7.79423,13.5187,7.79423
0.201,1.51884,2.59808,7.51884,2.59808,13.5188,2.59808,1.51884,7.79423,7.51884,7.79423,13.5188,7.79423
0.202,1.51902,2.59808,7.51902,2.59808,13.519,2.59808,1.51902,7.79423,7.51902,7.79423,13.519,7.79423
0.203,1.5192,2.59808,7.5192,2.59808,13.5192,2.59808,1.5192,7.79423,7.5192,7.79423,13.5192,7.79423
0.204,1.51939,2.59808,7.51939,2.59808,13.5194,2.59808,1.51939,7.79423,7.51939,7.79423,13.5194,7.79423
0.205,1.51957,2.59808,7.51957,2.59808,13.5196,2.59808,1.51957,7.79423,7.51957,7.79423,13.5196,7.79423
0.206,1.51976,2.59808,7.51976,2.59808,13.5198,2.59808,1.51976,7.79423,7.51976,7.79423,13.5198,7.79423
0.207,1.51994,2.59808,7.51994,2.59808,13.5199,2.59808,1.51994,7.79423,7.51994,7.79423,13.5199,7.79423
0.208,1.52013,2.59808,7.52013,2.59808,13.5201,2.59808,1.52013,7.79423,7.52013,7.79423,13.5201,7.79423
0.209,1.52032,2.59808,7.52032,2.59808,13.5203,2.59808,1.52032,7.79423,7.52032,7.79423,13.5203,7.79423
0.21,1.52051,2.59808,7.52051,2.59808,13.5205,2.59808,1.52051,7.79423,7.52051,7.79423,13.5205,7.79423
0.211,1.5207,2.59808,7.5207,2.59808,13.5207,2.59808,1.5207,7.79423,7.5207,7.79423,13.5207,7.79423
0.212,1.52089,2.59808,7.52089,2.59808,13.5209,2.59808,1.52089,7.79423,7.52089,7.79423,13.5209,7.79423
0.213,1.52108,2.59808,7.52108,2.59808,13.5211,2.59808,1.52108,7.79423,7.52108,7.79423,13.5211,7.79423
